%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6
1578500810960015220,1659290,1578500810959885915,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,0.110046365741,1.15060830938,-2.4905132841,1.72115029633,0.209800867141,0.0,0.0,-0.0,0.110761279453,0.376991118431,-0.420353946607,-0.0,0.0,0.0,0.099294,1.128816,0.7504,-0.159324,0.052185,0.0,0.0
1578500810960674548,1659291,1578500810960549908,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,0.110046365741,1.15071907066,-2.49013629298,1.72070781849,0.209800867141,0.0,0.0,-0.0,0.10069207223,0.361283155163,-0.420353946607,-0.0,0.0,0.0,0.109746,0.684606,0.5829,-0.112251,0.038269,0.0,0.0
1578500810961249247,1659292,1578500810961164066,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,0.110046365741,1.15071907066,-2.49013629298,1.72070781849,0.209800867141,0.0,0.0,-0.0,0.10069207223,0.361283155163,-0.420353946607,-0.0,0.0,0.0,0.109746,0.684606,0.5829,-0.112251,0.038269,0.0,0.0
1578500810961988434,1659293,1578500810961879449,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,0.110046365741,1.15080969352,-2.48975930186,1.72028746454,0.209800867141,0.0,0.0,-0.0,0.0906228650074,0.376991118431,-0.420353946607,-0.0,0.0,0.0,0.099294,0.44421,0.49915,-0.086904,0.031311,0.0,0.0
1578500810962638374,1659294,1578500810962555660,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,0.110046365741,1.15096073163,-2.4893980187,1.71988923449,0.209800867141,0.0,0.0,-0.0,0.0906228650074,0.361283155163,-0.420353946607,-0.0,0.0,0.0,0.10452,0.841386,0.4288,-0.043452,0.055664,0.0,0.0
1578500810963301377,1659295,1578500810963171771,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,0.110046365741,1.15096073163,-2.4893980187,1.71988923449,0.209800867141,0.0,0.0,-0.0,0.0906228650074,0.361283155163,-0.420353946607,-0.0,0.0,0.0,0.10452,0.841386,0.4288,-0.043452,0.055664,0.0,0.0
1578500810963988982,1659296,1578500810963861116,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,0.110046365741,1.1510614237,-2.48903673555,1.71949100443,0.209800867141,0.0,0.0,-0.0,0.10069207223,0.376991118431,-0.39823005468,-0.0,0.0,0.0,0.114972,0.402402,0.42545,-0.028968,0.045227,0.0,0.0
1578500810964648486,1659297,1578500810964522797,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,0.110046365741,1.15116211577,-2.48867545239,1.71907065049,0.209800867141,0.0,0.0,-0.0,0.10069207223,0.345575191895,-0.420353946607,-0.0,0.0,0.0,0.109746,0.18291,0.39195,-0.025347,0.048706,0.0,0.0
1578500810965329483,1659298,1578500810965171738,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,0.110046365741,1.15116211577,-2.48867545239,1.71907065049,0.209800867141,0.0,0.0,-0.0,0.10069207223,0.345575191895,-0.420353946607,-0.0,0.0,0.0,0.109746,0.18291,0.39195,-0.025347,0.048706,0.0,0.0
1578500810965983072,1659299,1578500810965887393,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,0.110046365741,1.15126280785,-2.48831416924,1.71865029654,0.209800867141,0.0,0.0,-0.0,0.10069207223,0.376991118431,-0.420353946607,-0.0,0.0,0.0,0.114972,-0.010452,0.67,-0.003621,0.055664,0.0,0.0
1578500810966632515,1659300,1578500810966553465,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,0.110046365741,1.15126280785,-2.48831416924,1.71865029654,0.209800867141,0.0,0.0,-0.0,0.10069207223,0.376991118431,-0.420353946607,-0.0,0.0,0.0,0.114972,-0.010452,0.67,-0.003621,0.055664,0.0,0.0
1578500810967280639,1659301,1578500810967172087,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,0.110046365741,1.15135343071,-2.48795288608,1.71822994259,0.209800867141,0.0,0.0,-0.0,0.10069207223,0.345575191895,-0.39823005468,-0.0,0.0,0.0,0.125424,-0.355368,0.49915,-0.014484,0.048706,0.0,0.0
1578500810968006406,1659302,1578500810967886347,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,0.110046365741,1.15145412278,-2.48759160293,1.71778746476,0.209800867141,0.0,0.0,-0.0,0.10069207223,0.361283155163,-0.420353946607,-0.0,0.0,0.0,0.13065,-0.480792,0.92795,-0.007242,0.045227,0.0,0.0
