%time,field.poisonStamp.originator,field.poisonStamp.description,field.poisonStamp.qos,field.velocities0.timeStamp,field.velocities0.joint_uri,field.velocities0.unit,field.velocities0.value,field.velocities1.timeStamp,field.velocities1.joint_uri,field.velocities1.unit,field.velocities1.value,field.velocities2.timeStamp,field.velocities2.joint_uri,field.velocities2.unit,field.velocities2.value
1576160810265199194,,,0.0,0,arm_joint_2,s^-1 rad,-0.168597877026,0,arm_joint_3,s^-1 rad,0.558811128139,0,arm_joint_4,s^-1 rad,0.105381421745
1576160810271819702,,,0.0,0,arm_joint_2,s^-1 rad,-0.170427858829,0,arm_joint_3,s^-1 rad,0.565794765949,0,arm_joint_4,s^-1 rad,0.10661598295
1576160810278669550,,,0.0,0,arm_joint_2,s^-1 rad,-0.168993800879,0,arm_joint_3,s^-1 rad,0.562104642391,0,arm_joint_4,s^-1 rad,0.105825126171
1576160810285192003,,,0.0,0,arm_joint_2,s^-1 rad,-0.168899536133,0,arm_joint_3,s^-1 rad,0.562485337257,0,arm_joint_4,s^-1 rad,0.105821229517
1576160810291809850,,,0.0,0,arm_joint_2,s^-1 rad,-0.172341018915,0,arm_joint_3,s^-1 rad,0.574902355671,0,arm_joint_4,s^-1 rad,0.108070537448
1576160810298498253,,,0.0,0,arm_joint_2,s^-1 rad,-0.173639312387,0,arm_joint_3,s^-1 rad,0.580363810062,0,arm_joint_4,s^-1 rad,0.108998335898
1576160810305154640,,,0.0,0,arm_joint_2,s^-1 rad,-0.175820574164,0,arm_joint_3,s^-1 rad,0.588479578495,0,arm_joint_4,s^-1 rad,0.110445261002
1576160810311834432,,,0.0,0,arm_joint_2,s^-1 rad,-0.180184409022,0,arm_joint_3,s^-1 rad,0.604248821735,0,arm_joint_4,s^-1 rad,0.113312028348
1576160810318557059,,,0.0,0,arm_joint_2,s^-1 rad,-0.180777847767,0,arm_joint_3,s^-1 rad,0.606942176819,0,arm_joint_4,s^-1 rad,0.113733932376
1576160810325197915,,,0.0,0,arm_joint_2,s^-1 rad,-0.181084513664,0,arm_joint_3,s^-1 rad,0.609523415565,0,arm_joint_4,s^-1 rad,0.114102810621
1576160810331863265,,,0.0,0,arm_joint_2,s^-1 rad,-0.18014703691,0,arm_joint_3,s^-1 rad,0.607097506523,0,arm_joint_4,s^-1 rad,0.113562375307
1576160810338524145,,,0.0,0,arm_joint_2,s^-1 rad,-0.177498191595,0,arm_joint_3,s^-1 rad,0.599503815174,0,arm_joint_4,s^-1 rad,0.112037822604
1576160810345334493,,,0.0,0,arm_joint_2,s^-1 rad,-0.174553915858,0,arm_joint_3,s^-1 rad,0.590384602547,0,arm_joint_4,s^-1 rad,0.110241726041
1576160810351830021,,,0.0,0,arm_joint_2,s^-1 rad,-0.172356531024,0,arm_joint_3,s^-1 rad,0.584052205086,0,arm_joint_4,s^-1 rad,0.108940169215
1576160810358481632,,,0.0,0,arm_joint_2,s^-1 rad,-0.168697655201,0,arm_joint_3,s^-1 rad,0.5728982687,0,arm_joint_4,s^-1 rad,0.106755256653
1576160810365140760,,,0.0,0,arm_joint_2,s^-1 rad,-0.166794642806,0,arm_joint_3,s^-1 rad,0.56727206707,0,arm_joint_4,s^-1 rad,0.105611823499
1576160810371810453,,,0.0,0,arm_joint_2,s^-1 rad,-0.170327275991,0,arm_joint_3,s^-1 rad,0.580366432667,0,arm_joint_4,s^-1 rad,0.107929140329
1576160810378485641,,,0.0,0,arm_joint_2,s^-1 rad,-0.174099549651,0,arm_joint_3,s^-1 rad,0.594531536102,0,arm_joint_4,s^-1 rad,0.110457286239
1576160810385283837,,,0.0,0,arm_joint_2,s^-1 rad,-0.178675577044,0,arm_joint_3,s^-1 rad,0.611096739769,0,arm_joint_4,s^-1 rad,0.113437190652
1576160810391913784,,,0.0,0,arm_joint_2,s^-1 rad,-0.186193734407,0,arm_joint_3,s^-1 rad,0.63837146759,0,arm_joint_4,s^-1 rad,0.118374466896
1576160810398533181,,,0.0,0,arm_joint_2,s^-1 rad,-0.196353211999,0,arm_joint_3,s^-1 rad,0.674475312233,0,arm_joint_4,s^-1 rad,0.124950692058
1576160810405315274,,,0.0,0,arm_joint_2,s^-1 rad,-0.19997869432,0,arm_joint_3,s^-1 rad,0.6882199049,0,arm_joint_4,s^-1 rad,0.127378061414
1576160810411855711,,,0.0,0,arm_joint_2,s^-1 rad,-0.197057560086,0,arm_joint_3,s^-1 rad,0.679447591305,0,arm_joint_4,s^-1 rad,0.12562520802
1576160810418518488,,,0.0,0,arm_joint_2,s^-1 rad,-0.192414209247,0,arm_joint_3,s^-1 rad,0.664915859699,0,arm_joint_4,s^-1 rad,0.122787103057
1576160810425149828,,,0.0,0,arm_joint_2,s^-1 rad,-0.184576675296,0,arm_joint_3,s^-1 rad,0.639210045338,0,arm_joint_4,s^-1 rad,0.117908768356
1576160810431815497,,,0.0,0,arm_joint_2,s^-1 rad,-0.174944534898,0,arm_joint_3,s^-1 rad,0.60712403059,0,arm_joint_4,s^-1 rad,0.111857846379
1576160810438485748,,,0.0,0,arm_joint_2,s^-1 rad,-0.170380473137,0,arm_joint_3,s^-1 rad,0.592586755753,0,arm_joint_4,s^-1 rad,0.109035283327
1576160810445196963,,,0.0,0,arm_joint_2,s^-1 rad,-0.166681364179,0,arm_joint_3,s^-1 rad,0.580967962742,0,arm_joint_4,s^-1 rad,0.106768593192
1576160810451834705,,,0.0,0,arm_joint_2,s^-1 rad,-0.167401358485,0,arm_joint_3,s^-1 rad,0.58439218998,0,arm_joint_4,s^-1 rad,0.107284612954
1576160810458531764,,,0.0,0,arm_joint_2,s^-1 rad,-0.171198949218,0,arm_joint_3,s^-1 rad,0.599263608456,0,arm_joint_4,s^-1 rad,0.109867557883
1576160810465153249,,,0.0,0,arm_joint_2,s^-1 rad,-0.180477768183,0,arm_joint_3,s^-1 rad,0.632779300213,0,arm_joint_4,s^-1 rad,0.11589448899
1576160810472056073,,,0.0,0,arm_joint_2,s^-1 rad,-0.188525006175,0,arm_joint_3,s^-1 rad,0.662506043911,0,arm_joint_4,s^-1 rad,0.121200926602
1576160810478543298,,,0.0,0,arm_joint_2,s^-1 rad,-0.191459834576,0,arm_joint_3,s^-1 rad,0.674757540226,0,arm_joint_4,s^-1 rad,0.123276464641
1576160810485186980,,,0.0,0,arm_joint_2,s^-1 rad,-0.190526142716,0,arm_joint_3,s^-1 rad,0.672596275806,0,arm_joint_4,s^-1 rad,0.12275172025
1576160810491825140,,,0.0,0,arm_joint_2,s^-1 rad,-0.183733120561,0,arm_joint_3,s^-1 rad,0.650034248829,0,arm_joint_4,s^-1 rad,0.118493445218
1576160810498516698,,,0.0,0,arm_joint_2,s^-1 rad,-0.176276832819,0,arm_joint_3,s^-1 rad,0.624922215939,0,arm_joint_4,s^-1 rad,0.11378774792
1576160810505147913,,,0.0,0,arm_joint_2,s^-1 rad,-0.16779461503,0,arm_joint_3,s^-1 rad,0.596426904202,0,arm_joint_4,s^-1 rad,0.108443684876
1576160810511818285,,,0.0,0,arm_joint_2,s^-1 rad,-0.159628719091,0,arm_joint_3,s^-1 rad,0.568620145321,0,arm_joint_4,s^-1 rad,0.103265851736
1576160810518669803,,,0.0,0,arm_joint_2,s^-1 rad,-0.155331686139,0,arm_joint_3,s^-1 rad,0.554517447948,0,arm_joint_4,s^-1 rad,0.100577227771
1576160810525199706,,,0.0,0,arm_joint_2,s^-1 rad,-0.15448756516,0,arm_joint_3,s^-1 rad,0.552397608757,0,arm_joint_4,s^-1 rad,0.10007801652
1576160810531850568,,,0.0,0,arm_joint_2,s^-1 rad,-0.15585963428,0,arm_joint_3,s^-1 rad,0.558529913425,0,arm_joint_4,s^-1 rad,0.101048246026
1576160810538513403,,,0.0,0,arm_joint_2,s^-1 rad,-0.160293400288,0,arm_joint_3,s^-1 rad,0.575740456581,0,arm_joint_4,s^-1 rad,0.104032203555
1576160810545178235,,,0.0,0,arm_joint_2,s^-1 rad,-0.169221535325,0,arm_joint_3,s^-1 rad,0.609268605709,0,arm_joint_4,s^-1 rad,0.10995581001
1576160810551814571,,,0.0,0,arm_joint_2,s^-1 rad,-0.174970418215,0,arm_joint_3,s^-1 rad,0.631138563156,0,arm_joint_4,s^-1 rad,0.113757662475
1576160810558494512,,,0.0,0,arm_joint_2,s^-1 rad,-0.180549815297,0,arm_joint_3,s^-1 rad,0.652942717075,0,arm_joint_4,s^-1 rad,0.117548912764
1576160810565157003,,,0.0,0,arm_joint_2,s^-1 rad,-0.185679987073,0,arm_joint_3,s^-1 rad,0.673032522202,0,arm_joint_4,s^-1 rad,0.121022097766
1576160810571812469,,,0.0,0,arm_joint_2,s^-1 rad,-0.182742252946,0,arm_joint_3,s^-1 rad,0.663742244244,0,arm_joint_4,s^-1 rad,0.119214572012
1576160810578493814,,,0.0,0,arm_joint_2,s^-1 rad,-0.176720887423,0,arm_joint_3,s^-1 rad,0.643550634384,0,arm_joint_4,s^-1 rad,0.115420013666
1576160810585260099,,,0.0,0,arm_joint_2,s^-1 rad,-0.172182291746,0,arm_joint_3,s^-1 rad,0.628412187099,0,arm_joint_4,s^-1 rad,0.112559750676
1576160810591987815,,,0.0,0,arm_joint_2,s^-1 rad,-0.161384224892,0,arm_joint_3,s^-1 rad,0.590315937996,0,arm_joint_4,s^-1 rad,0.105605237186
1576160810598521499,,,0.0,0,arm_joint_2,s^-1 rad,-0.155193328857,0,arm_joint_3,s^-1 rad,0.568988800049,0,arm_joint_4,s^-1 rad,0.101654849946
1576160810605368059,,,0.0,0,arm_joint_2,s^-1 rad,-0.149590149522,0,arm_joint_3,s^-1 rad,0.54991787672,0,arm_joint_4,s^-1 rad,0.0980997905135
1576160810611865607,,,0.0,0,arm_joint_2,s^-1 rad,-0.141973227262,0,arm_joint_3,s^-1 rad,0.523029863834,0,arm_joint_4,s^-1 rad,0.0931679606438
1576160810618474141,,,0.0,0,arm_joint_2,s^-1 rad,-0.137940108776,0,arm_joint_3,s^-1 rad,0.509341597557,0,arm_joint_4,s^-1 rad,0.0906241759658
1576160810625147910,,,0.0,0,arm_joint_2,s^-1 rad,-0.137261465192,0,arm_joint_3,s^-1 rad,0.508100748062,0,arm_joint_4,s^-1 rad,0.0902734771371
1576160810631822159,,,0.0,0,arm_joint_2,s^-1 rad,-0.135741859674,0,arm_joint_3,s^-1 rad,0.503608703613,0,arm_joint_4,s^-1 rad,0.0893601104617
1576160810638522690,,,0.0,0,arm_joint_2,s^-1 rad,-0.136514917016,0,arm_joint_3,s^-1 rad,0.507271528244,0,arm_joint_4,s^-1 rad,0.0899082571268
1576160810645195472,,,0.0,0,arm_joint_2,s^-1 rad,-0.137547507882,0,arm_joint_3,s^-1 rad,0.51251834631,0,arm_joint_4,s^-1 rad,0.0907140001655
1576160810651934518,,,0.0,0,arm_joint_2,s^-1 rad,-0.132659733295,0,arm_joint_3,s^-1 rad,0.495102614164,0,arm_joint_4,s^-1 rad,0.0875407680869
1576160810658532090,,,0.0,0,arm_joint_2,s^-1 rad,-0.127916410565,0,arm_joint_3,s^-1 rad,0.478226184845,0,arm_joint_4,s^-1 rad,0.0844807699323
1576160810665163509,,,0.0,0,arm_joint_2,s^-1 rad,-0.124516963959,0,arm_joint_3,s^-1 rad,0.46664583683,0,arm_joint_4,s^-1 rad,0.0823368132114
1576160810672045209,,,0.0,0,arm_joint_2,s^-1 rad,-0.117355413735,0,arm_joint_3,s^-1 rad,0.440697610378,0,arm_joint_4,s^-1 rad,0.0776772648096
1576160810678559310,,,0.0,0,arm_joint_2,s^-1 rad,-0.111457332969,0,arm_joint_3,s^-1 rad,0.419408798218,0,arm_joint_4,s^-1 rad,0.0738568753004
1576160810685170597,,,0.0,0,arm_joint_2,s^-1 rad,-0.109164059162,0,arm_joint_3,s^-1 rad,0.411477178335,0,arm_joint_4,s^-1 rad,0.0723956897855
1576160810691831904,,,0.0,0,arm_joint_2,s^-1 rad,-0.101975806057,0,arm_joint_3,s^-1 rad,0.384979307652,0,arm_joint_4,s^-1 rad,0.0676726773381
1576160810698481163,,,0.0,0,arm_joint_2,s^-1 rad,-0.0975026786327,0,arm_joint_3,s^-1 rad,0.368808537722,0,arm_joint_4,s^-1 rad,0.0647745802999
1576160810705150733,,,0.0,0,arm_joint_2,s^-1 rad,-0.0955191105604,0,arm_joint_3,s^-1 rad,0.36179676652,0,arm_joint_4,s^-1 rad,0.0634948462248
1576160810712162814,,,0.0,0,arm_joint_2,s^-1 rad,-0.0896458104253,0,arm_joint_3,s^-1 rad,0.340214908123,0,arm_joint_4,s^-1 rad,0.0596544630826
1576160810718523886,,,0.0,0,arm_joint_2,s^-1 rad,-0.0879474654794,0,arm_joint_3,s^-1 rad,0.334272116423,0,arm_joint_4,s^-1 rad,0.0585690811276
1576160810725182053,,,0.0,0,arm_joint_2,s^-1 rad,-0.0874233171344,0,arm_joint_3,s^-1 rad,0.332601934671,0,arm_joint_4,s^-1 rad,0.0582407899201
1576160810731952454,,,0.0,0,arm_joint_2,s^-1 rad,-0.0800592526793,0,arm_joint_3,s^-1 rad,0.305087387562,0,arm_joint_4,s^-1 rad,0.0533830597997
1576160810738529171,,,0.0,0,arm_joint_2,s^-1 rad,-0.0764410197735,0,arm_joint_3,s^-1 rad,0.291635155678,0,arm_joint_4,s^-1 rad,0.0509989000857
1576160810745172038,,,0.0,0,arm_joint_2,s^-1 rad,-0.0687819346786,0,arm_joint_3,s^-1 rad,0.26268273592,0,arm_joint_4,s^-1 rad,0.0459117554128
1576160810751828296,,,0.0,0,arm_joint_2,s^-1 rad,-0.0543462075293,0,arm_joint_3,s^-1 rad,0.207863643765,0,arm_joint_4,s^-1 rad,0.0363097041845
1576160810758512899,,,0.0,0,arm_joint_2,s^-1 rad,-0.0476600788534,0,arm_joint_3,s^-1 rad,0.182457596064,0,arm_joint_4,s^-1 rad,0.031854595989
1576160810765151519,,,0.0,0,arm_joint_2,s^-1 rad,-0.0408354252577,0,arm_joint_3,s^-1 rad,0.156489878893,0,arm_joint_4,s^-1 rad,0.0273080859333
1576160810771961739,,,0.0,0,arm_joint_2,s^-1 rad,-0.0286491792649,0,arm_joint_3,s^-1 rad,0.109859891236,0,arm_joint_4,s^-1 rad,0.0191638767719
1576160810778604835,,,0.0,0,arm_joint_2,s^-1 rad,-0.0224783848971,0,arm_joint_3,s^-1 rad,0.0862580537796,0,arm_joint_4,s^-1 rad,0.0150409089401
1576160810785238545,,,0.0,0,arm_joint_2,s^-1 rad,-0.0179599970579,0,arm_joint_3,s^-1 rad,0.0689497366548,0,arm_joint_4,s^-1 rad,0.0120199192315
1576160810791844078,,,0.0,0,arm_joint_2,s^-1 rad,-0.00759845040739,0,arm_joint_3,s^-1 rad,0.029179122299,0,arm_joint_4,s^-1 rad,0.00508570577949
1576160810798598552,,,0.0,0,arm_joint_2,s^-1 rad,-0.00131547020283,0,arm_joint_3,s^-1 rad,0.0050512929447,0,arm_joint_4,s^-1 rad,0.000880338600837
1576160810805251092,,,0.0,0,arm_joint_2,s^-1 rad,0.00797261949629,0,arm_joint_3,s^-1 rad,-0.0306127760559,0,arm_joint_4,s^-1 rad,-0.00533481361344
1576160810811818588,,,0.0,0,arm_joint_2,s^-1 rad,0.0205760076642,0,arm_joint_3,s^-1 rad,-0.0789912566543,0,arm_joint_4,s^-1 rad,-0.0137660736218
1576160810818477149,,,0.0,0,arm_joint_2,s^-1 rad,0.0297435354441,0,arm_joint_3,s^-1 rad,-0.1141743958,0,arm_joint_4,s^-1 rad,-0.0198982171714
1576160810825145944,,,0.0,0,arm_joint_2,s^-1 rad,0.0414105430245,0,arm_joint_3,s^-1 rad,-0.158929273486,0,arm_joint_4,s^-1 rad,-0.0277005005628
1576160810831809988,,,0.0,0,arm_joint_2,s^-1 rad,0.0566799864173,0,arm_joint_3,s^-1 rad,-0.217490449548,0,arm_joint_4,s^-1 rad,-0.0379116237164
1576160810838572337,,,0.0,0,arm_joint_2,s^-1 rad,0.0629020854831,0,arm_joint_3,s^-1 rad,-0.241300433874,0,arm_joint_4,s^-1 rad,-0.0420684330165
1576160810845190328,,,0.0,0,arm_joint_2,s^-1 rad,0.0672848075628,0,arm_joint_3,s^-1 rad,-0.257973343134,0,arm_joint_4,s^-1 rad,-0.0449856482446
1576160810851825181,,,0.0,0,arm_joint_2,s^-1 rad,0.076357960701,0,arm_joint_3,s^-1 rad,-0.292495250702,0,arm_joint_4,s^-1 rad,-0.0510260127485
1576160810858528945,,,0.0,0,arm_joint_2,s^-1 rad,0.0809838473797,0,arm_joint_3,s^-1 rad,-0.309934794903,0,arm_joint_4,s^-1 rad,-0.0540900379419
1576160810865172208,,,0.0,0,arm_joint_2,s^-1 rad,0.0862376838923,0,arm_joint_3,s^-1 rad,-0.329695224762,0,arm_joint_4,s^-1 rad,-0.0575679168105
1576160810871815487,,,0.0,0,arm_joint_2,s^-1 rad,0.0954321920872,0,arm_joint_3,s^-1 rad,-0.364286869764,0,arm_joint_4,s^-1 rad,-0.0636551231146
1576160810878486732,,,0.0,0,arm_joint_2,s^-1 rad,0.0984470248222,0,arm_joint_3,s^-1 rad,-0.375296056271,0,arm_joint_4,s^-1 rad,-0.0656198188663
1576160810885157803,,,0.0,0,arm_joint_2,s^-1 rad,0.106328107417,0,arm_joint_3,s^-1 rad,-0.404710739851,0,arm_joint_4,s^-1 rad,-0.0708159282804
1576160810891808836,,,0.0,0,arm_joint_2,s^-1 rad,0.115414954722,0,arm_joint_3,s^-1 rad,-0.438453525305,0,arm_joint_4,s^-1 rad,-0.0767880603671
1576160810898495717,,,0.0,0,arm_joint_2,s^-1 rad,0.120642542839,0,arm_joint_3,s^-1 rad,-0.457500219345,0,arm_joint_4,s^-1 rad,-0.0801876038313
1576160810905199668,,,0.0,0,arm_joint_2,s^-1 rad,0.124634765089,0,arm_joint_3,s^-1 rad,-0.471767544746,0,arm_joint_4,s^-1 rad,-0.0827594548464
1576160810911843084,,,0.0,0,arm_joint_2,s^-1 rad,0.125952720642,0,arm_joint_3,s^-1 rad,-0.475544124842,0,arm_joint_4,s^-1 rad,-0.0835093781352
1576160810918492175,,,0.0,0,arm_joint_2,s^-1 rad,0.124666132033,0,arm_joint_3,s^-1 rad,-0.46987593174,0,arm_joint_4,s^-1 rad,-0.0825803875923
1576160810925343599,,,0.0,0,arm_joint_2,s^-1 rad,0.121890388429,0,arm_joint_3,s^-1 rad,-0.458313584328,0,arm_joint_4,s^-1 rad,-0.0806252360344
1576160810931821513,,,0.0,0,arm_joint_2,s^-1 rad,0.124949559569,0,arm_joint_3,s^-1 rad,-0.468970239162,0,arm_joint_4,s^-1 rad,-0.0825719162822
1576160810938507392,,,0.0,0,arm_joint_2,s^-1 rad,0.125821471214,0,arm_joint_3,s^-1 rad,-0.470908612013,0,arm_joint_4,s^-1 rad,-0.0830093994737
1576160810945159984,,,0.0,0,arm_joint_2,s^-1 rad,0.126009702682,0,arm_joint_3,s^-1 rad,-0.470551937819,0,arm_joint_4,s^-1 rad,-0.0830309465528
1576160810951840051,,,0.0,0,arm_joint_2,s^-1 rad,0.132124185562,0,arm_joint_3,s^-1 rad,-0.492512524128,0,arm_joint_4,s^-1 rad,-0.086983948946
1576160810958494776,,,0.0,0,arm_joint_2,s^-1 rad,0.133181139827,0,arm_joint_3,s^-1 rad,-0.49514323473,0,arm_joint_4,s^-1 rad,-0.0875476226211
1576160810965274377,,,0.0,0,arm_joint_2,s^-1 rad,0.136350899935,0,arm_joint_3,s^-1 rad,-0.505832672119,0,arm_joint_4,s^-1 rad,-0.0895221233368
1576160810972024457,,,0.0,0,arm_joint_2,s^-1 rad,0.139352709055,0,arm_joint_3,s^-1 rad,-0.515867769718,0,arm_joint_4,s^-1 rad,-0.0913830921054
1576160810978560660,,,0.0,0,arm_joint_2,s^-1 rad,0.13787651062,0,arm_joint_3,s^-1 rad,-0.509161829948,0,arm_joint_4,s^-1 rad,-0.0902864933014
1576160810985185412,,,0.0,0,arm_joint_2,s^-1 rad,0.13681602478,0,arm_joint_3,s^-1 rad,-0.503995895386,0,arm_joint_4,s^-1 rad,-0.0894724801183
1576160810991844219,,,0.0,0,arm_joint_2,s^-1 rad,0.13852468133,0,arm_joint_3,s^-1 rad,-0.509405434132,0,arm_joint_4,s^-1 rad,-0.0905055478215
1576160810998483195,,,0.0,0,arm_joint_2,s^-1 rad,0.139173045754,0,arm_joint_3,s^-1 rad,-0.510487139225,0,arm_joint_4,s^-1 rad,-0.090802423656
1576160811005144719,,,0.0,0,arm_joint_2,s^-1 rad,0.140616863966,0,arm_joint_3,s^-1 rad,-0.51436829567,0,arm_joint_4,s^-1 rad,-0.0915989726782
1576160811011820622,,,0.0,0,arm_joint_2,s^-1 rad,0.142243117094,0,arm_joint_3,s^-1 rad,-0.519188702106,0,arm_joint_4,s^-1 rad,-0.0925465300679
1576160811018520736,,,0.0,0,arm_joint_2,s^-1 rad,0.139684379101,0,arm_joint_3,s^-1 rad,-0.508698880672,0,arm_joint_4,s^-1 rad,-0.090772382915
1576160811025172452,,,0.0,0,arm_joint_2,s^-1 rad,0.134712263942,0,arm_joint_3,s^-1 rad,-0.489618957043,0,arm_joint_4,s^-1 rad,-0.0874559953809
1576160811031856195,,,0.0,0,arm_joint_2,s^-1 rad,0.134320020676,0,arm_joint_3,s^-1 rad,-0.487033188343,0,arm_joint_4,s^-1 rad,-0.0871006026864
1576160811038529716,,,0.0,0,arm_joint_2,s^-1 rad,0.136334091425,0,arm_joint_3,s^-1 rad,-0.49326518178,0,arm_joint_4,s^-1 rad,-0.0883109122515
1576160811045230304,,,0.0,0,arm_joint_2,s^-1 rad,0.136784106493,0,arm_joint_3,s^-1 rad,-0.493922024965,0,arm_joint_4,s^-1 rad,-0.0885203108191
1576160811052031523,,,0.0,0,arm_joint_2,s^-1 rad,0.140312299132,0,arm_joint_3,s^-1 rad,-0.505521893501,0,arm_joint_4,s^-1 rad,-0.0907116234303
1576160811058517773,,,0.0,0,arm_joint_2,s^-1 rad,0.140204131603,0,arm_joint_3,s^-1 rad,-0.504015982151,0,arm_joint_4,s^-1 rad,-0.0905424058437
1576160811065145266,,,0.0,0,arm_joint_2,s^-1 rad,0.13962456584,0,arm_joint_3,s^-1 rad,-0.501040995121,0,arm_joint_4,s^-1 rad,-0.0901020094752
1576160811071840575,,,0.0,0,arm_joint_2,s^-1 rad,0.144974797964,0,arm_joint_3,s^-1 rad,-0.519024550915,0,arm_joint_4,s^-1 rad,-0.0934555903077
1576160811078493535,,,0.0,0,arm_joint_2,s^-1 rad,0.149945214391,0,arm_joint_3,s^-1 rad,-0.535793066025,0,arm_joint_4,s^-1 rad,-0.0965756475925
1576160811085147833,,,0.0,0,arm_joint_2,s^-1 rad,0.155690684915,0,arm_joint_3,s^-1 rad,-0.555450439453,0,arm_joint_4,s^-1 rad,-0.100213080645
1576160811091945298,,,0.0,0,arm_joint_2,s^-1 rad,0.158719703555,0,arm_joint_3,s^-1 rad,-0.564915895462,0,arm_joint_4,s^-1 rad,-0.102026492357
1576160811098549852,,,0.0,0,arm_joint_2,s^-1 rad,0.155195444822,0,arm_joint_3,s^-1 rad,-0.551334500313,0,arm_joint_4,s^-1 rad,-0.0996838957071
1576160811105166780,,,0.0,0,arm_joint_2,s^-1 rad,0.151499032974,0,arm_joint_3,s^-1 rad,-0.537122488022,0,arm_joint_4,s^-1 rad,-0.0972108915448
1576160811111853694,,,0.0,0,arm_joint_2,s^-1 rad,0.153108716011,0,arm_joint_3,s^-1 rad,-0.541863024235,0,arm_joint_4,s^-1 rad,-0.098160289228
1576160811118526219,,,0.0,0,arm_joint_2,s^-1 rad,0.151868328452,0,arm_joint_3,s^-1 rad,-0.536195099354,0,arm_joint_4,s^-1 rad,-0.0972448736429
1576160811125186259,,,0.0,0,arm_joint_2,s^-1 rad,0.150263354182,0,arm_joint_3,s^-1 rad,-0.529453635216,0,arm_joint_4,s^-1 rad,-0.0961197018623
1576160811131835876,,,0.0,0,arm_joint_2,s^-1 rad,0.153953433037,0,arm_joint_3,s^-1 rad,-0.54132181406,0,arm_joint_4,s^-1 rad,-0.0983659029007
1576160811138484305,,,0.0,0,arm_joint_2,s^-1 rad,0.157049804926,0,arm_joint_3,s^-1 rad,-0.551037430763,0,arm_joint_4,s^-1 rad,-0.100244604051
1576160811145143482,,,0.0,0,arm_joint_2,s^-1 rad,0.158934697509,0,arm_joint_3,s^-1 rad,-0.556769788265,0,arm_joint_4,s^-1 rad,-0.101381637156
1576160811151903655,,,0.0,0,arm_joint_2,s^-1 rad,0.16142629087,0,arm_joint_3,s^-1 rad,-0.564353227615,0,arm_joint_4,s^-1 rad,-0.102867513895
1576160811158555145,,,0.0,0,arm_joint_2,s^-1 rad,0.1645116359,0,arm_joint_3,s^-1 rad,-0.574084877968,0,arm_joint_4,s^-1 rad,-0.104749061167
1576160811165217238,,,0.0,0,arm_joint_2,s^-1 rad,0.166558608413,0,arm_joint_3,s^-1 rad,-0.579929590225,0,arm_joint_4,s^-1 rad,-0.105938903987
1576160811171856429,,,0.0,0,arm_joint_2,s^-1 rad,0.168940782547,0,arm_joint_3,s^-1 rad,-0.587180197239,0,arm_joint_4,s^-1 rad,-0.107377640903
1576160811178681924,,,0.0,0,arm_joint_2,s^-1 rad,0.169959694147,0,arm_joint_3,s^-1 rad,-0.589612543583,0,arm_joint_4,s^-1 rad,-0.107940323651
1576160811185208292,,,0.0,0,arm_joint_2,s^-1 rad,0.169850543141,0,arm_joint_3,s^-1 rad,-0.588238060474,0,arm_joint_4,s^-1 rad,-0.107814781368
1576160811191817455,,,0.0,0,arm_joint_2,s^-1 rad,0.173105761409,0,arm_joint_3,s^-1 rad,-0.598249673843,0,arm_joint_4,s^-1 rad,-0.109772078693
1576160811198483324,,,0.0,0,arm_joint_2,s^-1 rad,0.175283208489,0,arm_joint_3,s^-1 rad,-0.604529261589,0,arm_joint_4,s^-1 rad,-0.111045509577
1576160811205182292,,,0.0,0,arm_joint_2,s^-1 rad,0.178611829877,0,arm_joint_3,s^-1 rad,-0.614856898785,0,arm_joint_4,s^-1 rad,-0.113057143986
1576160811211806844,,,0.0,0,arm_joint_2,s^-1 rad,0.182813480496,0,arm_joint_3,s^-1 rad,-0.627867937088,0,arm_joint_4,s^-1 rad,-0.115593001246
1576160811218593650,,,0.0,0,arm_joint_2,s^-1 rad,0.185250267386,0,arm_joint_3,s^-1 rad,-0.634778022766,0,arm_joint_4,s^-1 rad,-0.116987258196
1576160811225193027,,,0.0,0,arm_joint_2,s^-1 rad,0.184545040131,0,arm_joint_3,s^-1 rad,-0.631447613239,0,arm_joint_4,s^-1 rad,-0.116480715573
1576160811231865238,,,0.0,0,arm_joint_2,s^-1 rad,0.187753528357,0,arm_joint_3,s^-1 rad,-0.640893697739,0,arm_joint_4,s^-1 rad,-0.11834807694
1576160811238490628,,,0.0,0,arm_joint_2,s^-1 rad,0.190130531788,0,arm_joint_3,s^-1 rad,-0.647844791412,0,arm_joint_4,s^-1 rad,-0.119762264192
1576160811245183134,,,0.0,0,arm_joint_2,s^-1 rad,0.191741421819,0,arm_joint_3,s^-1 rad,-0.652116477489,0,arm_joint_4,s^-1 rad,-0.120674416423
1576160811251820861,,,0.0,0,arm_joint_2,s^-1 rad,0.189386427402,0,arm_joint_3,s^-1 rad,-0.642942070961,0,arm_joint_4,s^-1 rad,-0.119096301496
1576160811258481961,,,0.0,0,arm_joint_2,s^-1 rad,0.187703624368,0,arm_joint_3,s^-1 rad,-0.635791838169,0,arm_joint_4,s^-1 rad,-0.11791460216
1576160811265156209,,,0.0,0,arm_joint_2,s^-1 rad,0.187208577991,0,arm_joint_3,s^-1 rad,-0.632823467255,0,arm_joint_4,s^-1 rad,-0.117492079735
