%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6
1576160804234180614,446618,1576160804233761339,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,2.94943190295,1.67602961148,-4.36312241712,1.49701314722,1.00334062277,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.632346,1.525992,2.412,0.966807,-0.0,0.0,0.0
1576160804234523073,446619,1576160804234393149,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,2.94943190295,1.67602961148,-4.36312241712,1.49701314722,1.00334062277,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.632346,1.525992,2.412,0.966807,-0.0,0.0,0.0
1576160804235129522,446620,1576160804235012718,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,2.94943190295,1.67602961148,-4.36312241712,1.49701314722,1.00334062277,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.62712,1.51554,2.4053,0.966807,-0.0,0.0,0.0
1576160804235850102,446621,1576160804235729236,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,2.94943190295,1.67602961148,-4.36312241712,1.49701314722,1.00334062277,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.62712,1.51554,2.4053,0.966807,-0.0,0.0,0.0
1576160804237391921,446622,1576160804236396119,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,2.94943190295,1.67602961148,-4.36312241712,1.49701314722,1.00334062277,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.60099,1.51554,2.36845,0.984912,0.003479,0.0,0.0
1576160804237404843,446623,1576160804237061437,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,2.94943190295,1.67602961148,-4.36312241712,1.49701314722,1.00334062277,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.60099,1.552122,2.34835,0.963186,-0.0,0.0,0.0
1576160804237849049,446624,1576160804237725510,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,2.94943190295,1.67602961148,-4.36312241712,1.49701314722,1.00334062277,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.60099,1.552122,2.34835,0.963186,-0.0,0.0,0.0
1576160804238503579,446625,1576160804238393860,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,2.94943190295,1.67602961148,-4.36312241712,1.49701314722,1.00334062277,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.62712,1.54167,2.3249,0.963186,0.003479,0.0,0.0
1576160804239224947,446626,1576160804239116098,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,2.94943190295,1.67602961148,-4.36312241712,1.49701314722,1.00334062277,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.62712,1.54167,2.3249,0.963186,0.003479,0.0,0.0
1576160804239862414,446627,1576160804239726619,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,2.94943190295,1.67602961148,-4.36312241712,1.49701314722,1.00334062277,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.62712,1.552122,2.30815,0.966807,0.006958,0.0,0.0
