kp,ki,zeta
0.0489795918367347,0.130612244897959,0.723004270516702
0.0520408163265306,0.130612244897959,0.702059652139862
0.0551020408163265,0.130612244897959,0.681535204291293
0.0581632653061225,0.130612244897959,0.661498329411037
0.0612244897959184,0.130612244897959,0.641975669261974
0.0642857142857143,0.130612244897959,0.622971362542887
0.0673469387755102,0.130612244897959,0.604477294914129
0.0704081632653061,0.130612244897959,0.586478865208532
0.073469387755102,0.130612244897959,0.568958253665481
0.076530612244898,0.130612244897959,0.551896285960765
0.0795918367346939,0.130612244897959,0.535273496835479
0.0826530612244898,0.130612244897959,0.5190707308769
0.0857142857142857,0.130612244897959,0.503269472293364
0.0887755102040816,0.130612244897959,0.487852014605223
0.0918367346938776,0.130612244897959,0.47280153542113
0.0948979591836735,0.130612244897959,0.458102115143087
0.0979591836734694,0.130612244897959,0.44373872302166
0.101020408163265,0.130612244897959,0.429697184796927
0.104081632653061,0.130612244897959,0.415964140625126
0.107142857142857,0.130612244897959,0.402526998593306
0.110204081632653,0.130612244897959,0.389373887038453
0.113265306122449,0.130612244897959,0.376493607581168
0.116326530612245,0.130612244897959,0.363875589971454
0.119387755102041,0.130612244897959,0.351509849337251
0.122448979591837,0.130612244897959,0.339386946106052
0.125510204081633,0.130612244897959,0.327497948677072
0.128571428571429,0.130612244897959,0.315834398803155
0.131632653061224,0.130612244897959,0.304388279572242
0.13469387755102,0.130612244897959,0.293151985842205
0.137755102040816,0.130612244897959,0.282118296963988
0.140816326530612,0.130612244897959,0.271280351624994
0.143877551020408,0.130612244897959,0.260631624645663
0.146938775510204,0.130612244897959,0.250165905569899
0.15,0.130612244897959,0.239877278899841
0,0.146938775510204,0.157072440270438
0.00306122448979592,0.146938775510204,0.21208865585827
0.00612244897959184,0.146938775510204,0.266534347997515
0.00918367346938775,0.146938775510204,0.320460476659656
0.0122448979591837,0.146938775510204,0.373919232133127
0.0153061224489796,0.146938775510204,0.426963214062031
0.0183673469387755,0.146938775510204,0.479643701444481
0.0214285714285714,0.146938775510204,0.532006960335666
0.0244897959183673,0.146938775510204,0.584086290888428
0.0275510204081633,0.146938775510204,0.635884630083909
0.0306122448979592,0.146938775510204,0.687335767930029
0.0336734693877551,0.146938775510204,0.738217256540007
0.036734693877551,0.146938775510204,0.787964122837317
0.0397959183673469,0.146938775510204,0.786375304628931
0.0428571428571429,0.146938775510204,0.765608900780053
0.0459183673469388,0.146938775510204,0.744376953262383
0.0489795918367347,0.146938775510204,0.723147927764011
0.0520408163265306,0.146938775510204,0.702192411090323
0.0551020408163265,0.146938775510204,0.681653824816217
0.0581632653061225,0.146938775510204,0.661601506901434
0.0612244897959184,0.146938775510204,0.642063204098889
0.0642857142857143,0.146938775510204,0.623043667255107
0.0673469387755102,0.146938775510204,0.604535106347875
0.0704081632653061,0.146938775510204,0.586523077030397
0.073469387755102,0.146938775510204,0.568989819092496
0.076530612244898,0.146938775510204,0.551916161708387
0.0795918367346939,0.146938775510204,0.535282611460792
0.0826530612244898,0.146938775510204,0.519069967680971
0.0857142857142857,0.146938775510204,0.503259660949552
0.0887755102040816,0.146938775510204,0.487833928017135
0.0918367346938776,0.146938775510204,0.472775889679175
0.0948979591836735,0.146938775510204,0.458069571279951
0.0979591836734694,0.146938775510204,0.443699889759236
0.101020408163265,0.146938775510204,0.429652621790522
0.104081632653061,0.146938775510204,0.415914361896995
0.107142857142857,0.146938775510204,0.402472475970982
0.110204081632653,0.146938775510204,0.389315053486962
0.113265306122449,0.146938775510204,0.376430860367406
0.116326530612245,0.146938775510204,0.363809293629567
0.119387755102041,0.146938775510204,0.351440338420372
0.122448979591837,0.146938775510204,0.339314527725979
0.125510204081633,0.146938775510204,0.327422904836398
0.128571428571429,0.146938775510204,0.3157569885308
0.131632653061224,0.146938775510204,0.304308740874971
0.13469387755102,0.146938775510204,0.293070537485082
0.137755102040816,0.146938775510204,0.282035140094129
