x_nom,f_nom,x_ki,f_ki,x_kp,f_kp
0.30071184519436,1.08842117015929,0.309241986616721,2.52587519497219,0.348565723845811,1.52005314969009
0.300523932331713,1.14950635179929,0.309037974407001,2.38107439375067,0.348875949901304,1.43483613686482
0.30034145542661,1.18341329807616,0.308794022790869,2.3282795301389,0.349175513301946,1.39769673333318
0.300151420197375,1.24446530216062,0.308623669306366,2.27960242342457,0.3494593846618,1.38792928056936
0.299969603070814,1.24212268512803,0.308469356679028,2.25109519832313,0.349810500160433,1.53404071772844
0.299784542476729,1.22723790642234,0.308293529609393,2.17955222037198,0.350106070720075,1.48791975262548
0.299521178073661,1.2736100557049,0.308114098343816,2.00509497488248,0.350422886148011,1.5586515559182
0.299323463735233,1.23600069504241,0.307929777584478,1.9548079765267,0.350710240538462,1.42971765471971
0.299145260553818,1.3407307735154,0.307779488416772,1.81962818686478,0.35116091463094,1.33616621594019
0.298962350108706,1.47220404664688,0.307741404127502,1.8909330833148,0.351453389135336,1.26898527905506
0.298951561478471,1.51095808496644,0.307465348070258,1.88766357854444,0.351764275737489,1.22890439321348
0.298612438704013,1.48564456420732,0.307443297109626,1.90140183197996,0.35207552429873,1.19524907736276
0.298592655624241,1.480185909676,0.307283517832703,1.90022476552142,0.352374067496855,1.1972244673222
0.298430064866981,1.52670071859191,0.307097259583158,1.85205779676068,0.352674365248185,1.24326410164934
0.298255395333635,1.5948960758099,0.306963059139896,1.87563299265877,0.352675850499501,1.17854253931455
0.298086238608974,1.70366670860316,0.306830263400348,1.88279429111845,0.353026872895702,1.00292923873799
0.297914181364529,1.71798188776153,0.306697902081934,1.85095487597166,0.353294184369915,1.05131802289373
0.297691569005097,1.73432776011942,0.306562458610104,1.82586609698677,0.35360087388,1.09772375543326
0.297515313674234,1.72636911302532,0.306440038975696,1.89435402308647,0.353887583517797,1.18016510189045
0.297357506965217,1.78619179420594,0.30631808217301,1.97295050134477,0.354324347290063,1.2601589422123
0.297187792801682,1.8423513631398,0.306205939314163,1.96230185184148,0.354624719580816,1.21136410774031
0.2970373474249,1.88508853839004,0.306101071560139,1.9030368591701,0.354918932513562,1.2004611665403
0.296878601397014,1.89272590371162,0.305994174919221,1.95556413972379,0.355226716777607,1.20184125722107
0.296723098266769,1.9649023290981,0.305867734046046,1.9114582209186,0.355514265926745,1.23167117173317
0.296559084940158,2.03071637451823,0.305779642656317,1.97849759783666,0.355805008178223,1.20712187994197
0.296419415474409,2.05525138629169,0.305704146696971,1.97168365085832,0.356138339014618,1.19004490923457
0.296188699768732,2.14537437251479,0.305704146696971,2.00647984799117,0.356419102211993,1.21382507251531
0.296184489138874,2.33798499881056,0.305657706164832,1.98614127749105,0.356697825382607,1.1310955812843
0.29589769494665,2.4280928098019,0.305432273890211,2.0182303412686,0.356953122401554,1.17317936456851
0.295881955264725,2.5447209297719,0.305418863775776,2.0381487939204,0.357409499957221,1.13372173604995
0.295742368473781,2.79150179010013,0.305341011124666,2.0893932226143,0.357409499957221,1.11314787191899
0.295595471326573,2.8336523109184,0.305261484536903,2.07106723222988,0.357934298731381,1.06985345202153
0.295448345132715,2.90353957131648,0.305183344073683,2.06103757774298,0.357962996629748,1.04848239028529
0.295302741943968,3.01779768567152,0.305118799392707,2.07769171462694,0.358247156236079,1.02581181817397
0.295152900538751,3.16277029960745,0.305057032747475,2.04636383429919,0.35854870198367,0.969550617124422
0.295016064242862,3.39207203305881,0.304995922180187,2.05309845946335,0.358838658206112,0.929479601024546
0.294828113495499,3.58127815491418,0.304940146230655,2.08467670995579,0.359120888565093,0.885430208621795
0.294683948976154,3.64548992064643,0.304879132518949,2.04864691963058,0.359412412075196,0.875917570509888
0.294541580946222,3.68490323758438,0.304829749874947,2.14271597053378,0.359808280343319,0.831749844966824
0.294412302295511,3.77168745100684,0.304783385209638,2.10256498029801,0.36007271398233,0.841969659162087
0.29427929197354,3.91570216678456,0.304745586688944,2.11412192132402,0.360355743345425,0.919564523316169
0.294152495670295,4.09803070221799,0.304703796643049,2.07147131692554,0.360616042701685,0.911604582620014
0.294025858888323,4.5044702314219,0.304669044398076,2.09279448431718,0.360894961897727,0.937468533170944
0.293900983401309,4.54882669804078,0.304633868182984,2.12054240822123,0.361151217383938,1.01630625503755
0.293777754420498,4.60018434135485,0.304628491627719,2.13020924860365,0.361434524803233,0.987815354079707
0.293770140970335,4.65070143949472,0.304597480947522,2.11955049628324,0.361698497440219,0.934214985146874
0.293608813068548,4.66896805886369,0.304568245115107,2.21053120936352,0.361972394654299,0.831127774190155
0.293478751597006,4.77685542977804,0.30453997836549,2.14997050813587,0.362217568549875,0.837951643696719
0.293369950663335,4.87420466516548,0.304505292012751,2.13727775872441,0.362224764301389,0.811941381532849
0.293254274469181,4.90961297976591,0.304479559923323,2.17873873077605,0.362587380071914,0.8302659845494
0.29314837739403,5.10298211927664,0.304456805170221,2.21057453180574,0.362863090536137,0.73831979837968
0.293049570120663,5.19149400426994,0.30444020863732,2.26903957948115,0.363100114497591,0.745027601734526
0.292939762867,5.19384619945807,0.304420411841416,2.33500786950084,0.363365124270364,0.728309403072131
0.29283824465534,5.41565542484454,0.30439769159043,2.36554068558142,0.363596249908861,0.609009558081221
0.292732893512712,5.44742056573841,0.304381789470585,2.40363579091522,0.36385948067434,0.524030285215929
0.292622632924246,5.49596167361882,0.304364675793542,2.40470257239094,0.364116037006315,0.574996175958231
0.292473357881279,5.5154949475924,0.304340400699313,2.48562645479202,0.364369497099835,0.622513160840342
0.29235088316888,5.58384230858082,0.304326322872293,2.45889942723787,0.364585570781128,0.696501811119609
0.292248880025796,5.56272027948159,0.304310953024991,2.53624251176754,0.364818880688499,0.763122766152199
0.292147392863223,5.5506592337174,0.304299963012371,2.55937350840568,0.365176655414886,0.751526806016626
0.292145269620613,5.6143776529206,0.304299208492084,2.55643117469276,0.365409685290211,0.740456573900528
0.291950899036334,5.60723908710947,0.3042945259568,2.63861493616977,0.365635042139867,0.743431940321857
0.291939506991929,5.69573215666631,0.304285965087465,2.75187180126156,0.365877148580003,0.700426414221308
0.291845593992056,5.85381392221567,0.304271012572093,2.73564299974368,0.365878064913007,0.718682570750528
0.291747205615828,6.10827191402091,0.304261301364466,2.76759778052082,0.366326090199423,0.789316120760109
