x_nom,v_nom,f_nom,x_ki,v_ki,f_ki,x_kp,v_kp,f_kp
0.315458217655636,-0.277911203197337,0.940211551905651,0.318515446666492,-0.288103358856278,-2.70246907483148,0.331034496809513,0.244856367442675,-3.56121683352067
0.315185175590619,-0.276416151245901,0.920889802638719,0.318232226285514,-0.285638997481449,-2.76292224023272,0.331300253354001,0.245815214239935,-3.50340513539402
0.3149072363005,-0.274873252817224,0.938661196711155,0.317960659945028,-0.283085752447776,-2.80324002086022,0.331542104707687,0.246716460062365,-3.48525516584624
0.314617993624242,-0.27334704306296,0.895152933833884,0.317676953543102,-0.280433812812049,-2.89640503115081,0.331790631790244,0.247580399245356,-3.39870981709011
0.314359605536664,-0.271898793770955,0.923692332080814,0.317376742344231,-0.277675256503931,-2.94968805970521,0.332029856329235,0.248430043287418,-3.3857713103478
0.314345236225413,-0.270570518242922,0.89229179222592,0.317099388189789,-0.274805214141764,-2.99106591620336,0.332407408296335,0.249299213042898,-3.37830764506787
0.313811772688056,-0.269374384927548,0.846117263407728,0.316835066067643,-0.27182219738321,-3.0202299480051,0.332652983676554,0.250244647082903,-3.35059779948956
0.313784028230473,-0.268299281751532,0.808778973066625,0.316562341488923,-0.268726016318088,-3.02173488350954,0.33291769074214,0.251342808536193,-3.40770271565845
0.313535567265796,-0.267313847947636,0.761109591929695,0.31626783953408,-0.26552020217889,-3.09829946459624,0.332925321264677,0.252660703184582,-3.3929803843148
0.313153888566994,-0.266368238769703,0.763116198587003,0.315907305460085,-0.262222440716458,-3.11890712322624,0.333174595321267,0.254218073567632,-3.32184361304949
0.312882630916364,-0.265413564662745,0.754066685439449,0.315645814559991,-0.258873825410814,-3.22861734060794,0.333181946402192,0.25596909943583,-3.31252980014473
0.312608024625657,-0.26441855969873,0.791134990727538,0.315416091393779,-0.255533757311231,-3.26721187079919,0.333678044699452,0.257819503263096,-3.18129894391857
0.312338063345499,-0.263366266421062,0.80706434189015,0.315185464225107,-0.252260599420523,-3.2814286287683,0.333940311301542,0.259668380833353,-3.17807946219232
0.312064835878068,-0.26224646446572,0.840535946348237,0.31511793003206,-0.249091357400129,-3.26579577010245,0.334187617823151,0.261438727794532,-3.17193734002452
0.311802915886298,-0.261053299840059,0.667307861684912,0.314662357569936,-0.246036683407999,-3.36000173161845,0.334577570410419,0.263082001206532,-3.22318290899783
0.311534421396014,-0.259784494326717,0.62826238487115,0.314631817161585,-0.243088718425479,-3.37436305597636,0.334836135053526,0.264576225682543,-3.21631029367061
0.311275653321854,-0.258440551078206,0.612352965777593,0.314390725488432,-0.240220577483915,-3.35248810396048,0.335112333312054,0.265922768426304,-3.1318271103939
0.311012241523692,-0.257024457095795,0.578687693473363,0.314142603245599,-0.237383779193746,-3.34714697955527,0.335380521568173,0.267136171165762,-3.061285275044
0.310743362277821,-0.255544334219611,0.491582830982994,0.313790694907431,-0.234526009056118,-3.30963462190018,0.335645781383948,0.268235086107841,-3.05391396559353
0.310377313538976,-0.254022516057291,0.426962956347233,0.313562920561111,-0.231614401890394,-3.26491322905187,0.335914529991147,0.269238896727795,-2.99935005741313
0.310128146839988,-0.25250564581443,0.406721399266193,0.313328206406234,-0.228638703217012,-3.33049836237634,0.33618139895096,0.270166553151463,-2.96326380895927
0.309855011181813,-0.251059786573054,0.455721435236093,0.313097579568687,-0.22560009788973,-3.2878555730086,0.336449239802833,0.271035632103365,-2.99596398032523
0.3098394419914,-0.249742843873602,0.419093383196653,0.312876264200445,-0.222503188931981,-3.34168478303778,0.336702199674899,0.271863553995045,-2.94270641582546
0.309583392119491,-0.248574201302981,0.273732322368876,0.31263340069299,-0.219355332548476,-3.30016168439546,0.337117542792797,0.272677077868115,-2.95243743891409
0.309334849045952,-0.247531597672326,0.174112717577018,0.312406684415384,-0.216168714084918,-3.33389203474188,0.33738905608646,0.273521133060152,-2.93951587850091
0.309085509995526,-0.246572143951727,0.098214272176768,0.312198859953329,-0.212960902276577,-3.27979401154687,0.33738905608646,0.274445630826665,-2.95661982384707
0.308848109887233,-0.245648963964375,0.0554888879345579,0.311971582818318,-0.209754664897648,-3.2612577092968,0.337973727485644,0.275485409383703,-2.93491908986101
0.308595269348076,-0.244714865029449,0.0750903474336786,0.311700909204889,-0.206579022919798,-3.16818118490208,0.337973727485644,0.27665816564141,-2.93937938606039
0.308351240086849,-0.243722727422218,-0.0193136609087208,0.311640968130822,-0.203466360106673,-3.18919536787273,0.338244586368692,0.277961041826568,-2.91587022993122
0.308104635653059,-0.242628069429341,-0.0348966029081206,0.311298069411642,-0.20044488658173,-3.15424703689561,0.338518154678131,0.279361469077611,-2.90869454134177
0.307775221751536,-0.241396674879293,-0.138466866502637,0.311268966668573,-0.197532078847605,-3.18886787409241,0.33882459185826,0.280806819146312,-2.89266776225166
0.307497573853891,-0.240015223824311,-0.172791770823499,0.311070713387529,-0.194727248695287,-3.19574160435072,0.339114027200364,0.282242994709968,-2.83997682540587
0.307267696954143,-0.238493862046156,-0.217136570202512,0.310883373478041,-0.192007855123942,-3.20075955611308,0.339376200164811,0.283619529887745,-2.81667191735488
0.307019126811097,-0.236857450275116,-0.193916932848804,0.310684558378624,-0.189337989280132,-3.18507701568122,0.339642897907799,0.284886827403363,-2.75482675707715
