force_err
-0.080431
-0.088595
-0.096357
-0.10353
-0.10997
-0.1156
-0.1204
-0.12438
-0.12763
-0.13024
-0.13237
-0.13417
-0.13575
-0.13714
-0.13832
-0.1392
-0.13964
-0.13944
-0.1384
-0.1363
-0.13298
-0.12836
-0.12241
-0.11519
-0.10679
-0.097324
-0.086931
-0.075753
-0.063958
-0.051742
-0.039305
-0.026829
-0.014451
-0.0022583
0.0097068
0.021418
0.032838
0.043914
0.054591
0.064827
0.074605
0.083935
0.092847
0.10138
0.10955
0.11734
0.12463
0.13122
0.13622
-0.027076
-0.011008
0.0098286
0.032662
0.055886
0.078089
0.098129
0.11511
0.12839
0.1376
0.1429
0.145
0.14514
0.14483
0.14561
0.14894
0.15609
0.168
0.18515
0.20736
0.23387
0.26353
0.295
0.32685
0.35767
0.38618
0.41118
0.43144
0.44571
0.45274
0.4514
0.44075
0.42004
0.38889
0.3473
0.29573
0.23508
0.16669
0.092374
0.014381
-0.064666
-0.14198
-0.21487
-0.28091
-0.3381
-0.38485
-0.42016
-0.44363
-0.45554
-0.45644
-0.44684
-0.42702
-0.39721
-0.35791
-0.31023
-0.25586
-0.19679
-0.13503
-0.072444
-0.010561
0.04958
0.10741
0.16254
0.21454
0.2628
0.30654
0.34492
0.37714
0.4027
0.42155
0.43392
0.44014
0.44047
0.43516
0.42451
0.40891
0.38883
0.36489
0.33779
0.30828
0.27709
0.24491
0.21231
0.17975
0.14757
0.11606
0.085522
0.056181
0.028182
0.0015605
-0.023722
-0.047726
-0.070493
-0.092032
-0.11232
-0.13131
-0.14891
-0.165
-0.17945
-0.19211
-0.20281
-0.21141
-0.21774
-0.22172
-0.22331
-0.2226
-0.21971
-0.21482
-0.20813
-0.19989
-0.19042
-0.18011
-0.16934
-0.15853
-0.14805
-0.13827
-0.12955
-0.12221
-0.1165
-0.1125
-0.11008
-0.109
-0.10899
-0.10984
-0.11134
-0.11334
-0.11568
-0.11819
-0.12067
-0.12292
-0.12479
-0.12612
-0.12677
-0.12659
-0.12542
-0.12308
-0.11936
-0.11407
-0.10707
-0.098263
-0.087662
-0.075387
-0.061684
-0.046889
-0.031365
-0.015447
0.00057224
0.01642
0.031804
0.046372
0.059719
0.071427
0.081115
0.088481
0.093313
0.095497
0.094993
0.091815
0.08601
0.077672
0.066989
0.05426
0.039849
0.024099
0.0072897
-0.01035
-0.028607
-0.047273
-0.066132
-0.084971
-0.10358
-0.12172
-0.13914
-0.1555
-0.17042
-0.18352
-0.19445
-0.20294
-0.20885
-0.21213
-0.21279
-0.2109
-0.20661
-0.20011
-0.19168
-0.18165
-0.17038
-0.1583
-0.1458
-0.13329
-0.12115
-0.10969
-0.09918
-0.089739
-0.08137
-0.073961
-0.067332
-0.061286
-0.054353
-0.042034
0.34443
0.37497
0.40877
0.44745
0.48986
0.53481
0.58107
0.6274
0.67259
0.71555
0.75534
0.79104
0.82166
0.84608
0.86303
0.87116
0.86913
0.85578
0.8303
0.7921
0.74079
0.67611
0.59806
0.50694
0.40349
0.28907
0.16598
0.037507
-0.092397
-0.21974
-0.34095
-0.4529
-0.55281
-0.6382
-0.70698
-0.7576
-0.78919
-0.80152
-0.79492
-0.77021
-0.7286
-0.67175
-0.60179
-0.52128
-0.43311
-0.34011
-0.24478
-0.14912
-0.054503
0.038384
0.12923
0.21747
0.30186
0.38075
0.45272
0.51688
0.57294
0.62111
0.66196
0.69606
0.72377
0.74512
0.76003
0.7684
0.77016
0.76526
0.75361
0.73514
0.70971
0.67719
0.63752
0.59081
0.53738
0.47779
0.41287
0.34363
0.27117
0.19658
0.12099
0.045614
-0.028245
-0.099306
-0.16637
-0.22833
-0.28415
-0.33282
-0.37348
-0.40558
-0.42897
-0.44389
-0.45101
-0.4513
-0.44595
-0.43617
-0.42311
-0.40782
-0.39122
-0.3741
-0.35707
-0.34051
-0.3247
-0.30998
-0.29691
-0.28612
-0.27809
-0.27304
-0.27087
-0.27116
-0.27333
-0.27675
-0.28094
-0.28561
-0.29052
-0.29538
-0.29991
-0.30385
-0.30694
-0.309
-0.30985
-0.30937
-0.30749
-0.30429
-0.29998
-0.29496
-0.28971
-0.28471
-0.28024
-0.27638
-0.27303
-0.27013
-0.26767
-0.26572
-0.26439
-0.26382
-0.26408
-0.26512
-0.26679
-0.26885
-0.27098
-0.27273
-0.27354
-0.27281
-0.27012
-0.26548
-0.2592
-0.25172
-0.24349
-0.235
-0.22671
-0.21919
-0.21294
-0.20833
-0.2054
-0.20393
-0.20356
-0.20393
-0.20472
-0.20564
-0.2064
-0.20677
-0.2065
-0.2054
-0.20326
-0.19992
-0.1952
-0.18896
-0.18105
-0.17134
-0.15972
-0.14612
-0.13056
-0.11319
-0.094299
-0.074329
-0.053863
-0.033518
-0.013758
0.0052102
0.023359
0.040705
0.057234
0.072903
0.08766
0.10146
0.11427
0.12605
0.13677
0.1465
0.15538
0.16369
0.17179
0.18005
0.18873
0.19787
0.20722
0.21645
0.22519
0.23309
0.24061
0.25038
0.65214
0.67814
0.70968
0.74249
0.77509
0.806
0.83376
0.85696
0.87442
0.88536
0.88947
0.88658
0.87651
0.85891
0.83328
0.79894
0.75523
0.70175
0.63851
0.56584
0.48416
0.3939
0.29561
0.19002
0.078251
-0.037894
-0.1558
-0.27231
-0.38411
-0.48807
-0.58143
-0.66186
-0.72747
-0.77668
-0.80816
-0.82082
-0.81395
-0.78723
-0.74073
-0.67485
-0.59045
-0.48928
-0.37431
-0.24956
-0.11943
0.011992
0.14116
0.26522
0.38199
0.48974
0.58692
0.67208
0.74418
0.80293
0.84896
0.88381
0.90981
0.92952
0.94468
0.95556
0.96125
0.96052
0.95221
0.93526
0.90853
0.87098
0.82223
0.76298
0.69489
0.61996
0.54008
0.45685
0.37166
0.28568
0.19992
0.11519
0.032119
-0.048772
-0.12706
-0.20239
-0.27446
-0.34298
-0.40767
-0.46831
-0.52471
-0.5767
-0.62409
-0.66667
-0.7041
-0.73601
-0.76204
-0.78213
-0.79671
-0.8065
-0.81231
-0.81485
-0.81476
-0.81254
-0.80868
-0.8036
-0.7977
-0.79136
-0.78492
-0.77864
-0.77272
-0.76729
-0.76244
-0.75818
-0.75445
-0.75104
-0.74768
-0.74401
-0.73968
-0.73438
-0.7279
-0.7201
-0.71087
-0.70008
-0.68758
-0.67327
-0.6572
-0.63961
-0.6209
-0.60155
-0.58206
-0.56284
-0.5441
-0.52577
-0.50761
-0.48921
-0.47002
-0.44936
-0.42656
-0.40121
-0.37341
-0.34374
-0.31306
-0.28229
-0.2523
-0.22396
-0.19809
-0.17532
-0.15593
-0.1398
-0.12653
-0.11558
-0.10638
-0.098307
-0.090718
-0.08301
-0.074766
-0.065835
-0.056272
-0.046223
-0.035862
-0.025388
-0.015016
-0.0049508
0.0047066
0.014025
0.023207
0.032493
0.0421
0.052224
0.063056
0.074771
0.087478
0.10119
0.11583
0.13133
0.14762
0.16469
0.18251
0.20108
0.22038
0.24035
0.26086
0.28172
0.30266
0.32331
0.34327
0.36214
0.37959
0.39551
0.41002
0.42342
0.43614
0.44863
0.46146
0.47532
0.49084
0.50828
0.52736
0.54735
0.56738
0.58667
0.60456
0.62049
0.63441
0.64714
0.19763
0.19102
0.18593
0.1823
0.18003
0.17894
0.17871
0.17891
0.17896
0.1782
0.17598
0.17177
0.16519
0.15606
0.14433
0.13002
0.11314
0.093722
0.071834
0.047657
0.021438
-0.0065499
-0.036043
-0.066825
-0.09872
-0.13152
-0.16491
-0.19833
-0.23105
-0.26213
-0.2905
-0.31503
-0.33467
-0.34851
-0.35579
-0.35591
-0.34838
-0.33286
-0.3092
-0.2775
-0.23818
-0.19208
-0.14038
-0.084561
-0.026194
0.033125
0.091873
0.14864
0.20211
0.2511
0.29448
0.33125
0.36056
0.38173
0.39431
0.39816
0.39343
0.38062
0.3606
0.33454
0.30376
0.26953
0.23288
0.19459
0.15534
0.11592
0.077314
0.040562
0.0064609
-0.024587
-0.052515
-0.077448
-0.09961
-0.1193
-0.13692
-0.15294
-0.16789
-0.18234
-0.19675
-0.21147
-0.22669
-0.24243
-0.25846
-0.27428
-0.28915
-0.30227
-0.31287
-0.3203
-0.32406
-0.32372
-0.31895
-0.30952
-0.29534
-0.27651
-0.2533
-0.22617
-0.19568
-0.16249
-0.12725
-0.09053
-0.052723
-0.014179
0.024702
0.063429
0.10145
0.13818
0.17302
0.20541
0.23482
0.26083
0.28313
0.30152
0.31596
0.32658
0.33367
0.33756
0.33859
0.33707
0.33335
0.32781
0.32085
0.31283
0.30409
0.29491
0.28556
0.27619
0.26684
0.25741
0.24767
0.23732
0.22604
0.21347
0.19925
0.18301
0.16445
0.14331
0.1195
0.093072
0.064189
0.033112
0.00015117
-0.034354
-0.070022
-0.1064
-0.14295
-0.17902
-0.21385
-0.24663
-0.27672
-0.30376
-0.32762
-0.34827
-0.36566
-0.37979
-0.3907
-0.39855
-0.40352
-0.40578
-0.4053
-0.40187
-0.39527
-0.3854
-0.3723
-0.35614
-0.33716
-0.31567
-0.29204
-0.2667
-0.24011
-0.21269
-0.18479
-0.15666
-0.12845
-0.10025
-0.07224
-0.044753
-0.018204
0.0070198
0.030644
0.052516
0.072602
0.090945
0.10761
0.12264
0.13605
0.14788
0.15819
0.16711
0.17478
0.18135
0.18704
0.192
0.19635
0.20018
0.20358
0.20669
0.20964
0.21263
0.21542
0.21627
0.6692
0.69782
0.72404
0.75141
0.77923
0.80679
0.83344
0.85856
0.88154
0.90175
0.91849
0.93092
0.93811
0.93905
0.93282
0.9189
0.89713
0.86756
0.83019
0.78492
0.73154
0.66984
0.59981
0.52196
0.43749
0.34817
0.25612
0.16352
0.072448
-0.015293
-0.098114
-0.17447
-0.24277
-0.3015
-0.3496
-0.38671
-0.41322
-0.43017
-0.43898
-0.44099
-0.43698
-0.42704
-0.41081
-0.38765
-0.3565
-0.31577
-0.26355
-0.19868
-0.12208
-0.037027
0.052139
0.1416
0.22876
0.31244
0.39264
0.46986
0.54396
0.61345
0.6761
0.72988
0.77341
0.80599
0.82744
0.83799
0.83806
0.82814
0.80884
0.78084
0.74499
0.70222
0.65357
0.60008
0.54271
0.48222
0.41914
0.35395
0.28724
0.21977
0.15254
0.086661
0.023118
-0.037564
-0.095451
-0.15103
-0.20498
-0.25799
-0.31088
-0.36465
-0.42049
-0.47952
-0.54213
-0.60771
-0.67502
-0.74288
-0.81053
-0.87772
-0.94461
-1.0115
-1.0784
-1.1442
-1.2072
-1.2655
-1.3167
-1.3586
-1.3887
-1.4045
-1.4044
-1.3884
-1.3581
-1.3163
-1.2655
-1.2084
-1.1471
-1.0835
-1.0191
-0.95544
-0.89364
-0.83485
-0.78017
-0.73074
-0.68777
-0.65256
-0.62633
-0.60978
-0.60258
-0.60349
-0.61067
-0.62218
-0.63603
-0.65025
-0.66288
-0.67217
-0.67691
-0.67639
-0.67022
-0.658
-0.63915
-0.61284
-0.57811
-0.53417
-0.48108
-0.42003
-0.35308
-0.28254
-0.21071
-0.13982
-0.072077
-0.0094659
0.046597
0.095525
0.1374
0.17254
0.20124
0.22364
0.23975
0.24956
0.25325
0.25138
0.24496
0.23522
0.22358
0.21156
0.20083
0.19304
0.18947
0.19064
0.19631
0.20594
0.21908
0.23559
0.25562
0.27951
0.30755
0.33955
0.37474
0.41184
0.44945
0.4861
0.52028
0.55046
0.57523
0.59374
0.60587
0.61207
0.61285
0.60865
0.59977
0.5864
0.56871
0.54698
0.52177
0.49387
0.46422
0.43386
0.40391
0.37562
0.35018
0.32839
0.32462
0.39193
-0.010135
-0.02994
-0.030757
-0.031475
-0.030485
-0.026673
-0.019845
-0.010709
-0.00039863
0.0099864
0.019535
0.027505
0.033266
0.036252
0.035914
0.031667
0.022819
0.008516
-0.012302
-0.040934
-0.078433
-0.12358
-0.17086
-0.21259
-0.24389
-0.26439
-0.27594
-0.28049
-0.27957
-0.27442
-0.26606
-0.25535
-0.24304
-0.22991
-0.21674
-0.20446
-0.19384
-0.18416
-0.17199
-0.15251
-0.12294
-0.083704
-0.03698
0.014732
0.06904
0.12373
0.17681
0.22657
0.27155
0.31055
0.34261
0.36694
0.383
0.39046
0.38927
0.37964
0.36205
0.33713
0.30563
0.26828
0.22576
0.17861
0.12739
0.072955
0.016731
-0.039455
-0.093808
-0.14489
-0.1917
-0.23363
-0.27036
-0.30184
-0.32822
-0.34981
-0.36706
-0.38056
-0.39097
-0.399
-0.40535
-0.41057
-0.4149
-0.41827
-0.42037
-0.42079
-0.4191
-0.41482
-0.40753
-0.39683
-0.38245
-0.36426
-0.34229
-0.31664
-0.28748
-0.25503
-0.21956
-0.18143
-0.14103
-0.098762
-0.055041
-0.010266
0.035132
0.080681
0.12587
0.17013
0.21292
0.25371
0.29218
0.3281
0.36135
0.39185
0.41954
0.44445
0.46667
0.48627
0.50321
0.51721
0.52791
0.53495
0.53802
0.5369
0.53141
0.52147
0.50725
0.48917
0.46782
0.4438
0.41766
0.38993
0.36119
0.33206
0.30305
0.27445
0.24626
0.21831
0.19045
0.16252
0.13444
0.10616
0.077709
0.049172
0.020694
-0.0076007
-0.035656
-0.063533
-0.09142
-0.1196
-0.14827
-0.17737
-0.20641
-0.23466
-0.26124
-0.28524
-0.30569
-0.32154
-0.33177
-0.3358
-0.33375
-0.32652
-0.3153
-0.30133
-0.28571
-0.26948
-0.25354
-0.23863
-0.22512
-0.21297
-0.20194
-0.19171
-0.182
-0.17258
-0.16324
-0.1538
-0.14408
-0.13385
-0.12286
-0.11075
-0.097098
-0.081394
-0.063088
-0.041741
-0.017321
0.0096244
0.038139
0.067163
0.095709
0.12289
0.14791
0.17013
0.18919
0.20501
0.21783
0.22806
0.23629
0.2432
0.24961
0.25639
0.26423
0.27343
0.28632
0.31114
-0.37011
-0.37926
-0.36589
-0.34958
-0.33115
-0.31138
-0.29099
-0.2707
-0.25125
-0.23347
-0.21836
-0.20707
-0.20102
-0.20197
-0.21203
-0.23377
-0.26943
-0.31769
-0.37037
-0.41555
-0.44544
-0.45932
-0.46006
-0.45084
-0.43432
-0.41275
-0.38799
-0.36164
-0.33519
-0.31017
-0.28832
-0.27169
-0.26222
-0.2595
-0.25837
-0.25081
-0.23121
-0.19862
-0.15466
-0.10145
-0.041113
0.024184
0.092234
0.16084
0.22791
0.29149
0.34987
0.40167
0.44585
0.4817
0.50885
0.52704
0.5361
0.53584
0.52622
0.50739
0.47961
0.44324
0.39859
0.34627
0.28751
0.22431
0.15906
0.09399
0.030916
-0.028806
-0.084231
-0.13478
-0.18016
-0.22038
-0.25562
-0.2863
-0.31294
-0.33614
-0.35657
-0.37484
-0.39147
-0.40674
-0.42078
-0.43356
-0.44495
-0.45478
-0.46281
-0.46876
-0.47224
-0.47279
-0.46981
-0.46274
-0.45114
-0.43473
-0.41347
-0.38753
-0.35726
-0.32316
-0.28581
-0.24583
-0.20389
-0.16064
-0.11672
-0.072723
-0.029173
0.01339
0.054401
0.093312
0.12969
0.1633
0.19408
0.22218
0.24786
0.27144
0.29316
0.3132
0.33163
0.34847
0.36359
0.37674
0.38754
0.39567
0.40114
0.40437
0.40608
0.40699
0.40772
0.40887
0.41096
0.41433
0.41877
0.42341
0.42688
0.42768
0.42441
0.41577
0.40056
0.37784
0.34724
0.30925
0.2652
0.21694
0.16664
0.11672
0.069885
0.02884
-0.0043338
-0.0288
-0.044927
-0.053655
-0.055935
-0.052547
-0.044156
-0.031418
-0.015105
0.0037562
0.023754
0.042969
0.058856
0.068133
0.066659
0.050276
0.018626
-0.020663
-0.05495
-0.075378
-0.080613
-0.073387
-0.056919
-0.034013
-0.0070366
0.02205
0.051625
0.080332
0.10708
0.1311
0.15193
0.16948
0.18393
0.19567
0.20505
0.2122
0.21698
0.21915
0.21845
0.21465
0.20753
0.19689
0.18265
0.16502
0.14455
0.12208
0.098545
0.074996
0.052565
0.032468
0.015837
0.0033852
-0.0048155
-0.0092107
-0.01047
-0.0093153
-0.0088375
-0.018544
-0.052042
-0.055227
-0.059017
-0.061578
-0.062659
-0.062174
-0.06018
-0.056869
-0.052539
-0.047548
-0.042262
-0.037035
-0.032201
-0.028066
-0.024903
-0.022939
-0.022313
-0.023015
-0.024876
-0.027621
-0.030972
-0.034716
-0.038719
-0.042913
-0.04725
-0.051663
-0.056041
-0.060232
-0.064069
-0.067382
-0.069992
-0.071686
-0.0722
-0.071198
-0.068272
-0.062973
-0.054859
-0.043533
-0.02869
-0.010163
0.012009
0.037527
0.065816
0.096055
0.12728
0.15846
0.18862
0.21683
0.24225
0.26411
0.28173
0.2945
0.30188
0.30351
0.29919
0.28892
0.27291
0.25157
0.22549
0.19539
0.16213
0.12666
0.089982
0.053142
0.017164
-0.017013
-0.04863
-0.077202
-0.10256
-0.12479
-0.14415
-0.16097
-0.17562
-0.18847
-0.19987
-0.21012
-0.21944
-0.22796
-0.23566
-0.24241
-0.24798
-0.25205
-0.25427
-0.25431
-0.25185
-0.24669
-0.23868
-0.2278
-0.21419
-0.19809
-0.17984
-0.1599
-0.13881
-0.1172
-0.095783
-0.075268
-0.056324
-0.039537
-0.025385
-0.014197
-0.0061059
-0.0010349
0.0012587
0.0011168
-0.0010571
-0.0048095
-0.009656
-0.015116
-0.020751
-0.026185
-0.031096
-0.03519
-0.038172
-0.039729
-0.039537
-0.037295
-0.032763
-0.025813
-0.016439
-0.0047336
0.0091346
0.024931
0.042363
0.061081
0.08068
0.10069
0.12059
0.13983
0.15787
0.1742
0.18839
0.20008
0.20907
0.21533
0.21903
0.2205
0.22013
0.21842
0.21587
0.21299
0.21027
0.20804
0.20649
0.20567
0.20546
0.20571
0.20614
0.20645
0.20626
0.20515
0.2027
0.19848
0.19207
0.18309
0.17119
0.15611
0.13768
0.11594
0.091226
0.064177
0.035664
0.0066539
-0.021897
-0.049097
-0.07415
-0.096382
-0.11529
-0.1306
-0.14233
-0.15065
-0.15586
-0.15826
-0.15818
-0.15596
-0.15194
-0.14645
-0.13976
-0.1321
-0.12366
-0.11459
-0.10507
-0.09528
-0.085422
-0.075708
-0.066348
-0.05754
-0.049471
-0.042345
-0.036407
-0.031933
-0.029177
-0.02829
-0.029251
-0.031858
-0.035789
-0.040663
-0.04607
-0.051569
-0.057142
-0.063771
0.18164
0.16996
0.16211
0.15684
0.15402
0.15344
0.15481
0.15758
0.16098
0.16415
0.16631
0.16688
0.16548
0.16192
0.1562
0.14841
0.13867
0.12697
0.11324
0.097371
0.079326
0.059076
0.036594
0.011886
-0.014927
-0.043535
-0.073428
-0.10395
-0.13435
-0.16381
-0.19142
-0.21624
-0.23741
-0.25421
-0.26615
-0.27287
-0.2741
-0.26964
-0.25938
-0.24333
-0.22175
-0.19515
-0.16435
-0.13038
-0.094313
-0.057197
-0.02
0.01638
0.051107
0.083397
0.11253
0.13785
0.15877
0.17477
0.18536
0.19007
0.18852
0.18056
0.16644
0.14692
0.12314
0.096446
0.068246
0.039889
0.012509
-0.013086
-0.036421
-0.057261
-0.075476
-0.090983
-0.10381
-0.11423
-0.12277
-0.13009
-0.13668
-0.14272
-0.14807
-0.15252
-0.15586
-0.15792
-0.15855
-0.15756
-0.15484
-0.15041
-0.14441
-0.137
-0.12828
-0.11832
-0.10716
-0.094884
-0.081485
-0.066841
-0.050706
-0.032819
-0.013013
0.0087477
0.032366
0.057629
0.084242
0.11186
0.14012
0.16863
0.19697
0.22469
0.25134
0.27651
0.29984
0.3209
0.33923
0.35433
0.36578
0.37323
0.37644
0.3753
0.36983
0.36015
0.3465
0.32925
0.30885
0.28581
0.26063
0.2338
0.20579
0.17699
0.14773
0.11822
0.088639
0.059089
0.029665
0.00044064
-0.028545
-0.057287
-0.085758
-0.11381
-0.14114
-0.16733
-0.19198
-0.21473
-0.23526
-0.25325
-0.26842
-0.28067
-0.29008
-0.29694
-0.30163
-0.30447
-0.30574
-0.30562
-0.30425
-0.30171
-0.29805
-0.29328
-0.2874
-0.28041
-0.27231
-0.2632
-0.25322
-0.2426
-0.23153
-0.22013
-0.20842
-0.1964
-0.18405
-0.17131
-0.15804
-0.14411
-0.12944
-0.11417
-0.098605
-0.083066
-0.067804
-0.052965
-0.038627
-0.024823
-0.011545
0.0012675
0.013708
0.025849
0.037704
0.049216
0.060268
0.070698
0.080331
0.089039
0.096784
0.10364
0.10977
0.11545
0.12106
0.12705
0.13384
0.14167
0.15045
0.15991
0.16979
0.17983
0.18982
0.19951
0.2089
0.21839
