joint_pos; joint_4
6.0559e-17;
-4.2946e-08;
-6.7376e-07;
-3.3441e-06;
-1.0361e-05;
-2.4793e-05;
-5.0384e-05;
-9.1468e-05;
-0.00015289;
-0.00023992;
-0.0003582;
-0.00051364;
-0.0007124;
-0.00096078;
-0.0012652;
-0.0016321;
-0.0020679;
-0.0025791;
-0.0031718;
-0.0038523;
-0.0046265;
-0.0055002;
-0.0064787;
-0.0075673;
-0.0087708;
-0.010094;
-0.01154;
-0.013114;
-0.014819;
-0.016657;
-0.018632;
-0.020745;
-0.022997;
-0.02539;
-0.027925;
-0.030601;
-0.033418;
-0.036376;
-0.039474;
-0.042708;
-0.046078;
-0.049581;
-0.053213;
-0.05697;
-0.06085;
-0.064847;
-0.068957;
-0.073174;
-0.077493;
-0.081908;
-0.086413;
-0.091001;
-0.095665;
-0.1004;
-0.10519;
-0.11004;
-0.11494;
-0.11987;
-0.12483;
-0.12982;
-0.13482;
-0.13982;
-0.14482;
-0.14981;
-0.15477;
-0.15971;
-0.16461;
-0.16946;
-0.17425;
-0.17898;
-0.18364;
-0.18822;
-0.19271;
-0.19711;
-0.2014;
-0.20559;
-0.20965;
-0.21359;
-0.2174;
-0.22108;
-0.22461;
-0.228;
-0.23123;
-0.2343;
-0.23722;
-0.23997;
-0.24255;
-0.24496;
-0.24719;
-0.24925;
-0.25113;
-0.25283;
-0.25434;
-0.25568;
-0.25684;
-0.25781;
-0.25861;
-0.25922;
-0.25966;
-0.25992;
-0.26;
-0.25992;
-0.25966;
-0.25924;
-0.25866;
-0.25792;
-0.25702;
-0.25597;
-0.25477;
-0.25343;
-0.25194;
-0.25033;
-0.24858;
-0.2467;
-0.2447;
-0.24259;
-0.24036;
-0.23802;
-0.23558;
-0.23304;
-0.23041;
-0.22768;
-0.22487;
-0.22198;
-0.21901;
-0.21597;
-0.21286;
-0.20969;
-0.20646;
-0.20317;
-0.19984;
-0.19645;
-0.19302;
-0.18955;
-0.18605;
-0.18251;
-0.17895;
-0.17536;
-0.17174;
-0.16811;
-0.16447;
-0.16081;
-0.15714;
-0.15347;
-0.14979;
-0.14612;
-0.14244;
-0.13877;
-0.13511;
-0.13146;
-0.12782;
-0.1242;
-0.1206;
-0.11701;
-0.11345;
-0.10991;
-0.1064;
-0.10292;
-0.099472;
-0.096056;
-0.092676;
-0.089334;
-0.086032;
-0.082772;
-0.079557;
-0.076388;
-0.073268;
-0.070199;
-0.067182;
-0.06422;
-0.061316;
-0.058471;
-0.055688;
-0.052969;
-0.050316;
-0.047732;
-0.045219;
-0.042778;
-0.040414;
-0.038127;
-0.035921;
-0.033798;
-0.03176;
-0.02981;
-0.02795;
-0.026184;
-0.024513;
-0.022941;
-0.021469;
-0.020101;
-0.018839;
-0.017685;
-0.016643;
-0.015714;
-0.014901;
-0.014207;
-0.013635;
-0.013185;
-0.012862;
-0.012666;
-0.0126;
-0.012666;
-0.012867;
-0.013203;
-0.013676;
-0.014287;
-0.015039;
-0.015931;
-0.016965;
-0.018141;
-0.01946;
-0.020923;
-0.022528;
-0.024276;
-0.026166;
-0.028199;
-0.030371;
-0.032684;
-0.035134;
-0.037722;
-0.040444;
-0.043298;
-0.046283;
-0.049395;
-0.052632;
-0.055991;
-0.059469;
-0.063062;
-0.066766;
-0.070578;
-0.074494;
-0.078509;
-0.082619;
-0.086819;
-0.091104;
-0.095471;
-0.099913;
-0.10443;
-0.109;
-0.11364;
-0.11833;
-0.12307;
-0.12785;
-0.13267;
-0.13752;
-0.1424;
-0.14729;
-0.1522;
-0.15711;
-0.16203;
-0.16694;
-0.17184;
-0.17672;
-0.18158;
-0.18642;
-0.19121;
-0.19597;
-0.20068;
-0.20534;
-0.20995;
-0.21449;
-0.21896;
-0.22337;
-0.22769;
-0.23193;
-0.23609;
-0.24015;
-0.24412;
-0.248;
-0.25176;
-0.25543;
-0.25898;
-0.26242;
-0.26574;
-0.26895;
-0.27203;
-0.27499;
-0.27783;
-0.28054;
-0.28312;
-0.28558;
-0.2879;
-0.29009;
-0.29215;
-0.29409;
-0.29589;
-0.29756;
-0.2991;
-0.30052;
-0.3018;
-0.30297;
-0.30401;
-0.30492;
-0.30572;
-0.3064;
-0.30697;
-0.30743;
-0.30778;
-0.30803;
-0.30817;
-0.30822;
-0.30817;
-0.30804;
-0.30782;
-0.30751;
-0.30713;
-0.30668;
-0.30616;
-0.30557;
-0.30493;
-0.30422;
-0.30347;
-0.30267;
-0.30183;
-0.30095;
-0.30003;
-0.29909;
-0.29811;
-0.29712;
-0.29611;
-0.29508;
-0.29405;
-0.293;
-0.29196;
-0.29091;
-0.28987;
-0.28883;
-0.28781;
-0.28679;
-0.2858;
-0.28482;
-0.28386;
-0.28292;
-0.28201;
-0.28113;
-0.28027;
-0.27945;
-0.27866;
-0.27791;
-0.27719;
-0.2765;
-0.27586;
-0.27525;
-0.27469;
-0.27416;
-0.27367;
-0.27323;
-0.27282;
-0.27246;
-0.27214;
-0.27186;
-0.27162;
-0.27142;
-0.27126;
-0.27114;
-0.27106;
-0.27101;
-0.27101;
-0.27103;
-0.27109;
-0.27119;
-0.27131;
-0.27147;
-0.27165;
-0.27186;
-0.2721;
-0.27236;
-0.27265;
-0.27295;
-0.27327;
-0.27361;
-0.27396;
-0.27433;
-0.2747;
-0.27509;
-0.27548;
-0.27588;
-0.27628;
-0.27668;
-0.27708;
-0.27748;
-0.27787;
-0.27826;
-0.27864;
-0.27901;
-0.27936;
-0.27971;
-0.28004;
-0.28035;
-0.28064;
-0.28091;
-0.28117;
-0.2814;
-0.2816;
-0.28178;
-0.28194;
-0.28207;
-0.28217;
-0.28225;
-0.28229;
-0.28231;
-0.28229;
-0.28224;
-0.28217;
-0.28206;
-0.28192;
-0.28176;
-0.28156;
-0.28133;
-0.28107;
-0.28078;
-0.28046;
-0.28011;
-0.27974;
-0.27934;
-0.27892;
-0.27847;
-0.27799;
-0.2775;
-0.27699;
-0.27645;
-0.2759;
-0.27533;
-0.27475;
-0.27416;
-0.27355;
-0.27294;
-0.27231;
-0.27169;
-0.27106;
-0.27042;
-0.26979;
-0.26916;
-0.26854;
-0.26792;
-0.26731;
-0.26671;
-0.26612;
-0.26555;
-0.26499;
-0.26445;
-0.26393;
-0.26344;
-0.26296;
-0.26251;
-0.26209;
-0.2617;
-0.26133;
-0.261;
-0.2607;
-0.26044;
-0.2602;
-0.26001;
-0.25985;
-0.25973;
-0.25965;
-0.2596;
-0.2596;
-0.25963;
-0.25971;
-0.25982;
-0.25997;
-0.26017;
-0.2604;
-0.26067;
-0.26097;
-0.26132;
-0.2617;
-0.26211;
-0.26256;
-0.26304;
-0.26355;
-0.26408;
-0.26465;
-0.26523;
-0.26584;
-0.26647;
-0.26712;
-0.26777;
-0.26844;
-0.26912;
-0.2698;
-0.27049;
-0.27117;
-0.27185;
-0.27251;
-0.27317;
-0.27381;
-0.27442;
-0.27502;
-0.27558;
-0.27611;
-0.2766;
-0.27705;
-0.27746;
-0.27781;
-0.27811;
-0.27835;
-0.27853;
-0.27864;
-0.27867;
-0.27864;
-0.27852;
-0.27831;
-0.27802;
-0.27764;
-0.27716;
-0.27659;
-0.27591;
-0.27512;
-0.27423;
-0.27323;
-0.27211;
-0.27088;
-0.26954;
-0.26807;
-0.26648;
-0.26478;
-0.26295;
-0.26099;
-0.25891;
-0.25671;
-0.25439;
-0.25194;
-0.24937;
-0.24667;
-0.24386;
-0.24092;
-0.23787;
-0.2347;
-0.23141;
-0.22801;
-0.22451;
-0.22089;
-0.21718;
-0.21336;
-0.20944;
-0.20544;
-0.20134;
-0.19716;
-0.19289;
-0.18855;
-0.18414;
-0.17966;
-0.17511;
-0.17051;
-0.16586;
-0.16116;
-0.15642;
-0.15164;
-0.14683;
-0.14199;
-0.13714;
-0.13227;
-0.1274;
-0.12253;
-0.11765;
-0.11279;
-0.10795;
-0.10313;
-0.098333;
-0.093573;
-0.088853;
-0.084179;
-0.079556;
-0.074991;
-0.070489;
-0.066055;
-0.061695;
-0.057415;
-0.053219;
-0.049113;
-0.045101;
-0.041189;
-0.037381;
-0.033682;
-0.030096;
-0.026628;
-0.02328;
-0.020058;
-0.016964;
-0.014003;
-0.011177;
-0.0084902;
-0.0059443;
-0.0035425;
-0.001287;
0.00081991;
0.0027763;
0.0045805;
0.0062308;
0.0077262;
0.0090654;
0.010248;
0.011272;
0.012139;
0.012848;
0.013398;
0.01379;
0.014026;
0.014104;
0.014026;
0.013793;
0.013406;
0.012867;
0.012176;
0.011337;
0.010349;
0.009216;
0.0079392;
0.0065208;
0.0049632;
0.0032687;
0.0014399;
-0.00052064;
-0.0026103;
-0.0048262;
-0.0071655;
-0.0096254;
-0.012203;
-0.014894;
-0.017697;
-0.020608;
-0.023624;
-0.026741;
-0.029956;
-0.033266;
-0.036666;
-0.040155;
-0.043727;
-0.04738;
-0.051109;
-0.054912;
-0.058784;
-0.062722;
-0.066722;
-0.070779;
-0.074892;
-0.079055;
-0.083264;
-0.087517;
-0.091808;
-0.096135;
-0.10049;
-0.10488;
-0.10929;
-0.11371;
-0.11816;
-0.12261;
-0.12708;
-0.13154;
-0.13601;
-0.14047;
-0.14493;
-0.14937;
-0.1538;
-0.15821;
-0.16259;
-0.16695;
-0.17127;
-0.17556;
-0.17981;
-0.18402;
-0.18818;
-0.19229;
-0.19635;
-0.20034;
-0.20428;
-0.20815;
-0.21195;
-0.21568;
-0.21933;
-0.2229;
-0.22638;
-0.22978;
-0.23309;
-0.2363;
-0.23941;
-0.24243;
-0.24534;
-0.24814;
-0.25083;
-0.2534;
-0.25586;
-0.2582;
-0.26041;
-0.2625;
-0.26446;
-0.26628;
-0.26798;
-0.26953;
-0.27095;
-0.27223;
-0.27336;
-0.27435;
-0.27519;
-0.27588;
-0.27642;
-0.2768;
-0.27704;
-0.27712;
-0.27704;
-0.2768;
-0.27641;
-0.27586;
-0.27515;
-0.27428;
-0.27326;
-0.27207;
-0.27073;
