time_window,perc10,perc25,perc50,perc75,perc90
155,0.154053618405859,0.244720166150848,0.418392173739375,0.710669485430894,1.24441797876088
156,0.152533768771672,0.244742517612842,0.416089118814569,0.718585904892596,1.22701520168144
157,0.151706050005368,0.243567011653724,0.416649136781918,0.714117136410241,1.22023137960111
158,0.151112749453487,0.241935222900769,0.414117413207024,0.712750168896228,1.21247123012589
159,0.150367571207383,0.240279843809351,0.41302417855629,0.711444091508254,1.19691138644691
160,0.148433690587309,0.238016978515847,0.41116796233182,0.711779270456504,1.19133500467092
161,0.146810177554065,0.236102733008452,0.41173968982227,0.708835473648368,1.18602197721605
162,0.146055027820948,0.234633801726024,0.412616428986987,0.711155837497503,1.19295003828444
163,0.144706950830519,0.236087499908638,0.413819834673143,0.711723603367214,1.18414563600399
164,0.143877927906403,0.235881812165099,0.417539331036041,0.715649818632027,1.16156052875644
165,0.144526722599431,0.236122256742041,0.417521190652501,0.70887658783811,1.15707500971867
166,0.144700819201671,0.237092842169648,0.416984129171846,0.705616785701166,1.16692260288267
167,0.143949975878035,0.238187072395841,0.4134106267761,0.708332865825242,1.15277825413071
168,0.142141913879162,0.239177801781669,0.41457434055917,0.717039058480815,1.14111091933203
169,0.144986130327809,0.241735776804291,0.417585016126025,0.714979954132712,1.12235396825174
170,0.145220463847652,0.245490745354968,0.420683028745521,0.718095918088302,1.1319998838311
171,0.146691456370841,0.246204299113453,0.422466687135048,0.709761361887675,1.14350926172448
172,0.148094288738673,0.244993871375138,0.425110055612322,0.713428018536027,1.14137763453083
173,0.148027142628367,0.245386097542593,0.426249603082676,0.712230947828024,1.14932692448684
174,0.150224924178496,0.24479322434101,0.427378420423032,0.717088620508666,1.15847886920945
175,0.150482707880551,0.244446155447986,0.427546716061726,0.725903328927615,1.14765858617522
176,0.150648957342887,0.244257958510435,0.430827340746133,0.730630698364888,1.15800932861899
177,0.148938143660252,0.245589856825712,0.431922804854977,0.734562014119155,1.1590268903344
178,0.14881936829077,0.246829344484871,0.436760877740055,0.738852415227263,1.16185503168079
179,0.151178697432648,0.247817219737198,0.437286338908264,0.742890860178026,1.17041816341895
180,0.150659986199627,0.248418756382907,0.438316317224041,0.74916793035673,1.18224930833663
181,0.151181262180607,0.248134101963248,0.440161656198732,0.757129582820823,1.18624484520499
182,0.150710707107784,0.250381918413264,0.442963934906989,0.757639875289828,1.19265605816905
183,0.152195196947847,0.251812889874146,0.443966576983351,0.769475867184925,1.19796690398322
184,0.155506822572143,0.253739099727194,0.452344919715244,0.773162445692904,1.20693188251326
185,0.155309467268674,0.258543425058904,0.452560076050754,0.782147228787818,1.2098054680257
186,0.157061095635529,0.262651315164237,0.458622624168382,0.783715057156512,1.22360097586141
187,0.159000030598156,0.265646973403978,0.464554377916136,0.789934651359834,1.22549098009551
188,0.160474941534211,0.26920425305358,0.469357445817264,0.787601943877819,1.24019153147269
189,0.160579551759035,0.271415775689877,0.473061353896975,0.797438333625105,1.25078648899393
190,0.161719868727819,0.275943681514164,0.473020690405707,0.799731390194474,1.26904426570858
191,0.16569161737736,0.277287477529775,0.476314316092514,0.815194194102013,1.26683789271509
192,0.169078037666726,0.28517283855689,0.487282730624687,0.828789152065551,1.28232666410568
193,0.171413406525328,0.287124033481843,0.496635771721794,0.844010269009604,1.30936483479738
194,0.173439414136941,0.290711535277474,0.495479697699277,0.858971873437638,1.33266313852301
195,0.174911516540194,0.294271450417235,0.499009763411342,0.873371299550766,1.35669653617576
196,0.175981081279512,0.296843522990878,0.508705747627227,0.879358208963036,1.37488223124006
197,0.177671434708552,0.299853889317556,0.510514268098886,0.898426092901397,1.40468250149574
198,0.179612318442473,0.298656381671576,0.511696307065422,0.905855788665788,1.40907637955876
199,0.181007342473128,0.305242067387156,0.519535052547502,0.91477038407164,1.4222700369111
200,0.182924722008146,0.309509132355911,0.523009008927248,0.927674800025192,1.43111487152938
201,0.185932172874398,0.31499056015795,0.53009715749718,0.918371476734868,1.44169259613271
202,0.18970478222425,0.317197372567697,0.534895000936844,0.932974510118032,1.44989140417708
203,0.192937293377359,0.317503723987241,0.534187354719009,0.930799524510104,1.43038965563641
204,0.19521550669862,0.318229732366518,0.538579358471856,0.936161500554056,1.46084064324784
205,0.196958504734728,0.317787928192693,0.547868210287271,0.938128100172767,1.49607214172922
206,0.201463550573977,0.322161276736164,0.552019665155579,0.958111660614906,1.50606758484608
207,0.203828076539936,0.326101083360888,0.560252311772013,0.966071193359101,1.5161765537055
208,0.207413353404008,0.329712176362231,0.564497494535964,0.977124396037817,1.53650791740774
209,0.208040447419178,0.33588774757709,0.561350237379236,0.983257310620504,1.56051301816041
210,0.205904124210237,0.340889376173067,0.571510732561962,1.00000161127251,1.56261648801502
211,0.206939653119961,0.341651424655957,0.576883276672867,1.00757915125623,1.57109096994754
212,0.211388096056201,0.342616345362269,0.581657308304834,1.00395612133907,1.56636236601981
213,0.214550156970915,0.34465124193835,0.57749751568152,1.00273650796764,1.57126953386248
214,0.216513119235079,0.345958400434528,0.582122619697638,1.01543636865525,1.57024249042249
215,0.214428847500206,0.348539944834612,0.584315515572315,1.00434381346308,1.5833530772535
216,0.218627222929332,0.351126900196179,0.587689734405488,1.01435844708419,1.58012102445764
217,0.219704787990088,0.351865856737003,0.605377138687655,1.02905373190372,1.60929826246066
218,0.219658869475547,0.352842219931693,0.609309686626807,1.02975435868121,1.63324144423574
219,0.216864618160044,0.356095004165817,0.614581789918215,1.03879095822124,1.64278266077003
220,0.221188197147161,0.357734461352154,0.6143444938792,1.04660941409503,1.65963954594607
221,0.222617028511516,0.364402478454614,0.623149551006987,1.06544573292258,1.65604765111693
222,0.225321293442447,0.370061902950946,0.620691399390486,1.07891942676912,1.67574668819951
223,0.223142736374621,0.372376701360532,0.631786258275365,1.08766531405995,1.69384023466532
224,0.223486957864905,0.367011696609895,0.635060380319977,1.10109558998374,1.69734290188831
225,0.225467435394579,0.368610761376212,0.647277913523187,1.10680066132149,1.6893255812432
226,0.225879722927346,0.373914048809726,0.654179634751333,1.1156680638217,1.69622638275257
227,0.22928683801292,0.37872850495568,0.661200332096115,1.11912484779288,1.71708007227162
228,0.229930407732997,0.378752980736983,0.657595508178544,1.12767187641112,1.74181964898042
229,0.235136982672328,0.382836538223702,0.657683376436002,1.14093017570914,1.73281251098288
230,0.23836737151853,0.381112013175427,0.651113769190954,1.14065734369033,1.73654839767697
231,0.235759087691584,0.382742613644373,0.660965255316459,1.15106921622666,1.76389065856253
232,0.237762109440755,0.381264237119647,0.662234266878266,1.15241418267934,1.7833771473728
233,0.239944500122785,0.389338814151042,0.670004247363388,1.14433970370252,1.7952002114527
234,0.245682660800842,0.397000588430217,0.67793213205346,1.16598971605142,1.80986348628588
235,0.245275937572532,0.40239718053166,0.685863248241826,1.17556531061403,1.83239648785536
236,0.248266875590466,0.40147031199624,0.69432018840326,1.18366769984809,1.84126517239116
237,0.252186923992172,0.404067800157913,0.701094326485354,1.20065606863765,1.84004371896097
238,0.249949822566603,0.410916772175473,0.709135442507634,1.21427113341766,1.84373621945406
239,0.25020255595923,0.409121655430232,0.712117559910393,1.21501839196811,1.84879673665774
240,0.247674504548247,0.410345432589644,0.709501424040669,1.22092668334495,1.86586292365294
241,0.251065996489035,0.412282793513935,0.708178066140668,1.21927034083072,1.88763673316005
