simul_force_pert
0
0.0371917026199477
0.14003411267812
0.296352087959193
0.495180180599021
0.726724112221152
0.982311599762408
1.25433497640461
1.53618777258154
1.8221971568006
2.10755388652505
2.38824118664702
2.66096375777532
2.92307791894119
3.17252370936552
3.407759611357
3.62770041074141
3.83165858180871
4.01928946983108
4.19054044487661
4.34560411497757
4.484875613722
4.60891391601344
4.71840708507344
4.81414131274092
4.89697358277459
4.96780776224415
5.02757390830004
5.07721056578683
5.11764982451016
5.14980490273573
5.1745600250037
5.15557066433237
5.06518173431066
4.91632446584829
4.72066942887558
4.4886631674445
4.22957655553761
3.95156226654812
3.66171904218922
3.36616072515097
3.07008828244112
2.77786329182367
2.49308159134975
2.21864600128447
1.95683721872286
1.7093821580798
1.47751916588215
1.26205967651659
1.06344599756758
0.881805019998427
0.716997740646189
0.568664563329785
0.43626641135129
0.31912173935336
0.216439577422625
0.127348776020885
0.050923647770707
-0.0137937777339929
-0.0677746561811203
-0.111987149764495
-0.147382925876746
-0.174886092404086
-0.195384332768057
-0.209722010640314
-0.218695023257788
-0.223047192995364
-0.223467998875262
-0.220591462622384
-0.214996017378354
-0.207205200975391
-0.197689029498846
-0.186865920528085
-0.175105048769103
-0.162729029641278
-0.150016838646626
-0.137206885950445
-0.124500176478212
-0.112063495945644
-0.100032572565477
-0.0885151727086174
-0.0775940965448415
-0.0673300466651055
-0.0577643489186
-0.0489215102142123
-0.0408116028747783
-0.0334324693338018
-0.0267717445713038
-0.0208086967427737
-0.0155158890081553
-0.0108606676616465
-0.00680648334231467
-0.00331405341338755
-0.000342374576124815
0.00215040452800588
0.00420624053823133
0.00586657201296144
0.00717180504915551
0.00816089757052053
0.00887103222585719
0.00933736819631394
0.00959286264972513
0.00966815308190187
0.00959149233132352
0.00938872862993942
0.00908332364557412
0.00869640206948098
0.00824682689640902
0.00775129512624584
0.00722444917944396
0.00667899985791316
0.00612585719492681
0.00557426601894474
0.00503194350511226
0.00450521640336011
0.00399915601299029
0.00351770932045325
0.00306382503024964
0.00263957349946901
0.00224625983567017
0.00188452963712336
0.00155446704556809
0.00125568494642062
0.000987407291699777
0.000748543638783514
0.000537756095419421
0.000353518940127498
0.000194171249144076
5.79629081847297e-05
-5.69055787059342e-05
-0.000152249048450736
-0.00022986895906186
-0.000291529539220796
-0.000338938359082722
-0.000373730883171775
-0.000397458580196951
-0.000411580182451338
-0.000417455708272283
-0.000416342884050732
-0.000409395626794243
-0.00039766427367084
-0.000382097270774932
-0.000363544059125299
-0.000342758921263708
-0.000320405576471413
-0.000297062336319132
-0.000273227654826279
-0.000249325928786775
-0.00022571342372219
-0.000202684219385228
-0.00018047608572545
