time,j4_velocity,j4_velocity_cmd
72.556000512,0.0804188819949039,0.112094385762
72.557000512,0.0746774961838179,0.112094385762
72.558000512,0.0799524216459514,0.112094385762
72.559000512,0.0884955677068,0.112094385762
72.560000512,0.0738956568083948,0.112094385762
72.561000512,0.0812617379557247,0.112094385762
72.562000512,0.0884955677068,0.112094385762
72.563000512,0.0744901583992075,0.112094385762
72.564000512,0.0813381802609696,0.112094385762
72.565000512,0.0740260990438799,0.112094385762
72.566000512,0.081571552426584,0.112094385762
72.567000512,0.0725884607163203,0.112094385762
72.568000512,0.0663716757801,0.112094385762
72.569000512,0.0821790402880013,0.112094385762
72.570000512,0.0884955677068,0.112094385762
72.571000512,0.0884955677068,0.112094385762
72.572000512,0.0884955677068,0.112094385762
72.573000512,0.0727202830709363,0.112094385762
72.574000512,0.082410053308574,0.112094385762
72.575000512,0.0884955677068,0.112094385762
72.576000512,0.0884955677068,0.112094385762
72.577000512,0.104226870590682,0.112094385762
72.578000512,0.0947186243313608,0.112094385762
72.579000512,0.104626975042213,0.112094385762
72.580000512,0.0946757682474442,0.112094385762
72.581000512,0.0884955677068,0.112094385762
72.582000512,0.104657575378581,0.112094385762
72.583000512,0.0944375020425268,0.112094385762
72.584000512,0.0884955677068,0.112094385762
72.585000512,0.0884955677068,0.112094385762
72.586000512,0.0884955677068,0.112094385762
72.587000512,0.0884955677068,0.112094385762
72.588000512,0.0884955677068,0.112094385762
72.589000512,0.0884955677068,0.112094385762
72.590000512,0.0884955677068,0.112094385762
72.591000512,0.104454219984888,0.112094385762
72.592000512,0.0952277323883266,0.112094385762
72.593000512,0.0884955677068,0.112094385762
72.594000512,0.0884955677068,0.112094385762
72.595000512,0.0884955677068,0.112094385762
72.596000512,0.104108473948111,0.112094385762
72.597000512,0.095153298616743,0.112094385762
72.598000512,0.0884955677068,0.112094385762
72.599000512,0.102734771784521,0.112094385762
72.600000512,0.096363042450414,0.112094385762
72.601000512,0.104355705245931,0.112094385762
72.602000512,0.0943582014821137,0.153918646572435
72.603000512,0.0884955677068,0.169616504771
72.604000512,0.0884955677068,0.169616504771
72.605000512,0.0884955677068,0.169616504771
72.606000512,0.101292000060811,0.169616504771
72.607000512,0.125444002375168,0.169616504771
72.608000512,0.147321533061738,0.169616504771
72.609000512,0.154867243487,0.169616504771
72.610000512,0.154867243487,0.169616504771
72.611000512,0.154867243487,0.169616504771
72.612000512,0.154867243487,0.169616504771
72.613000512,0.154867243487,0.169616504771
72.614000512,0.154867243487,0.169616504771
72.615000512,0.154867243487,0.169616504771
72.616000512,0.139888261279833,0.169616504771
72.617000512,0.13274335156,0.169616504771
72.618000512,0.148407067044128,0.169616504771
72.619000512,0.154867243487,0.169616504771
72.620000512,0.139235370077677,0.169616504771
72.621000512,0.145359955563096,0.169616504771
72.622000512,0.141992788685557,0.169616504771
72.623000512,0.13274335156,0.169616504771
72.624000512,0.147690385300979,0.169616504771
72.625000512,0.154867243487,0.169616504771
72.626000512,0.138693856548042,0.169616504771
72.627000512,0.148694332301439,0.169616504771
72.628000512,0.139290331153914,0.169616504771
72.629000512,0.145259670651198,0.169616504771
72.630000512,0.141798628043932,0.169616504771
72.631000512,0.13274335156,0.169616504771
72.632000512,0.13274335156,0.169616504771
72.633000512,0.13274335156,0.169616504771
72.634000512,0.13274335156,0.169616504771
72.635000512,0.13274335156,0.169616504771
72.636000512,0.13274335156,0.169616504771
72.637000512,0.13274335156,0.169616504771
72.638000512,0.13274335156,0.169616504771
72.639000512,0.13274335156,0.169616504771
72.640000512,0.13274335156,0.169616504771
72.641000512,0.13274335156,0.169616504771
72.642000512,0.13274335156,0.169616504771
72.643000512,0.13274335156,0.169616504771
72.644000512,0.147487356514966,0.169616504771
72.645000512,0.142353792181876,0.169616504771
72.646000512,0.145301950967652,0.169616504771
72.647000512,0.142571771175035,0.169616504771
72.648000512,0.13274335156,0.169616504771
72.649000512,0.13274335156,0.169616504771
72.650000512,0.13274335156,0.169616504771
72.651000512,0.13274335156,0.169616504771
72.652000512,0.148550107049826,0.169616504771
72.653000512,0.141086430831857,0.169616504771
72.654000512,0.146280719258655,0.169616504771
72.655000512,0.141711391482957,0.169616504771
72.656000512,0.145972132238197,0.169616504771
72.657000512,0.154867243487,0.169616504771
72.658000512,0.154867243487,0.169616504771
72.659000512,0.154867243487,0.169616504771
72.660000512,0.154867243487,0.169616504771
72.661000512,0.142118293626057,0.169616504771
72.662000512,0.147642779966733,0.169616504771
72.663000512,0.141579894276857,0.169616504771
72.664000512,0.146973829679685,0.169616504771
72.665000512,0.154867243487,0.169616504771
72.666000512,0.154867243487,0.169616504771
72.667000512,0.154867243487,0.169616504771
72.668000512,0.154867243487,0.169616504771
72.669000512,0.168474617821738,0.169616504771
72.670000512,0.163415376862446,0.169616504771
72.671000512,0.154867243487,0.169616504771
72.672000512,0.154867243487,0.169616504771
72.673000512,0.154867243487,0.169616504771
72.674000512,0.154867243487,0.169616504771
72.675000512,0.154867243487,0.169616504771
72.676000512,0.154867243487,0.169616504771
72.677000512,0.154867243487,0.169616504771
72.678000512,0.154867243487,0.169616504771
72.679000512,0.154867243487,0.169616504771
72.680000512,0.154867243487,0.169616504771
72.681000512,0.154867243487,0.169616504771
72.682000512,0.154867243487,0.169616504771
72.683000512,0.154867243487,0.169616504771
72.684000512,0.154867243487,0.169616504771
72.685000512,0.154867243487,0.169616504771
