time,j4_torque,j4_torque_cmd
137.589,-0.485214,-0.499698
137.59,-0.485214,-0.499698
137.591,-0.485214,-0.499698
137.592,-0.485214,-0.499698
137.593,-0.485214,-0.499698
137.594,-0.460398131691706,-0.499698
137.595,-0.459867,-0.499698
137.596,-0.459867,-0.499698
137.597,-0.459867,-0.499698
137.598,-0.459867,-0.499698
137.599,-0.459867,-0.499698
137.6,-0.459867,-0.499698
137.601,-0.459867,-0.499698
137.602,-0.474351,-0.499698
137.603,-0.474351,-0.499698
137.604,-0.474351,-0.499698
137.605,-0.474351,-0.499698
137.606,-0.474351,-0.499698
137.607,-0.474351,-0.499698
137.608,-0.474351,-0.499698
137.609,-0.474351,-0.499698
137.61,-0.470750760400003,-0.499698
137.611,-0.47073,-0.499698
137.612,-0.47073,-0.499698
137.613,-0.47073,-0.499698
137.614,-0.47073,-0.499698
137.615,-0.47073,-0.499698
137.616,-0.47073,-0.499698
137.617,-0.47073,-0.499698
137.618,-0.47073,-0.499698
137.619,-0.474351,-0.499698
137.62,-0.474351,-0.499698
137.621,-0.474351,-0.499698
137.622,-0.474351,-0.499698
137.623,-0.474351,-0.499698
137.624,-0.474351,-0.499698
137.625,-0.474351,-0.499698
137.626,-0.474351,-0.499698
137.627,-0.474351,-0.499698
137.628,-0.474351,-0.499698
137.629,-0.474351,-0.499698
137.63,-0.474351,-0.499698
137.631,-0.474351,-0.499698
137.632,-0.474351,-0.499698
137.633,-0.474351,-0.499698
137.634,-0.474351,-0.499698
137.635,-0.474813150233532,-0.499698
137.636,-0.485214,-0.499698
137.637,-0.485214,-0.499698
137.638,-0.485214,-0.499698
137.639,-0.485214,-0.499698
137.64,-0.485214,-0.499698
137.641,-0.485214,-0.499698
137.642,-0.485214,-0.499698
137.643,-0.485072437305982,-0.499698
137.644,-0.452625,-0.499698
137.645,-0.452625,-0.499698
137.646,-0.452625,-0.499698
137.647,-0.452625,-0.499698
137.648,-0.452625,-0.499698
137.649,-0.452625,-0.499698
137.65,-0.452625,-0.499698
137.651,-0.452625,-0.499698
137.652,-0.452625,-0.499698
137.653,-0.462302122500202,-0.499698
137.654,-0.463488,-0.499698
137.655,-0.463488,-0.499698
137.656,-0.463488,-0.499698
137.657,-0.463488,-0.499698
137.658,-0.463488,-0.499698
137.659,-0.463488,-0.499698
137.66,-0.463488,-0.499698
137.661,-0.488835,-0.499698
137.662,-0.488835,-0.499698
137.663,-0.488835,-0.499698
137.664,-0.488835,-0.499698
137.665,-0.488835,-0.499698
137.666,-0.488835,-0.499698
137.667,-0.488835,-0.499698
137.668,-0.488835,-0.499698
137.669,-0.46001708342054,-0.499698
137.67,-0.459867,-0.499698
137.671,-0.459867,-0.499698
137.672,-0.459867,-0.499698
137.673,-0.459867,-0.499698
137.674,-0.459867,-0.499698
137.675,-0.459867,-0.499698
137.676,-0.459867,-0.499698
137.677,-0.459867,-0.499698
137.678,-0.459867,-0.499698
137.679,-0.459867,-0.499698
137.68,-0.459867,-0.499698
137.681,-0.459867,-0.499698
137.682,-0.459867,-0.499698
137.683,-0.459867,-0.499698
137.684,-0.459867,-0.499698
137.685,-0.459867,-0.499698
137.686,-0.467087485404377,-0.499698
137.687,-0.467109,-0.499698
137.688,-0.467109,-0.499698
137.689,-0.467109,-0.499698
137.69,-0.467109,-0.499698
137.691,-0.467109,-0.499698
137.692,-0.467109,-0.499698
137.693,-0.467109,-0.499698
137.694,-0.47073,-0.499698
137.695,-0.47073,-0.499698
137.696,-0.47073,-0.499698
137.697,-0.47073,-0.499698
137.698,-0.47073,-0.499698
137.699,-0.47073,-0.499698
137.7,-0.47073,-0.499698
137.701,-0.47073,-0.499698
137.702,-0.47073,-0.499698
137.703,-0.488835,-0.499698
137.704,-0.488835,-0.499698
137.705,-0.488835,-0.499698
137.706,-0.488835,-0.499698
137.707,-0.488835,-0.499698
137.708,-0.488835,-0.499698
137.709,-0.488835,-0.499698
137.71,-0.488647314659731,-0.499698
137.711,-0.474351,-0.499698
137.712,-0.474351,-0.499698
137.713,-0.474351,-0.499698
137.714,-0.474351,-0.499698
137.715,-0.474351,-0.499698
137.716,-0.474351,-0.499698
137.717,-0.474351,-0.499698
137.718,-0.474351,-0.499698
137.719,-0.474215803394407,-0.499698
137.72,-0.459867,-0.499698
137.721,-0.459867,-0.499698
137.722,-0.459867,-0.499698
137.723,-0.459867,-0.499698
137.724,-0.459867,-0.499698
137.725,-0.459867,-0.499698
137.726,-0.459867,-0.499698
137.727,-0.459867,-0.499698
137.728,-0.46685550119324,-0.499698
137.729,-0.467109,-0.499698
137.73,-0.467109,-0.499698
137.731,-0.467109,-0.499698
137.732,-0.467109,-0.499698
137.733,-0.467109,-0.499698
137.734,-0.467109,-0.499698
137.735,-0.467285546896821,-0.499698
137.736,-0.47057344351468,-0.499698
137.737,-0.47073,-0.499698
137.738,-0.47073,-0.499698
137.739,-0.47073,-0.499698
137.74,-0.47073,-0.499698
137.741,-0.47073,-0.499698
137.742,-0.47073,-0.499698
137.743,-0.47073,-0.499698
137.744,-0.47073,-0.499698
137.745,-0.488604688071227,-0.499698
137.746,-0.488835,-0.499698
137.747,-0.488835,-0.499698
137.748,-0.488835,-0.499698
137.749,-0.488835,-0.499698
137.75,-0.488835,-0.499698
137.751,-0.488835,-0.499698
137.752,-0.488835,-0.499698
137.753,-0.475353952173823,-0.499698
137.754,-0.474351,-0.499698
137.755,-0.474351,-0.499698
137.756,-0.474351,-0.499698
137.757,-0.474351,-0.499698
137.758,-0.474351,-0.499698
137.759,-0.474351,-0.499698
137.76,-0.474351,-0.499698
137.761,-0.474351,-0.499698
137.762,-0.474351,-0.499698
137.763,-0.474351,-0.499698
137.764,-0.474351,-0.499698
137.765,-0.474351,-0.499698
137.766,-0.474351,-0.499698
137.767,-0.474351,-0.499698
137.768,-0.474351,-0.499698
137.769,-0.474351,-0.499698
137.77,-0.463538661249393,-0.499698
137.771,-0.463488,-0.499698
137.772,-0.463488,-0.499698
137.773,-0.463488,-0.499698
137.774,-0.463488,-0.499698
137.775,-0.463488,-0.499698
137.776,-0.463488,-0.499698
137.777,-0.463488,-0.499698
137.778,-0.49218312157503,-0.499698
137.779,-0.496077,-0.499698
137.78,-0.496077,-0.499698
137.781,-0.496077,-0.499698
137.782,-0.496077,-0.499698
137.783,-0.496077,-0.499698
137.784,-0.496077,-0.499698
137.785,-0.496077,-0.499698
137.786,-0.495872954382897,-0.499698
137.787,-0.485214,-0.499698
137.788,-0.485214,-0.499698
137.789,-0.485214,-0.499698
137.79,-0.485214,-0.499698
137.791,-0.485214,-0.499698
137.792,-0.485214,-0.499698
137.793,-0.485214,-0.499698
137.794,-0.48448664969243,-0.499698
137.795,-0.449004,-0.499698
137.796,-0.449004,-0.499698
137.797,-0.449004,-0.499698
137.798,-0.449004,-0.499698
137.799,-0.449004,-0.499698
137.8,-0.449004,-0.499698
137.801,-0.449004,-0.499698
137.802,-0.449984423336856,-0.499698
137.803,-0.467109,-0.499698
137.804,-0.467109,-0.499698
137.805,-0.467109,-0.499698
137.806,-0.467109,-0.499698
137.807,-0.467109,-0.499698
137.808,-0.467109,-0.499698
137.809,-0.467109,-0.499698
137.81,-0.467109,-0.499698
137.811,-0.467109,-0.499698
137.812,-0.463488,0.499698
137.813,-0.463488,0.499698
137.814,-0.463488,0.499698
137.815,-0.463488,0.499698
137.816,-0.463488,0.499698
137.817,-0.463488,0.499698
137.818,-0.463488,0.499698
137.819,-0.44564746569596,0.499698
137.82,0.391068,0.499698
137.821,0.391068,0.499698
137.822,0.391068,0.499698
137.823,0.391068,0.499698
137.824,0.391068,0.499698
137.825,0.391068,0.499698
137.826,0.391068,0.499698
137.827,0.391068,0.499698
137.828,0.391068,0.499698
137.829,0.39831,0.499698
137.83,0.39831,0.499698
137.831,0.39831,0.499698
137.832,0.39831,0.499698
137.833,0.39831,0.499698
137.834,0.39831,0.499698
137.835,0.39831,0.499698
137.836,0.39831,0.499698
137.837,0.480591777207905,0.499698
137.838,0.481593,0.499698
137.839,0.481593,0.499698
137.84,0.481593,0.499698
137.841,0.481593,0.499698
137.842,0.481593,0.499698
137.843,0.481593,0.499698
137.844,0.48218823287608,0.499698
137.845,0.525045,0.499698
137.846,0.525045,0.499698
137.847,0.525045,0.499698
137.848,0.525045,0.499698
137.849,0.525045,0.499698
137.85,0.525045,0.499698
137.851,0.525045,0.499698
137.852,0.525045,0.499698
137.853,0.525479632162986,0.499698
137.854,0.539529,0.499698
137.855,0.539529,0.499698
137.856,0.539529,0.499698
137.857,0.539529,0.499698
137.858,0.539529,0.499698
137.859,0.539529,0.499698
137.86,0.539529,0.499698
137.861,0.538759453433687,0.499698
137.862,0.409173,0.499698
137.863,0.409173,0.499698
137.864,0.409173,0.499698
137.865,0.409173,0.499698
137.866,0.409173,0.499698
137.867,0.409173,0.499698
137.868,0.409173,0.499698
137.869,0.409173,0.499698
137.87,0.409173,0.499698
137.871,0.377375257264843,0.499698
137.872,0.376584,0.499698
137.873,0.376584,0.499698
137.874,0.376584,0.499698
137.875,0.376584,0.499698
137.876,0.376584,0.499698
137.877,0.376584,0.499698
137.878,0.38034314168252,0.499698
137.879,0.515680903889955,0.499698
137.88,0.517803,0.499698
137.881,0.517803,0.499698
137.882,0.517803,0.499698
137.883,0.517803,0.499698
137.884,0.517803,0.499698
137.885,0.517803,0.499698
137.886,0.517803,0.499698
137.887,0.576697158926612,0.499698
137.888,0.582981,0.499698
137.889,0.582981,0.499698
137.89,0.582981,0.499698
137.891,0.582981,0.499698
137.892,0.582981,0.499698
137.893,0.582981,0.499698
137.894,0.582981,0.499698
137.895,0.582981,0.499698
137.896,0.453133055960943,0.499698
137.897,0.449004,0.499698
137.898,0.449004,0.499698
137.899,0.449004,0.499698
137.9,0.449004,0.499698
137.901,0.449004,0.499698
137.902,0.449004,0.499698
137.903,0.449004,0.499698
137.904,0.456074238205606,0.499698
137.905,0.456246,0.499698
137.906,0.456246,0.499698
137.907,0.456246,0.499698
137.908,0.456246,0.499698
137.909,0.456246,0.499698
137.91,0.456246,0.499698
137.911,0.456246,0.499698
137.912,0.456246,0.499698
137.913,0.472683592761927,0.499698
137.914,0.474351,0.499698
137.915,0.474351,0.499698
137.916,0.474351,0.499698
137.917,0.474351,0.499698
137.918,0.474351,0.499698
137.919,0.474351,0.499698
137.92,0.474351,0.499698
137.921,0.467612536594921,0.499698
137.922,0.467109,0.499698
137.923,0.467109,0.499698
137.924,0.467109,0.499698
137.925,0.467109,0.499698
137.926,0.467109,0.499698
137.927,0.467109,0.499698
137.928,0.467109,0.499698
137.929,0.481593,0.499698
137.93,0.481593,0.499698
137.931,0.481593,0.499698
137.932,0.481593,0.499698
137.933,0.481593,0.499698
137.934,0.481593,0.499698
137.935,0.481593,0.499698
137.936,0.481593,0.499698
137.937,0.481570061324444,0.499698
137.938,0.477972,0.499698
137.939,0.477972,0.499698
137.94,0.477972,0.499698
137.941,0.477972,0.499698
137.942,0.477972,0.499698
137.943,0.477972,0.499698
137.944,0.477972,0.499698
137.945,0.477691438810544,0.499698
137.946,0.467109,0.499698
137.947,0.467109,0.499698
137.948,0.467109,0.499698
137.949,0.467109,0.499698
137.95,0.467109,0.499698
137.951,0.467109,0.499698
137.952,0.467109,0.499698
137.953,0.467109,0.499698
137.954,0.467238686649548,0.499698
137.955,0.47073,0.499698
137.956,0.47073,0.499698
137.957,0.47073,0.499698
137.958,0.47073,0.499698
137.959,0.47073,0.499698
137.96,0.47073,0.499698
137.961,0.47073,0.499698
137.962,0.47044878467524,0.499698
137.963,0.463488,0.499698
137.964,0.463488,0.499698
137.965,0.463488,0.499698
137.966,0.463488,0.499698
137.967,0.463488,0.499698
137.968,0.463488,0.499698
137.969,0.463488,0.499698
137.97,0.463488,0.499698
137.971,0.474351,0.499698
137.972,0.474351,0.499698
137.973,0.474351,0.499698
137.974,0.474351,0.499698
137.975,0.474351,0.499698
137.976,0.474351,0.499698
137.977,0.474351,0.499698
137.978,0.474351,0.499698
137.979,0.47416009693876,0.499698
137.98,0.467109,0.499698
137.981,0.467109,0.499698
137.982,0.467109,0.499698
137.983,0.467109,0.499698
137.984,0.467109,0.499698
137.985,0.467109,0.499698
137.986,0.467109,0.499698
137.987,0.467218058035739,0.499698
137.988,0.47073,0.499698
137.989,0.47073,0.499698
137.99,0.47073,0.499698
137.991,0.47073,0.499698
137.992,0.47073,0.499698
137.993,0.47073,0.499698
137.994,0.47073,0.499698
137.995,0.47073,0.499698
137.996,0.47073,0.499698
137.997,0.474351,0.499698
137.998,0.474351,0.499698
137.999,0.474351,0.499698
138,0.474351,0.499698
138.001,0.474351,0.499698
138.002,0.474351,0.499698
138.003,0.474351,0.499698
138.004,0.474249881648855,0.499698
138.005,0.464845273105104,0.499698
138.006,0.463488,0.499698
138.007,0.463488,0.499698
138.008,0.463488,0.499698
138.009,0.463488,0.499698
138.01,0.463488,0.499698
138.011,0.463488,0.499698
138.012,0.463941058964429,0.499698
138.013,0.474112102528655,0.499698
138.014,0.474351,0.499698
138.015,0.474351,0.499698
138.016,0.474351,0.499698
138.017,0.474351,0.499698
138.018,0.474351,0.499698
138.019,0.474351,0.499698
138.02,0.474351,0.499698
138.021,0.474351,0.499698
138.022,0.46046729089808,0.499698
138.023,0.459867,0.499698
138.024,0.459867,0.499698
138.025,0.459867,0.499698
138.026,0.459867,0.499698
138.027,0.459867,0.499698
138.028,0.459867,0.499698
138.029,0.459867,0.499698
138.03,0.483203316148134,0.499698
138.031,0.485214,0.499698
138.032,0.485214,0.499698
138.033,0.485214,0.499698
138.034,0.485214,0.499698
138.035,0.485214,0.499698
138.036,0.485214,0.499698
138.037,0.485068380151799,0.499698
138.038,0.467109,0.499698
138.039,0.467109,0.499698
138.04,0.467109,0.499698
138.041,0.467109,0.499698
138.042,0.467109,0.499698
138.043,0.467109,0.499698
138.044,0.467109,0.499698
138.045,0.467109,0.499698
138.046,0.467109,0.499698
138.047,0.463488,0.499698
138.048,0.463488,0.499698
138.049,0.463488,0.499698
138.05,0.463488,0.499698
138.051,0.463488,0.499698
138.052,0.463488,0.499698
138.053,0.463488,0.499698
138.054,0.463488,0.499698
138.055,0.456246,0.499698
138.056,0.456246,0.499698
138.057,0.456246,0.499698
138.058,0.456246,0.499698
138.059,0.456246,0.499698
138.06,0.456246,0.499698
138.061,0.456246,0.499698
138.062,0.456246,0.499698
138.063,0.456246,0.499698
138.064,0.466630949262326,0.499698
138.065,0.467109,0.499698
138.066,0.467109,0.499698
138.067,0.467109,0.499698
138.068,0.467109,0.499698
138.069,0.467109,0.499698
138.07,0.467109,0.499698
138.071,0.467207142376636,0.499698
138.072,0.47073,0.499698
138.073,0.47073,0.499698
138.074,0.47073,0.499698
138.075,0.47073,0.499698
138.076,0.47073,0.499698
138.077,0.47073,0.499698
138.078,0.47073,0.499698
138.079,0.47073,0.499698
138.08,0.467128067930479,0.499698
138.081,0.467109,0.499698
138.082,0.467109,0.499698
138.083,0.467109,0.499698
138.084,0.467109,0.499698
138.085,0.467109,0.499698
138.086,0.467109,0.499698
138.087,0.467109,0.499698
138.088,0.467109,0.499698
138.089,0.470718164683169,0.499698
138.09,0.47073,0.499698
138.091,0.47073,0.499698
138.092,0.47073,0.499698
138.093,0.47073,0.499698
138.094,0.47073,0.499698
138.095,0.47073,0.499698
138.096,0.470833008196715,0.499698
138.097,0.477652936475375,0.499698
138.098,0.477972,0.499698
138.099,0.477972,0.499698
138.1,0.477972,0.499698
138.101,0.477972,0.499698
138.102,0.477972,0.499698
138.103,0.477972,0.499698
138.104,0.477972,0.499698
138.105,0.477972,0.499698
138.106,0.470855202014775,0.499698
138.107,0.47073,0.499698
138.108,0.47073,0.499698
138.109,0.47073,0.499698
138.11,0.47073,0.499698
138.111,0.47073,0.499698
138.112,0.47073,0.499698
138.113,0.47073,0.499698
138.114,0.48852741505534,0.499698
138.115,0.488835,0.499698
138.116,0.488835,0.499698
138.117,0.488835,0.499698
138.118,0.488835,0.499698
138.119,0.488835,0.499698
138.12,0.488835,0.499698
138.121,0.488623337454663,0.499698
138.122,0.477972,0.499698
138.123,0.477972,0.499698
138.124,0.477972,0.499698
138.125,0.477972,0.499698
138.126,0.477972,0.499698
138.127,0.477972,0.499698
138.128,0.477972,0.499698
138.129,0.477972,0.499698
138.13,0.478066355263083,0.499698
138.131,0.485214,0.499698
138.132,0.485214,0.499698
138.133,0.485214,0.499698
138.134,0.485214,0.499698
138.135,0.485214,0.499698
138.136,0.485214,0.499698
138.137,0.485214,0.499698
138.138,0.484984728787484,0.499698
138.139,0.477972,0.499698
138.14,0.477972,0.499698
138.141,0.477972,0.499698
138.142,0.477972,0.499698
138.143,0.477972,0.499698
138.144,0.477972,0.499698
138.145,0.477972,0.499698
138.146,0.477972,0.499698
138.147,0.474411350000092,0.499698
138.148,0.474351,0.499698
138.149,0.474351,0.499698
138.15,0.474351,0.499698
138.151,0.474351,0.499698
138.152,0.474351,0.499698
138.153,0.474351,0.499698
138.154,0.474351,0.499698
138.155,0.474528991123862,0.499698
138.156,0.477972,0.499698
138.157,0.477972,0.499698
138.158,0.477972,0.499698
138.159,0.477972,0.499698
138.16,0.477972,0.499698
138.161,0.477972,0.499698
138.162,0.477972,0.499698
138.163,0.477972,0.499698
138.164,0.467109,0.499698
138.165,0.467109,0.499698
138.166,0.467109,0.499698
138.167,0.467109,0.499698
138.168,0.467109,0.499698
138.169,0.467109,0.499698
138.17,0.467109,0.499698
138.171,0.467109,0.499698
138.172,0.467109,0.499698
138.173,0.473878975020489,0.499698
138.174,0.474351,0.499698
138.175,0.474351,0.499698
138.176,0.474351,0.499698
138.177,0.474351,0.499698
138.178,0.474351,0.499698
138.179,0.474351,0.499698
138.18,0.474351,0.499698
138.181,0.474351,0.499698
138.182,0.474351,0.499698
138.183,0.474351,0.499698
138.184,0.474351,0.499698
138.185,0.474351,0.499698
138.186,0.474351,0.499698
138.187,0.474351,0.499698
138.188,0.474351,0.499698
138.189,0.467109,0.499698
138.19,0.467109,0.499698
138.191,0.467109,0.499698
138.192,0.467109,0.499698
138.193,0.467109,0.499698
138.194,0.467109,0.499698
138.195,0.467109,0.499698
138.196,0.467109,0.499698
138.197,0.467109,0.499698
138.198,0.467109,0.499698
138.199,0.467109,0.499698
138.2,0.467109,0.499698
138.201,0.467109,0.499698
138.202,0.467109,0.499698
138.203,0.467109,0.499698
138.204,0.467109,0.499698
138.205,0.466581995741384,0.499698
138.206,0.452625,0.499698
138.207,0.452625,0.499698
138.208,0.452625,0.499698
138.209,0.452625,0.499698
138.21,0.452625,0.499698
138.211,0.452625,0.499698
138.212,0.452625,0.499698
138.213,0.452625,0.499698
138.214,0.452625,0.499698
138.215,0.459867,0.499698
138.216,0.459867,0.499698
138.217,0.459867,0.499698
138.218,0.459867,0.499698
138.219,0.459867,0.499698
138.22,0.459867,0.499698
138.221,0.459867,0.499698
138.222,0.459867,0.499698
138.223,0.488835,0.499698
138.224,0.488835,0.499698
138.225,0.488835,0.499698
138.226,0.488835,0.499698
138.227,0.488835,0.499698
138.228,0.488835,0.499698
138.229,0.488835,0.499698
138.23,0.48846091054928,0.499698
138.231,0.47073,0.499698
138.232,0.47073,0.499698
138.233,0.47073,0.499698
138.234,0.47073,0.499698
138.235,0.47073,0.499698
138.236,0.47073,0.499698
138.237,0.47073,0.499698
138.238,0.47073,0.499698
138.239,0.47073,0.499698
138.24,0.47073,0.499698
138.241,0.47073,0.499698
138.242,0.47073,0.499698
138.243,0.47073,0.499698
138.244,0.47073,0.499698
138.245,0.47073,0.499698
138.246,0.47073,0.499698
138.247,0.47073,0.499698
138.248,0.484020913544436,0.499698
138.249,0.485214,0.499698
138.25,0.485214,0.499698
138.251,0.485214,0.499698
138.252,0.485214,0.499698
138.253,0.485214,0.499698
138.254,0.485214,0.499698
138.255,0.485214,0.499698
138.256,0.485214,0.499698
138.257,0.474468210708672,0.499698
138.258,0.474351,0.499698
138.259,0.474351,0.499698
138.26,0.474351,0.499698
138.261,0.474351,0.499698
138.262,0.474351,0.499698
138.263,0.474351,0.499698
138.264,0.474351,0.499698
138.265,0.488209113601231,0.499698
138.266,0.488835,0.499698
138.267,0.488835,0.499698
138.268,0.488835,0.499698
138.269,0.488835,0.499698
138.27,0.488835,0.499698
138.271,0.488835,0.499698
138.272,0.488835,0.499698
138.273,0.496077,0.499698
138.274,0.496077,0.499698
138.275,0.496077,0.499698
138.276,0.496077,0.499698
138.277,0.496077,0.499698
138.278,0.496077,0.499698
138.279,0.496077,0.499698
138.28,0.496077,0.499698
138.281,0.496077,0.499698
138.282,0.47073,0.499698
138.283,0.47073,0.499698
138.284,0.47073,0.499698
138.285,0.47073,0.499698
138.286,0.47073,0.499698
138.287,0.47073,0.499698
138.288,0.47073,0.499698
138.289,0.47073,0.499698
138.29,0.47073,0.499698
138.291,0.47073,0.499698
138.292,0.47073,0.499698
138.293,0.47073,0.499698
138.294,0.47073,0.499698
138.295,0.47073,0.499698
138.296,0.47073,0.499698
138.297,0.47073,0.499698
138.298,0.470669970159195,0.499698
138.299,0.467109,0.499698
138.3,0.467109,0.499698
138.301,0.467109,0.499698
138.302,0.467109,0.499698
138.303,0.467109,0.499698
138.304,0.467109,0.499698
138.305,0.467109,0.499698
138.306,0.467250270126367,0.499698
138.307,0.47073,0.499698
138.308,0.47073,0.499698
138.309,0.47073,0.499698
138.31,0.47073,0.499698
138.311,0.47073,0.499698
138.312,0.47073,0.499698
138.313,0.47073,0.499698
138.314,0.470139210218136,0.499698
138.315,0.452625,0.499698
138.316,0.452625,0.499698
138.317,0.452625,0.499698
138.318,0.452625,0.499698
138.319,0.452625,0.499698
138.32,0.452625,0.499698
138.321,0.452625,0.499698
138.322,0.452625,0.499698
138.323,0.452625,0.499698
138.324,0.47073,0.499698
138.325,0.47073,0.499698
138.326,0.47073,0.499698
138.327,0.47073,0.499698
138.328,0.47073,0.499698
138.329,0.47073,0.499698
138.33,0.47073,0.499698
138.331,0.471007671852142,0.499698
138.332,0.481362379941189,0.499698
138.333,0.481593,0.499698
138.334,0.481593,0.499698
138.335,0.481593,0.499698
138.336,0.481593,0.499698
138.337,0.481593,0.499698
138.338,0.481593,0.499698
138.339,0.481593,0.499698
138.34,0.481593,0.499698
138.341,0.477972,0.499698
138.342,0.477972,0.499698
138.343,0.477972,0.499698
138.344,0.477972,0.499698
138.345,0.477972,0.499698
138.346,0.477972,0.499698
138.347,0.477972,0.499698
138.348,0.477972,0.499698
138.349,0.463488,0.499698
138.35,0.463488,0.499698
138.351,0.463488,0.499698
138.352,0.463488,0.499698
138.353,0.463488,0.499698
138.354,0.463488,0.499698
138.355,0.463488,0.499698
138.356,0.463488,0.499698
138.357,0.460207290917807,0.499698
138.358,0.459867,0.499698
138.359,0.459867,0.499698
138.36,0.459867,0.499698
138.361,0.459867,0.499698
138.362,0.459867,0.499698
138.363,0.459867,0.499698
138.364,0.459867,0.499698
138.365,0.460151616940918,0.499698
138.366,0.477972,0.499698
138.367,0.477972,0.499698
138.368,0.477972,0.499698
138.369,0.477972,0.499698
138.37,0.477972,0.499698
138.371,0.477972,0.499698
138.372,0.477972,0.499698
138.373,0.477729909209623,0.499698
138.374,0.463488,0.499698
138.375,0.463488,0.499698
138.376,0.463488,0.499698
138.377,0.463488,0.499698
138.378,0.463488,0.499698
138.379,0.463488,0.499698
138.38,0.463488,0.499698
138.381,0.463488,0.499698
138.382,0.463488,0.499698
138.383,0.463488,0.499698
138.384,0.463488,0.499698
138.385,0.463488,0.499698
138.386,0.463488,0.499698
138.387,0.463488,0.499698
138.388,0.463488,0.499698
138.389,0.463488,0.499698
138.39,0.463408894577579,0.499698
138.391,0.460239606822697,0.499698
138.392,0.459867,0.499698
138.393,0.459867,0.499698
138.394,0.459867,0.499698
138.395,0.459867,0.499698
138.396,0.459867,0.499698
138.397,0.459867,0.499698
138.398,0.459905417927066,0.499698
138.399,0.470255074938859,0.499698
138.4,0.47073,0.499698
138.401,0.47073,0.499698
138.402,0.47073,0.499698
138.403,0.47073,0.499698
138.404,0.47073,0.499698
138.405,0.47073,0.499698
138.406,0.47073,0.499698
138.407,0.47073,0.499698
138.408,0.460002749791571,0.499698
138.409,0.459867,0.499698
138.41,0.459867,0.499698
138.411,0.459867,0.499698
138.412,0.459867,0.499698
138.413,0.459867,0.499698
138.414,0.459867,0.499698
138.415,0.459867,0.499698
138.416,0.473944695584215,0.499698
138.417,0.474351,0.499698
138.418,0.474351,0.499698
138.419,0.474351,0.499698
138.42,0.474351,0.499698
138.421,0.474351,0.499698
138.422,0.474351,0.499698
138.423,0.474351,0.499698
138.424,0.495668132250327,0.499698
138.425,0.496077,0.499698
138.426,0.496077,0.499698
138.427,0.496077,0.499698
138.428,0.496077,0.499698
138.429,0.496077,0.499698
138.43,0.496077,0.499698
138.431,0.496077,0.499698
138.432,0.496077,0.499698
138.433,0.47073,0.499698
138.434,0.47073,0.499698
138.435,0.47073,0.499698
138.436,0.47073,0.499698
138.437,0.47073,0.499698
138.438,0.47073,0.499698
138.439,0.47073,0.499698
138.44,0.470882934329146,0.499698
138.441,0.477972,0.499698
138.442,0.477972,0.499698
138.443,0.477972,0.499698
138.444,0.477972,0.499698
138.445,0.477972,0.499698
138.446,0.477972,0.499698
138.447,0.477972,0.499698
138.448,0.477972,0.499698
138.449,0.477583418918731,0.499698
138.45,0.463488,0.499698
138.451,0.463488,0.499698
138.452,0.463488,0.499698
138.453,0.463488,0.499698
138.454,0.463488,0.499698
138.455,0.463488,0.499698
138.456,0.463488,0.499698
138.457,0.463820917750436,0.499698
138.458,0.47073,0.499698
138.459,0.47073,0.499698
138.46,0.47073,0.499698
138.461,0.47073,0.499698
138.462,0.47073,0.499698
138.463,0.47073,0.499698
138.464,0.47073,0.499698
138.465,0.47108039798768,0.499698
138.466,0.481430055000047,0.499698
138.467,0.481593,0.499698
138.468,0.481593,0.499698
138.469,0.481593,0.499698
138.47,0.481593,0.499698
138.471,0.481593,0.499698
138.472,0.481593,0.499698
138.473,0.481593,0.499698
138.474,0.481331754963928,0.499698
138.475,0.463488,0.499698
138.476,0.463488,0.499698
138.477,0.463488,0.499698
138.478,0.463488,0.499698
138.479,0.463488,0.499698
138.48,0.463488,0.499698
138.481,0.463488,0.499698
138.482,0.463488,0.499698
138.483,0.466938448917365,0.499698
138.484,0.467109,0.499698
138.485,0.467109,0.499698
138.486,0.467109,0.499698
138.487,0.467109,0.499698
138.488,0.467109,0.499698
138.489,0.467109,0.499698
138.49,0.467109,0.499698
138.491,0.467109,0.499698
138.492,0.484327810500723,0.499698
138.493,0.485214,0.499698
138.494,0.485214,0.499698
138.495,0.485214,0.499698
138.496,0.485214,0.499698
138.497,0.485214,0.499698
138.498,0.485214,0.499698
138.499,0.485137080313645,0.499698
138.5,0.474351,0.499698
138.501,0.474351,0.499698
138.502,0.474351,0.499698
138.503,0.474351,0.499698
138.504,0.474351,0.499698
138.505,0.474351,0.499698
138.506,0.474351,0.499698
138.507,0.474351,0.499698
138.508,0.496077,0.499698
138.509,0.496077,0.499698
138.51,0.496077,0.499698
138.511,0.496077,0.499698
138.512,0.496077,0.499698
138.513,0.496077,0.499698
138.514,0.496077,0.499698
138.515,0.496077,0.499698
138.516,0.496077,0.499698
138.517,0.474351,0.499698
138.518,0.474351,0.499698
138.519,0.474351,0.499698
138.52,0.474351,0.499698
138.521,0.474351,0.499698
138.522,0.474351,0.499698
138.523,0.474351,0.499698
138.524,0.474485111111089,0.499698
138.525,0.477972,0.499698
138.526,0.477972,0.499698
138.527,0.477972,0.499698
138.528,0.477972,0.499698
138.529,0.477972,0.499698
138.53,0.477972,0.499698
138.531,0.477972,0.499698
138.532,0.477972,0.499698
138.533,0.477972,0.499698
138.534,0.477972,0.499698
138.535,0.477972,0.499698
