%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1583774049024235737,21,3048099999000,world,0.0508537255228,0.267779052258,0.588384091854,0.0161227583885,0.021445741877,-0.653403222561,-0.756534516811
1583774049032396640,22,3048108333000,world,0.0508493594825,0.267765045166,0.588414251804,0.0160774514079,0.0214743241668,-0.653424441814,-0.756516337395
1583774049040590669,23,3048116666000,world,0.0508568361402,0.26777240634,0.588387727737,0.0160480588675,0.0214647706598,-0.653433680534,-0.756509184837
1583774049048803557,24,3048125000000,world,0.0508517473936,0.267776846886,0.588385760784,0.0161533709615,0.021488763392,-0.653412699699,-0.756524443626
1583774049057027974,25,3048133333000,world,0.0508499965072,0.267774432898,0.588396131992,0.0161135755479,0.0214618835598,-0.653412878513,-0.756525933743
1583774049065262025,26,3048141666000,world,0.0508506558836,0.267760008574,0.588416695595,0.0159806143492,0.0214694533497,-0.65344119072,-0.756504118443
1583774049073421939,27,3048150000000,world,0.0508516319096,0.267770916224,0.588410377502,0.0160778537393,0.0214290060103,-0.653414428234,-0.756526172161
1583774049082605292,28,3048158333000,world,0.0508497841656,0.267776310444,0.588377952576,0.0161645095795,0.0214761923999,-0.653427660465,-0.756511688232
1583774049090815912,29,3048166666000,world,0.0508563667536,0.267778426409,0.588389992714,0.0161397792399,0.0214560944587,-0.653402686119,-0.756534278393
1583774049099041344,30,3048175000000,world,0.0508534796536,0.267782360315,0.588383615017,0.0161211714149,0.0214146450162,-0.653410315514,-0.756529331207
1583774049107217993,31,3048183333000,world,0.0508525520563,0.267765343189,0.588403642178,0.0161213390529,0.0214695744216,-0.653407990932,-0.75652962923
1583774049115381657,32,3048191666000,world,0.0508496873081,0.267788380384,0.588370323181,0.0161899682134,0.0214702896774,-0.65340167284,-0.756533682346
1583774049123581836,33,3048199999000,world,0.0508519671857,0.267773866653,0.588390231133,0.0160910133272,0.0214821752161,-0.653403937817,-0.756533443928
1583774049131768495,34,3048208333000,world,0.0508526302874,0.267776846886,0.588390529156,0.0161120127887,0.0214360300452,-0.653407752514,-0.756531119347
1583774049141009523,35,3048216666000,world,0.0508536584675,0.267776697874,0.588390767574,0.0161259192973,0.0214702691883,-0.653411626816,-0.756526470184
1583774049149229772,36,3048224999000,world,0.0508500598371,0.267775207758,0.588385760784,0.0161700416356,0.0214710235596,-0.653431415558,-0.756508469582
1583774049157432510,37,3048233333000,world,0.0508503988385,0.267775923014,0.588379204273,0.0161013379693,0.0214843135327,-0.653399407864,-0.75653719902
1583774049165614247,38,3048241666000,world,0.0508594177663,0.26777485013,0.588384687901,0.0160325728357,0.0214501544833,-0.653431355953,-0.756511926651
1583774049173851066,39,3048250000000,world,0.0508491694927,0.267788141966,0.588367342949,0.016158239916,0.0214617103338,-0.653399705887,-0.756536364555
1583774049182035353,40,3048258333000,world,0.0508444681764,0.267752528191,0.588425576687,0.0161525420845,0.0215115882456,-0.653427660465,-0.756510913372
1583774049190206794,41,3048266666000,world,0.0508550032973,0.267772883177,0.588382422924,0.0160576570779,0.0214492641389,-0.653429269791,-0.756513237953
1583774049198380725,42,3048275000000,world,0.0508513264358,0.267783224583,0.588374555111,0.0161632020026,0.0214598383754,-0.653395295143,-0.756540119648
1583774049207587025,43,3048283333000,world,0.0508481785655,0.267772525549,0.588395237923,0.0161473695189,0.0214837286621,-0.653418004513,-0.756520032883
1583774049215818231,44,3048291666000,world,0.0508507378399,0.267779797316,0.588378489017,0.0161552615464,0.0214526895434,-0.653419673443,-0.756519317627
1583774049224013445,45,3048300000000,world,0.0508540980518,0.267779141665,0.588382959366,0.0161163341254,0.0214427858591,-0.65342348814,-0.75651717186
1583774049232212947,46,3048308333000,world,0.050855435431,0.267770320177,0.588388502598,0.0160770006478,0.0214545093477,-0.653426289558,-0.75651538372
1583774049240391829,47,3048316666000,world,0.0508531108499,0.267779946327,0.588383972645,0.0161096826196,0.0214241240174,-0.653396964073,-0.756540834904
1583774049248585832,48,3048324999000,world,0.050855204463,0.267782449722,0.588385522366,0.0161344781518,0.0214230511338,-0.653410792351,-0.756528377533
1583774049256825878,49,3048333333000,world,0.0508511327207,0.267774015665,0.588384926319,0.0161726754159,0.0214661508799,-0.653415322304,-0.756522357464
1583774049264976365,50,3048341666000,world,0.0508572310209,0.267773628235,0.58838891983,0.0160276852548,0.0214404333383,-0.653403818607,-0.756536185741
1583774049274142015,51,3048349999000,world,0.0508454293013,0.267762720585,0.588416278362,0.0161046665162,0.0214939098805,-0.653423190117,-0.756516218185
1583774049282341692,52,3048358333000,world,0.0508533902466,0.267782598734,0.588383793831,0.0161249414086,0.0214130152017,-0.653390824795,-0.756546080112
1583774049290511114,53,3048366666000,world,0.0508548282087,0.267778545618,0.588388204575,0.0161156971008,0.0214378032833,-0.653412163258,-0.75652718544
1583774049298698296,54,3048375000000,world,0.05084842816,0.267775297165,0.588391959667,0.0161402896047,0.0214655976743,-0.653418898582,-0.756520092487
1583774049306912037,55,3048383333000,world,0.0508552342653,0.267779320478,0.588390648365,0.0161038283259,0.0214397907257,-0.65340256691,-0.756535708904
1583774049315059697,56,3048391666000,world,0.0508542247117,0.26778024435,0.588384151459,0.0161168538034,0.0214232876897,-0.653398573399,-0.756539225578
1583774049324230061,57,3048400000000,world,0.0508596748114,0.267775148153,0.588388025761,0.0160583667457,0.0214427132159,-0.653434872627,-0.756508588791
1583774049332399663,58,3048408333000,world,0.0508518069983,0.267778724432,0.588396787643,0.0161010995507,0.0214572157711,-0.653396427631,-0.756540417671
1583774049340632245,59,3048416666000,world,0.0508544072509,0.267773389816,0.588389992714,0.0161229036748,0.021432634443,-0.653412342072,-0.756526947021
1583774049348798851,60,3048425000000,world,0.0508552528918,0.267771691084,0.588391005993,0.01607802324,0.0214788038284,-0.653426289558,-0.756514668465
1583774049356965344,61,3048433333000,world,0.0508503466845,0.267758369446,0.588422894478,0.0160057973117,0.0214860327542,-0.653438746929,-0.756505131721
1583774049365118089,62,3048441666000,world,0.0508553832769,0.267782151699,0.588379263878,0.0161274783313,0.021443374455,-0.65340167284,-0.756535708904
1583774049374335762,63,3048449999000,world,0.0508480593562,0.267768919468,0.588410615921,0.0160775277764,0.0214431006461,-0.653429269791,-0.756513059139
1583774049382544141,64,3048458333000,world,0.0508561469615,0.267771422863,0.588376402855,0.0160851702094,0.0215040259063,-0.653449237347,-0.756493806839
1583774049390750146,65,3048466666000,world,0.0508556701243,0.26777523756,0.58839994669,0.0161038767546,0.0214232578874,-0.653415322304,-0.756525099277
1583774049398913208,66,3048474999000,world,0.0508574172854,0.267771571875,0.588396251202,0.0160412378609,0.0214415397495,-0.65343952179,-0.756505012512
1583774049407119891,67,3048483333000,world,0.0508533418179,0.267772853374,0.588384330273,0.0160781424493,0.0214777439833,-0.653429150581,-0.75651216507
1583774049415381261,68,3048491666000,world,0.0508581660688,0.267771929502,0.588385820389,0.0160235371441,0.0214602723718,-0.653413832188,-0.756527125835
1583774049423621977,69,3048500000000,world,0.0508539713919,0.267770171165,0.588397741318,0.0161216426641,0.0214752797037,-0.653421580791,-0.756517827511
1583774049431792878,70,3048508333000,world,0.0508471243083,0.26777946949,0.588386058807,0.0160885248333,0.0214806329459,-0.653399527073,-0.756537377834
1583774049440978231,71,3048516666000,world,0.0508569590747,0.267771631479,0.588387072086,0.0160672347993,0.0214499495924,-0.653428792953,-0.756513476372
1583774049449143309,72,3048525000000,world,0.050853330642,0.267779767513,0.588388025761,0.016097581014,0.0214637350291,-0.65340846777,-0.756530046463
1583774049457457615,73,3048533333000,world,0.0508516728878,0.267785429955,0.588374376297,0.0161261241883,0.0214539002627,-0.653398156166,-0.756538510323
1583774049465591017,74,3048541666000,world,0.0508504398167,0.267770558596,0.588391721249,0.0161169078201,0.0214860662818,-0.653429806232,-0.756510555744
1583774049473794652,75,3048550000000,world,0.0508534684777,0.26777908206,0.588376104832,0.0161550510675,0.0214540734887,-0.653416991234,-0.756521701813
1583774049481995489,76,3048558333000,world,0.0508488565683,0.267758786678,0.588405489922,0.0160452257842,0.0214825998992,-0.653463661671,-0.756482839584
1583774049490138224,77,3048566666000,world,0.0508453063667,0.267769902945,0.588405191898,0.0160950627178,0.0214806906879,-0.653435945511,-0.756505727768
1583774049498304779,78,3048574999000,world,0.0508513003588,0.267778754234,0.588386893272,0.0161520391703,0.0214276667684,-0.653412282467,-0.756526529789
1583774049507507626,79,3048583333000,world,0.0508476942778,0.267773538828,0.588378429413,0.0161371715367,0.0214960221201,-0.653427660465,-0.756511628628
1583774049515720226,80,3048591666000,world,0.0508441962302,0.267774283886,0.588392019272,0.0161352846771,0.0215138681233,-0.653424441814,-0.756513953209
1583774049523900850,81,3048599999000,world,0.0508543327451,0.267780184746,0.588387012482,0.0160947386175,0.0214450638741,-0.653409063816,-0.756530046463
1583774049532099713,82,3048608333000,world,0.050853073597,0.267775803804,0.588376998901,0.0160675961524,0.0214573480189,-0.653440892696,-0.75650280714
1583774049540354723,83,3048616666000,world,0.0508507527411,0.267778396606,0.588382065296,0.0161405112594,0.0214372389019,-0.653418302536,-0.75652128458
1583774049548629363,84,3048625000000,world,0.0508521459997,0.267783641815,0.588383793831,0.0161226894706,0.0214121490717,-0.653414428234,-0.756525695324
1583774049556782277,85,3048633333000,world,0.0508510135114,0.267787754536,0.588359236717,0.0161750912666,0.0214417353272,-0.653407752514,-0.756529510021
1583774049565954609,86,3048641666000,world,0.0508507862687,0.267781853676,0.588379502296,0.0161475222558,0.0214512944221,-0.653400540352,-0.756536066532
1583774049574187650,87,3048650000000,world,0.0508533716202,0.267767548561,0.588415563107,0.0159638002515,0.0214315671474,-0.653447747231,-0.756499886513
1583774049582361987,88,3048658333000,world,0.050847183913,0.267773777246,0.588386595249,0.0161158349365,0.0214755870402,-0.653422296047,-0.756517350674
1583774049590627881,89,3048666666000,world,0.0508471131325,0.267778068781,0.58837044239,0.0161250587553,0.0214839149266,-0.653424143791,-0.75651538372
1583774049598850734,90,3048675000000,world,0.0508482418954,0.267777621746,0.58838814497,0.0161418430507,0.0214339066297,-0.65341001749,-0.756528496742
1583774049606998663,91,3048683333000,world,0.0508507192135,0.26777869463,0.588386297226,0.0161252692342,0.0214257929474,-0.653416633606,-0.756523430347
1583774049615226392,92,3048691666000,world,0.0508528314531,0.267771869898,0.588385283947,0.0160767678171,0.0214493218809,-0.653433442116,-0.756509363651
1583774049623459472,93,3048699999000,world,0.0508537143469,0.267769157887,0.588395178318,0.0160471815616,0.0214121975005,-0.653427422047,-0.756516218185
1583774049631581262,94,3048708333000,world,0.0508476831019,0.267766296864,0.588415026665,0.0160235185176,0.021428398788,-0.653429210186,-0.75651460886
1583774049640725405,95,3048716666000,world,0.0508495084941,0.267783761024,0.58837890625,0.016101565212,0.0214527621865,-0.653413772583,-0.756525576115
1583774049648871140,96,3048724999000,world,0.0508475229144,0.267776399851,0.588391423225,0.0161250475794,0.0214151460677,-0.65340846777,-0.756530761719
1583774049657166875,97,3048733333000,world,0.0508506409824,0.267783612013,0.588379383087,0.0160956960171,0.0214216522872,-0.653402090073,-0.756536662579
1583774049665366331,98,3048741666000,world,0.0508482381701,0.267776578665,0.588384270668,0.0161127056926,0.0214616134763,-0.653408229351,-0.756529867649
1583774049673563464,99,3048750000000,world,0.0508494675159,0.267778247595,0.588379323483,0.0161330904812,0.0214651972055,-0.653418183327,-0.756520807743
1583774049681757608,100,3048758333000,world,0.0508478805423,0.267777770758,0.588385105133,0.0161845944822,0.0214137528092,-0.653416574001,-0.756522476673
1583774049690923739,101,3048766666000,world,0.0508476532996,0.267779499292,0.588381886482,0.0161256231368,0.0214538034052,-0.653422534466,-0.756517529488
1583774049699220838,102,3048775000000,world,0.0508437864482,0.267774492502,0.588395059109,0.0161505974829,0.021459273994,-0.65343016386,-0.756510198116
1583774049707402237,103,3048783333000,world,0.0508504398167,0.267773777246,0.588396251202,0.0161032583565,0.0214143358171,-0.653425335884,-0.756516695023
1583774049715609114,104,3048791666000,world,0.0508484020829,0.267783522606,0.588377118111,0.0161359682679,0.0214501861483,-0.653398573399,-0.75653809309
1583774049723825472,105,3048800000000,world,0.0508477538824,0.26778203249,0.588373839855,0.0161548946053,0.0214709769934,-0.653424859047,-0.756514370441
1583774049731983461,106,3048808333000,world,0.0508525520563,0.267779231071,0.588374257088,0.0160548128188,0.0214783400297,-0.65340256691,-0.756535589695
1583774049740246416,107,3048816666000,world,0.0508502684534,0.267779231071,0.588388383389,0.0161207914352,0.0214184820652,-0.653424620628,-0.756516754627
1583774049748487924,108,3048824999000,world,0.0508447177708,0.267779231071,0.5883898139,0.016096720472,0.0214487537742,-0.653415739536,-0.756524145603
1583774049756622536,109,3048833333000,world,0.0508475117385,0.267771691084,0.588394582272,0.0161269325763,0.0214108284563,-0.653436839581,-0.75650626421
1583774049765776028,110,3048841666000,world,0.0508470572531,0.2677731812,0.588386595249,0.0161161962897,0.0214872099459,-0.653426826,-0.756512999535
1583774049774003111,111,3048849999000,world,0.0508560612798,0.267774432898,0.588385224342,0.0160370636731,0.021400436759,-0.653424501419,-0.756519258022
1583774049782210304,112,3048858333000,world,0.0508480966091,0.267785817385,0.58837044239,0.0161751490086,0.0214383471757,-0.653408586979,-0.756528973579
1583774049790423404,113,3048866666000,world,0.0508520901203,0.267775386572,0.58838903904,0.0161021258682,0.0214643087238,-0.653419554234,-0.756520271301
1583774049798612648,114,3048875000000,world,0.0508455559611,0.267783463001,0.58836966753,0.016200972721,0.0214620344341,-0.653421878815,-0.756516158581
1583774049806764459,115,3048883333000,world,0.0508533716202,0.267766654491,0.58840239048,0.0159648302943,0.021442938596,-0.653449177742,-0.756498217583
1583774049816004947,116,3048891666000,world,0.0508419051766,0.267758101225,0.588416993618,0.016148770228,0.021468186751,-0.653417766094,-0.756520688534
1583774049824199179,117,3048900000000,world,0.0508459210396,0.267767041922,0.588398396969,0.0161547064781,0.021500594914,-0.653405845165,-0.756530046463
1583774049832384032,118,3048908333000,world,0.0508521832526,0.267780274153,0.588376998901,0.0161172561347,0.0214415937662,-0.653412222862,-0.756526887417
1583774049840593114,119,3048916666000,world,0.0508468225598,0.267777919769,0.588385403156,0.0161400493234,0.0214333739132,-0.653408229351,-0.756530106068
1583774049848741482,120,3048925000000,world,0.0508516207337,0.267772555351,0.588371872902,0.016073372215,0.0215144958347,-0.653428852558,-0.756511449814
1583774049857019816,121,3048933333000,world,0.0508511476219,0.267778992653,0.588385999203,0.016136970371,0.0214387737215,-0.653421938419,-0.756518244743
1583774049865241976,122,3048941666000,world,0.0508492365479,0.267772674561,0.588381886482,0.0161505006254,0.0214801263064,-0.653440415859,-0.756500840187
1583774049873440377,123,3048949999000,world,0.050852432847,0.26777946949,0.588386297226,0.0161324366927,0.021397035569,-0.653405249119,-0.75653398037
1583774049882645006,124,3048958333000,world,0.05084554106,0.267784059048,0.588365852833,0.0161939542741,0.0215054769069,-0.653411746025,-0.75652384758
1583774049890843327,125,3048966666000,world,0.0508504323661,0.267774164677,0.588383257389,0.0160930790007,0.0214618891478,-0.653427004814,-0.756514132023
1583774049899123919,126,3048974999000,world,0.050848737359,0.26777535677,0.588373661041,0.0161192305386,0.0214729402214,-0.653416275978,-0.756522536278
1583774049907326366,127,3048983333000,world,0.0508451499045,0.267764300108,0.588414490223,0.0160707440227,0.0214426908642,-0.653428852558,-0.756513535976
1583774049915540310,128,3048991666000,world,0.0508532077074,0.267777651548,0.58838558197,0.0161029230803,0.0214641243219,-0.65340834856,-0.756530046463
1583774049923748362,129,3049000000000,world,0.0508518368006,0.267780274153,0.588383078575,0.0161105543375,0.0214223023504,-0.653394401073,-0.756543040276
1583774049931930248,130,3049008333000,world,0.050850905478,0.267778664827,0.588383615017,0.0161628983915,0.0214400291443,-0.653421700001,-0.756517827511
1583774049940154644,131,3049016666000,world,0.050847645849,0.267779618502,0.58837479353,0.0161365680397,0.0214653462172,-0.653421700001,-0.756517648697
1583774049948253251,132,3049025000000,world,0.0508525744081,0.267768085003,0.588391959667,0.0160627793521,0.0214648209512,-0.65343773365,-0.756505310535
1583774049957507065,133,3049033333000,world,0.0508497729897,0.267775028944,0.588386893272,0.0161547586322,0.0214382223785,-0.653422832489,-0.756517112255
1583774049965684241,134,3049041666000,world,0.0508435480297,0.26776728034,0.588402271271,0.0160950701684,0.0215210746974,-0.653430342674,-0.75650960207
1583774049973954915,135,3049050000000,world,0.0508490763605,0.267773002386,0.588381528854,0.0161151625216,0.0214640665799,-0.653417885303,-0.756521344185
1583774049982165813,136,3049058333000,world,0.0508451350033,0.267774134874,0.588397741318,0.0160909667611,0.02146111615,-0.653415560722,-0.756524026394
1583774049990423840,137,3049066666000,world,0.050848480314,0.267774820328,0.588386535645,0.0161439329386,0.0214529074728,-0.653420031071,-0.756519258022
1583774049998631396,138,3049074999000,world,0.0508474186063,0.267777234316,0.58838391304,0.0161490458995,0.0214591305703,-0.653401136398,-0.756535410881
1583774050006852356,139,3049083333000,world,0.0508499965072,0.267773836851,0.588385105133,0.0161485299468,0.0214716587216,-0.653424501419,-0.756514847279
1583774050015027131,140,3049091666000,world,0.0508468039334,0.26777112484,0.588388025761,0.0161511041224,0.0214801300317,-0.653432905674,-0.756507217884
1583774050024256608,141,3049099999000,world,0.0508482120931,0.267779439688,0.588380515575,0.0161711182445,0.021456591785,-0.653411030769,-0.75652641058
1583774050032437539,142,3049108333000,world,0.0508503168821,0.267773419619,0.58838313818,0.0161302536726,0.0214658305049,-0.653440892696,-0.756501197815
1583774050040685357,143,3049116666000,world,0.0508524104953,0.267768859863,0.588397026062,0.0160526204854,0.0214476697147,-0.65344530344,-0.756499648094
1583774050048859302,144,3049125000000,world,0.0508521832526,0.267775833607,0.588380455971,0.0161059871316,0.0214395597577,-0.653420627117,-0.756519973278
1583774050057160288,145,3049133333000,world,0.0508488938212,0.267776399851,0.588384151459,0.0161420591176,0.0214233268052,-0.653425037861,-0.756515800953
1583774050065365996,146,3049141666000,world,0.0508489124477,0.267772316933,0.588400363922,0.016137348488,0.0214605089277,-0.653422832489,-0.756516873837
1583774050073558561,147,3049150000000,world,0.0508516617119,0.267771452665,0.588388204575,0.0160774029791,0.0214783251286,-0.653427600861,-0.756513357162
1583774050081800713,148,3049158333000,world,0.050848800689,0.267773896456,0.588380277157,0.0161342341453,0.0214525479823,-0.653426468372,-0.756514012814
1583774050089888026,149,3049166666000,world,0.0508479401469,0.267778247595,0.588380634785,0.0161686688662,0.0214605573565,-0.653416275978,-0.756521761417
1583774050099190944,150,3049175000000,world,0.0508500821888,0.267774015665,0.588388681412,0.0161279700696,0.0214420482516,-0.653427660465,-0.756513357162
1583774050107429664,151,3049183333000,world,0.050850186497,0.267778664827,0.588372707367,0.016092646867,0.0214738473296,-0.65342104435,-0.756518959999
1583774050115629182,152,3049191666000,world,0.0508499369025,0.26777368784,0.588389396667,0.0161738023162,0.021453121677,-0.653427898884,-0.756511867046
1583774050123804995,153,3049199999000,world,0.0508515350521,0.267780214548,0.588377177715,0.0161374621093,0.0214755162597,-0.65342092514,-0.756518006325
1583774050131983199,154,3049208333000,world,0.0508507937193,0.267773300409,0.5883898139,0.0161276385188,0.0214313566685,-0.653424203396,-0.756516754627
1583774050140232253,155,3049216666000,world,0.0508422292769,0.267767190933,0.588412940502,0.0161240622401,0.0214907582849,-0.653416097164,-0.756522119045
1583774050148467493,156,3049224999000,world,0.0508532375097,0.267768681049,0.588384747505,0.016060879454,0.0214338228106,-0.653452455997,-0.75649356842
1583774050156606418,157,3049233333000,world,0.0508555397391,0.267772346735,0.588392078876,0.0160342063755,0.0214268192649,-0.653416991234,-0.756525099277
1583774050165808883,158,3049241666000,world,0.0508550740778,0.267781287432,0.588387131691,0.01609602198,0.0214087944478,-0.65341514349,-0.756525874138
1583774050174030368,159,3049250000000,world,0.0508498847485,0.267773300409,0.588386058807,0.0160969346762,0.0214968267828,-0.653436601162,-0.756504714489
1583774050182280335,160,3049258333000,world,0.0508530475199,0.267765462399,0.588397145271,0.0160859469324,0.0214445386082,-0.653432428837,-0.756510078907
1583774050190474018,161,3049266666000,world,0.0508495531976,0.26776149869,0.58840328455,0.0161262340844,0.0215238239616,-0.65341591835,-0.756521344185
1583774050198667689,162,3049275000000,world,0.050852637738,0.267774671316,0.588387489319,0.016111349687,0.0214439537376,-0.653434455395,-0.756507813931
1583774050206819138,163,3049283333000,world,0.0508544631302,0.267781496048,0.58839404583,0.0160694457591,0.021423868835,-0.653401196003,-0.756538033485
1583774050214985980,164,3049291666000,world,0.0508511476219,0.267776310444,0.588389217854,0.0161128304899,0.0214309897274,-0.653410673141,-0.756528556347
1583774050224187877,165,3049300000000,world,0.0508536174893,0.267772316933,0.588385760784,0.0160849709064,0.0214871875942,-0.653447091579,-0.756496191025
1583774050232346955,166,3049308333000,world,0.050848312676,0.267752677202,0.588416814804,0.0160009171814,0.0214745234698,-0.653457522392,-0.756489276886
1583774050240501217,167,3049316666000,world,0.05085523054,0.267771214247,0.588384568691,0.0160231217742,0.0214616563171,-0.653437912464,-0.756506204605
1583774050248661523,168,3049324999000,world,0.0508472323418,0.267779350281,0.588378250599,0.0161591116339,0.0214911364019,-0.653417348862,-0.756520271301
1583774050256889268,169,3049333333000,world,0.0508490763605,0.267790555954,0.588364064693,0.0161686688662,0.0214839540422,-0.653396368027,-0.756538331509
1583774050265128429,170,3049341666000,world,0.0508486367762,0.267773509026,0.588386833668,0.0161240696907,0.0214789733291,-0.653426647186,-0.756513237953
1583774050273251605,171,3049349999000,world,0.0508517473936,0.267782330513,0.58837801218,0.0161304529756,0.0214537121356,-0.65339910984,-0.756537675858
1583774050282455297,172,3049358333000,world,0.0508534759283,0.26778370142,0.588379740715,0.0161002594978,0.021416483447,-0.653413712978,-0.756526768208
1583774050290598364,173,3049366666000,world,0.0508552230895,0.267769992352,0.588392853737,0.0160552076995,0.0214760694653,-0.653425335884,-0.756516039371
1583774050298861795,174,3049375000000,world,0.0508535951376,0.267782092094,0.588386952877,0.0161174107343,0.0214287620038,-0.653393268585,-0.756543755531
1583774050307005656,175,3049383333000,world,0.0508494712412,0.267775207758,0.588384389877,0.0161652918905,0.0214565824717,-0.653423249722,-0.756515920162
1583774050315206238,176,3049391666000,world,0.0508479513228,0.267782717943,0.588374912739,0.0161424539983,0.021499266848,-0.65341001749,-0.756526708603
1583774050323391394,177,3049400000000,world,0.0508497618139,0.267778396606,0.588393092155,0.0161439031363,0.0214474443346,-0.653408229351,-0.75652974844
1583774050332569818,178,3049408333000,world,0.0508511327207,0.267768859863,0.588407516479,0.0161504354328,0.0214205589145,-0.653411865234,-0.75652718544
1583774050340798030,179,3049416666000,world,0.0508486889303,0.26778241992,0.588368833065,0.0161801762879,0.0214865729213,-0.653419137001,-0.756518244743
1583774050348962944,180,3049425000000,world,0.050850585103,0.267779260874,0.588391959667,0.0161660630256,0.0214494615793,-0.653411507607,-0.75652629137
1583774050357168947,181,3049433333000,world,0.050850700587,0.267780542374,0.588389098644,0.0161541495472,0.0214409865439,-0.653402447701,-0.756534576416
1583774050365293301,182,3049441666000,world,0.0508530288935,0.267777323723,0.588385283947,0.0161372106522,0.0214130375534,-0.653408586979,-0.756530463696
1583774050373497708,183,3049449999000,world,0.0508503057063,0.267776727676,0.588383972645,0.0161345582455,0.0214479360729,-0.653429329395,-0.756511509418
1583774050381640173,184,3049458333000,world,0.0508480407298,0.267768889666,0.588394165039,0.0161646045744,0.0214817393571,-0.653431177139,-0.756508350372
1583774050390846885,185,3049466666000,world,0.0508504919708,0.267777979374,0.588385403156,0.0161168742925,0.0214498396963,-0.653412461281,-0.756526529789
1583774050398993218,186,3049474999000,world,0.0508510954678,0.267782986164,0.588365316391,0.0161620993167,0.021480018273,-0.653412103653,-0.756525039673
1583774050407134188,187,3049483333000,world,0.0508526600897,0.267782211304,0.588385999203,0.0161308348179,0.0214174110442,-0.65341591835,-0.756524026394
1583774050415376553,188,3049491666000,world,0.0508550368249,0.26777613163,0.588393449783,0.0161086469889,0.0214150138199,-0.653406560421,-0.756532728672
1583774050423593176,189,3049500000000,world,0.0508534424007,0.267770409584,0.588386952877,0.0160414222628,0.0214599967003,-0.653441905975,-0.756502449512
1583774050431698970,190,3049508333000,world,0.0508519336581,0.267776370049,0.5883923769,0.0161079447716,0.021453121677,-0.653414130211,-0.756525099277
1583774050440924619,191,3049516666000,world,0.0508496761322,0.267774373293,0.58839148283,0.0161214116961,0.02147548832,-0.653419017792,-0.756520032883
