name,avg,med,un,ln,uq,lq,uw,lw
K_h1,111.515427697197,101.679760594963,117.090838621915,86.2686825680117,130.753042280459,76.1000161459025,156.688549080995,52.4134422118464
K_h3,120.344033368602,99.2752560422893,118.963240208356,79.5872718762225,153.051555244541,83.2311370179244,220.249344805055,58.5376980537748
B_h1,9.29940575960228,9.17833706812117,9.88726622183044,8.4694079144119,10.5704483970967,8.05633981251475,13.1999312959406,7.49539810816516
B_h3,10.4170706586587,10.209758410237,11.1478061230717,9.27171069740231,12.4164786444243,9.08983620738274,16.7525255177505,8.68531355021544
M_h1,0.459239037723871,0.439814812834831,0.475941656312041,0.40368796935762,0.500519538209366,0.372401225053983,0.665331985612008,0.330018107796298
M_h3,0.434499214427696,0.432086326637511,0.471255870145896,0.392916783129125,0.502449513331494,0.363540730876522,0.679537790517083,0.305888421618484
R2_h1,0.935866880109268,0.94540631476416,0.956282115171522,0.934530514356797,0.956753344034099,0.918183984845968,0.982173203643779,0.905029284472161
R2_h3,0.92941444995283,0.937683724314928,0.95173788492107,0.923629563708785,0.952720593271604,0.902879666792388,0.97879068529548,0.893305525058708
