name,avg,med,un,ln,uq,lq,uw,lw
K_h1,123.624566175411,96.0976560615525,112.463696203897,79.731615919208,132.870875279309,74.831222371544,151.354037140165,49.1295302364008
K_h3,129.371095166945,104.061328903019,129.847882570396,78.2747752356429,168.487130042641,77.0390698200792,276.076452675514,46.6015749011851
B_h1,6.56611229675138,7.0695989330777,8.4839903341717,5.6552075319837,8.46417982380953,3.44825750654558,15.6882084779529,1.02499274695574
B_h3,7.32009620539483,7.9353665161577,9.66866160573796,6.20207142657744,10.1084123249734,3.96154695552551,16.1790676501201,1.30923880639473
M_h1,0.486280085151955,0.471539617001823,0.514306866897222,0.428772367106423,0.554267735182765,0.402600238454195,0.701789551705907,0.333732941703045
M_h3,0.467986823860616,0.455002897414599,0.501397205558708,0.40860858927049,0.546496484285606,0.381966181404762,0.691035730924211,0.305890849569777
R2_h1,0.809639619198225,0.855756252186685,0.910113380165154,0.801399124208215,0.925825145810038,0.733055922864615,0.979689219120761,0.647568480278013
R2_h3,0.784066416673814,0.847448788802822,0.895521569933242,0.799376007672402,0.900701816103397,0.730219066039651,0.976799150884694,0.675716653141135
