%time,field.poisonStamp.originator,field.poisonStamp.description,field.poisonStamp.qos,field.torques0.timeStamp,field.torques0.joint_uri,field.torques0.unit,field.torques0.value
1583862923435522889,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923436494104,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923437521573,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923438525690,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923467879484,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923468712847,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923469625819,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923470584800,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923471592750,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923472587472,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923473593583,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923474611823,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923475650666,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923476580937,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923477584770,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923478608109,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923507711720,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923508549053,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923509454252,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923510414684,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923511454402,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923512395531,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923513413677,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923514427254,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923515426052,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923516380495,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923517422680,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923518401627,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923547430857,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923548243850,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923549132818,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923550137147,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923551110535,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923552119425,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923553109532,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923554109603,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923555103258,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923556107442,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923557104429,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923558079775,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923587492430,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923588374356,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923589210138,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923590234321,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923591214602,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923592216100,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923593259425,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923594210337,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923595188609,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923596195624,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923597216866,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923598202851,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923627441912,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923628301282,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923629176701,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923630143378,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923631179353,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923632149502,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923633131080,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923634155054,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923635153496,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923636135784,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923637160988,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923638152691,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923668835232,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923669740184,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923670605198,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923671601146,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923672617912,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923673623544,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923674587073,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923675586248,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923676584422,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923677590392,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923678589738,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923709967418,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923710794341,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923711701512,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923712756128,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923713706330,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923714720571,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923715670834,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923716706647,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923717696477,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923718689352,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923747594857,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923748404167,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923749316304,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923750328980,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923751314317,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923752307838,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923753305623,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923754282860,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923755325989,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923756300075,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923757271784,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923758269239,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923787492654,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923788324926,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923789242478,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923790254850,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923791252171,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923792246575,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923793218834,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923794238421,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923795227576,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923796240583,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923797220648,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923798237116,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923827814194,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923828624717,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923829570137,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923830533155,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923831539890,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923832516588,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923833507066,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923834518311,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923835516654,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923836516242,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923837500639,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923838481365,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923867528668,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923868389111,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923869296631,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923870311976,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923871304844,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923872304483,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923873306380,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923874304940,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923875294529,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923876303445,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923877292922,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923878297562,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923908356259,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923909240525,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923910166976,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923911131111,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923912140012,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923913147779,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923914144869,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923915139549,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923916188619,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923917165640,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923918138986,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923948341818,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923949235174,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923950104833,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923951188352,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923952120994,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923953125495,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923954106702,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923955135534,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923956128917,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923957111574,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923958082352,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923988457220,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923989402429,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923990235720,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923991274248,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923992197093,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923993203581,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923994190430,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923995187912,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923996188282,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923997205262,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862923998190668,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924030021220,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924030913719,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924031910202,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924032872960,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924033855033,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924034841317,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924035855176,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924036825918,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924037849745,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924038808620,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924068061858,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924068944170,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924069819727,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924070814651,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924071815572,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924072869582,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924073797816,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924074798314,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924075788359,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924076792267,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924077818019,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924078799902,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924110258642,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924111164345,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924112111813,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924113113479,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924114091918,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924115079147,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924116106552,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924117084057,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924118101202,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924147814787,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924148720351,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924149606305,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924150623557,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924151598657,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924167567322,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924199801765,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924232235347,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924233048070,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924234027784,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924235032677,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924236029716,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924237056920,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924238033165,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924269084113,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924269973867,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924270863917,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924271834833,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924272856466,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924273829407,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924274833848,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924275843733,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924276846368,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924277840614,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924278926883,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924309212149,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924310130410,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924311013417,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924312012920,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924313011675,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924314003789,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924315027400,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924315983397,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924316990513,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924317994401,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924348057349,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924348926655,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924349874552,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924350871954,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924351808376,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924352799055,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924353785294,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924354824538,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924355828453,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924356781957,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924357855019,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924358830729,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924388968661,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924389879734,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924390784130,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924391802910,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924392761320,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924393736545,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924394738141,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924395741275,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924396753185,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924397758942,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924398765464,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924427527619,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924428315560,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924429258128,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924430318639,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924431282003,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924432265735,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924433265484,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924434250107,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924435264459,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924436254423,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924437267803,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924438272133,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924468595110,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924469397680,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924470299293,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924471316264,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924472272915,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924473297232,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924474306482,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924475276595,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924476305158,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924477278708,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924478304438,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924507891980,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924508695189,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924509628173,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924510629750,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924511595637,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924512605145,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924513625196,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924514593566,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924515602322,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924516639084,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924517636186,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924518632180,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924548670449,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924549481890,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924550416188,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924551385888,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924552387612,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924553385289,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924554372483,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924555372302,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924556375736,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924557368943,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924558382939,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924588305659,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924589202041,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924590091442,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924591116310,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924592105144,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924593093007,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924594078457,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
1583862924595099419,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,0.0
