time,force,BW50hz,filtered,algorithm,pert,impact
42.717551168,-0.0443736364904905,-0.0125311525254304,0.155212466166028,0.193299067130714,NaN,NaN
42.718551168,-0.0549726918296987,0.081371449614862,0.259010188212578,0.296324819195117,NaN,NaN
42.719551168,0.120540236810655,0.176991107055459,0.362825355938369,0.39920593810864,NaN,NaN
42.720551168,0.261062004120835,0.274880007741373,0.466586640395863,0.501866324304407,NaN,NaN
42.721551168,0.408986663606172,0.375000563669963,0.570220625570475,0.604235545388972,NaN,NaN
42.722551168,0.536209998646148,0.477157827444603,0.673653353036317,0.706235453584558,NaN,NaN
42.723551168,0.680989526898391,0.581426165762767,0.776811810531212,0.807796831645466,NaN,NaN
42.724551168,0.659767137922897,0.688412353700924,0.879624682766664,0.908845011909402,NaN,NaN
42.725551168,0.695460194090281,0.799131777767004,0.982021831304316,1.00931437618756,NaN,NaN
42.726551168,0.806885851099502,0.914450798189079,1.08393239707055,1.10913143336932,NaN,NaN
42.727551168,0.936825156146795,1.03450266353057,1.1852828023915,1.2082280099355,NaN,NaN
42.728551168,1.19820294499002,1.15851460814241,1.28599616725865,1.30652512690721,NaN,NaN
42.729551168,1.32763663679339,1.28513571216099,1.38599362839804,1.40394999875243,NaN,NaN
42.730551168,1.47308177182421,1.4129961420507,1.48519670965927,1.50042278456679,NaN,NaN
42.731551168,1.54454121860523,1.54107839476937,1.58352922854207,1.59587432954423,NaN,NaN
42.732551168,1.68876296036557,1.66874510493255,1.68091804975911,1.69023100439428,NaN,NaN
42.733551168,1.84541782918139,1.79563169000778,1.77729300863347,1.78343068522328,NaN,NaN
42.734551168,1.99573731955657,1.92166760793101,1.87258676757735,1.87540528132351,NaN,NaN
42.735551168,2.04189093296255,2.04720596328625,1.96673484083239,1.96609877507743,NaN,NaN
42.736551168,2.07845702765543,2.17294460586116,2.0596748902223,2.05545019116431,NaN,NaN
42.737551168,2.22249398932281,2.29949279773086,2.15134508910096,2.14340587887147,NaN,NaN
42.738551168,2.37713088926177,2.42691112943811,2.2416831213429,2.22990549852812,NaN,NaN
42.739551168,2.55952268101547,2.55460606930692,2.3306267101926,2.31489581481667,NaN,NaN
42.740551168,2.75849062063886,2.68160361081082,2.41811467287964,2.39831792940807,NaN,NaN
42.741551168,2.83206308111451,2.80698387076689,2.50408773605542,2.48012238027251,NaN,NaN
42.742551168,2.93733307407219,2.93016595901704,2.58848913044493,2.56025513496938,NaN,NaN
42.743551168,3.02861278571184,3.05086434642587,2.67126482368956,2.63867242314041,NaN,NaN
42.744551168,3.13746978189664,3.16885631555034,2.75236352020973,2.71532625353037,NaN,NaN
42.745551168,3.26919016845203,3.2837807693113,2.83173659577005,2.79017871579599,NaN,NaN
42.746551168,3.43828635987015,3.39509705473499,2.90933781824569,2.86318714981785,NaN,NaN
42.747551168,3.45627407569264,3.50219623707659,2.9851230360996,2.93431863120239,NaN,NaN
42.748551168,3.57383215638521,3.60444111977767,3.05904989351497,3.00353472929776,NaN,NaN
42.749551168,3.76632636893968,3.70108465730426,3.13107765387379,3.07080625311503,NaN,NaN
42.750551168,3.8089596021035,3.79135112252308,3.20116785920972,3.13609887547635,NaN,NaN
42.751551168,3.88384830197794,3.87465528612015,3.2692855080512,3.19938949006054,NaN,NaN
42.752551168,3.89579755365848,3.95061201147979,3.33539951381926,3.26028690661126,NaN,3.89579755365848
42.753551168,3.97318219508451,4.01878957479552,3.39948236427842,3.31949703861128,NaN,NaN
42.754551168,4.08708063625124,4.07847412367456,3.46150943286194,3.37664337923458,NaN,NaN
42.755551168,4.14370654572563,4.1286785338619,3.52145820562391,3.43171485957161,NaN,NaN
42.756551168,4.22131758089041,4.16837002915072,3.57930803944269,3.48469538976865,NaN,NaN
42.757551168,4.23929605313865,4.19672560514397,3.63504088070882,3.53557905887834,NaN,NaN
42.758551168,4.22962907774088,4.2132828600344,3.68864245787019,3.58435621693678,NaN,NaN
42.759551168,4.24789874987289,4.21794285773651,3.74010306229102,3.63102932318006,NaN,NaN
42.760551168,4.22577818706714,4.21089362719376,3.78941753120966,3.6755975978679,NaN,NaN
42.761551168,4.27683895884983,4.19259471860555,3.83658473875971,3.71807187495362,NaN,NaN
42.762551168,4.22445682084309,4.16389773744344,3.88160739148767,3.75845921635455,NaN,NaN
42.763551168,4.22352804371781,4.12624234805949,3.92449268513398,3.79677837806611,NaN,NaN
42.764551168,4.10528953597603,4.0817779710863,3.96525334951842,3.83304623533789,NaN,NaN
42.765551168,3.97410183050448,4.03324876434705,4.00390791084604,3.86729268890737,NaN,NaN
42.766551168,3.9527833608919,3.98360237535226,4.04047955309385,3.89954471075786,NaN,NaN
42.767551168,3.84675700945353,3.93555007889436,4.07499419798476,3.92983915099665,NaN,NaN
42.768551168,3.86025714179885,3.89130965195869,4.1074787127144,3.95820651592908,NaN,NaN
42.769551168,3.81591232274138,3.85254759765512,4.13795995159914,3.984683975032,NaN,NaN
42.770551168,3.76131778711751,3.82044085089882,4.16646500996681,4.00930177152722,NaN,NaN
42.771551168,3.74478827539609,3.79571311270984,4.19302194799783,4.03209900853393,NaN,NaN
42.772551168,3.69377996297443,3.77857154936751,4.21765997239453,4.05310613419354,NaN,NaN
42.773551168,3.70267599511287,3.76860425090315,4.24040885680435,4.07236347839428,NaN,NaN
42.774551168,3.81274628857136,3.76477799994965,4.26129834368752,4.08990248257703,NaN,NaN
42.775551168,3.80274602770335,3.76570922207958,4.28035882243547,4.10576329614502,NaN,NaN
42.776551168,3.72866096755154,3.77004333419031,4.29762303715725,4.11997967090788,NaN,NaN
42.777551168,3.75142745836585,3.77652489061536,4.31312706815282,4.13259664356763,NaN,NaN
42.778551168,3.84398740840871,3.78384028599484,4.32691031102382,4.14365375367573,NaN,NaN
42.779551168,3.83374019434701,3.79067879247857,4.33901573009598,4.15320262662862,NaN,NaN
42.780551168,3.87747732808539,3.79602721400112,4.34949057516003,4.16129018607195,NaN,NaN
42.781551168,3.82730895607312,3.79939313870864,4.3583864828772,4.167975763455,NaN,NaN
42.782551168,3.87894757878183,3.80085734058626,4.36575867013587,4.17331376959829,NaN,NaN
42.783551168,3.866807450636,3.8010760462809,4.37166518608913,4.17736906443318,NaN,NaN
42.784551168,3.82537150989314,3.80130245700968,4.37616676036913,4.18020076161599,NaN,NaN
42.785551168,3.83278190228224,3.80333120917088,4.37932674674128,4.18187829429672,NaN,NaN
42.786551168,3.81115983600123,3.80933769360095,4.38121086607534,4.18246515696608,NaN,NaN
42.787551168,3.798846236596,3.82170065327499,4.38188675534384,4.18203423268593,NaN,NaN
42.788551168,3.75254671463347,3.84278067810295,4.38142303349424,4.18065128972854,NaN,NaN
42.789551168,3.70840069920498,3.87454350068624,4.37988777012551,4.17838890763259,NaN,NaN
42.790551168,3.74773645422712,3.91803240016604,4.37734669811678,4.17530790766136,NaN,NaN
42.791551168,3.94627199872893,3.97297636369,4.37386196981186,4.17147566721303,NaN,NaN
42.792551168,3.96438356131841,4.03787293075388,4.3694923528192,4.16694598088058,NaN,NaN
42.793551168,4.0943359879648,4.11039051199141,4.36429445327526,4.16177885393484,NaN,NaN
42.794551168,4.14971824882047,4.18768135589913,4.35832361820794,4.1560242295947,NaN,NaN
42.795551168,4.25768570771646,4.26653417715343,4.3516341276511,4.14973874396327,NaN,NaN
42.796551168,4.34616444331753,4.34348710593225,4.34427927168676,4.14296899470255,NaN,NaN
42.797551168,4.46473441611144,4.41497725187985,4.33631200545919,4.13577165917479,NaN,NaN
42.798551168,4.60648833766274,4.477612017773,4.32778628832251,4.1281928232746,NaN,NaN
42.799551168,4.66648751905761,4.52859902063879,4.31875849052803,4.1202905993537,NaN,NaN
42.800551168,4.72254566137739,4.5662048817618,4.30928840826948,4.11211713148581,NaN,NaN
42.801551168,4.64809232952103,4.59000265523061,4.29943989535813,4.10373710337733,NaN,NaN
42.802551168,4.6286253997037,4.60074764735131,4.28928072113717,4.09521009233791,NaN,NaN
42.803551168,4.6803013406562,4.60001549692777,4.27888145062669,4.08660677546863,NaN,NaN
42.804551168,4.5594405801501,4.58991462095893,4.26831432889302,4.07799059536334,NaN,NaN
42.805551168,4.47042576576029,4.57282215738923,4.25765228957804,4.06943378912388,NaN,NaN
42.806551168,4.49760811883483,4.55092851585211,4.24696710372486,4.0609988992222,NaN,NaN
42.807551168,4.49771311118626,4.52585937174604,4.23632727505465,4.05275323852279,NaN,NaN
42.808551168,4.51013384617724,4.4986984998761,4.22579708200531,4.04475164348548,NaN,NaN
42.809551168,4.49042339799853,4.4702662188663,4.21543696882417,4.03705321706358,NaN,NaN
42.810551168,4.4335637418975,4.44136744967844,4.20530472437242,4.02970589122123,NaN,NaN
42.811551168,4.36109585113535,4.41284208734548,4.19545661795314,4.02276382967315,NaN,NaN
42.812551168,4.29152114305259,4.38536918621823,4.18594755731263,4.01627131407459,NaN,NaN
42.813551168,4.3090840567492,4.35915772128412,4.17683017648346,4.01027784063395,NaN,NaN
42.814551168,4.29016943010097,4.33377367537279,4.16815390300876,4.00482421043843,NaN,NaN
42.815551168,4.33948005046278,4.30823507650978,4.15996473579753,3.99995338261377,NaN,NaN
42.816551168,4.36603498828175,4.28134215870421,4.1523058246947,3.9956962737911,NaN,NaN
42.817551168,4.28954781520336,4.25210860428867,4.14521882868786,3.99209370862203,NaN,NaN
42.818551168,4.23538369236432,4.22002298855907,4.13874511403287,3.98917470989477,NaN,NaN
42.819551168,4.19623161054111,4.18499383151353,4.13292586207817,3.9869787676521,NaN,NaN
42.820551168,4.2028879905941,4.14719851964508,4.12780159195943,3.98553432978518,NaN,NaN
42.821551168,4.14839260970594,4.10708526897171,4.12341181584711,3.98487899982371,NaN,NaN
42.822551168,4.11071146494615,4.06548295645572,4.11979476557378,3.98503899594408,NaN,NaN
42.823551168,3.97739543343563,4.02360844128664,4.11698686127886,3.9860486437339,NaN,NaN
42.824551168,3.8882779854611,3.98281256031963,4.1150217509304,3.98792982201161,NaN,NaN
42.825551168,3.95526714495841,3.94418052231974,4.11392933286409,3.99071028809246,NaN,NaN
42.826551168,4.02802493282451,3.90845588540684,4.11373598946663,3.99440476735578,NaN,NaN
42.827551168,3.90406581173895,3.87647536452124,4.11446625312757,3.99903575367557,NaN,NaN
42.828551168,3.86272160518086,3.84957327617486,4.11614395047766,4.00461554530368,NaN,NaN
42.829551168,3.79133485728464,3.82950513788093,4.11879164650264,4.01116494407347,NaN,NaN
42.830551168,3.71765021881814,3.81806153639641,4.12242926660107,4.01869250992921,NaN,NaN
42.831551168,3.77288368331761,3.8166590981463,4.12707266241034,4.02721255389121,NaN,NaN
42.832551168,3.79042053068983,3.82611486519246,4.13273279058789,4.03755294853844,NaN,NaN
42.833551168,3.78615365036782,3.84667589010759,4.13941595127878,4.04806882340742,NaN,NaN
42.834551168,3.84874353901967,3.87811025188971,4.14712429082692,4.05957394657398,NaN,NaN
42.835551168,3.88923920140834,3.91974699932812,4.15585599214298,4.07206572121793,NaN,NaN
42.836551168,3.9435989244143,3.97053575048267,4.16560545744931,4.08552823524862,NaN,NaN
42.837551168,4.01666981428683,4.02912328653763,4.1763638583823,4.09995225272665,NaN,NaN
42.838551168,4.09091431481391,4.09392616673769,4.18812000829486,4.11531672062417,NaN,NaN
42.839551168,4.09298117959417,4.16317517334023,4.20086082872608,4.1316087640364,NaN,NaN
42.840551168,4.25213909144023,4.23487559281063,4.21457107618867,4.14880354694922,NaN,NaN
42.841551168,4.3471379339954,4.30682108554017,4.22923299559895,4.16688413600504,NaN,NaN
42.842551168,4.41976370793421,4.37682041727559,4.24482644666325,4.18582133027628,NaN,NaN
42.843551168,4.50780210269113,4.44298274708184,4.26132948740947,4.20559442141947,NaN,NaN
42.844551168,4.49295255842255,4.50384802794155,4.27871908573246,4.22617182089536,NaN,NaN
42.845551168,4.56157074855007,4.55830904628247,4.29697138208102,4.24753153867398,NaN,NaN
42.846551168,4.68686261858116,4.60546706580752,4.31606150051324,4.26964060793688,NaN,NaN
42.847551168,4.69087978488294,4.64468298644216,4.33596351253357,4.29247574355565,NaN,NaN
42.848551168,4.75029992035557,4.6757895628886,4.35665062897549,4.31600207184207,NaN,NaN
42.849551168,4.77938143423062,4.6992389014181,4.37809550485378,4.34019626631371,NaN,NaN
42.850551168,4.70208235962034,4.71612483982246,4.40027054834521,4.36502323659459,NaN,NaN
42.851551168,4.70145537797548,4.72800838139422,4.42314771638146,4.39045713067746,NaN,NaN
42.852551168,4.72647994361294,4.73657293907529,4.44669786383818,4.41646522542618,NaN,NaN
42.853551168,4.69210460130533,4.74335909492506,4.4708901979111,4.44301924374898,NaN,NaN
42.854551168,4.78679946303382,4.74968798603668,4.49569198536354,4.47008107802554,NaN,NaN
42.855551168,4.73531376596775,4.75672505253175,4.52106868797457,4.49761998265315,NaN,NaN
42.856551168,4.68173395756449,4.765533860744,4.54698429380204,4.52559566391987,NaN,NaN
42.857551168,4.73452092590821,4.77692067609621,4.57340118333236,4.55397525001997,NaN,NaN
42.858551168,4.73941072093658,4.79120549558893,4.60027983684245,4.58271522222584,NaN,NaN
42.859551168,4.79755588433655,4.80818674941376,4.62757889405697,4.61177954146246,NaN,NaN
42.860551168,4.82691919197409,4.82728085626377,4.65525527709597,4.6411212872858,NaN,NaN
42.861551168,4.88630182743902,4.84773040053159,4.68326443756298,4.67070161932412,NaN,NaN
42.862551168,4.84379777669013,4.86879860518234,4.71156093115155,4.70047180703098,NaN,NaN
42.863551168,4.85029163374797,4.88979893587152,4.7400985961843,4.73039197769498,NaN,NaN
42.864551168,4.89860452406541,4.90994074470218,4.76883003269734,4.76041191800927,NaN,NaN
42.865551168,4.95156063589558,4.92823170194705,4.79770658484774,4.79048977859425,NaN,NaN
42.866551168,4.98486744059793,4.94360618437099,4.82667949447866,4.82057430565129,NaN,NaN
42.867551168,5.01240149534704,4.95517313020747,4.85570113907643,4.85062550061763,NaN,NaN
42.868551168,5.0167122208791,4.96242707172112,4.88472551239932,4.88059469876414,NaN,NaN
42.869551168,4.97635747549905,4.96534073872944,4.91370825644811,4.91044554194143,NaN,NaN
42.870551168,4.99463967688203,4.96430866304829,4.9426065372435,4.94013349941288,NaN,NaN
42.871551168,5.01038881719803,4.96004765710074,4.97137901102873,4.9696246884307,NaN,NaN
42.872551168,4.94922342291886,4.95357492518552,4.99998608740112,4.99887810797051,NaN,NaN
42.873551168,4.93535403140021,4.946163271441,5.02838992101038,5.02786399999661,NaN,NaN
42.874551168,5.04985980108721,4.93925726579956,5.05655395315513,5.0565447161315,NaN,NaN
42.875551168,4.85400016957928,4.93450913149812,5.08444267186107,5.08489277514358,NaN,NaN
42.876551168,4.85033727522937,4.93370363545525,5.11202118638404,5.1128723161037,NaN,NaN
42.877551168,4.89348404442824,4.93835508293116,5.13925423263688,5.14045643508641,NaN,NaN
42.878551168,4.90104844283825,4.94938659137182,5.1661056792186,5.16760801665492,NaN,NaN
42.879551168,4.89812769494784,4.96712625299927,5.19253868397612,5.19429884141321,NaN,NaN
42.880551168,4.96513344669642,4.99136405244437,5.21851573608294,5.22049049020216,NaN,NaN
42.881551168,5.00108448912645,5.02140073140408,5.24399884238958,5.24615348792254,NaN,NaN
42.882551168,5.04417490675903,5.05617520225005,5.26895018244579,5.27124905252929,NaN,NaN
42.883551168,5.09154173304995,5.09440821164949,5.29333281208006,5.29574866034775,NaN,NaN
42.884551168,5.11153787704325,5.13468576850163,5.31711111401873,5.31961575118562,NaN,NaN
42.885551168,5.13882616764103,5.17545874793361,5.34025092651406,5.3428245938697,NaN,NaN
42.886551168,5.24667597726089,5.21500357896995,5.36271931018301,5.36534088791907,NaN,NaN
42.887551168,5.27294069805971,5.25149152717378,5.38448431200577,5.38714128357875,NaN,NaN
42.888551168,5.41939520879823,5.28324633589464,5.40551532151207,5.40819360590849,NaN,NaN
42.889551168,5.40882663032945,5.3091348495228,5.42578422279536,5.42847791884093,NaN,NaN
42.890551168,5.33175653364391,5.32886465580821,5.44526654881143,5.4479681471672,NaN,NaN
42.891551168,5.35965041573846,5.34289378175611,5.46394141591187,5.4666514513928,NaN,NaN
42.892551168,5.33050506895146,5.35205640705526,5.48179042792489,5.4845075081158,NaN,NaN
