time,force,BW50hz,filtered,algorithm,pert,impact
72.626551168,-5.87019443267046,-5.81977193907787,-5.89121412847039,-5.89195723990651,NaN,NaN
72.627551168,-5.82741003697849,-5.80940606722879,-5.88679115377036,-5.8794514126123,NaN,NaN
72.628551168,-5.82725686767082,-5.79776688984404,-5.88173511724469,-5.86620711751148,NaN,NaN
72.629551168,-5.77127575925157,-5.78535991816333,-5.87604304278644,-5.85224675353395,NaN,NaN
72.630551168,-5.72804028658998,-5.77281543030496,-5.86971191133621,-5.83758562276863,NaN,NaN
72.631551168,-5.72577749018432,-5.76066142884336,-5.86273828579125,-5.82224654067532,NaN,NaN
72.632551168,-5.74455611337099,-5.74914926433214,-5.85511827771918,-5.8062446247644,NaN,NaN
72.633551168,-5.71379540691654,-5.73825005515875,-5.84684792239211,-5.78960290333992,NaN,NaN
72.634551168,-5.76111176175203,-5.72776102349492,-5.8379233843961,-5.77233748336202,NaN,NaN
72.635551168,-5.7311757128435,-5.71744613240045,-5.8283407575342,-5.75447140426685,NaN,NaN
72.636551168,-5.72779354927897,-5.70717835425792,-5.81809607644394,-5.73602113550131,NaN,NaN
72.637551168,-5.69386213936083,-5.69700097705657,-5.80718581448975,-5.71701135160398,NaN,NaN
72.638551168,-5.68336374547429,-5.68708043318848,-5.79560748095327,-5.69745977705501,NaN,NaN
72.639551168,-5.65079185425119,-5.6776056060792,-5.78335968296893,-5.67739337523436,NaN,NaN
72.640551168,-5.64150607102904,-5.66867182841069,-5.77044143680037,-5.6568314816369,NaN,NaN
72.641551168,-5.63733381131355,-5.66017910384863,-5.75685145391521,-5.63580099095227,NaN,NaN
72.642551168,-5.66173502327706,-5.65180377661981,-5.74258822227512,-5.61432034488451,NaN,NaN
72.643551168,-5.61421785743527,-5.64305752919547,-5.7276508526595,-5.59241627427266,NaN,NaN
72.644551168,-5.64922293585802,-5.63335233477596,-5.71204001696084,-5.57010910402453,NaN,NaN
72.645551168,-5.61553339959217,-5.62203775351061,-5.69575843677632,-5.54742808327858,NaN,NaN
72.646551168,-5.63845387449417,-5.60845942709134,-5.67881084608629,-5.52439706193761,NaN,NaN
72.647551168,-5.61370173246659,-5.59204936507373,-5.66120366392649,-5.50104863935349,NaN,NaN
72.648551168,-5.62128464380387,-5.57243168776698,-5.64294473677071,-5.47740822845921,NaN,NaN
72.649551168,-5.62094591385249,-5.54955157476708,-5.62404336000514,-5.45350998108929,NaN,NaN
72.650551168,-5.5178525387592,-5.5237880144758,-5.60451037840065,-5.42938095690281,NaN,NaN
72.651551168,-5.49939911456832,-5.49591341035809,-5.58435777026686,-5.40505718885294,NaN,NaN
72.652551168,-5.45038260305795,-5.46688659666224,-5.56359776979012,-5.38056578688904,NaN,NaN
72.653551168,-5.41469595585032,-5.43765356578688,-5.54224238421733,-5.35594041434701,NaN,NaN
72.654551168,-5.41164352897175,-5.40904688055097,-5.52030335710541,-5.33120675094157,NaN,NaN
72.655551168,-5.35598994862995,-5.38176338958612,-5.49779201786744,-5.30639590471982,NaN,NaN
72.656551168,-5.32096207918331,-5.35635442435325,-5.47471903286122,-5.28152956919961,NaN,NaN
72.657551168,-5.26928318864179,-5.33313682145589,-5.45109424756485,-5.25663588206479,NaN,NaN
72.658551168,-5.30646605952223,-5.31206629003804,-5.42692652114882,-5.23173280659799,NaN,NaN
72.659551168,-5.26351443853712,-5.29271966280671,-5.40222360015581,-5.20684441325106,NaN,NaN
72.660551168,-5.30492841438025,-5.27441531342244,-5.37699229036782,-5.18198402398781,NaN,NaN
72.661551168,-5.27938222611056,-5.25639833510394,-5.35123906146457,-5.15717214377711,NaN,NaN
72.662551168,-5.29042926605524,-5.23804281238717,-5.32497090745009,-5.13241959602788,NaN,NaN
72.663551168,-5.21934259326541,-5.21900011891399,-5.29819594283402,-5.10774552182093,NaN,NaN
72.664551168,-5.24138849334993,-5.19922387697126,-5.27092368662987,-5.08316123747048,NaN,NaN
72.665551168,-5.14963431229188,-5.17890304670325,-5.24316549474246,-5.05868625592995,NaN,NaN
72.666551168,-5.18935190175583,-5.15836544435009,-5.21493490225827,-5.03433274327069,NaN,NaN
72.667551168,-5.05188774746617,-5.13795855995658,-5.18624724166885,-5.01012174191778,NaN,NaN
72.668551168,-5.1638874773873,-5.11791201815839,-5.15711855554586,-4.98606545303624,NaN,NaN
72.669551168,-5.09135444220653,-5.09830139814221,-5.12756451085526,-4.96218295242245,NaN,NaN
72.670551168,-5.10504158717992,-5.07917750538911,-5.09759998836334,-4.93848100048923,NaN,NaN
72.671551168,-5.00423814126136,-5.06065608023781,-5.06723923924867,-4.91497380071028,NaN,NaN
72.672551168,-5.02023924174979,-5.04280575059859,-5.03649600099729,-4.89166535878054,NaN,NaN
72.673551168,-5.01862449943132,-5.02548173896934,-5.00538326860038,-4.86856434371439,NaN,NaN
72.674551168,-5.00996286607755,-5.00831210405005,-4.9739129942787,-4.84566998243288,NaN,NaN
72.675551168,-4.98125662959922,-4.99080485347295,-4.94209605273529,-4.82298678310229,NaN,NaN
72.676551168,-5.00964396269872,-4.97244214244336,-4.90994248751769,-4.8005085997095,NaN,NaN
72.677551168,-4.92609229231516,-4.95274678405204,-4.8774618928818,-4.77823544521334,NaN,NaN
72.678551168,-4.88480343370969,-4.93126273016265,-4.84466346169475,-4.75615697344024,NaN,NaN
72.679551168,-4.96572189316046,-4.90744065702284,-4.81155562972365,-4.73426987181345,NaN,NaN
72.680551168,-4.94315794205494,-4.88069814834816,-4.77814640403999,-4.71255963461684,NaN,NaN
72.681551168,-4.93891443851188,-4.85075182437424,-4.74444469578402,-4.69102094105694,NaN,NaN
72.682551168,-4.87586652361205,-4.81792998130729,-4.71046130025194,-4.66963956885585,NaN,NaN
72.683551168,-4.79258697111603,-4.78323940822219,-4.67620880091806,-4.6484099717957,NaN,NaN
72.684551168,-4.74547592898528,-4.74818869354578,-4.64170101234526,-4.62731787500306,NaN,NaN
72.685551168,-4.59650303121836,-4.7144419885244,-4.6069521495417,-4.6063571094166,NaN,NaN
72.686551168,-4.61780430659725,-4.6833750561796,-4.57197539548026,-4.58551064327806,NaN,NaN
72.687551168,-4.60151129277896,-4.65571824374866,-4.53678170069545,-4.56476628993508,NaN,NaN
72.688551168,-4.62039593822618,-4.6315123002692,-4.50137978152368,-4.54409840607657,NaN,NaN
72.689551168,-4.5990486245183,-4.61031896043264,-4.46577665054157,-4.52349120552885,NaN,NaN
72.690551168,-4.63096453927273,-4.59147675627755,-4.42997810438674,-4.5029143708202,NaN,NaN
72.691551168,-4.57801526776844,-4.57432129408405,-4.3939893315367,-4.48234548009888,NaN,NaN
72.692551168,-4.55459510734251,-4.55830887215264,-4.35781510662389,-4.46175270454885,NaN,NaN
72.693551168,-4.57929464610345,-4.5430155227623,-4.3214592789491,-4.44110995361236,NaN,NaN
72.694551168,-4.54334493751072,-4.5281382931033,-4.28492430292913,-4.42038082388491,NaN,NaN
72.695551168,-4.49075947680338,-4.51352813653667,-4.24821103346885,-4.40326598659043,NaN,NaN
72.696551168,-4.49423091717532,-4.49912201564999,-4.2113185608626,-4.38073503952297,NaN,NaN
72.697551168,-4.47094656995136,-4.48481099579786,-4.17424447538612,-4.35835749453493,NaN,NaN
72.698551168,-4.48471143023796,-4.47039404282302,-4.13698561586985,-4.33600082708336,NaN,NaN
72.699551168,-4.47231446663151,-4.45563766808885,-4.0995387727719,-4.31358705067786,NaN,NaN
72.700551168,-4.42285640457976,-4.44035543091777,-4.06190104159931,-4.2910463525037,NaN,NaN
72.701551168,-4.38861978311625,-4.42438461795357,-4.0240696118141,-4.26830612243399,NaN,NaN
72.702551168,-4.39714840072326,-4.407450923138,-3.98604109253781,-4.24530300999376,NaN,NaN
72.703551168,-4.36506313209685,-4.38907040812595,-3.94781099433398,-4.22196827630911,NaN,NaN
72.704551168,-4.37237503954453,-4.36856116738155,-3.909373641227,-4.19824093104363,NaN,NaN
72.705551168,-4.34347794836702,-4.34511078341839,-3.87072233154115,-4.17405130046522,NaN,NaN
72.706551168,-4.30467186052779,-4.31784192772739,-3.83184956500365,-4.14934161684381,NaN,NaN
72.707551168,-4.3279822991599,-4.28585895589152,-3.792747263282,-4.1240502599003,NaN,NaN
72.708551168,-4.25054266894621,-4.24832221507322,-3.75340720622819,-4.09811870064541,NaN,NaN
72.709551168,-4.20354739981672,-4.20452189629948,-3.71382148939271,-4.07148778537575,NaN,NaN
72.710551168,-4.2048855264355,-4.15388395942778,-3.67398248837137,-4.04410995129025,NaN,NaN
72.711551168,-4.15102805742906,-4.0960257730577,-3.63388278924988,-4.01592265445226,NaN,NaN
72.712551168,-4.05840502882327,-4.03091196883081,-3.5935154622241,-3.98689057745705,NaN,NaN
72.713551168,-4.01228893514056,-3.95894539078705,-3.55287401984298,-3.95695295222073,NaN,NaN
72.714551168,-3.81544302034128,-3.88089631841482,-3.51195176117857,-3.92605567204558,NaN,NaN
72.715551168,-3.7670531969121,-3.79765624454367,-3.47074088101451,-3.89417638441655,NaN,NaN
72.716551168,-3.67534855774279,-3.7099223133713,-3.4292317344911,-3.86125188065054,NaN,NaN
72.717551168,-3.63503385586388,-3.61806858105792,-3.38741255767238,-3.82723616650707,NaN,NaN
72.718551168,-3.62428526748707,-3.52232720613059,-3.34526997887171,-3.79207846061641,NaN,NaN
72.719551168,-3.5107356368038,-3.42319984738727,-3.30279053409069,-3.75574188981244,NaN,NaN
72.720551168,-3.30211166203376,-3.32180202769342,-3.25996226897688,-3.71818515786413,NaN,NaN
72.721551168,-3.15263439835205,-3.21975529991352,-3.21677490534664,-3.67937067687802,NaN,NaN
72.722551168,-3.01387524526959,-3.11865648219784,-3.17321854575402,-3.63925703699946,NaN,NaN
72.723551168,-2.95262895835609,-3.01954862119294,-3.12928209910056,-3.59780177439281,NaN,NaN
72.724551168,-2.86480676570687,-2.92269291855557,-3.08495234386433,-3.55498044375476,NaN,NaN
72.725551168,-2.78926034865176,-2.82762206698717,-3.04021386921531,-3.51075142865223,NaN,NaN
72.726551168,-2.74132518272757,-2.73332428411537,-2.99504952680038,-3.46506760049199,NaN,NaN
72.727551168,-2.69927685089504,-2.63851350090913,-2.94944111546577,-3.41790688564351,NaN,NaN
72.728551168,-2.65470792475328,-2.54202472915692,-2.90337035244938,-3.36922553441409,NaN,NaN
72.729551168,-2.50868793917539,-2.44324323050804,-2.85681990451041,-3.318998019764,NaN,NaN
72.730551168,-2.28609952694711,-2.34226710286009,-2.80977378668717,-3.26719284409527,NaN,NaN
72.731551168,-2.21030107770469,-2.23960360242637,-2.76221661809598,-3.21378374624185,NaN,NaN
72.732551168,-2.19519781966926,-2.13574720902253,-2.71413250314507,-3.15874580115798,NaN,NaN
72.733551168,-2.0250897197866,-2.03112741203033,-2.66550475019207,-3.10203508898248,NaN,NaN
72.734551168,-1.89793600666379,-1.92625604654128,-2.61631600955432,-3.04366941232048,NaN,NaN
72.735551168,-1.79938194259492,-1.82166804726855,-2.56654790629134,-2.98360907899796,NaN,NaN
72.736551168,-1.71128565551915,-1.71775346609354,-2.51618071552523,-2.92182912552116,NaN,NaN
72.737551168,-1.63557954340771,-1.61473995674846,-2.4651940738358,-2.85831670153681,NaN,NaN
72.738551168,-1.61254726071455,-1.51287201416513,-2.41356914542701,-2.79304927671158,NaN,NaN
72.739551168,-1.52701945341416,-1.412765310072,-2.36129211804676,-2.72600734316283,NaN,NaN
72.740551168,-1.33385840875948,-1.31575923475839,-2.30835757061796,-2.65723284554794,NaN,NaN
72.741551168,-1.06242812269729,-1.22383257231214,-2.25476934081995,-2.58671264688896,NaN,NaN
72.742551168,-1.02222704222223,-1.13890306142386,-2.20053813839519,-2.52026613328235,NaN,-1.02222704222223
72.743551168,-1.05979010795881,-1.06210133181723,-2.14567801979565,-2.44603555585195,NaN,NaN
72.744551168,-1.07044740538626,-0.993765022856223,-2.09020483394274,-2.37019782599035,NaN,NaN
72.745551168,-1.00695477116321,-0.934066674780013,-2.03413738981477,-2.29273345880282,NaN,NaN
72.746551168,-0.943797902919321,-0.883610465379114,-1.97749846204407,-2.21367684273757,NaN,NaN
72.747551168,-0.808568383988817,-0.843596803655455,-1.92030981636227,-2.1330775739109,NaN,NaN
72.748551168,-0.695290671091187,-0.815521244623581,-1.86257647724002,-2.0509581867889,NaN,NaN
72.749551168,-0.713263318581913,-0.800586863350041,-1.80426889513974,-1.96732010673999,NaN,NaN
72.750551168,-0.662679805233884,-0.799186770371558,-1.74532510487268,-1.88212394199726,NaN,NaN
72.751551168,-0.793392377257534,-0.810705179749821,-1.68567893568937,-1.79533585890273,NaN,NaN
72.752551168,-0.828616324005301,-0.833668666550931,-1.62528924459026,-1.70694068990111,NaN,NaN
72.753551168,-0.882517156469858,-0.866137466345241,-1.56414313529258,-1.61696261598774,NaN,NaN
72.754551168,-0.950682176244717,-0.906092547058939,-1.50223464519822,-1.52542506050257,NaN,NaN
72.755551168,-0.973204746810275,-0.951678894683798,-1.43954414565121,-1.43234960370801,NaN,NaN
72.756551168,-1.00564231213577,-1.00130481805697,-1.37603883129438,-1.33773347175097,NaN,NaN
72.757551168,-1.10427191205369,-1.05362523801569,-1.31168976036077,-1.24159580243761,NaN,NaN
72.758551168,-1.14879605790085,-1.10754713933397,-1.24648556993227,-1.14395489723923,NaN,NaN
72.759551168,-1.16548343500401,-1.16229903309655,-1.18043103855042,-1.04487146339604,NaN,NaN
72.760551168,-1.19032992977036,-1.21738637970622,-1.11353584812109,-0.944387321599521,NaN,NaN
72.761551168,-1.23288676386914,-1.27236941306545,-1.045806670953,-0.842552028338602,NaN,NaN
72.762551168,-1.32804446054083,-1.32664168104414,-0.977249106132694,-0.739429863499906,NaN,NaN
72.763551168,-1.34974401005315,-1.37936644412202,-0.907874785471877,-0.635074058690346,NaN,NaN
72.764551168,-1.45998591792716,-1.42954044373366,-0.837705226393666,-0.529548607752908,NaN,NaN
72.765551168,-1.50865548827759,-1.47612436739164,-0.766768846485318,-0.422932657974841,NaN,NaN
72.766551168,-1.54165770478679,-1.51821681206228,-0.695094360619968,-0.315303478541836,NaN,NaN
72.767551168,-1.59035933223924,-1.55517834185112,-0.622706653937855,-0.206741160502425,NaN,NaN
72.768551168,-1.61493997102036,-1.58666542119501,-0.549628421045625,-0.0973150264159839,NaN,NaN
72.769551168,-1.56137549064503,-1.61258576979196,-0.475885061676351,0.0128917440277557,NaN,NaN
72.770551168,-1.5994150889092,-1.63290719117161,-0.401506813726109,0.12380034581231,NaN,NaN
72.771551168,-1.60689071176454,-1.64738765384831,-0.326525115497278,0.235324556451179,NaN,NaN
72.772551168,-1.5800763964133,-1.65539822142632,-0.250966291451571,0.347386941840833,NaN,NaN
72.773551168,-1.58785250825003,-1.65580816048514,-0.174847661427093,0.459916183074227,NaN,NaN
72.774551168,-1.54284080048554,-1.64684282691069,-0.0981785632040962,0.572850876418278,NaN,NaN
72.775551168,-1.50613431093305,-1.6259187448617,-0.0209643397723385,0.67810129229547,NaN,NaN
72.776551168,-1.49231176310545,-1.58947863837007,0.0567913588479651,0.794404626383674,NaN,NaN
72.777551168,-1.49616290149505,-1.53294067640252,0.135087835359185,0.910475419010166,NaN,NaN
72.778551168,-1.46462113653337,-1.45090524423333,0.213929165529513,1.02630696322352,NaN,NaN
72.779551168,-1.43818525756735,-1.33761171576518,0.293322732931209,1.14191100790372,NaN,NaN
72.780551168,-1.36005584844574,-1.18755924048146,0.373274057407436,1.25730777982236,NaN,NaN
72.781551168,-1.32410715010407,-0.996278587580748,0.453780702683976,1.37243921878463,NaN,NaN
72.782551168,-1.37292150616887,-0.761423622241978,0.534827335816114,1.48728635138951,NaN,NaN
72.783551168,-1.2914443354244,-0.484430573515532,0.616381333774481,1.60181031853695,NaN,NaN
72.784551168,-0.95254088379741,-0.172500518904313,0.698388114707674,1.71592266985602,NaN,NaN
72.785551168,0.257673612025862,0.160470547130394,0.780768969184684,1.82954152594702,NaN,NaN
72.786551168,1.6747675855687,0.49621154524328,0.863428475690472,1.9425597448617,NaN,NaN
72.787551168,1.58063851659688,0.81779373981606,0.946273173240251,2.05480672232038,NaN,NaN
72.788551168,1.18318695732399,1.11445556383557,1.02922805689639,2.16620987662268,NaN,NaN
72.789551168,0.852521100228027,1.38118385236098,1.11223631734831,2.2766969227565,NaN,NaN
72.790551168,1.28900355393004,1.61435133890359,1.19524587688715,2.38616759462618,NaN,NaN
72.791551168,2.24232957439728,1.80844181454034,1.27819871510812,2.4945631470657,NaN,NaN
72.792551168,2.92277391988542,1.95712300577841,1.3610341560052,2.60175537477112,NaN,NaN
72.793551168,2.72611390899384,2.05740075829144,1.44370267277686,2.707699588669,NaN,NaN
72.794551168,2.24561759123698,2.11258135648968,1.52617597069376,2.81234990550322,NaN,NaN
72.795551168,1.93252979036407,2.13140942170042,1.60844438000503,2.91562400940026,NaN,NaN
72.796551168,1.93727854004524,2.12480419419834,1.69050637632823,3.01752134518782,NaN,NaN
72.797551168,2.1370892500286,2.10323895483686,1.77235997008093,3.11801851324786,NaN,NaN
72.798551168,2.12984105209416,2.0761810189978,1.85400036630392,3.21708727818764,NaN,NaN
72.799551168,1.91247571495126,2.0526751724624,1.93542136756903,3.31468913636976,NaN,NaN
72.800551168,1.76418055875057,2.041408645243,2.01661527004988,3.4107824877715,NaN,NaN
72.801551168,1.77285804112434,2.04982356632491,2.09756967374157,3.50533809499456,NaN,NaN
72.802551168,1.93065364880676,2.08320302627902,2.17826463659975,3.59831863624643,NaN,NaN
72.803551168,2.08974987606223,2.144579821177,2.25867311915401,3.68969974889695,NaN,NaN
72.804551168,2.11845834014943,2.23532757946604,2.33876337810278,3.77940133519056,NaN,NaN
72.805551168,2.12559793162736,2.35561569883908,2.41849995496351,3.86738749367737,NaN,NaN
72.806551168,2.16509002855623,2.50414594217946,2.49784215403868,3.95361885852561,NaN,NaN
72.807551168,2.38569080836607,2.67738588777361,2.57674170677875,4.03801504608276,NaN,NaN
72.808551168,2.77984321578628,2.86907999661496,2.65514173707738,4.12052227771724,NaN,NaN
72.809551168,3.15111772186038,3.07069914645196,2.73297826410314,4.20106256905545,NaN,NaN
72.810551168,3.41622030774982,3.2727224024523,2.81018386971297,4.27956191505506,NaN,NaN
72.811551168,3.6739697324387,3.46601635484213,2.88669181126443,4.35596035767112,NaN,NaN
72.812551168,3.82040132450038,3.64277090584986,2.96243945092767,4.43018827734682,NaN,NaN
72.813551168,3.97585752658986,3.79693266606457,3.03737069127453,4.50218941672212,NaN,NaN
72.814551168,4.14134009153395,3.9243196340465,3.11143709554762,4.57193212604241,NaN,NaN
72.815551168,4.21778663561452,4.02267242448769,3.18459797660386,4.63937653453213,NaN,NaN
72.816551168,4.24523004929609,4.09170097294403,3.25682010187846,4.7045009529353,NaN,NaN
72.817551168,4.21658746235609,4.13294987262508,3.32807710329625,4.76728398975085,NaN,NaN
72.818551168,4.21329732692182,4.14942182791839,3.39834850367324,4.82772420740161,NaN,NaN
72.819551168,4.12597064195291,4.14509332707898,3.46761832214804,4.88581852254425,NaN,NaN
72.820551168,4.13398057719563,4.12444704274477,3.5358732881412,4.94157545165257,NaN,NaN
72.821551168,4.05393737873567,4.09210683993642,3.60310115944515,4.99499700685651,NaN,NaN
72.822551168,4.04177409654113,4.05262173635766,3.66928970868636,5.03379649539234,NaN,NaN
72.823551168,3.96845746029502,4.0103549248982,3.73442652077227,5.08235361665711,NaN,NaN
72.824551168,3.95246484722221,3.9694224278793,3.7984993776657,5.12861601938224,NaN,NaN
72.825551168,3.90617053403685,3.9336707587037,3.86149661948697,5.17259651262866,NaN,NaN
72.826551168,3.86047799700525,3.90667182313588,3.92340706307519,5.21432172184344,NaN,NaN
72.827551168,3.76942334823064,3.89163146169953,3.98421933001014,5.25380669154824,NaN,NaN
72.828551168,3.65121094440202,3.89104266553039,4.04392027973003,5.29107802731077,NaN,NaN
72.829551168,3.85201239400724,3.90616564611397,4.10249333432103,5.32615385047059,NaN,NaN
72.830551168,3.84843292154123,3.93682645101471,4.15991850082771,5.35905005390336,NaN,NaN
72.831551168,3.93311264224065,3.98171297770287,4.21617402297991,5.38978619550547,NaN,NaN
72.832551168,3.97954492167632,4.03873255694232,4.27123779154018,5.41838555070153,NaN,NaN
72.833551168,4.12966964317366,4.10521884142818,4.32508784512572,5.4448633130195,NaN,NaN
72.834551168,4.23541195253975,4.17820159577561,4.37770272134655,5.46924756343067,NaN,NaN
72.835551168,4.36563054921749,4.25483706464524,4.42906236109305,5.4915587914698,NaN,NaN
72.836551168,4.32545792845777,4.33279607071507,4.47914946142836,5.51183513560615,NaN,NaN
72.837551168,4.40435434696592,4.41030494140437,4.527950235149,5.53010030659694,NaN,NaN
72.838551168,4.53231670737128,4.48589141988237,4.57545409497098,5.54640640973381,NaN,NaN
72.839551168,4.62739851108681,4.55827239129038,4.62165324895359,5.56077467279506,NaN,NaN
72.840551168,4.7271106783479,4.6265577119471,4.66654291690683,5.5732667990366,NaN,NaN
72.841551168,4.73407688314919,4.69051187741558,4.71012172200522,5.58394809795928,NaN,NaN
72.842551168,4.77131241702325,4.75060495142365,4.75239161831214,5.59283941009839,NaN,NaN
72.843551168,4.73623080279203,4.80777519711325,4.79335719127944,5.60001552171419,NaN,NaN
72.844551168,4.82346707942786,4.86300702983338,4.83302467266257,5.60553766682294,NaN,NaN
72.845551168,4.85233875822467,4.9169540813589,4.87140098294642,5.60947215125858,NaN,NaN
72.846551168,4.94145312736946,4.96977316546685,4.90849294148167,5.6118768658085,NaN,NaN
72.847551168,5.03590173059883,5.02117055963427,4.94430696714732,5.61281091661442,NaN,NaN
72.848551168,5.07761480238865,5.07059957881021,4.97884948804376,5.61233005711755,NaN,NaN
72.849551168,5.16682820093244,5.11750590765105,5.01212785346563,5.61050087217003,NaN,NaN
72.850551168,5.16777222671845,5.1615090708066,5.04415150983717,5.60738331957095,NaN,NaN
72.851551168,5.17928794463777,5.20244294347571,5.07493300725209,5.60304748234966,NaN,NaN
72.852551168,5.21157667310798,5.24021730738256,5.10448797103394,5.59756192401624,NaN,NaN
72.853551168,5.27014320527221,5.27462640630066,5.13283396586659,5.59100062908551,NaN,NaN
72.854551168,5.36609195691256,5.30532895377685,5.15998968858443,5.58343287483136,NaN,NaN
72.855551168,5.41916639927866,5.33208781938339,5.18597563997707,5.57493111371517,NaN,NaN
72.856551168,5.33034092086816,5.35506961827222,5.21081522945485,5.56556973389468,NaN,NaN
72.857551168,5.3429516904544,5.37483756838169,5.23453448732136,5.55542107516218,NaN,NaN
72.858551168,5.36052538875231,5.39201886628572,5.25716037432469,5.54456825517669,NaN,NaN
72.859551168,5.3500020719248,5.40699772688016,5.27871904123194,5.53308030755148,NaN,NaN
72.860551168,5.39219200642971,5.41978280137404,5.29923484649529,5.52102569092827,NaN,NaN
72.861551168,5.43291257157662,5.43000058333626,5.31873016231504,5.5084803122109,NaN,NaN
72.862551168,5.44991725986571,5.43702554796876,5.33722587343941,5.49550754465788,NaN,NaN
72.863551168,5.42713389042859,5.44016210024698,5.35474258255065,5.48217237426307,NaN,NaN
72.864551168,5.4730559605914,5.43874208746731,5.37130224158093,5.46853719002009,NaN,NaN
72.865551168,5.49688799687508,5.43220952360542,5.38692937081943,5.45466731093617,NaN,NaN
72.866551168,5.41286374422888,5.42027144544218,5.40165130951626,5.44062965469588,NaN,NaN
72.867551168,5.46339848717643,5.40297664972421,5.41549784660103,5.42649280325446,NaN,NaN
72.868551168,5.43522322305637,5.38071675428503,5.42850107923552,5.41232059898774,NaN,NaN
72.869551168,5.40372413635302,5.35430187094912,5.44069577219066,5.39818305560401,NaN,NaN
72.870551168,5.37458881411178,5.3250509201803,5.45211954412415,5.38414696946356,NaN,NaN
72.871551168,5.25344268247459,5.29474335631186,5.46281254820088,5.37028454956755,NaN,NaN
72.872551168,5.2104495185619,5.26536586093175,5.47281673111923,5.35666267200918,NaN,NaN
72.873551168,5.20578671161237,5.23874599687856,5.48217443471848,5.34335295001451,NaN,NaN
72.874551168,5.22813122313013,5.21635563755451,5.49092688822412,5.330418130791,NaN,NaN
72.875551168,5.13685013142198,5.1993682868629,5.49911371896292,5.31792172594533,NaN,NaN
72.876551168,5.15661619416569,5.18870682608925,5.50677314733253,5.30592144377462,NaN,NaN
72.877551168,5.11850438021059,5.18494439763235,5.5139417638132,5.29446870357867,NaN,NaN
72.878551168,5.08620046032509,5.18815162395925,5.52065392078461,5.2836144231179,NaN,NaN
72.879551168,5.16564174933004,5.19775131553407,5.52694124856472,5.27340589359313,NaN,NaN
72.880551168,5.20844992358241,5.21251052822036,5.53283246805586,5.26387983370905,NaN,NaN
72.881551168,5.21672361462002,5.23075759122704,5.53835371344902,5.25507338692709,NaN,NaN
72.882551168,5.28253922890713,5.25064526531268,5.54352959342756,5.24701682360945,NaN,NaN
72.883551168,5.23146898728208,5.27029874225048,5.54838459172833,5.23974118567849,NaN,NaN
72.884551168,5.33299857108412,5.28785642283824,5.55294380822771,5.23327407986772,NaN,NaN
72.885551168,5.33277297039131,5.30151484791326,5.55723299480614,5.22764135364905,NaN,NaN
72.886551168,5.33729917103456,5.30965940795979,5.56127865006268,5.22286617318229,NaN,NaN
