%time,field.poisonStamp.originator,field.poisonStamp.description,field.poisonStamp.qos,field.torques0.timeStamp,field.torques0.joint_uri,field.torques0.unit,field.torques0.value
1583419952055952774,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952056923157,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952057947616,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952058939421,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952059953584,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952060923206,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952061916443,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952062918006,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952063902916,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952064933482,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952065934656,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952066937980,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952067904945,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952068906838,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952069910059,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952070901482,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952071911862,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952072899021,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952073963155,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952074898960,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952075955571,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952076938807,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952077957637,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952078956476,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952079931233,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952080919687,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952081929019,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952082924206,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952083919841,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952084937927,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952085943795,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952086935896,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952087936624,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952088924771,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952089932121,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952090966549,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952091928926,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952092917730,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952093931314,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952094925303,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952095937865,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952096942906,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952097962335,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952098924308,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952099941456,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952100954258,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952101919019,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952102902398,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952103930731,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952104939675,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952105931761,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952106924460,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952107918804,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952108920001,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952109902365,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952110921430,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952111919673,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952112926823,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952113945490,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952114954264,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952115941907,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952116964244,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952117927723,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952118897740,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952119897848,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952120949561,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952121923047,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952122898984,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952123898996,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952124892750,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952125919702,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952126932907,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952127922561,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952128915103,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952129904852,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952130896498,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952131920321,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952132946482,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952133901782,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952134905376,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952135894811,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952136988252,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952137918621,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952138949835,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952139931573,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952140929130,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952141915996,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952142935464,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952143944031,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952144943314,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952145958462,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952146942046,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952147939516,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952148937907,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952149963809,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952150944035,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952151925066,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952152916790,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952153936301,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952154896250,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952155920559,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952156918030,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952157941699,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952158936015,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952159929271,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952160942917,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952161947381,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952162935668,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952163914813,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952164941076,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952165926512,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952166899807,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952167963669,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952168902102,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952169905204,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952170931370,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952171930084,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952172903041,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952173925550,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952174903060,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952175916288,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952176895592,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952177921492,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952178900577,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952179931467,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952180897855,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952181927450,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952182897980,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952183963184,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952184908509,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952185947124,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952186933285,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952187935754,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952188924982,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952189931814,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952190906321,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952191916699,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952192911812,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952193930738,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952194919022,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952195913008,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952196907494,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952197919475,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952198932117,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952199927928,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952200938936,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952201909351,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952202897519,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952203897053,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952204933634,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952205900175,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952206930349,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952207942433,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952208940073,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952209932609,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952210938654,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952211936935,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952212937752,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952213945203,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952214904696,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952215920802,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952216928720,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952217932084,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952218932819,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952219923668,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952220940594,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952221947356,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952222900605,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952223939563,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952224913577,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952225904747,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952226912027,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952227915135,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952228899980,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952229944532,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952230935170,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952231964866,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952232934132,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952233953006,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952234915941,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952235919164,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952236914895,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952237915106,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952238897042,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952239900316,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952240907798,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952241926109,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952242925004,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952243922994,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952244927558,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952245927365,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952246938389,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952247903360,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952248903263,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952249932048,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952250942767,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952251962904,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952252897583,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952253927148,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952254918440,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952255899418,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952256898483,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952257962840,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952258950823,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952259931052,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952260946585,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952261925843,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952262913042,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952263898080,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952264948636,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952265910058,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952266905499,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952267902879,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952268908879,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952269925010,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952270939894,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952271905680,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952272898058,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952273916020,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952274901993,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952275915402,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952276901613,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952277945439,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952278930287,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952279934380,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952280955893,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952281936534,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952282902271,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952283927116,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952284940169,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952285936889,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952286940577,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952287913582,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952288905993,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952289922776,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952290934507,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952291941327,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952292920276,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952293933824,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952294903802,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952295917987,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952296911098,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952297946752,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952298932091,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952299930714,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952300929800,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952301961513,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952302926880,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952303995790,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952304934654,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952305976947,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952306940983,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952307928742,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952308924322,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952309942480,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952310924027,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952311911815,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952312900796,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952313922929,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952314901060,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952315920645,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952316901647,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952317933918,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952318925121,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952319946729,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952320927874,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952321979631,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952322908927,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952323910265,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952324928896,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952325924728,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952326906081,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952327918919,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952328905378,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952329976508,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952330903306,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952331958525,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952332928759,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952333957181,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952334961079,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952335937806,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952336944278,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952337939244,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952338932645,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952339918237,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952340915132,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952341961902,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952342965038,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952343930665,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952344903203,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952345920008,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952346902544,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952347920200,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952348935896,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952349942727,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952350911659,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952351914318,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952352918259,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952353929129,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952354945246,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952355909217,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
1583419952356911018,,,0.0,0,arm_joint_2,m^2 kg s^-2 rad^-1,-0.5
