%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1583419784101073234,30716,968225000000,world,0.256148248911,0.339383631945,0.601289629936,-0.00426949281245,0.968321323395,-0.01779817231,0.249035909772
1583419784109303006,30717,968233333000,world,0.256146878004,0.339382350445,0.601300418377,-0.00422944454476,0.968296945095,-0.0178023222834,0.249130830169
1583419784117484329,30718,968241666000,world,0.256150782108,0.339392900467,0.60128057003,-0.00427215173841,0.968321204185,-0.018037956208,0.249018982053
1583419784125674998,30719,968250000000,world,0.256136566401,0.339384913445,0.601310014725,-0.00430408166721,0.968300402164,-0.0177471041679,0.249120548368
1583419784133812988,30720,968258333000,world,0.25614964962,0.33939909935,0.601271092892,-0.00433353381231,0.968325614929,-0.0181319192052,0.248994097114
1583419784142984740,30721,968266666000,world,0.256148666143,0.339383423328,0.60129660368,-0.00425773160532,0.968311131001,-0.0178227443248,0.249073907733
1583419784151177879,30722,968274999000,world,0.25614592433,0.339381188154,0.60130572319,-0.00420115422457,0.968311488628,-0.0176631659269,0.249084994197
1583419784159352177,30723,968283333000,world,0.256143480539,0.339385569096,0.601283311844,-0.00428174529225,0.968322873116,-0.0177961625159,0.249029606581
1583419784167573797,30724,968291666000,world,0.2561455369,0.339392274618,0.601279377937,-0.00426639663056,0.968308210373,-0.0177780035883,0.249088138342
1583419784175713371,30725,968299999000,world,0.256146073341,0.339384794235,0.601285457611,-0.0041574658826,0.968281269073,-0.0176324341446,0.249205559492
1583419784183918889,30726,968308333000,world,0.256144851446,0.339386552572,0.60129237175,-0.00429094815627,0.968319356441,-0.0177566576749,0.249045968056
1583419784193093036,30727,968316666000,world,0.256142377853,0.339382976294,0.601298749447,-0.00424830010161,0.968298316002,-0.0177820064127,0.249126851559
1583419784201294650,30728,968324999000,world,0.256143301725,0.339375406504,0.601323723793,-0.00419874163345,0.968276977539,-0.0178219564259,0.249207779765
1583419784209537311,30729,968333333000,world,0.256149381399,0.339379757643,0.601296842098,-0.00422386219725,0.968297481537,-0.0177773162723,0.249130770564
1583419784217702023,30730,968341666000,world,0.256148010492,0.339376866817,0.601304292679,-0.00420936802402,0.968302547932,-0.0177477635443,0.249113738537
1583419784225883403,30731,968350000000,world,0.256139874458,0.339393049479,0.601289510727,-0.00432162871584,0.96830290556,-0.0178692732006,0.24910159409
1583419784234111934,30732,968358333000,world,0.256139308214,0.339395701885,0.601282775402,-0.00435650954023,0.968320667744,-0.0178358368576,0.249034196138
1583419784242327036,30733,968366666000,world,0.256145149469,0.339383423328,0.60129570961,-0.00419961614534,0.968317568302,-0.0176080521196,0.249065056443
1583419784250506546,30734,968375000000,world,0.256146609783,0.339388638735,0.601280868053,-0.00427538435906,0.968314766884,-0.0178292337805,0.249059200287
1583419784259729527,30735,968383333000,world,0.256144911051,0.33938318491,0.601295113564,-0.00424176314846,0.968313574791,-0.0176967643201,0.24907360971
1583419784267890338,30736,968391666000,world,0.256146997213,0.339387923479,0.601283371449,-0.00422081165016,0.968283414841,-0.017797563225,0.249184384942
1583419784276106699,30737,968399999000,world,0.256143331528,0.339384496212,0.601296782494,-0.00425918726251,0.96829688549,-0.0177333243191,0.249135822058
1583419784284332963,30738,968408333000,world,0.256143569946,0.339390844107,0.601282715797,-0.00426987977698,0.968319416046,-0.0178032591939,0.249042734504
1583419784292479992,30739,968416666000,world,0.25614964962,0.339396297932,0.601274430752,-0.00428140955046,0.968321561813,-0.0180238764733,0.249018788338
1583419784300699461,30740,968424999000,world,0.256141275167,0.339392095804,0.601292610168,-0.0043508275412,0.968316495419,-0.0178939364851,0.249046176672
1583419784308798199,30741,968433333000,world,0.256145298481,0.339385598898,0.601289749146,-0.00428787246346,0.968328177929,-0.0178269054741,0.249007225037
1583419784318011789,30742,968441666000,world,0.256147503853,0.339385002851,0.601291060448,-0.00423961738124,0.96832215786,-0.0177349895239,0.249037384987
1583419784326236200,30743,968449999000,world,0.256145238876,0.339393109083,0.601275026798,-0.00431873789057,0.96832215786,-0.0178754627705,0.249026045203
1583419784334375367,30744,968458333000,world,0.256150513887,0.339390099049,0.601284980774,-0.00430072657764,0.968329489231,-0.0179769266397,0.248990982771
1583419784342565287,30745,968466666000,world,0.256146281958,0.339386433363,0.601289331913,-0.0042552696541,0.968307852745,-0.0177626106888,0.24909132719
1583419784350751493,30746,968475000000,world,0.256145864725,0.3393894732,0.601284086704,-0.00424215197563,0.968309879303,-0.0177771225572,0.249082550406
1583419784358926567,30747,968483333000,world,0.256141036749,0.339390814304,0.601281762123,-0.00424476480111,0.968289017677,-0.0178145505488,0.249160990119
1583419784368111063,30748,968491666000,world,0.256147116423,0.339391827583,0.601268053055,-0.00421739695594,0.968289196491,-0.017814334482,0.249160721898
1583419784376351645,30749,968500000000,world,0.256147742271,0.339378744364,0.601287543774,-0.00419754581526,0.96832716465,-0.017720323056,0.249020010233
1583419784384560680,30750,968508333000,world,0.256143182516,0.339389622211,0.601281106472,-0.00419449992478,0.968290388584,-0.0176841877401,0.249165683985
1583419784392742544,30751,968516666000,world,0.256153136492,0.339398145676,0.601260960102,-0.00431845942512,0.968321382999,-0.0180994383991,0.249013319612
1583419784400919898,30752,968524999000,world,0.25614374876,0.339387536049,0.601281642914,-0.00425905780867,0.968316257,-0.0177295971662,0.249060586095
1583419784409145809,30753,968533333000,world,0.256145149469,0.339387208223,0.601287126541,-0.00427103601396,0.968321382999,-0.0178012829274,0.249035716057
1583419784417337111,30754,968541666000,world,0.256149381399,0.339400678873,0.601267874241,-0.0043058427982,0.968316674232,-0.0180647168308,0.249034032226
1583419784425488733,30755,968549999000,world,0.256151646376,0.339391767979,0.601273238659,-0.00424098176882,0.968318641186,-0.0178044531494,0.24904628098
1583419784434671316,30756,968558333000,world,0.256146997213,0.339374125004,0.601301431656,-0.00417292723432,0.968304395676,-0.0176827926189,0.249111503363
1583419784442838068,30757,968566666000,world,0.256147384644,0.339375972748,0.601293802261,-0.00417848490179,0.968320846558,-0.0177100934088,0.249045789242
1583419784451031077,30758,968574999000,world,0.256148070097,0.339388638735,0.601282060146,-0.00424842722714,0.968312323093,-0.0177868083119,0.249072238803
1583419784459335095,30759,968583333000,world,0.256141513586,0.339388489723,0.601308226585,-0.00427948124707,0.968307495117,-0.0177474971861,0.249093025923
1583419784467532769,30760,968591666000,world,0.256146013737,0.339392364025,0.601270735264,-0.00428929785267,0.968315660954,-0.0177869349718,0.249058261514
1583419784475728216,30761,968600000000,world,0.256145745516,0.339400589466,0.601272106171,-0.00435993494466,0.968326807022,-0.0180345922709,0.248995885253
1583419784483934431,30762,968608333000,world,0.256139546633,0.339398264885,0.601275146008,-0.00423441920429,0.968286693096,-0.0177631769329,0.249173775315
1583419784493154166,30763,968616666000,world,0.256148606539,0.339376360178,0.601305186749,-0.00419341912493,0.968296825886,-0.0177007298917,0.249139517546
1583419784501320043,30764,968625000000,world,0.256148397923,0.339372247458,0.601305544376,-0.00416166847572,0.968320190907,-0.0176229123026,0.249054834247
1583419784509520730,30765,968633333000,world,0.25614926219,0.339375317097,0.601328670979,-0.00420641107485,0.968308389187,-0.0179037563503,0.249079868197
1583419784517704790,30766,968641666000,world,0.256148725748,0.339390158653,0.601273775101,-0.00426402874291,0.968319952488,-0.0178036149591,0.249040752649
1583419784525894861,30767,968649999000,world,0.256139934063,0.339400351048,0.60127055645,-0.00432337960228,0.968315243721,-0.0177960991859,0.249058946967
1583419784534097321,30768,968658333000,world,0.256137490273,0.339399009943,0.601273775101,-0.00435707625002,0.96832716465,-0.0178312286735,0.249009251595
1583419784542330413,30769,968666666000,world,0.256144851446,0.339379101992,0.601308941841,-0.00423460546881,0.968308925629,-0.0176553782076,0.249095022678
1583419784550481683,30770,968674999000,world,0.25614130497,0.339394688606,0.601284563541,-0.0042858175002,0.968316137791,-0.0176925491542,0.249063521624
1583419784559726756,30771,968683333000,world,0.256147652864,0.339372009039,0.601301789284,-0.00415546586737,0.968304157257,-0.0176946334541,0.249111816287
1583419784568007865,30772,968691666000,world,0.256143510342,0.339392483234,0.601291120052,-0.00428437022492,0.968303024769,-0.0177874546498,0.24910774827
1583419784576134353,30773,968699999000,world,0.256145209074,0.339388430119,0.60128813982,-0.00426615402102,0.96830779314,-0.0177822280675,0.249089866877
1583419784584355231,30774,968708333000,world,0.25615182519,0.33939525485,0.601277172565,-0.00429167086259,0.968314886093,-0.0179888475686,0.249047040939
1583419784592570528,30775,968716666000,world,0.256134659052,0.339399367571,0.601288974285,-0.00437787361443,0.96830868721,-0.0178164709359,0.249081999063
1583419784600728222,30776,968725000000,world,0.256143778563,0.339391171932,0.601276934147,-0.00429538125172,0.96831792593,-0.0178000163287,0.249048471451
1583419784608954544,30777,968733333000,world,0.256148189306,0.339379608631,0.60129237175,-0.0042406716384,0.968311905861,-0.0177774075419,0.249074354768
1583419784618185211,30778,968741666000,world,0.256147712469,0.339366793633,0.601336061954,-0.00410138256848,0.968277990818,-0.0176166649908,0.249220281839
1583419784626345830,30779,968750000000,world,0.256138414145,0.33939409256,0.601285159588,-0.00433445023373,0.968317985535,-0.017807494849,0.249047204852
1583419784634510988,30780,968758333000,world,0.25614091754,0.339405924082,0.601262509823,-0.00427968380973,0.968281984329,-0.017780078575,0.249189898372
1583419784642724051,30781,968766666000,world,0.256141632795,0.339391976595,0.601290106773,-0.00433581368998,0.968312740326,-0.0178975239396,0.24906103313
1583419784650963172,30782,968774999000,world,0.256145596504,0.33937984705,0.601327896118,-0.00427082553506,0.968302369118,-0.0177572648972,0.249112725258
1583419784659160894,30783,968783333000,world,0.256144762039,0.339385002851,0.601286768913,-0.0042551420629,0.968315243721,-0.0177175961435,0.249065756798
1583419784667354669,30784,968791666000,world,0.25614580512,0.339389681816,0.601279377937,-0.00428020535037,0.968309402466,-0.0179325211793,0.249072536826
1583419784675483503,30785,968799999000,world,0.256146281958,0.339380413294,0.601293861866,-0.00423093838617,0.968310773373,-0.017725603655,0.249082788825
1583419784684702014,30786,968808333000,world,0.256146937609,0.33939024806,0.601275980473,-0.0042905700393,0.968310296535,-0.0178834684193,0.249072447419
1583419784692887667,30787,968816666000,world,0.256130188704,0.339405238628,0.601286053658,-0.00434485077858,0.968286812305,-0.0177682079375,0.249170735478
1583419784701114486,30788,968824999000,world,0.256151020527,0.339399755001,0.601265311241,-0.00429472560063,0.96831703186,-0.0180439651012,0.249034836888
1583419784709359110,30789,968833333000,world,0.256137222052,0.339392602444,0.601299226284,-0.00433946680278,0.968315243721,-0.0178641155362,0.249053478241
1583419784717546226,30790,968841666000,world,0.256147891283,0.339383512735,0.60129237175,-0.0042306240648,0.968322694302,-0.0176825430244,0.249039560556
1583419784725721912,30791,968850000000,world,0.256146013737,0.339400291443,0.601269125938,-0.00434915628284,0.968310058117,-0.0181228574365,0.249054819345
1583419784733822565,30792,968858333000,world,0.25614386797,0.339388936758,0.601281702518,-0.00425018416718,0.968317389488,-0.0177599024028,0.24905410409
1583419784743034948,30793,968866666000,world,0.256150573492,0.339401215315,0.601268768311,-0.0042986930348,0.968310534954,-0.0180950202048,0.249056205153
1583419784751243735,30794,968875000000,world,0.256141841412,0.339390397072,0.601281106472,-0.00429074652493,0.968321621418,-0.0178299751133,0.249031886458
1583419784759416221,30795,968883333000,world,0.256148129702,0.33938613534,0.601279079914,-0.00422728294507,0.968305826187,-0.0176820382476,0.24910543859
1583419784767627241,30796,968891666000,world,0.256155461073,0.339386492968,0.601273834705,-0.00422736210749,0.968327283859,-0.0180783066899,0.248993530869
1583419784775748224,30797,968899999000,world,0.25612539053,0.339421272278,0.601243317127,-0.00439701648429,0.968312144279,-0.017807578668,0.249068781734
1583419784783971555,30798,968908333000,world,0.256142407656,0.339390516281,0.601288974285,-0.00430222647265,0.968288183212,-0.0178794134408,0.249158322811
1583419784793184264,30799,968916666000,world,0.256143599749,0.339385360479,0.601287841797,-0.00428085261956,0.968318402767,-0.0177870877087,0.249047741294
1583419784801344657,30800,968924999000,world,0.256145477295,0.339386671782,0.601282179356,-0.00425666291267,0.968315958977,-0.0177619606256,0.249059692025
1583419784809551479,30801,968933333000,world,0.256140857935,0.339391767979,0.601296544075,-0.0042763967067,0.968310654163,-0.0176828745753,0.249085322022
1583419784817710879,30802,968941666000,world,0.256152302027,0.339363187551,0.601328015327,-0.0041276961565,0.968307614326,-0.0176573581994,0.249101877213
1583419784825944774,30803,968949999000,world,0.256151854992,0.339387774467,0.601280748844,-0.00420904764906,0.968312680721,-0.0177512876689,0.249073982239
1583419784834132121,30804,968958333000,world,0.256147950888,0.339383721352,0.601293444633,-0.00424812640995,0.968314468861,-0.0177538208663,0.249066114426
1583419784842347920,30805,968966666000,world,0.25614887476,0.339389026165,0.601280450821,-0.00422484753653,0.968304812908,-0.0178004093468,0.249100774527
1583419784850472056,30806,968975000000,world,0.25615042448,0.339381068945,0.601300060749,-0.00420953473076,0.968287885189,-0.0178123451769,0.249165788293
1583419784859645005,30807,968983333000,world,0.25614875555,0.339381098747,0.601283848286,-0.00420886557549,0.968315780163,-0.0178491491824,0.249054834247
1583419784867796345,30808,968991666000,world,0.256133824587,0.339406877756,0.601254403591,-0.00434830551967,0.968352794647,-0.0176807232201,0.248920604587
1583419784875949975,30809,969000000000,world,0.25613540411,0.339406311512,0.601279437542,-0.00438715424389,0.968307614326,-0.0178861226887,0.249081045389
1583419784884162242,30810,969008333000,world,0.256147921085,0.339371919632,0.601298332214,-0.0041613522917,0.968309640884,-0.0177370924503,0.249087676406
1583419784892356818,30811,969016666000,world,0.256143599749,0.339385271072,0.60130739212,-0.00427942723036,0.968310475349,-0.0177585743368,0.249080821872
1583419784900448324,30812,969024999000,world,0.256147325039,0.339385390282,0.601290643215,-0.00429040659219,0.968323528767,-0.0178109649569,0.249026313424
1583419784909665600,30813,969033333000,world,0.256143033504,0.339391827583,0.601273953915,-0.00428427383304,0.968309044838,-0.0178615190089,0.249078884721
1583419784917825253,30814,969041666000,world,0.256146281958,0.339383155107,0.601290583611,-0.00418081879616,0.96829366684,-0.0176446586847,0.249156206846
1583419784925995941,30815,969049999000,world,0.256149560213,0.339358240366,0.601340830326,-0.00417322432622,0.968284487724,-0.0176569726318,0.24919077754
1583419784934162854,30816,969058333000,world,0.256137996912,0.3393894732,0.601296126842,-0.00431862892583,0.968299925327,-0.0178240910172,0.249116271734
1583419784942360949,30817,969066666000,world,0.256141960621,0.339388996363,0.601283550262,-0.00429124664515,0.968306303024,-0.0178537536412,0.249089971185
1583419784950464101,30818,969074999000,world,0.256139576435,0.339392691851,0.601293921471,-0.00430237920955,0.968297898769,-0.0178378429264,0.249123439193
1583419784959701238,30819,969083333000,world,0.256147444248,0.339381188154,0.601305186749,-0.00421293312684,0.968319654465,-0.0176854468882,0.249051481485
1583419784967909999,30820,969091666000,world,0.256144791842,0.339395076036,0.601274311543,-0.00427369447425,0.968308210373,-0.017794366926,0.249087363482
1583419784976086203,30821,969100000000,world,0.256142735481,0.339394956827,0.601270794868,-0.00429350836203,0.968310177326,-0.0178461130708,0.249075517058
1583419784984309690,30822,969108333000,world,0.256141722202,0.339385569096,0.601306855679,-0.00428443634883,0.968296587467,-0.0178162418306,0.249130800366
1583419784992495949,30823,969116666000,world,0.256144285202,0.339383840561,0.601300477982,-0.00426484737545,0.968306958675,-0.0178211256862,0.249090224504
1583419785000659113,30824,969125000000,world,0.256139427423,0.339394539595,0.601281166077,-0.00427899276838,0.968309938908,-0.0177034717053,0.249086812139
1583419785008770295,30825,969133333000,world,0.256149530411,0.33939832449,0.601262509823,-0.00435036141425,0.968340992928,-0.0180866587907,0.248937010765
1583419785017970922,30826,969141666000,world,0.256143927574,0.339385330677,0.601288616657,-0.00428947247565,0.96830779314,-0.0177737176418,0.249090075493
1583419785026149441,30827,969149999000,world,0.256150186062,0.339393824339,0.601278841496,-0.00431905826554,0.968326508999,-0.018134733662,0.248990699649
1583419785034368771,30828,969158333000,world,0.256142437458,0.33938574791,0.601284503937,-0.00419010408223,0.968280017376,-0.017708696425,0.249204009771
1583419785042579243,30829,969166666000,world,0.256148189306,0.339389532804,0.601284205914,-0.00425912067294,0.968301892281,-0.01778328605,0.249112844467
1583419785050745200,30830,969174999000,world,0.256145477295,0.339380353689,0.601308703423,-0.0042718546465,0.96831882,-0.0177009627223,0.249052301049
1583419785058925790,30831,969183333000,world,0.256145000458,0.339384078979,0.601298987865,-0.00420752493665,0.96830958128,-0.0176680907607,0.249091759324
1583419785068130043,30832,969191666000,world,0.256144672632,0.339392930269,0.601271569729,-0.00429295515642,0.968321323395,-0.0178616419435,0.249030962586
1583419785076330633,30833,969199999000,world,0.256136357784,0.339397758245,0.601283311844,-0.00436144601554,0.968308210373,-0.0179211702198,0.249076604843
