%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6
1578324389351025453,147435,1578324389350912318,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.003621,-0.006958,0.0,0.0
1578324389351683917,147436,1578324389351576981,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.003621,-0.006958,0.0,0.0
1578324389352343676,147437,1578324389352244890,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.00335,-0.0,0.003479,0.0,0.0
1578324389353021515,147438,1578324389352911900,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.005226,0.0,-0.0,0.003479,0.0,0.0
1578324389353700308,147439,1578324389353578831,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.005226,0.0,-0.0,0.003479,0.0,0.0
1578324389354359720,147440,1578324389354245219,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.005226,-0.0,0.0,-0.0,0.003479,0.0,0.0
1578324389355021740,147441,1578324389354910923,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.005226,-0.0,0.0,-0.0,0.003479,0.0,0.0
1578324389355668058,147442,1578324389355577174,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.006958,0.0,0.0
1578324389356352304,147443,1578324389356242926,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.005226,0.0,-0.0,-0.0,0.0,0.0
1578324389357027733,147444,1578324389356911779,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.005226,0.0,-0.0,-0.0,0.0,0.0
1578324389357696888,147445,1578324389357578875,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.005226,0.0,-0.0,0.003479,0.0,0.0
1578324389358367947,147446,1578324389358245056,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
1578324389359008135,147447,1578324389358910606,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
1578324389359681541,147448,1578324389359577322,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.00335,-0.0,-0.006958,0.0,0.0
1578324389360354040,147449,1578324389360242887,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.00335,-0.0,-0.006958,0.0,0.0
1578324389361023700,147450,1578324389360911574,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
1578324389361685648,147451,1578324389361576754,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
