t,x,x0,f,f0
95.086,0.345884740104064,NaN,3.30890651704063,NaN
95.087,0.345884815411273,NaN,3.33511699581156,NaN
95.088,0.345883936369637,NaN,3.36042156729459,NaN
95.089,0.345882130315007,NaN,3.3841469932768,NaN
95.09,0.345879421781679,NaN,3.40617285255473,NaN
95.091,0.345875832595339,NaN,3.42698216032078,NaN
95.092,0.345871382520792,NaN,3.44743688923041,NaN
95.093,0.345866090194676,NaN,3.46839663103649,NaN
95.094,0.34585997355353,NaN,3.49036748764284,NaN
95.095,0.345853049207453,NaN,3.51334567734878,NaN
95.096,0.345845331243799,NaN,3.53691586842033,NaN
95.097,0.345836830236854,NaN,3.56050350694658,NaN
95.098,0.345827552737149,NaN,3.58357365377361,NaN
95.099,0.345817501242657,NaN,3.60570390846099,NaN
95.1,0.345806674647849,NaN,3.62655441471215,NaN
95.101,0.345795069063744,NaN,3.64577962750013,NaN
95.102,0.34578267866305,NaN,3.6629907897118,NaN
95.103,0.345769496250109,NaN,3.67782932153235,NaN
95.104,0.345755513708138,NaN,3.69012590267409,NaN
95.105,0.345740722705011,NaN,3.69997737339051,NaN
95.106,0.345725115859595,NaN,3.70758027170113,NaN
95.107,0.345708688404021,NaN,3.71300636240333,NaN
95.108,0.345691440345948,NaN,3.71621519024104,NaN
95.109,0.345673378843996,NaN,3.71724935803864,NaN
95.11,0.34565451975228,NaN,3.71634555776952,NaN
95.111,0.345634887222594,NaN,3.7138788482555,NaN
95.112,0.345614511580443,NaN,3.71024245775083,NaN
95.113,0.345593426680259,NaN,3.70577753544773,NaN
95.114,0.345571667539509,NaN,3.70080629702388,NaN
95.115,0.34554926840781,NaN,3.69568810713303,NaN
95.116,0.345526261250135,NaN,3.69085392386807,NaN
95.117,0.345502674637711,NaN,3.68690500250062,NaN
95.118,0.345478533086801,NaN,3.684674771968,NaN
95.119,0.345453856907325,NaN,3.68506221463495,NaN
95.12,0.345428662552015,NaN,3.6887398476406,NaN
95.121,0.345402963377088,NaN,3.69597725967686,NaN
95.122,0.345376770738915,NaN,3.70667425399854,NaN
95.123,0.345350095401188,NaN,3.72049157394319,NaN
95.124,0.345322949245158,NaN,3.73688614175716,NaN
95.125,0.345295347189438,NaN,3.75507217036491,NaN
95.126,0.345267308805727,NaN,3.77408721090346,NaN
95.127,0.345238858708172,NaN,3.79296321248273,NaN
95.128,0.345210025383744,NaN,3.81090193350521,NaN
95.129,0.345180839201276,NaN,3.82737614944394,NaN
95.13,0.345151330408528,NaN,3.84204297839709,NaN
95.131,0.345121527345888,NaN,3.85458295643545,NaN
95.132,0.345091454858671,NaN,3.86476278836983,NaN
95.133,0.345061132901251,NaN,3.87266442420735,NaN
95.134,0.345030575457168,NaN,3.87874452805087,NaN
95.135,0.34499979010943,NaN,3.88367039775038,NaN
95.136,0.344968778449568,NaN,3.88819384972576,NaN
95.137,0.344937537073062,NaN,3.89319694954608,NaN
95.138,0.344906058823827,NaN,3.89973850515255,NaN
95.139,0.344874334180869,NaN,3.90889849984078,NaN
95.14,0.34484235279106,NaN,3.92142014358824,NaN
95.141,0.344810105153402,NaN,3.93734970122671,NaN
95.142,0.344777584460634,NaN,3.95595821776123,NaN
95.143,0.344744788406952,NaN,3.97603510464609,NaN
95.144,0.344711720361402,NaN,3.99626832767688,NaN
95.145,0.344678389471295,NaN,4.01539440990156,NaN
95.146,0.344644810057318,NaN,4.03213850137927,NaN
95.147,0.344611000913579,NaN,4.04513122741296,NaN
95.148,0.344576984744233,NaN,4.05298276603774,NaN
95.149,0.344542787739923,NaN,4.05461675186604,NaN
95.15,0.34450843928023,NaN,4.04967314463307,NaN
95.151,0.344473971673836,NaN,4.03864313233592,NaN
95.152,0.344439419678283,NaN,4.02259445587323,NaN
95.153,0.344404819565202,NaN,4.00262050153378,NaN
95.154,0.344370207808019,NaN,3.97945023068366,NaN
95.155,0.344335619633748,NaN,3.9535560701894,NaN
95.156,0.344301087559022,NaN,3.92547554654867,NaN
95.157,0.344266639912492,NaN,3.89591461571238,NaN
95.158,0.344232299324074,NaN,3.86566432334801,NaN
95.159,0.344198081237029,NaN,3.83553572923992,NaN
95.16,0.344163992697918,NaN,3.80633647923863,NaN
95.161,0.344130031710372,NaN,3.77881552984806,NaN
95.162,0.344096187102191,NaN,3.75350070274141,NaN
95.163,0.344062438588843,NaN,3.73047886067494,NaN
95.164,0.344028756818066,NaN,3.70930210425465,NaN
95.165,0.343995103358263,NaN,3.68909415767039,NaN
95.166,0.34396143064872,NaN,3.66880713697421,NaN
95.167,0.343927682014065,NaN,3.64747781260828,NaN
95.168,0.343893792125218,NaN,3.62430994025748,NaN
95.169,0.343859688448907,NaN,3.59866358528634,NaN
95.17,0.343825293800947,NaN,3.57011302857303,NaN
95.171,0.343790529577372,NaN,3.53860218294664,NaN
95.172,0.343755319281203,NaN,3.50463013676515,NaN
95.173,0.343719592275423,NaN,3.46925186276331,NaN
95.174,0.343683287807957,NaN,3.43386083056528,NaN
95.175,0.343646359230955,NaN,3.39998945131948,NaN
95.176,0.343608777580223,NaN,3.36915452955117,NaN
95.177,0.343570532770747,NaN,3.34267801344491,NaN
95.178,0.343531631644094,NaN,3.32154757612985,NaN
95.179,0.343492094255263,NaN,3.30630436483793,NaN
95.18,0.343451950047705,NaN,3.29698935111474,NaN
95.181,0.343411234416004,NaN,3.29323630499562,NaN
95.182,0.343369985639212,NaN,3.29437620617799,NaN
95.183,0.34332824216405,NaN,3.29942894883461,NaN
95.184,0.343286040237439,NaN,3.30709573766227,NaN
95.185,0.343243411932198,NaN,3.31585988756706,NaN
95.186,0.343200383589365,NaN,3.32412253160549,NaN
95.187,0.343156974614255,NaN,3.3303025749664,NaN
95.188,0.343113196543468,NaN,3.33298551581732,NaN
95.189,0.343069052348242,NaN,3.33112249319569,NaN
95.19,0.343024535966982,NaN,3.32412800404542,NaN
95.191,0.34297963206531,NaN,3.31186582375992,NaN
95.192,0.342934316025575,NaN,3.29461451916384,NaN
95.193,0.342888554169332,NaN,3.2729741107506,NaN
95.194,0.342842304222837,NaN,3.24773530272686,NaN
95.195,0.342795516048859,NaN,3.21982730361797,NaN
95.196,0.342748132676899,NaN,3.19027788077224,NaN
95.197,0.342700091665433,NaN,3.16013250491594,NaN
95.198,0.342651326831183,NaN,3.1304677699994,NaN
95.199,0.342601770383205,NaN,3.1024893691183,NaN
95.2,0.342551355501767,NaN,3.07745673339909,NaN
95.201,0.342500019243319,NaN,3.05634018994625,NaN
95.202,0.342447705240879,NaN,3.03954328317913,NaN
95.203,0.342394365641747,NaN,3.02703504073749,NaN
95.204,0.342339962451038,NaN,3.01872371521988,NaN
95.205,0.342284468973075,0.342284468973075,3.01467125565747,3.04488570077576
95.206,0.342227871809889,0.342227871809889,3.01510676807418,3.03164187420289
95.207,0.342170173524873,0.342170173524873,3.02039911633649,3.01826846596684
95.208,0.342111395979002,0.342111851343763,3.03107390081336,3.00475761622473
95.209,0.342051584088734,0.342052907621757,3.04794422946714,2.99110276283727
95.21,0.341990808886713,0.341993344714054,3.07225493813862,2.9772986647082
95.211,0.341929168281843,0.341933164975852,3.10563011791325,2.96334142113794
95.212,0.341866785252542,0.341872370762349,3.14976282537488,2.9492284871415
95.213,0.341803804877424,0.341810964428744,3.20594923598697,2.93495868468621
95.214,0.341740391455441,0.341748948330236,3.2746818056149,2.92053220981687
95.215,0.341676725986798,0.341686324822022,3.35543923487733,2.90595063564816
95.216,0.341613003914551,0.341623096259302,3.44668500361404,2.89121691121745
95.217,0.341549433012246,0.341559264997274,3.54605557380753,2.87633535619932
95.218,0.341486231268646,0.341494833391135,3.65061839519162,2.86131165149452
95.219,0.341423624583471,0.341429803796085,3.7570815729263,2.84615282572426
95.22,0.341361844115703,0.341364178567323,3.86198475614365,2.83086723766051
95.221,0.341301123193161,0.341297960060045,3.96197008820512,2.8154645546464
95.222,0.341241693697347,0.341231150629451,4.05410704453656,2.79995572706434
95.223,0.341183781798376,0.341163752630741,4.13614302400217,2.78435295892182
95.224,0.34112760289895,0.34109576841911,4.20669206922975,2.76866967463595
95.225,0.341073355699202,0.341027200349758,4.26537182433591,2.75292048211462
95.226,0.341021216206705,0.340958050777886,4.31272372121366,2.73712113222812
95.227,0.340971334091951,0.340888322058688,4.34984038570995,2.72128847478925
95.228,0.340923832799032,0.340818016547365,4.37795962660983,2.70544041116525
95.229,0.34087881155752,0.340747136599115,4.39837644265687,2.6895958436477
95.23,0.340836346747794,0.340675684569136,4.41266059471729,2.67377462172713
95.231,0.340796491751088,0.340603662812627,4.42281910501887,2.65799748541944
95.232,0.340759275237406,0.340531073684788,4.43103222440098,2.64228600579932
95.233,0.340724697859075,0.340457919540814,4.43903785234708,2.62666252290842
95.234,0.340692728197731,0.340384202735905,4.44768653120686,2.61115008121492
95.235,0.340663300647179,0.340309925625261,4.45684731166631,2.59577236279545
95.236,0.340636317246032,0.340235090564077,4.46545987744633,2.58055361843162
95.237,0.340611651947903,0.340159699907555,4.4716851898842,2.56551859681299
95.238,0.340589154617938,0.340083756010892,4.47300353308642,2.55069247203982
95.239,0.340568653702278,0.340007261229285,4.46606251313812,2.53610076963106
95.24,0.340549957573335,0.339930217917936,4.44656490961946,2.52176929124308
95.241,0.340532854655809,0.339852628432039,4.4095512966858,2.50772403830646
95.242,0.340517112721915,0.339774495126795,4.34998510578673,2.49399113479626
95.243,0.340502478393991,0.339695820357404,4.26345174996401,2.48059674935358
95.244,0.34048867782498,0.339616606479061,4.14696155463201,2.46756701696562
95.245,0.340475418360947,0.339536855846966,3.9997711233204,2.45492796043648
95.246,0.340462390349819,0.339456570816318,3.82391956096817,2.44270541185537
95.247,0.340449268718527,0.339375753742314,3.62424205517662,2.43092493429089
95.248,0.340435714412818,0.339294406980154,3.40790200505773,2.41961174392332
95.249,0.340421375898816,0.339212532885036,3.18360782818892,2.40879063283782
95.25,0.340405890927048,0.339130133812157,2.96066194233849,2.39848589268539
95.251,0.340388888746804,0.339047212116717,2.74806891793212,2.38872123943922
95.252,0.34036999295902,0.338963770153916,2.55390524922218,2.37951973944334
95.253,0.340348825235273,0.338879810278948,2.38488503966043,2.37090373696647
95.254,0.340325010166654,0.338795334847015,2.24591861213827,2.36289478346443
95.255,0.34029818149978,0.338710346213315,2.13957233088596,2.35551356874723
95.256,0.340267989994989,0.338624846733044,2.06569391374136,2.34877985424385
95.257,0.340234113129115,0.338538838761403,2.02165966955835,2.34271240855382
95.258,0.340196266854232,0.338452324653591,2.0032160615944,2.3373289454645
95.259,0.340154218827104,0.338365306764804,2.00537341502893,2.33264606460703
95.26,0.340107799531219,0.338277787450241,2.02290520822825,2.32867919492349
95.261,0.340056905642789,0.338189769065103,2.05047558641622,2.32544254109884
95.262,0.340001494483976,0.338101253964585,2.08272795597369,2.32294903310746
95.263,0.339941574786376,0.338012244503886,2.11460017012954,2.3212102790225
95.264,0.339877198802006,0.337922743038207,2.14191313158957,2.32023652121996
95.265,0.339808457168344,0.337832751922744,2.16190727006086,2.32003659609746
95.266,0.339735476496949,0.337742273512696,2.17329037727651,2.32061789742504
95.267,0.33965841939867,0.337651310163263,2.17590260023132,2.32198634343654
95.268,0.339577485034787,0.337559864229641,2.17045523625763,2.32414634774275
95.269,0.339492906219874,0.337467938067029,2.15847739683942,2.3271007941691
95.27,0.339404941145818,0.337375534030627,2.14217969280306,2.33085101557297
95.271,0.339313862556242,0.337282654475632,2.1240730994335,2.33539677671362
95.272,0.339219947858328,0.337189301757242,2.10655733623858,2.34073626121647
95.273,0.339123471144341,0.337095478230658,2.09161589676708,2.34686606268602
95.274,0.339024696955022,0.337001186251076,2.08069827996561,2.35378117997371
95.275,0.338923875618528,0.336906428173694,2.07490329209223,2.36147501663727
95.276,0.338821240091255,0.336811206353714,2.07526997905077,2.36993938458339
95.277,0.338717004412619,0.33671552314633,2.08285863349459,2.37916451189795
95.278,0.338611363814667,0.336619380906742,2.09851265561105,2.38913905483195
95.279,0.338504496186394,0.336522781990151,2.12244173038302,2.39985011392925
95.28,0.338396564504761,0.336425728751752,2.15399901188721,2.41128325424018
95.281,0.338287720026398,0.336328223546745,2.19186329796324,2.42342252957783
95.282,0.338178106136048,0.336230268730329,2.23439561069325,2.43625051075564
95.283,0.338067862757705,0.336131866657701,2.27990009051065,2.44974831772314
95.284,0.337957130708759,0.336033019684059,2.32672475438647,2.46389565551885
95.285,0.337846054174375,0.335933730164605,2.37324883216891,2.47867085394846
95.286,0.337734779720821,0.335834000454533,2.41789995562225,2.49405091087671
95.287,0.337623452531263,0.335733832909044,2.45923372305452,2.51001153901839
95.288,0.33751221165523,0.335633229883337,2.49599154111105,2.5265272161063
95.289,0.337401185147865,0.335532193732607,2.5272139225982,2.54357123829593
95.29,0.337290485159553,0.335430726812056,2.5523952341667,2.56111577666826
95.291,0.337180202898865,0.335328831476882,2.5714851653534,2.57913193667626
95.292,0.337070403732563,0.335226510082281,2.58480543920307,2.5975898203702
95.293,0.336961123564281,0.335123764983454,2.59307780667242,2.61645859124195
95.294,0.336852367723563,0.335020598535599,2.59745753495519,2.63570654150523
95.295,0.336744112087121,0.334917013093913,2.59939322612089,2.65530116164047
95.296,0.33663630502979,0.334813011013595,2.60046157928665,2.67520921199778
95.297,0.336528869279732,0.334708594649845,2.60234078366754,2.69539679628737
95.298,0.336421703506169,0.334603766357859,2.60672893297285,2.71582943673325
95.299,0.336314683686587,0.334498528492837,2.61510313026129,2.73647215071083
95.3,0.336207664498135,0.334392883409979,2.62855799994003,2.75728952864213
95.301,0.336100481554474,0.334286833464479,2.64779580948052,2.77824581294921
95.302,0.335992955532594,0.334180381011539,2.67310293071865,2.79930497783867
95.303,0.335884898316728,0.334073528406357,2.70429448692747,2.82043080972269
95.304,0.335776120325309,0.33396627800413,2.74068062746378,2.84158698803068
95.305,0.335666438361132,0.333858632160057,2.7810954625793,2.86273716621413
95.306,0.335555683901976,0.333750593229339,2.82405780305177,2.88384505271699
95.307,0.335443711941607,0.33364216356717,2.86797496829455,2.90487449168992
95.308,0.335330410481872,0.333533345528751,2.91124764971687,2.92578954323365
95.309,0.335215710319155,0.333424141469281,2.95233360027256,2.94655456295454
95.31,0.33509959270807,0.333314553743956,2.98989153055096,2.96713428060889
95.311,0.334982090593873,0.333204584707977,3.02295065361154,2.98749387763
95.312,0.334863282001712,0.333094236716542,3.05100252699044,3.00759906333281
95.313,0.334743279201729,0.332983512124848,3.07404793216976,3.02741614957781
95.314,0.334622217511254,0.332872413288093,3.09252942293538,3.04691212369706
95.315,0.334500244822961,0.33276094256148,3.10711404254547,3.06605471949185
95.316,0.334377511779124,0.332649102300201,3.11857716227814,3.08481248610031
95.317,0.334254162589754,0.332536894859458,3.127812597929,3.1031548545538
95.318,0.334130327222028,0.332424322594451,3.13574329727524,3.12105220184422
95.319,0.334006116727333,0.332311387860375,3.1431778762293,3.1384759123288
95.32,0.33388162257741,0.33219809301243,3.15079371877775,3.1553984362978
95.321,0.333756918564127,0.332084440405815,3.15919665287872,3.1717933455725
95.322,0.33363206343925,0.331970432395727,3.16888181071452,3.18763538595055
95.323,0.333507103687643,0.331856071337365,3.18011053401212,3.20290052638706
95.324,0.333382076396991,0.331741359585929,3.19282432092728,3.2175660047633
95.325,0.333257012194627,0.331626299496615,3.20664384580976,3.23161037013517
95.326,0.333131938097134,0.331510893424622,3.22094820383032,3.24501352132967
95.327,0.333006879858335,0.331395143725151,3.23495616616182,3.25775674181222
95.328,0.332881863528904,0.331279052753397,3.24784046261732,3.26982273070425
95.329,0.332756916467234,0.331162622864559,3.25896805914049,3.28119562990216
95.33,0.332632068182666,0.331045856413839,3.26813203063914,3.29186104720038
95.331,0.332507351132845,0.33092875575643,3.27562273777369,3.30180607537653
95.332,0.332382801459524,0.330811323247534,3.28213701147207,3.3110193071762
95.333,0.332258459642691,0.33069356124235,3.28854713056471,3.31949084618475
95.334,0.332134370973398,0.330575472096074,3.29558428749681,3.32721231352752
95.335,0.332010585569541,0.330457058163904,3.30358488089553,3.3341768504146
95.336,0.331887157695194,0.330338321801043,3.31247916206263,3.34037911651362
95.337,0.331764144469309,0.330219265362684,3.32200501187457,3.34581528415977
95.338,0.331641604200659,0.330099891204028,3.33184448135392,3.35048302843173
95.339,0.331519594448846,0.329980201680275,3.34153727307155,3.35438151312065
95.34,0.331398169795242,0.32986019914662,3.35044184143195,3.35751137263093
95.341,0.331277379289183,0.329739885958263,3.35792550349774,3.35987468987698
95.342,0.331157263704858,0.329619264470404,3.36359950861832,3.36147497024373
95.343,0.331037853171511,0.329498337038238,3.3673776335286,3.36231711167515
95.344,0.330919165751595,0.329377106016966,3.36931217644263,3.3624073709888
95.345,0.330801206787669,0.329255573761788,3.36939313615139,3.36175332651363
95.346,0.330683968327699,0.329133742627898,3.3676607261937,3.36036383715524
95.347,0.330567428194841,0.329011614970497,3.36456741043181,3.35824899801046
95.348,0.330451548619342,0.328889193144785,3.36102259550022,3.35542009265779
95.349,0.330336274446578,0.328766479505957,3.35797189261255,3.35188954226153
95.35,0.33022153121724,0.328643476409212,3.35592817193893,3.34767085162868
95.351,0.330107224241864,0.328520186209752,3.35482608240122,3.34277855239256
95.352,0.329993240072999,0.328396611262772,3.35430682425011,3.33722814345304
95.353,0.329879450429963,0.32827275392347,3.35411350917803,3.33103602887521
95.354,0.329765717285956,0.328148616547049,3.35408873920293,3.3242194534013
95.355,0.329651898109677,0.328024201488701,3.35380466961129,3.31679643577472
95.356,0.329537851073641,0.327899511103629,3.35235233389296,3.30878570004945
95.357,0.329423440315094,0.327774547747031,3.34854903083448,3.30020660509813
95.358,0.329308541334956,0.327649313774103,3.34137979872947,3.29107907249387
95.359,0.329193046393712,0.327523811540045,3.3303878547665,3.28142351300326
95.36,0.329076868898485,0.327398043400058,3.31576384352395,3.27126075186728
95.361,0.328959945164311,0.327272011709335,3.2980801203556,3.26061195309979
95.362,0.328842233223809,0.327145718823078,3.27794805862271,3.24949854301224
95.363,0.328723710217261,0.327019167096487,3.25590908391343,3.23794213318183
95.364,0.328604369848602,0.326892358884755,3.23252326718531,3.22596444307908
95.365,0.328484220334178,0.326765296543087,3.20843012290354,3.21358722257701
95.366,0.328363282848758,0.326637982426675,3.18432795152194,3.20083217455824
95.367,0.328241590415936,0.326510418890721,3.16090364022132,3.1877208778356
95.368,0.328119186866541,0.326382608290425,3.13873779213254,3.17427471061722
95.369,0.327996125092115,0.326254552980982,3.11829667861117,3.16051477471188
95.37,0.327872464226116,0.326126255317591,3.10001584883918,3.14646182071123
95.371,0.32774826630376,0.325997717655454,3.08426889698451,3.13213617433399
95.372,0.327623593069901,0.325868942349764,3.07120445493768,3.11755766417252
95.373,0.327498503116664,0.325739931755722,3.06067226711135,3.10274555101713
95.374,0.327373049313798,0.325610688228529,3.05228287681404,3.08771845897372
95.375,0.327247276507457,0.325481214123379,3.04555342976786,3.07249430856463
95.376,0.327121219783832,0.325351511795473,3.04002096783466,3.05709025200428
95.377,0.326994904178904,0.325221583600011,3.03509919901147,3.04152261083011
95.378,0.326868346382141,0.325091431892186,3.02986095430959,3.02580681606728
95.379,0.326741557794564,0.324961059027201,3.02316404254947,3.00995735109833
95.38,0.326614548032601,0.324830467360255,3.01402273655836,2.99398769739212
95.381,0.326487328574157,0.324699659246543,3.00185242648142,2.97791028326086
95.382,0.326359916539871,0.324568637041264,2.98652784054518,2.96173643577776
95.383,0.326232338601358,0.32443740309962,2.96830308121285,2.945476335993
95.384,0.326104634581339,0.324305959776806,2.94764941396033,2.92913897758223
95.385,0.32597685935799,0.32417430942802,2.92519423475128,2.91273212904856
95.386,0.325849081901615,0.324042454408465,2.90171776852266,2.89626229957182
95.387,0.325721382056981,0.323910397073334,2.8779843224859,2.87973470861554
95.388,0.325593846500171,0.323778139777827,2.85451689368093,2.86315325938097
95.389,0.325466564545678,0.323645684877146,2.83161348648213,2.84652051616698
95.39,0.325339623851844,0.323513034726484,2.80955424866184,2.82983768573104
95.391,0.325213105971141,0.323380191681043,2.78871537731316,2.8131046026794
95.392,0.325087081896785,0.323247158096022,2.76956134248252,2.79631971894551
95.393,0.324961608256766,0.323113936326616,2.75256908568689,2.77948009737917
95.394,0.32483672478468,0.322980528728025,2.73800728356948,2.76258140948584
95.395,0.324712452801486,0.32284693765545,2.72571804431256,2.74561793729616
95.396,0.324588793896512,0.322713165464085,2.71513750858894,2.72858257939193
95.397,0.324465728327145,0.322579214509131,2.70550316793755,2.71146686105588
95.398,0.324343213048758,0.322445087145789,2.69608452065602,2.6942609485351
95.399,0.324221179387587,0.322310785729251,2.68627914916148,2.67695366736466
95.4,0.324099530741573,0.32217631261472,2.67554619628074,2.65953252472144
95.401,0.323978141688726,0.322041670157395,2.66336748644063,2.64198373573261
95.402,0.323856860067359,0.321906860712471,2.64930386187118,2.62429225367857
95.403,0.323735511914825,0.321771886635149,2.63305567665349,2.60644180401367
95.404,0.323613907756926,0.321636750280628,2.61450755414557,2.58841492209827
95.405,0.323491849205943,0.321501454004104,2.5937576864146,2.57019299455156
95.406,0.323369135718531,0.321366000160776,2.57108900494284,2.55175630411195
95.407,0.323245571633206,0.321230391105845,2.54692543325825,2.53308407788053
95.408,0.323120973608329,0.321094629194505,2.52183935057386,2.51415453881622
95.409,0.322995178248121,0.320958716781958,2.49650307262641,2.49494496034694
95.41,0.322868048535315,0.320822656223403,2.47160492336474,2.47543172393859
95.411,0.322739477006311,0.320686449874035,2.44784620676726,2.45559037947839
95.412,0.322609385411331,0.320550100089054,2.42579416517526,2.43539570829558
95.413,0.322477722917854,0.320413609223661,2.40552043969506,2.41482178864885
95.414,0.322344464738049,0.32027697963305,2.38645549251844,2.39384206350834
95.415,0.322209611712471,0.320140213672422,2.36768948454627,2.37242941043695
95.416,0.322073190865352,0.320003313696976,2.34841656756784,2.35055621339103
95.417,0.321935256730905,0.319866282061908,2.32816668143331,2.32819443622753
95.418,0.321795892119363,0.319729121122419,2.30677155391472,2.30531569773473
95.419,0.321655205745374,0.319591833233707,2.28419211981633,2.28189134795776
95.42,0.321513325639177,0.319454420750968,2.26038755838622,2.25789254563582
95.421,0.321370390304777,0.319316886029403,2.23536077926186,2.23329033651558
95.422,0.321226539893013,0.319179231424211,2.20926142861395,2.2080557323374
95.423,0.321081908021843,0.319041459290587,2.18232669995735,2.18215979026842
95.424,0.320936614160313,0.318903571983732,2.15475728147279,2.15557369258177
95.425,0.32079075652699,0.318765571858845,2.12676951321787,NaN
95.426,0.320644406314915,0.318627461271123,2.09875703659156,NaN
95.427,0.320497605621281,0.318489242575764,2.07131952178388,NaN
95.428,0.320350370561805,0.318350918127969,2.04509984096437,NaN
95.429,0.320202697867811,0.318212490282933,2.02061515456413,NaN
95.43,0.320054572547832,0.318073961395856,1.9982491140508,NaN
95.431,0.319905975821434,0.317935333821939,1.97835457148156,NaN
95.432,0.31975689333204,0.317796609916376,1.96125424122771,NaN
95.433,0.319607323647749,0.317657792034367,1.94699611276726,NaN
95.434,0.319457286214433,0.317518882531114,1.93516661402161,NaN
95.435,0.319306826019009,0.317379883761809,1.92509499785995,NaN
95.436,0.319156012621466,0.317240798081655,1.91612354803327,NaN
95.437,0.319004934782712,0.317101627845851,1.90761640291528,NaN
95.438,0.318853693602443,0.316962375409591,1.89896968459434,NaN
95.439,0.318702395600821,0.316823043128077,1.88975648395924,NaN
95.44,0.318551145898745,0.316683633356508,1.87971920571765,NaN
95.441,0.318400041433424,0.316544148450079,1.86859771789121,NaN
95.442,0.318249164502205,0.316404590763991,1.85609829887684,NaN
95.443,0.318098577805529,0.316264962653443,1.84202059838463,NaN
95.444,0.317948322137676,0.316125266473631,1.82632098191327,NaN
95.445,0.317798416301331,0.315985504579755,1.80903762326524,NaN
95.446,0.31764885783026,0.315845679327015,1.79021445148926,NaN
95.447,0.317499623666068,0.315705793070605,1.76995379044235,NaN
95.448,0.317350670628055,0.315565848165726,1.74848767002379,NaN
95.449,0.317201935690189,0.31542584696758,1.72617432274944,NaN
95.45,0.317053336215058,0.315285791831359,1.70354736859464,NaN
95.451,0.316904770678724,0.315145685112264,1.68132536634448,NaN
95.452,0.316756120558633,0.315005529165496,1.6601914030686,NaN
95.453,0.316607253449261,0.31486532634625,1.64057216421035,NaN
95.454,0.316458026857073,0.314725079009725,1.62267304956449,NaN
95.455,0.316308292256691,0.314584789511122,1.60666638701005,NaN
95.456,0.316157899369573,0.314444460205636,1.59276349254909,NaN
95.457,0.316006700755046,0.314304093448467,1.58106632372417,NaN
95.458,0.315854556804547,0.314163691594815,1.57142914113561,NaN
95.459,0.31570134101915,0.314023256999876,1.56352933317781,NaN
95.46,0.315546944663909,0.313882792018849,1.55703784974647,NaN
95.461,0.315391279365779,0.313742299006934,1.55171947469216,NaN
95.462,0.315234277410977,0.313601780319327,1.54743397842515,NaN
95.463,0.3150758911504,0.313461238311227,1.54407964749452,NaN
95.464,0.314916092855443,0.313320675337836,1.54155151595818,NaN
95.465,0.314754875417409,0.313180093754347,1.53972547629232,NaN
95.466,0.314592253907329,0.313039495915961,1.53841414668213,NaN
95.467,0.314428267879162,0.312898884177878,1.53737775326684,NaN
95.468,0.314262983391454,0.312758260895293,1.53642022828937,NaN
95.469,0.314096492524135,0.312617628423407,1.53545911739401,NaN
95.47,0.313928909287428,0.312476989117419,1.53455237652352,NaN
95.471,0.313760363534785,0.312336345332524,1.53385947912087,NaN
95.472,0.313590994889261,0.312195699423924,1.5335278486948,NaN
95.473,0.31342094725771,0.312055053746817,1.53364369126445,NaN
95.474,0.313250363848756,0.311914410656398,1.53430746209373,NaN
95.475,0.313079382607771,0.311773772507869,1.53567328708052,NaN
95.476,0.312908132296973,0.311633141656429,1.53785763623355,NaN
95.477,0.312736730082163,0.311492520457272,1.54087268320308,NaN
95.478,0.312565281180153,0.3113519112656,1.54471102427518,NaN
95.479,0.312393879867843,0.311211316436613,1.54946259379959,NaN
95.48,0.312222610842054,0.311070738325505,1.55524171499171,NaN
95.481,0.31205155055411,0.310930179287476,1.56195644059773,NaN
95.482,0.311880768465753,0.310789641677727,1.56918897771403,NaN
95.483,0.311710328179076,0.310649127851453,1.57624546944149,NaN
95.484,0.311540288447319,0.310508640163854,1.58232894246616,NaN
95.485,0.311370704187657,0.31036818097013,1.58686990537878,NaN
95.486,0.311201627592319,0.310227752625475,1.58983146741441,NaN
95.487,0.311033109226321,0.310087357485091,1.5916666979526,NaN
95.488,0.31086519890798,0.309946997904178,1.59288758262625,NaN
95.489,0.310697946257997,0.30980667623793,1.5936603891637,NaN
95.49,0.310531400875385,0.309666394841549,1.59384249863368,NaN
95.491,0.310365612109704,0.30952615607023,1.59328585278124,NaN
95.492,0.310200628406992,0.309385962279173,1.59201129854127,NaN
95.493,0.310036496226303,0.309245815823579,1.59018170655961,NaN
95.494,0.309873258524354,0.309105719058643,1.58799424716102,NaN
95.495,0.30971095277233,0.308965674339564,1.58562374234498,NaN
95.496,0.309549608448261,0.308825684021544,1.58324524569715,NaN
95.497,0.309389243963607,0.308685750459776,1.58100651842034,NaN
95.498,0.309229863003096,0.308545876009461,1.57888910561818,NaN
95.499,0.309071450267642,0.308406063025799,1.57657953066996,NaN
95.5,0.308913967071978,0.308266313863986,1.57349882307296,NaN
95.501,0.30875734857664,0.30812663087922,1.56904926727535,NaN
95.502,0.308601504817298,0.307987016426704,1.5629649247411,NaN
95.503,0.308446325487861,0.30784747286163,1.55548800740031,NaN
95.504,0.308291686351154,0.307708002539201,1.54723414851502,NaN
95.505,0.308137455657109,0.307568607814615,1.53893339934652,NaN
95.506,0.307983500231676,0.307429291043068,1.53127049928044,NaN
95.507,0.307829691315465,0.30729005457976,1.52486651859318,NaN
95.508,0.307675910232066,0.307150900779892,1.52027534394251,NaN
95.509,0.307522053785424,0.307011831998657,1.5178216802439,NaN
