1428.443308585,-0.184841,-0.515037,-0.57824,,0.00465651,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,-0.00335,2.16392,-0,-0,0.00316372,-0,0.003479,0,0,0,0,0,0
1428.444374892,-0.184841,-0.515037,-0.57824,,-0.0248685,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,-0.00335,2.16392,-0,-0,0.00316372,-0,-0.003479,0,0,0,0,0,0
1428.445438563,-0.184841,-0.515037,-0.57824,,-0.0555374,0.00287979,-0,0.010452,0.00299055,-0,-0,0.0410763,0,0,2.16389,-0.0221239,-0,0.00316372,-0,-0,0,0,0,0,0,0
1428.446502266,-0.184841,-0.515037,-0.57824,,-0.0575994,0.00287979,-0,0.010452,0.00299055,-0,-0,0.0410763,0,-0.00335,2.16389,-0,0.003621,0.00316372,-0,0.003479,0,0,0,0,0,0
1428.446502266,-0.184841,-0.515037,-0.57824,,-0.0575994,0.00287979,-0,0.010452,0.00299055,-0,-0,0.0410763,0,-0.00335,2.16389,-0,0.003621,0.00316372,-0,0.003479,0,0,0,0,0,0
1428.447564623,-0.184841,-0.515037,-0.57824,,-0.071901,0.00287979,-0,0.005226,0.00299055,-0,-0,0.0410763,0,0,2.16389,-0,-0,0.00316372,-0,-0.003479,0,0,0,0,0,0
1428.448627009,-0.184841,-0.515037,-0.57824,,-0.0483256,0.00287979,-0,0.005226,0.00299055,-0,-0.005226,0.0410763,0,-0.00335,2.16389,-0,-0,0.00316372,-0,-0,0,0,0,0,0,0
1428.450756993,-0.184841,-0.515037,-0.57824,,-0.0483256,0.00287979,-0,0.005226,0.00299055,-0,-0,0.0410763,0,0,2.16389,-0,-0,0.00316372,-0,-0.003479,0,0,0,0,0,0
1428.450756993,-0.184841,-0.515037,-0.57824,,-0.0483256,0.00287979,-0,0.005226,0.00299055,-0,-0,0.0410763,0,0,2.16389,-0,-0,0.00316372,-0,-0.003479,0,0,0,0,0,0
1428.451819334,-0.184841,-0.515037,-0.57824,,-0.042378,0.00287979,-0,-0.005226,0.00299055,-0,-0,0.0410763,0,0.00335,2.16389,-0,-0,0.00316372,-0,0.003479,0,0,0,0,0,0
1428.452881501,-0.184841,-0.515037,-0.57824,,-0.042378,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,0,2.16389,-0,-0,0.00316372,-0,-0.003479,0,0,0,0,0,0
1428.453944491,-0.184841,-0.515037,-0.57824,,-0.037201,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,0,2.16389,-0,-0,0.00316372,-0,-0.006958,0,0,0,0,0,0
1428.455007108,-0.184841,-0.515037,-0.57824,,-0.00964548,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,0,2.16389,-0,-0.003621,0.00316372,-0,-0,0,0,0,0,0,0
1428.456069086,-0.184841,-0.515037,-0.608373,,0.00672025,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,-0.0067,2.16389,-0,-0,0.00316372,-0,-0.003479,0,0,0,0,0,0
1428.457132155,-0.184841,-0.515037,-3.65913,,0.0113225,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,0,2.16389,-0,-0,0.00316372,-0,-0,0,0,0,0,0,0
1428.458195691,-0.184841,-0.515037,-3.65913,,0.0113225,0.00287979,-0,0.005226,0.00299055,-0,-0,0.0410763,0,0,2.16389,-0,-0,0.00316372,-0,-0,0,0,0,0,0,0
1428.459259732,-0.184841,-0.515037,-3.65912,,0.00672025,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,-0.00335,2.16389,-0,-0,0.00316372,-0,-0.006958,0,0,0,0,0,0
1428.460466778,-0.184841,-0.515037,-3.65912,,0.000772392,0.00287979,-0,-0.005226,0.00299055,-0,-0,0.0410763,0,-0.00335,2.16389,-0,-0,0.00316372,-0,-0,0,0,0,0,0,0
1428.461532913,-0.184841,-0.515037,-3.65911,,-0.00446871,0.00287979,-0,-0,0.00299055,-0,0.005226,0.0410763,0,-0.0067,2.16389,-0,0.003621,0.00316372,-0,-0,0,0,0,0,0,0
1428.461532913,-0.184841,-0.515037,-3.65911,,-0.00446871,0.00287979,-0,-0,0.00299055,-0,0.005226,0.0410763,0,-0.0067,2.16389,-0,0.003621,0.00316372,-0,-0,0,0,0,0,0,0
1428.462596391,-0.184841,-0.515037,-3.6591,,0.00408655,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,0,2.16389,-0,-0,0.00316372,-0,-0,0,0,0,0,0,0
1428.463659613,-0.184841,-0.515037,-3.65909,,-0.0319599,0.00287979,-0,-0.005226,0.00299055,-0,-0,0.0410763,0,0,2.16389,-0,-0,0.00316372,-0,-0,0,0,0,0,0,0
1428.464723246,-0.184841,-0.515037,-3.65908,,-0.0319599,0.00287979,-0,-0.020904,0.00299055,-0,-0,0.0410763,0,0.00335,2.16389,-0,-0,0.00316372,-0,-0.003479,0,0,0,0,0,0
1428.465788977,-0.184841,-0.515037,-3.65906,,-0.0483256,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,0.0067,2.16389,-0,-0,0.00316372,-0,-0,0,0,0,0,0,0
1428.466806928,-0.184841,-0.515037,-3.65904,,-0.071901,0.00287979,-0,-0,0.00299055,-0,0.005226,0.0410763,0,0.00335,2.16389,-0,-0,0.00316372,-0,-0,0,0,0,0,0,0
1428.467871302,-0.184841,-0.515037,-3.65902,,-0.071901,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,-0.00335,2.16389,-0,0.003621,0.00316372,-0,-0,0,0,0,0,0,0
