t;z;z0
260.063;0.298778485966414;0.303489313148093
260.064;0.298931069064603;0.303627103049483
260.065;0.299086706099648;0.303765772221424
260.066;0.299245336004589;0.303905315001145
260.067;0.299406883996962;0.304045725725888
260.068;0.299571262992161;0.304186998732895
260.069;0.29973837346834;0.304329128359385
260.07;0.29990810310337;0.30447210894261
260.071;0.300080328373557;0.304615934819788
260.072;0.300254918805075;0.304760600328163
260.073;0.300431742135426;0.304906099804976
260.074;0.300610668573857;0.305052427587447
260.075;0.300791573690438;0.305199578012827
260.076;0.300974340012556;0.305347545418335
260.077;0.301158857450967;0.305496324141212
260.078;0.30134502307733;0.305645908518704
260.079;0.301532741347153;0.305796292888028
260.08;0.30172192536133;0.305947471586435
260.081;0.301912498463294;0.306099438951143
260.082;0.302104395244599;0.306252189319397
260.083;0.302297561694395;0.306405717028439
260.084;0.302491954532914;0.306560016415487
260.085;0.302687539762308;0.306715081817793
260.086;0.302884290671433;0.306870907572574
260.087;0.303082185956264;0.307027488017075
260.088;0.303281208426732;0.307184817488539
260.089;0.303481343917415;0.307342890324192
260.09;0.303682579761195;0.30750170086126
260.091;0.303884902590812;0.307661243436987
260.092;0.304088295465217;0.307821512388616
260.093;0.304292734329811;0.307982502053365
260.094;0.30449818430368;0.308144206768487
260.095;0.304704597403947;0.308306620871197
260.096;0.304911913140612;0.308469738698741
260.097;0.305120061346597;0.308633554588362
260.098;0.305328965535689;0.308798062877276
260.099;0.305538545900772;0.308963257902738
260.1;0.305748721849044;0.309129134001963
260.101;0.305959414122431;0.309295685512195
260.102;0.306170546660138;0.309462906770679
260.103;0.30638204863679;0.309630792114631
260.104;0.306593857121404;0.309799335881305
260.105;0.306805920305529;0.309968532407916
260.106;0.307018200891859;0.310138376031709
260.107;0.307230679383014;0.310308861089929
260.108;0.307443357231419;0.31047998191979
260.109;0.307656259861282;0.310651732858548
260.11;0.307869439331735;0.310824108243418
260.111;0.308082975702236;0.310997102411643
260.112;0.30829697590395;0.31117070970047
260.113;0.308511570056061;0.311344924447113
260.114;0.308726906320247;0.311519740988827
260.115;0.308943145149801;0.311695153662826
260.116;0.30916045307947;0.311871156806356
260.117;0.309378995959406;0.312047744756662
260.118;0.309598931533098;0.312224911850968
260.119;0.309820401579905;0.3124026524265
260.12;0.310043525179834;0.312580960820501
260.121;0.310268395730761;0.312759831370218
260.122;0.310495082388868;0.312939258412865
260.123;0.310723633530835;0.313119236285696
260.124;0.310954079799275;0.313299759325927
260.125;0.311186436009152;0.313480821870803
260.126;0.311420701895798;0.313662418257568
260.127;0.311656861757311;0.313844542823437
260.128;0.311894883653466;0.314027189905666
260.129;0.312134719721737;0.314210353841469
260.13;0.312376308456712;0.31439402896809
260.131;0.312619577844246;0.314578209622776
260.132;0.312864447898506;0.314762890142739
260.133;0.313110832169851;0.314948064865237
260.134;0.313358638272185;0.315133728127483
260.135;0.313607767482664;0.315319874266722
260.136;0.313858113820001;0.3155064976202
260.137;0.314109563739238;0.315693592525131
260.138;0.314361997293482;0.31588115331877
260.139;0.314615290190872;0.316069174338331
260.14;0.314869315713906;0.316257649921059
260.141;0.315123946140888;0.316446574404201
260.142;0.31537905371798;0.316635942124981
260.143;0.315634511259971;0.316825747420622
260.144;0.315890192464712;0.31701598462837
260.145;0.316145972041369;0.317206648085471
260.146;0.31640172574933;0.317397732129139
260.147;0.316657330415121;0.317589231096629
260.148;0.316912663979454;0.317781139325155
260.149;0.31716760563738;0.317973451151962
260.15;0.317422036144468;0.318166160914297
260.151;0.317675838363063;0.318359262949372
260.152;0.317928898196835;0.318552751594444
260.153;0.318181106264385;0.318746621186726
260.154;0.318432360692514;0.318940866063465
260.155;0.318682571052208;0.319135480561905
260.156;0.318931663165956;0.31933045901926
260.157;0.319179584604522;0.319525795772786
260.158;0.319426310863438;0.319721485159697
260.159;0.319671852249517;0.319917521517238
260.16;0.319916260863988;0.320113899182656
260.161;0.320159634997101;0.320310612493163
260.162;0.320402117254926;0.320507655786015
260.163;0.320643886015638;0.320705023398426
260.164;0.320885143604865;0.320902709667642
260.165;0.32112610410386;0.321100708930909
260.166;0.32136698146784;0.321299015525451
260.167;0.321607977826716;0.32149762378849
260.168;0.321849271840486;0.321696528057274
260.169;0.322091007290527;0.321895722669048
260.17;0.322333283584278;0.322095201961024
260.171;0.32257615132673;0.322294960270461
260.172;0.32281961405247;0.32249499193457
260.173;0.323063633424582;0.322695291290598
260.174;0.323308134959623;0.322895852675791
260.175;0.323553013422013;0.323096670427361
260.176;0.323798137931898;0.323297738882565
260.177;0.324043356841889;0.323499052378616
260.178;0.324288502322947;0.32370060525276
260.179;0.32453339438888;0.323902391842243
260.18;0.324777844245205;0.324104406484277
260.181;0.325021657326047;0.324306643516121
260.182;0.325264636488586;0.324509097274986
260.183;0.325506585599163;0.324711762098118
260.184;0.325747313630956;0.324914632322763
260.185;0.325986639392346;0.325117702286135
260.186;0.326224396525854;0.325320966325489
260.187;0.326460437394255;0.32552441877804
260.188;0.326694634807147;0.325728053981031
260.189;0.326926882499419;0.325931866271712
260.19;0.327157095997872;0.326135849987303
260.191;0.327385214612669;0.326339999465029
260.192;0.327611204670111;0.326544309042137
260.193;0.327835064022998;0.326748773055872
260.194;0.328056826882508;0.326953385843447
260.195;0.328276565692075;0.327158141742119
260.196;0.328494387011028;0.327363035089101
260.197;0.328710422608895;0.327568060221638
260.198;0.328924819340356;0.327773211476977
260.199;0.329137729758368;0.327978483192329
260.2;0.329349303731505;0.328183869704954
260.201;0.329559680974448;0.328389365352062
260.202;0.329768984635261;0.328594964470901
260.203;0.329977316769935;0.328800661398715
260.204;0.330184756739502;0.329006450472718
260.205;0.330391362429485;0.329212326030167
260.206;0.330597173114006;0.329418282408274
260.207;0.330802213052002;0.329624313944286
260.208;0.331006495576023;0.329830414975448
260.209;0.331210027657491;0.330036579838973
260.21;0.331412814618956;0.330242802872118
260.211;0.331614863485566;0.330449078412096
260.212;0.331816182704384;0.330655400796152
260.213;0.332016777782163;0.330861764361534
260.214;0.332216644882228;0.331068163445464
260.215;0.332415764326276;0.331274592385166
260.216;0.332614094547879;0.331481045517887
260.217;0.332811566511637;0.331687517180872
260.218;0.333008078625188;0.331894001711333
260.219;0.333203492299656;0.332100493446529
260.22;0.333397629062622;0.332306986723671
260.221;0.333590271049428;0.332513475880006
260.222;0.33378116577004;0.33271995525278
260.223;0.33397003393782;0.332926419179205
260.224;0.33415657888456;0.333132861996538
260.225;0.334340497224785;0.333339278041992
260.226;0.334521490948156;0.333545661652813
260.227;0.334699281122479;0.333752007166248
260.228;0.334873622069953;0.333958308919508
260.229;0.335044312136727;0.334164561249851
