%time,field.header.seq,field.header.stamp,field.header.frame_id,field.quaternion.x,field.quaternion.y,field.quaternion.z,field.quaternion.w
1555680892285261495,43668,1555680892285144090,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892286997831,43669,1555680892286839008,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892289145018,43670,1555680892288784027,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892291211120,43671,1555680892291016101,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892292781742,43672,1555680892292651891,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892295051171,43673,1555680892294862031,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892296684369,43674,1555680892296536922,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892298981268,43675,1555680892298732042,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892300733065,43676,1555680892300508022,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892302689130,43677,1555680892302567005,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892304775119,43678,1555680892304658889,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892306623747,43679,1555680892306528091,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892308792878,43680,1555680892308648109,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892310732842,43681,1555680892310595989,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892312699528,43682,1555680892312557935,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892314825014,43683,1555680892314682006,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892316618860,43684,1555680892316519021,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892319007224,43685,1555680892318794012,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892320646845,43686,1555680892320538043,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892322684147,43687,1555680892322525024,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892324860520,43688,1555680892324636936,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892327117811,43689,1555680892326827049,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892329347207,43690,1555680892329149007,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892330744497,43691,1555680892330621004,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892333448642,43692,1555680892333067893,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892334835592,43693,1555680892334646940,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892337461492,43694,1555680892336982965,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892339024097,43695,1555680892338783025,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892340845861,43696,1555680892340670108,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892342769868,43697,1555680892342652082,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892344752457,43698,1555680892344580888,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892346725845,43699,1555680892346561908,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892349492555,43700,1555680892349318027,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892350929898,43701,1555680892350795030,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892353370326,43702,1555680892353177070,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892355065506,43703,1555680892354790925,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892357311789,43704,1555680892356990098,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892358777319,43705,1555680892358665943,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892360662058,43706,1555680892360557079,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892362706662,43707,1555680892362574100,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892364848234,43708,1555680892364701032,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892366699659,43709,1555680892366595029,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892368782288,43710,1555680892368665933,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892370671405,43711,1555680892370574951,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892372698974,43712,1555680892372592926,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892374772045,43713,1555680892374617099,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892376748207,43714,1555680892376593112,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892378686082,43715,1555680892378595113,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892381070994,43716,1555680892380934953,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892382680433,43717,1555680892382549047,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892384748894,43718,1555680892384623050,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892386729669,43719,1555680892386563062,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892388715707,43720,1555680892388556957,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892390974950,43721,1555680892390765905,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892393663289,43722,1555680892393383979,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892395267251,43723,1555680892395150899,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892396879251,43724,1555680892396696090,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892399364466,43725,1555680892399267911,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892400827769,43726,1555680892400681972,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892403236654,43727,1555680892402923107,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892404822434,43728,1555680892404665946,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892407319843,43729,1555680892407062053,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892408793858,43730,1555680892408703088,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892410742208,43731,1555680892410586118,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892412696524,43732,1555680892412538051,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892415177595,43733,1555680892414901971,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
1555680892416886875,43734,1555680892416765928,sensor,0.147451123987,-0.111913595668,0.921441687106,-0.341582684577
