%time	field.transforms0.header.seq	field.transforms0.header.stamp	field.transforms0.header.frame_id	field.transforms0.child_frame_id	field.transforms0.transform.translation.x	field.transforms0.transform.translation.y	field.transforms0.transform.translation.z	field.transforms0.transform.rotation.x	field.transforms0.transform.rotation.y	field.transforms0.transform.rotation.z	field.transforms0.transform.rotation.w
1554455016317400000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016319350000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016321650000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016323520000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016325290000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016327480000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016329440000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016331370000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016333490000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016335860000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016337390000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016339440000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016341240000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016343480000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016345560000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016347400000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016349520000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016351450000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016353590000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016355430000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016357540000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016359460000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016361690000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016363590000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016365380000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016367440000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016369340000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016371550000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016373520000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016375460000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016377360000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016379280000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016381450000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016383260000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016385710000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016387390000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016389450000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016391510000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016393400000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016395060000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016397400000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016399270000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016401390000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016403350000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016405250000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016407370000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016409530000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016411450000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016413430000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016415400000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016417380000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016419370000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016421320000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016423580000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016425460000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016427400000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016429730000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016431390000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016433330000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016435790000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016437380000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016439400000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016441360000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016443270000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016445110000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016447560000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016449120000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016451520000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016453320000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016455430000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016457310000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016459320000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016461590000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016463320000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016465390000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016467500000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016469450000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016471740000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016473470000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016475430000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016477790000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016479590000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016481350000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016483320000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016485710000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016487580000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016489420000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016491410000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016493430000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016495320000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016497590000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016499540000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016501440000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016503430000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016505350000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016507320000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016509570000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016511850000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016513880000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016515410000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016517340000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016519590000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016521600000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016523510000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016525540000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016527490000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016529510000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016531310000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016533500000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016535740000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016537480000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016539400000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016541340000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016543310000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016545480000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016547770000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016549550000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016551240000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016553540000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016555550000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016557650000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016559350000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016561890000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016563530000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016565500000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
1554455016567430000	0	1,55446E+18	world	arm	0.570851557089	-0.0123203402804	1.10354624156	-0.00414045070757	0.186469975677	-0.192085485656	0.963491033191
