%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1555680892957813585,277301,1555680892957741070,base_link,-17.925332,1.468643,-10.967949,0.047265,0.824818,0.026626
1555680892959836172,277302,1555680892959749823,base_link,-17.923524,1.469522,-11.108579,0.046949,0.824995,0.026581
1555680892961826572,277303,1555680892961758637,base_link,-17.968187,1.543603,-11.010093,0.048708,0.824972,0.02663
1555680892963842242,277304,1555680892963764341,base_link,-17.933921,1.456011,-11.71626,0.047788,0.822621,0.033363
1555680892965568024,277305,1555680892965492872,base_link,-17.920428,1.477195,-11.528262,0.04699,0.823102,0.03151
1555680892967569754,277306,1555680892967488636,base_link,-17.95287,1.472092,-11.158583,0.048221,0.824457,0.029115
1555680892969567501,277307,1555680892969506747,base_link,-17.99675,1.510065,-10.952437,0.047806,0.825158,0.027694
1555680892971576793,277308,1555680892971513375,base_link,-17.968557,1.415004,-11.03257,0.046524,0.823373,0.028269
1555680892973589689,277309,1555680892973525532,base_link,-18.056247,1.408009,-10.711906,0.047049,0.826226,0.022686
1555680892975597146,277310,1555680892975536395,base_link,-18.014176,1.499232,-10.653582,0.047079,0.824851,0.023113
1555680892977598799,277311,1555680892977538683,base_link,-17.981679,1.485677,-11.007395,0.047007,0.825024,0.026396
1555680892979618301,277312,1555680892979553376,base_link,-17.967188,1.493868,-11.049148,0.04772,0.825314,0.02661
1555680892981617501,277313,1555680892981556197,base_link,-17.996951,1.515364,-11.154177,0.049121,0.823627,0.027633
1555680892983650930,277314,1555680892983567511,base_link,-17.962156,1.462464,-11.380176,0.046214,0.826045,0.029459
1555680892985642742,277315,1555680892985563147,base_link,-17.963527,1.436629,-11.569768,0.047953,0.823758,0.031728
1555680892987646159,277316,1555680892987566491,base_link,-17.979828,1.407463,-11.296683,0.047422,0.824785,0.028641
1555680892989674294,277317,1555680892989594974,base_link,-17.983586,1.391631,-11.032261,0.046668,0.822887,0.028265
1555680892991698144,277318,1555680892991605248,base_link,-17.937805,1.461338,-11.107705,0.046878,0.825086,0.026368
1555680892993706506,277319,1555680892993608477,base_link,-17.971396,1.409186,-10.71868,0.047457,0.825084,0.024589
1555680892995698107,277320,1555680892995616837,base_link,-17.973168,1.409681,-10.592604,0.046817,0.823937,0.023335
1555680892997719563,277321,1555680892997626905,base_link,-17.954453,1.46894,-10.945798,0.047561,0.824823,0.026
1555680892999729666,277322,1555680892999638268,base_link,-17.966405,1.494501,-11.132183,0.048045,0.825505,0.027226
1555680893001776101,277323,1555680893001656210,base_link,-17.939162,1.496822,-11.173211,0.049371,0.824552,0.027224
1555680893003748070,277324,1555680893003658453,base_link,-17.918144,1.493688,-11.675569,0.047104,0.823876,0.033169
1555680893005727589,277325,1555680893005634519,base_link,-18.0047,1.507924,-11.564077,0.047769,0.82522,0.029835
1555680893007747506,277326,1555680893007648110,base_link,-17.937178,1.495092,-11.21521,0.048397,0.825499,0.027843
1555680893009762660,277327,1555680893009681110,base_link,-17.952143,1.518242,-11.055735,0.04726,0.825244,0.028506
1555680893011800857,277328,1555680893011693900,base_link,-17.951908,1.452316,-11.089075,0.046803,0.825565,0.026801
1555680893013779656,277329,1555680893013700328,base_link,-17.972626,1.454374,-10.470722,0.046813,0.825683,0.022757
1555680893015904187,277330,1555680893015715413,base_link,-17.972096,1.491304,-10.635014,0.047385,0.824368,0.023545
1555680893019258550,277331,1555680893017740964,base_link,-18.067095,1.419338,-11.023524,0.04711,0.826327,0.025343
1555680893019870334,277332,1555680893019732425,base_link,-17.99596,1.512993,-11.072262,0.047179,0.824002,0.027634
1555680893022610498,277333,1555680893021752821,base_link,-17.98139,1.551622,-11.076253,0.049072,0.825656,0.028104
1555680893023827679,277334,1555680893023717274,base_link,-17.97501,1.411024,-11.696656,0.04712,0.824984,0.033596
1555680893025839871,277335,1555680893025758358,base_link,-17.95079,1.412586,-11.506856,0.04812,0.823075,0.031108
1555680893027854150,277336,1555680893027764456,base_link,-17.939573,1.449442,-11.212422,0.049039,0.823757,0.027199
1555680893029849137,277337,1555680893029771690,base_link,-17.96751,1.463818,-11.11235,0.047507,0.824156,0.027632
1555680893031569742,277338,1555680893031508375,base_link,-17.983082,1.423496,-11.072612,0.047855,0.823858,0.027857
1555680893033578024,277339,1555680893033508107,base_link,-17.886487,1.425691,-10.736891,0.048617,0.824691,0.023756
1555680893035601317,277340,1555680893035513894,base_link,-17.958855,1.418711,-10.652113,0.047535,0.82384,0.022903
1555680893037590665,277341,1555680893037518074,base_link,-17.94122,1.479211,-10.907668,0.047,0.823215,0.026832
1555680893039585005,277342,1555680893039511770,base_link,-17.911638,1.414883,-11.050754,0.046899,0.823164,0.027637
1555680893041632838,277343,1555680893041539369,base_link,-17.940582,1.466127,-11.092059,0.047868,0.822632,0.027628
1555680893043610622,277344,1555680893043546021,base_link,-17.892959,1.445026,-11.550707,0.048399,0.823087,0.03195
1555680893045624120,277345,1555680893045560136,base_link,-17.920082,1.460882,-11.592307,0.047841,0.82367,0.032357
1555680893047650268,277346,1555680893047583256,base_link,-17.9099,1.401201,-11.254543,0.0468,0.822764,0.028415
1555680893049657594,277347,1555680893049580743,base_link,-17.983471,1.423442,-11.009052,0.046891,0.82328,0.027221
1555680893051653665,277348,1555680893051588034,base_link,-17.952429,1.454065,-11.067751,0.045848,0.824229,0.026778
1555680893053661262,277349,1555680893053597687,base_link,-17.959101,1.434502,-10.652591,0.04861,0.824425,0.022714
1555680893055667050,277350,1555680893055602149,base_link,-17.970566,1.442999,-10.77262,0.046727,0.824508,0.022861
1555680893057687222,277351,1555680893057615143,base_link,-17.939785,1.475408,-10.929358,0.047943,0.825692,0.026868
1555680893059695606,277352,1555680893059611622,base_link,-17.953675,1.439177,-11.068836,0.046707,0.823656,0.026995
1555680893061806387,277353,1555680893061641910,base_link,-17.968714,1.464412,-11.072513,0.048153,0.823783,0.027649
1555680893063794384,277354,1555680893063649331,base_link,-17.961958,1.437537,-11.651319,0.046672,0.823368,0.032315
1555680893065731236,277355,1555680893065648790,base_link,-17.922,1.446775,-11.52715,0.047418,0.821942,0.031292
1555680893068315777,277356,1555680893067671849,base_link,-17.995837,1.480268,-11.114113,0.047595,0.824367,0.028056
1555680893069768930,277357,1555680893069673523,base_link,-17.927292,1.42401,-11.053198,0.048876,0.823282,0.027876
1555680893071779667,277358,1555680893071678630,base_link,-17.952703,1.470778,-11.090466,0.046928,0.824437,0.027212
1555680893073753032,277359,1555680893073689965,base_link,-17.988153,1.44759,-10.486407,0.048036,0.825389,0.021283
1555680893075733313,277360,1555680893075658106,base_link,-17.958327,1.481615,-10.57422,0.047655,0.82484,0.023363
1555680893077851748,277361,1555680893077689890,base_link,-17.9814,1.53486,-11.010418,0.047349,0.825061,0.027034
1555680893079797782,277362,1555680893079715884,base_link,-17.93779,1.478627,-11.129457,0.046997,0.824718,0.026782
1555680893081789481,277363,1555680893081724894,base_link,-17.981373,1.454766,-11.152799,0.048397,0.825201,0.027432
1555680893083816497,277364,1555680893083734749,base_link,-17.945733,1.509807,-11.735889,0.047511,0.824648,0.032951
1555680893085821711,277365,1555680893085746866,base_link,-17.977598,1.428454,-11.609774,0.048525,0.82423,0.031517
1555680893087948392,277366,1555680893087758806,base_link,-17.937307,1.446877,-11.257104,0.048382,0.825282,0.028464
1555680893089848857,277367,1555680893089762289,base_link,-17.995882,1.479304,-11.089636,0.04759,0.824738,0.026798
1555680893092030759,277368,1555680893091793444,base_link,-17.995932,1.513314,-11.174981,0.049431,0.824959,0.027647
1555680893093957194,277369,1555680893093783120,base_link,-18.029907,1.471049,-10.507172,0.048161,0.826459,0.021287
1555680893095602390,277370,1555680893095498170,base_link,-17.97357,1.458593,-10.617551,0.049086,0.824745,0.024003
1555680893097593492,277371,1555680893097512788,base_link,-17.954308,1.535329,-10.966093,0.048021,0.82448,0.025783
1555680893099600884,277372,1555680893099516840,base_link,-17.995584,1.461143,-11.088766,0.048109,0.825869,0.026396
1555680893101605006,277373,1555680893101525372,base_link,-18.026447,1.482352,-11.133961,0.05015,0.824192,0.027447
1555680893103611170,277374,1555680893103532294,base_link,-17.977869,1.444808,-11.54797,0.047675,0.823667,0.031305
1555680893105622575,277375,1555680893105544352,base_link,-17.976503,1.477874,-11.629512,0.047583,0.823871,0.031492
1555680893107626810,277376,1555680893107549183,base_link,-18.00813,1.473008,-11.276549,0.047529,0.82483,0.028433
1555680893109597309,277377,1555680893109528467,base_link,-18.009601,1.519469,-11.094468,0.048177,0.825444,0.027869
1555680893111617263,277378,1555680893111543075,base_link,-17.99704,1.480862,-11.074276,0.048241,0.823994,0.028073
1555680893113653133,277379,1555680893113577414,base_link,-17.930787,1.43502,-10.569861,0.04639,0.822889,0.022691
1555680893115669736,277380,1555680893115594406,base_link,-17.972523,1.425751,-10.612037,0.046608,0.824132,0.023116
1555680893117669802,277381,1555680893117597726,base_link,-17.911745,1.493524,-10.909779,0.047129,0.824173,0.02727
1555680893119669481,277382,1555680893119604096,base_link,-17.981095,1.520236,-11.171295,0.049173,0.825426,0.026593
1555680893121681296,277383,1555680893121617681,base_link,-17.9113,1.498605,-11.115479,0.0478,0.822649,0.028469
1555680893123682033,277384,1555680893123623737,base_link,-17.948013,1.478796,-11.653982,0.047614,0.823303,0.032751
1555680893125695228,277385,1555680893125635242,base_link,-17.976743,1.442404,-11.504694,0.046376,0.824418,0.030674
1555680893127680583,277386,1555680893127617637,base_link,-17.995143,1.49907,-11.238896,0.048043,0.823807,0.029076
1555680893129752360,277387,1555680893129623448,base_link,-17.981392,1.487495,-11.131388,0.048303,0.825028,0.027012
1555680893131815045,277388,1555680893131666318,base_link,-18.024205,1.445736,-11.091058,0.047652,0.82549,0.027229
1555680893133751911,277389,1555680893133671391,base_link,-18.059678,1.42488,-10.50559,0.047487,0.824911,0.021258
1555680893135783366,277390,1555680893135679901,base_link,-18.000059,1.472872,-10.572313,0.046269,0.82512,0.023132
1555680893137763999,277391,1555680893137686629,base_link,-18.024337,1.491569,-10.987453,0.048297,0.826852,0.026015
1555680893139858573,277392,1555680893139707278,base_link,-17.967166,1.52615,-11.05586,0.048909,0.825924,0.028113
1555680893141777935,277393,1555680893141700717,base_link,-17.982557,1.474059,-11.131067,0.047884,0.823305,0.027197
1555680893143927159,277394,1555680893143726738,base_link,-17.947098,1.477626,-11.694783,0.04793,0.824253,0.032754
1555680893145799568,277395,1555680893145722142,base_link,-17.962353,1.436073,-11.591406,0.046985,0.823946,0.032345
1555680893147824760,277396,1555680893147737104,base_link,-17.938544,1.433042,-11.170023,0.046032,0.822783,0.027369
1555680893149834549,277397,1555680893149748646,base_link,-17.995377,1.494881,-11.114512,0.048342,0.825521,0.027868
1555680893152114498,277398,1555680893151943110,base_link,-18.024189,1.463909,-11.153246,0.048097,0.82493,0.027632
1555680893153862907,277399,1555680893153764324,base_link,-17.959228,1.464574,-10.489431,0.047216,0.824635,0.022322
1555680893155942733,277400,1555680893155788764,base_link,-18.014614,1.481401,-10.594155,0.047278,0.82542,0.023353
1555680893157873283,277401,1555680893157780003,base_link,-17.913256,1.463029,-10.945066,0.0482,0.823384,0.025784
1555680893159906689,277402,1555680893159785431,base_link,-17.938172,1.414037,-11.130957,0.046225,0.824111,0.027611
1555680893161585686,277403,1555680893161507848,base_link,-18.025601,1.46538,-11.112966,0.048426,0.823985,0.027638
1555680893163584918,277404,1555680893163513524,base_link,-18.050065,1.400964,-11.423778,0.04795,0.82528,0.030302
1555680893165625513,277405,1555680893165524706,base_link,-17.990402,1.482493,-11.545925,0.047607,0.825494,0.030478
1555680893167610444,277406,1555680893167535325,base_link,-17.981212,1.390839,-11.178256,0.046985,0.824219,0.029511
1555680893169604521,277407,1555680893169539837,base_link,-17.994332,1.477442,-11.084035,0.045973,0.825288,0.025513
1555680893171617423,277408,1555680893171552261,base_link,-17.937446,1.461429,-11.153065,0.047521,0.825478,0.027638
1555680893173626662,277409,1555680893173564272,base_link,-18.043241,1.434714,-10.596012,0.045316,0.823874,0.024574
1555680893175635008,277410,1555680893175565657,base_link,-18.013604,1.383944,-10.669659,0.045314,0.824958,0.022664
1555680893177605716,277411,1555680893177543305,base_link,-17.967246,1.460213,-11.027882,0.047488,0.825674,0.026406
1555680893179627228,277412,1555680893179562317,base_link,-17.96651,1.494497,-11.111743,0.047724,0.825314,0.027225
1555680893181662277,277413,1555680893181595538,base_link,-17.953646,1.438255,-11.046598,0.046702,0.824033,0.026371
1555680893183677117,277414,1555680893183607172,base_link,-17.991137,1.404179,-11.607902,0.046736,0.823733,0.031485
1555680893185686220,277415,1555680893185613731,base_link,-17.946968,1.394525,-11.651774,0.046389,0.824387,0.032537
1555680893187692839,277416,1555680893187629368,base_link,-17.923415,1.455007,-11.194418,0.047488,0.824614,0.02804
1555680893189694122,277417,1555680893189633728,base_link,-18.024729,1.475586,-10.992941,0.048827,0.826859,0.027503
1555680893191707798,277418,1555680893191643676,base_link,-17.995611,1.445778,-11.09553,0.047679,0.825305,0.028498
1555680893193786200,277419,1555680893193654082,base_link,-18.028674,1.390004,-10.604871,0.046632,0.826201,0.021022
1555680893195700441,277420,1555680893195624274,base_link,-17.971415,1.458203,-10.712743,0.047799,0.825098,0.02269
1555680893197781385,277421,1555680893197645922,base_link,-17.981381,1.466631,-10.96609,0.0472,0.826347,0.026004
1555680893199752074,277422,1555680893199682044,base_link,-17.951702,1.502342,-11.130295,0.047471,0.825404,0.026795
1555680893201846451,277423,1555680893201690733,base_link,-17.980706,1.518162,-11.069462,0.047555,0.825614,0.026603
1555680893203788197,277424,1555680893203696210,base_link,-17.946453,1.493696,-11.714216,0.04772,0.824448,0.032536
1555680893205824858,277425,1555680893205706431,base_link,-17.977157,1.475796,-11.588762,0.049179,0.825211,0.030909
1555680893207799985,277426,1555680893207713464,base_link,-17.966449,1.450392,-11.29398,0.047731,0.823564,0.027785
1555680893209885076,277427,1555680893209734262,base_link,-17.952786,1.520228,-11.132649,0.048557,0.824853,0.027226
1555680893211846310,277428,1555680893211739862,base_link,-17.922585,1.437034,-11.167144,0.04608,0.824963,0.026339
1555680893213831138,277429,1555680893213749419,base_link,-17.973242,1.490054,-10.550702,0.048021,0.824748,0.022314
1555680893215862206,277430,1555680893215731547,base_link,-17.900261,1.500801,-10.773062,0.048481,0.824057,0.022463
1555680893217902715,277431,1555680893217500583,base_link,-17.968781,1.494408,-10.945751,0.047402,0.824364,0.02599
1555680893219885613,277432,1555680893219780969,base_link,-17.981759,1.440194,-11.15464,0.04765,0.824053,0.028254
1555680893221656256,277433,1555680893221497148,base_link,-17.96667,1.498106,-11.216651,0.048065,0.823987,0.028452
1555680893223582756,277434,1555680893223499674,base_link,-17.924547,1.453874,-11.075948,0.047481,0.82463,0.028711
1555680893225630789,277435,1555680893225521580,base_link,-17.933255,1.432479,-11.570489,0.047957,0.825844,0.031755
1555680893227594272,277436,1555680893227520874,base_link,-17.99638,1.43469,-11.195558,0.047272,0.822813,0.028644
1555680893229573044,277437,1555680893229488944,base_link,-17.967473,1.476647,-10.950118,0.046316,0.824931,0.027462
1555680893231583148,277438,1555680893231515799,base_link,-18.051188,1.474783,-11.075385,0.048153,0.827811,0.028112
1555680893233654711,277439,1555680893233563668,base_link,-17.984175,1.497277,-10.742417,0.04838,0.826574,0.025033
1555680893235629192,277440,1555680893235558507,base_link,-17.999097,1.489838,-10.693501,0.04735,0.825695,0.022905
1555680893237634237,277441,1555680893237563601,base_link,-18.025606,1.479013,-11.007129,0.047882,0.824748,0.02619
1555680893239642863,277442,1555680893239569660,base_link,-17.954223,1.472603,-11.114266,0.048867,0.824073,0.027863
1555680893241642129,277443,1555680893241578292,base_link,-17.953953,1.505908,-11.091891,0.047812,0.823322,0.027422
1555680893243651723,277444,1555680893243588162,base_link,-17.948367,1.429571,-11.648718,0.047273,0.823261,0.031478
1555680893245661872,277445,1555680893245598974,base_link,-17.950188,1.412289,-11.526774,0.047797,0.823262,0.0311
1555680893247673162,277446,1555680893247607807,base_link,-17.98281,1.457685,-11.090673,0.047127,0.822915,0.027406
1555680893249669406,277447,1555680893249592432,base_link,-17.92366,1.433171,-10.963763,0.045737,0.825924,0.025773
1555680893251659861,277448,1555680893251593757,base_link,-17.995728,1.509784,-11.054114,0.048769,0.826107,0.027688
1555680893253711825,277449,1555680893253637025,base_link,-17.986786,1.464368,-10.552477,0.047509,0.825405,0.022949
1555680893255703851,277450,1555680893255644888,base_link,-18.000806,1.458567,-10.613314,0.046809,0.824351,0.02333
1555680893257729829,277451,1555680893257652530,base_link,-17.967717,1.493322,-10.991033,0.047717,0.825325,0.027262
1555680893259791366,277452,1555680893259668879,base_link,-17.996058,1.54427,-11.052257,0.048363,0.824978,0.027245
1555680893261754871,277453,1555680893261675321,base_link,-17.996071,1.448336,-11.151041,0.047693,0.824147,0.027198
1555680893263767749,277454,1555680893263682457,base_link,-17.974998,1.443716,-11.693444,0.047347,0.824996,0.032542
1555680893265771969,277455,1555680893265687552,base_link,-17.977956,1.412075,-11.548941,0.047447,0.82365,0.031725
1555680893267816347,277456,1555680893267701013,base_link,-17.953523,1.441029,-11.154189,0.04736,0.823284,0.028244
1555680893269893874,277457,1555680893269709402,base_link,-17.938711,1.478386,-11.092302,0.04796,0.824923,0.027445
1555680893271816770,277458,1555680893271716983,base_link,-17.982419,1.486366,-11.033357,0.048618,0.825234,0.027683
1555680893273830299,277459,1555680893273725031,base_link,-18.017027,1.43298,-10.504215,0.047584,0.824617,0.020837
1555680893275828762,277460,1555680893275739426,base_link,-17.97152,1.458199,-10.692303,0.047477,0.824907,0.022689
1555680893277833086,277461,1555680893277748357,base_link,-17.968659,1.460799,-10.947166,0.047491,0.82492,0.026422
1555680893279890950,277462,1555680893279761235,base_link,-17.982717,1.504527,-11.034226,0.048098,0.824102,0.028085
1555680893281870411,277463,1555680893281771016,base_link,-17.967182,1.478107,-10.989591,0.045681,0.824163,0.027432
1555680893283963590,277464,1555680893283794105,base_link,-17.91813,1.510977,-11.69732,0.047223,0.823507,0.033583
1555680893285607311,277465,1555680893285517178,base_link,-17.963021,1.469378,-11.650555,0.049466,0.824537,0.031311
1555680893287668007,277466,1555680893287508485,base_link,-17.96508,1.432555,-11.334746,0.047288,0.824501,0.027989
1555680893289601348,277467,1555680893289521277,base_link,-17.996977,1.465384,-11.135638,0.048774,0.823984,0.028274
1555680893291596630,277468,1555680893291521272,base_link,-17.996641,1.512722,-11.094186,0.049106,0.824774,0.027665
1555680893293603798,277469,1555680893293535966,base_link,-17.957268,1.450132,-10.659504,0.046791,0.824443,0.025013
1555680893295609354,277470,1555680893295544943,base_link,-18.001171,1.376651,-10.611262,0.04624,0.824298,0.023111
1555680893297628236,277471,1555680893297555470,base_link,-17.940036,1.460802,-10.969837,0.047839,0.824919,0.027057
1555680893299624229,277472,1555680893299559400,base_link,-17.897964,1.472496,-10.991612,0.046991,0.822536,0.02786
1555680893301612524,277473,1555680893301548225,base_link,-17.968629,1.496261,-11.031105,0.048055,0.823992,0.027239
1555680893303628416,277474,1555680893303564005,base_link,-17.892654,1.411988,-11.530718,0.047206,0.822875,0.032361
1555680893305658429,277475,1555680893305588998,base_link,-17.906612,1.469354,-11.532382,0.047591,0.823012,0.032576
1555680893307664638,277476,1555680893307597657,base_link,-17.952726,1.458951,-11.258976,0.047803,0.823106,0.029274
1555680893309680754,277477,1555680893309614172,base_link,-17.968402,1.462655,-11.052959,0.048465,0.824738,0.027671
1555680893311698834,277478,1555680893311620620,base_link,-17.953446,1.48687,-11.091464,0.048648,0.825027,0.027031
1555680893313697722,277479,1555680893313625863,base_link,-17.91644,1.457237,-10.551658,0.047847,0.824338,0.022736
1555680893315712790,277480,1555680893315636213,base_link,-17.958534,1.483376,-10.614214,0.047664,0.824076,0.023342
1555680893317723568,277481,1555680893317650194,base_link,-17.968259,1.492659,-10.967076,0.048357,0.8257,0.026013
1555680893319721034,277482,1555680893319653685,base_link,-17.924217,1.521718,-11.115275,0.046985,0.823328,0.028463
1555680893321978668,277483,1555680893321636509,base_link,-17.953822,1.423691,-11.089318,0.046598,0.823265,0.027194
1555680893323830392,277484,1555680893323670638,base_link,-17.917782,1.460048,-11.736061,0.048158,0.824998,0.032968
1555680893325767503,277485,1555680893325687431,base_link,-17.992194,1.420259,-11.547582,0.047491,0.82375,0.031303
1555680893327807026,277486,1555680893327697927,base_link,-18.024291,1.465674,-11.213679,0.048428,0.824357,0.027612
1555680893329807164,277487,1555680893329702832,base_link,-17.997667,1.432063,-11.076254,0.048543,0.823972,0.028712
1555680893331814472,277488,1555680893331713217,base_link,-17.95316,1.485677,-11.009628,0.047034,0.824833,0.027031
1555680893333803200,277489,1555680893333721935,base_link,-18.016938,1.414811,-10.462467,0.04746,0.825368,0.020434
1555680893335861842,277490,1555680893335738789,base_link,-17.945426,1.475828,-10.577976,0.048267,0.823609,0.024415
1555680893337838953,277491,1555680893337742154,base_link,-17.911745,1.493524,-10.909779,0.047129,0.824173,0.02727
1555680893339804033,277492,1555680893339713880,base_link,-17.968425,1.464988,-11.07155,0.047192,0.823206,0.027629
1555680893341833019,277493,1555680893341752656,base_link,-17.968647,1.52899,-11.009694,0.047961,0.823818,0.026818
1555680893343858832,277494,1555680893343780417,base_link,-17.903753,1.452742,-11.736978,0.047797,0.824325,0.03338
1555680893345929663,277495,1555680893345784205,base_link,-17.963426,1.486651,-11.590548,0.048299,0.823407,0.031722
1555680893347748761,277496,1555680893347505600,base_link,-17.981317,1.523036,-11.199368,0.048545,0.82392,0.029097
1555680893349627476,277497,1555680893349514426,base_link,-17.938088,1.445002,-11.049113,0.0458,0.824511,0.027211
1555680893351689597,277498,1555680893351542338,base_link,-18.024406,1.398364,-11.171148,0.047963,0.825076,0.027205
1555680893353600201,277499,1555680893353514066,base_link,-18.041218,1.465996,-10.737518,0.046821,0.82579,0.024152
1555680893355626579,277500,1555680893355541077,base_link,-17.999829,1.441035,-10.67504,0.047332,0.825483,0.023544
1555680893357625783,277501,1555680893357553157,base_link,-17.942421,1.481574,-10.948704,0.048298,0.822458,0.026829
1555680893359632144,277502,1555680893359558598,base_link,-17.996962,1.448057,-11.132085,0.048977,0.824537,0.027226
1555680893361633448,277503,1555680893361565248,base_link,-17.996621,1.480877,-11.156034,0.049526,0.824756,0.028075
1555680893363636713,277504,1555680893363571485,base_link,-18.019458,1.451025,-11.569663,0.048002,0.825301,0.03153
1555680893365640376,277505,1555680893365581469,base_link,-17.934332,1.503205,-11.56589,0.046513,0.822442,0.030848
1555680893367660599,277506,1555680893367593545,base_link,-17.937759,1.447257,-11.241666,0.048705,0.825107,0.029741
1555680893369666641,277507,1555680893369603937,base_link,-17.937688,1.397332,-11.149122,0.045788,0.824284,0.027179
1555680893371673256,277508,1555680893371581019,base_link,-18.024249,1.481156,-11.172757,0.048216,0.824557,0.027412
1555680893373678558,277509,1555680893373610124,base_link,-17.940455,1.442459,-10.878249,0.047072,0.825267,0.024116
1555680893375689073,277510,1555680893375629241,base_link,-17.986889,1.465248,-10.572474,0.047514,0.825023,0.022938
1555680893377697374,277511,1555680893377636944,base_link,-17.981685,1.536053,-11.092255,0.048962,0.825254,0.027035
1555680893379711288,277512,1555680893379644627,base_link,-17.98041,1.418702,-11.067818,0.046544,0.826121,0.026597
1555680893381723759,277513,1555680893381652342,base_link,-17.938711,1.478386,-11.092302,0.04796,0.824923,0.027445
1555680893383740940,277514,1555680893383668045,base_link,-17.931418,1.531177,-11.659049,0.04832,0.826104,0.033639
1555680893385790713,277515,1555680893385680824,base_link,-17.948375,1.476936,-11.527749,0.046319,0.823294,0.031501
1555680893387788537,277516,1555680893387684049,base_link,-18.008849,1.456897,-11.254876,0.047739,0.82463,0.028017
1555680893389780844,277517,1555680893389693100,base_link,-18.02425,1.480272,-11.13232,0.047889,0.824748,0.027422
1555680893391798837,277518,1555680893391688751,base_link,-17.981373,1.454766,-11.152799,0.048397,0.825201,0.027432
1555680893393772453,277519,1555680893393688124,base_link,-18.002173,1.505031,-10.451673,0.047779,0.825155,0.022766
1555680893395867812,277520,1555680893395727926,base_link,-17.973517,1.426352,-10.613079,0.047897,0.824141,0.023134
1555680893397831326,277521,1555680893397736459,base_link,-17.967115,1.493025,-11.010951,0.047394,0.825511,0.027254
1555680893399830316,277522,1555680893399738222,base_link,-17.940288,1.497099,-11.051094,0.048086,0.823413,0.027229
1555680893401852136,277523,1555680893401744210,base_link,-17.923286,1.503222,-11.152524,0.047503,0.824831,0.027419
1555680893403847710,277524,1555680893403757326,base_link,-17.91948,1.460585,-11.612225,0.047518,0.823857,0.032348
1555680893405880298,277525,1555680893405770530,base_link,-17.992764,1.404231,-11.53039,0.0477,0.823561,0.032156
1555680893407904218,277526,1555680893407785689,base_link,-17.938021,1.432177,-11.231784,0.047313,0.823927,0.027382
1555680893409610930,277527,1555680893409521044,base_link,-17.99633,1.51008,-11.034195,0.049092,0.82592,0.027696
1555680893411685869,277528,1555680893411544477,base_link,-17.99625,1.511533,-11.032789,0.047814,0.824771,0.027665
1555680893413609480,277529,1555680893413520223,base_link,-18.015256,1.467101,-10.655595,0.04814,0.824842,0.023552
1555680893415688469,277530,1555680893415538743,base_link,-17.987124,1.416145,-10.553492,0.046851,0.824807,0.023568
1555680893417631444,277531,1555680893417541461,base_link,-17.969127,1.495677,-10.991189,0.048373,0.824187,0.027258
1555680893419630879,277532,1555680893419549296,base_link,-17.969046,1.464641,-11.129872,0.049762,0.824348,0.026392
1555680893421641186,277533,1555680893421552648,base_link,-17.981509,1.506587,-11.195374,0.048431,0.8239,0.028038
1555680893423595212,277534,1555680893423527915,base_link,-17.90751,1.454082,-11.528466,0.047805,0.822423,0.031516
1555680893425634752,277535,1555680893425568313,base_link,-17.935558,1.403801,-11.507173,0.046787,0.822967,0.031513
1555680893427652121,277536,1555680893427581678,base_link,-17.894942,1.374514,-11.252271,0.046632,0.823786,0.027793
1555680893429658162,277537,1555680893429595986,base_link,-17.99556,1.544854,-11.092173,0.048045,0.824783,0.027226
1555680893431665502,277538,1555680893431602832,base_link,-17.940528,1.497129,-10.992015,0.047122,0.822847,0.027861
1555680893433681879,277539,1555680893433610628,base_link,-17.916521,1.425915,-10.548983,0.046342,0.823166,0.02249
1555680893435694911,277540,1555680893435621868,base_link,-17.972418,1.425755,-10.632477,0.04693,0.824323,0.023117
1555680893437689762,277541,1555680893437628934,base_link,-17.897906,1.470652,-10.947137,0.046981,0.82329,0.026613
1555680893439699196,277542,1555680893439640143,base_link,-17.996377,1.464202,-11.11512,0.048125,0.824362,0.028275
1555680893441709931,277543,1555680893441650892,base_link,-17.98182,1.421057,-11.067974,0.0472,0.824984,0.026593
1555680893443696777,277544,1555680893443635126,base_link,-17.932598,1.420039,-11.676639,0.046579,0.823933,0.033797
1555680893445734706,277545,1555680893445652923,base_link,-17.976795,1.422858,-11.427953,0.046887,0.825948,0.031569
1555680893447761755,277546,1555680893447677011,base_link,-17.978705,1.455961,-11.294184,0.046475,0.824802,0.027992
1555680893449765836,277547,1555680893449684260,base_link,-17.982285,1.485447,-11.03156,0.048934,0.825801,0.02706
1555680893451858155,277548,1555680893451703395,base_link,-17.995741,1.543924,-11.029056,0.047397,0.824778,0.026601
1555680893453818964,277549,1555680893453707925,base_link,-18.000791,1.440356,-10.569325,0.046685,0.825096,0.022292
1555680893456243723,277550,1555680893455723017,base_link,-18.013907,1.481108,-10.634513,0.047277,0.825797,0.023345
1555680893457804597,277551,1555680893457722144,base_link,-17.968897,1.514384,-11.050174,0.047857,0.823045,0.027007
1555680893459886459,277552,1555680893459732963,base_link,-17.966405,1.494501,-11.132183,0.048045,0.825505,0.027226
