time,force,virtual
204.78049024,-5.98334475701022,NaN
204.78149024,-5.95997496352451,NaN
204.78249024,-5.93291120167053,NaN
204.78349024,-5.90290789322255,NaN
204.78449024,-5.87105857250277,NaN
204.78549024,-5.83864136749051,NaN
204.78649024,-5.80697064414633,NaN
204.78749024,-5.77722758168007,NaN
204.78849024,-5.75036033339504,NaN
204.78949024,-5.72707309321143,NaN
204.79049024,-5.70780911065556,NaN
204.79149024,-5.6926126152426,NaN
204.79249024,-5.68094804094061,NaN
204.79349024,-5.67178784130408,NaN
204.79449024,-5.66396447772205,NaN
204.79549024,-5.65642689228316,NaN
204.79649024,-5.64832114607062,NaN
204.79749024,-5.63903400677613,NaN
204.79849024,-5.62818562818365,NaN
204.79949024,-5.61549870996116,NaN
204.80049024,-5.60061935617023,NaN
204.80149024,-5.58312654952002,NaN
204.80249024,-5.56278112736064,NaN
204.80349024,-5.53969947283547,NaN
204.80449024,-5.51424088323286,NaN
204.80549024,-5.48683043768233,NaN
204.80649024,-5.45801651475799,NaN
204.80749024,-5.42866178131015,NaN
204.80849024,-5.39993779985155,NaN
204.80949024,-5.37311433015939,NaN
204.81049024,-5.34935650052815,NaN
204.81149024,-5.32954487342412,NaN
204.81249024,-5.31403678818851,NaN
204.81349024,-5.30245044846432,NaN
204.81449024,-5.29371269225851,NaN
204.81549024,-5.2864226964631,NaN
204.81649024,-5.27926368488831,NaN
204.81749024,-5.27127194250997,NaN
204.81849024,-5.26188193360793,NaN
204.81949024,-5.25073519842149,NaN
204.82049024,-5.23750760462356,NaN
204.82149024,-5.22196525312223,NaN
204.82249024,-5.20410466027578,NaN
204.82349024,-5.18416875894573,NaN
204.82449024,-5.16255904142848,NaN
204.82549024,-5.13974912207362,NaN
204.82649024,-5.11622665890699,NaN
204.82749024,-5.09247480604336,NaN
204.82849024,-5.06897274087055,NaN
204.82949024,-5.0461630685089,NaN
204.83049024,-5.02440018705447,NaN
204.83149024,-5.00389513263719,NaN
204.83249024,-4.98469776692839,NaN
204.83349024,-4.96677822393985,NaN
204.83449024,-4.95008845855313,NaN
204.83549024,-4.93453821432838,NaN
204.83649024,-4.92001885336652,NaN
204.83749024,-4.90646991919243,NaN
204.83849024,-4.89384921018846,NaN
204.83949024,-4.88200490242509,NaN
204.84049024,-4.87064401786531,NaN
204.84149024,-4.85948274960766,NaN
204.84249024,-4.84838442020774,NaN
204.84349024,-4.8373570442121,NaN
204.84449024,-4.82649153036137,NaN
204.84549024,-4.81590971493937,NaN
204.84649024,-4.80570913868046,NaN
204.84749024,-4.79592411993008,NaN
204.84849024,-4.78652152764401,NaN
204.84949024,-4.77738754006872,NaN
204.85049024,-4.76831959887465,NaN
204.85149024,-4.75902755246537,NaN
204.85249024,-4.74915934915795,NaN
204.85349024,-4.73843378016626,NaN
204.85449024,-4.7267378764974,NaN
204.85549024,-4.71407272947649,NaN
204.85649024,-4.70054633274691,NaN
204.85749024,-4.6863933796435,NaN
204.85849024,-4.67180800508367,NaN
204.85949024,-4.65672600365071,NaN
204.86049024,-4.64081890173504,NaN
204.86149024,-4.6236916158634,NaN
204.86249024,-4.6050918382636,NaN
204.86349024,-4.58500846168879,NaN
204.86449024,-4.56373926623065,NaN
204.86549024,-4.54195845458435,NaN
204.86649024,-4.5205958783403,NaN
204.86749024,-4.50052595172579,NaN
204.86849024,-4.48233049429922,NaN
204.86949024,-4.46625294279278,NaN
204.87049024,-4.45227712387401,NaN
204.87149024,-4.44021594658348,NaN
204.87249024,-4.42976892231577,NaN
204.87349024,-4.42060565045797,NaN
204.87449024,-4.41241629401353,NaN
204.87549024,-4.40487036147079,NaN
204.87649024,-4.39760667677785,NaN
204.87749024,-4.39032661733061,NaN
204.87849024,-4.38284416188103,NaN
204.87949024,-4.37499893011276,NaN
204.88049024,-4.36661421919576,NaN
204.88149024,-4.35760780232547,NaN
204.88249024,-4.34804863755023,NaN
204.88349024,-4.33801050081006,NaN
204.88449024,-4.32739271844486,NaN
204.88549024,-4.31593324195117,NaN
204.88649024,-4.30338692481348,NaN
204.88749024,-4.28965393117544,NaN
204.88849024,-4.27477980150407,NaN
204.88949024,-4.25893625472508,NaN
204.89049024,-4.24239821676735,NaN
204.89149024,-4.22542584779125,NaN
204.89249024,-4.20813033971539,NaN
204.89349024,-4.19052796186735,NaN
204.89449024,-4.17270017104892,NaN
204.89549024,-4.15475691834485,NaN
204.89649024,-4.13658890714813,NaN
204.89749024,-4.11766047876706,NaN
204.89849024,-4.09700530581313,NaN
204.89949024,-4.07340826430493,NaN
204.90049024,-4.04567862643437,NaN
204.90149024,-4.0129115512957,NaN
204.90249024,-3.97455606923053,NaN
204.90349024,-3.93026807278764,NaN
204.90449024,-3.87985554317894,NaN
204.90549024,-3.82341833020745,NaN
204.90649024,-3.76147395652117,NaN
204.90749024,-3.69489868700439,NaN
204.90849024,-3.62461963963616,NaN
204.90949024,-3.55127915564324,NaN
204.91049024,-3.47523064878651,NaN
204.91149024,-3.396881695614,NaN
204.91249024,-3.31707550197516,NaN
204.91349024,-3.23720420529428,NaN
204.91449024,-3.15893449903484,NaN
204.91549024,-3.08369650744711,NaN
204.91649024,-3.01232087652724,NaN
204.91749024,-2.94507547295514,NaN
204.91849024,-2.88192620517225,NaN
204.91949024,-2.82271508827523,NaN
204.92049024,-2.7671993761121,NaN
204.92149024,-2.71509675483175,NaN
204.92249024,-2.66620061199653,NaN
204.92349024,-2.62041910636657,NaN
204.92449024,-2.57764444873324,NaN
204.92549024,-2.53762827318366,NaN
204.92649024,-2.50000530551593,NaN
204.92749024,-2.46435328049982,-2.65835186322683
204.92849024,-2.43019746598203,-2.59239445516492
204.92949024,-2.39700806084952,-2.5251133413559
204.93049024,-2.36419791934988,-2.45650903304946
204.93149024,-2.33111008617936,-2.38658348540101
204.93249024,-2.29703565384614,-2.3153401395707
204.93349024,-2.26127521253968,-2.24278396310707
204.93449024,-2.22320701387848,-2.16892148865583
204.93549024,-2.18232015396335,-2.09376085079564
204.93649024,-2.13819257215395,-2.01731182078533
204.93749024,-2.09045322105363,-1.93958583929475
204.93849024,-2.03886446553294,-1.86059604671304
204.93949024,-1.9835136246456,-1.78035731118053
204.94049024,-1.92478589504198,-1.69888625413939
204.94149024,-1.86300693428376,-1.61620127300835
204.94249024,-1.79815618696191,-1.53232256146561
204.94349024,-1.72991056469791,-1.44727212661391
204.94449024,-1.65783232978725,-1.36107380321167
204.94549024,-1.58153177115391,-1.27375326501888
204.94649024,-1.50078959322681,-1.18533803273606
204.94749024,-1.41557863196136,-1.09585747892697
204.94849024,-1.32591875364637,-1.00534282942695
204.94949024,-1.23170060040195,-0.913827161442647
204.95049024,-1.13278578903581,-0.821345398198144
204.95149024,-1.0294147600783,-0.727934299900334
204.95249024,-0.922601093274502,-0.633632451257835
204.95349024,-0.814219923742305,-0.538480245253562
204.95449024,-0.706495972231719,-0.442519863185264
204.95549024,-0.601021382497201,-0.34579525112206
204.95649024,-0.498268165732164,-0.248352092394626
204.95749024,-0.398155066006988,-0.150237776469012
204.95849024,-0.300998464635071,-0.0515013638996038
204.95949024,-0.207866918419463,0.0478064524447879
204.96049024,-0.120030772458978,0.147633389982849
204.96149024,-0.0380689230947834,0.247925622867522
204.96249024,0.0385056275160204,0.348627832073871
204.96349024,0.11079827685797,0.449683259382938
204.96449024,0.179773706101223,0.551033764960295
204.96549024,0.245894463026614,0.65261988867953
204.96649024,0.309366752554535,0.754380914952884
204.96749024,0.370696768552327,0.856254941224095
204.96849024,0.431102718272443,0.958178949851474
204.96949024,0.492442170070465,1.06008888341719
204.97049024,0.556644486457302,1.16191972334487
204.97149024,0.625044399739284,1.26360557170845
204.97249024,0.698150144602937,1.36507973620221
204.97349024,0.776004686548849,1.46627481801367
204.97449024,0.85876200454983,1.56712280266241
204.97549024,0.946938377667948,1.66755515353343
204.97649024,1.04111961170909,1.76750290800994
204.97749024,1.14143055199826,1.86689677610359
204.97849024,1.2472368114949,1.96566724138395
204.97949024,1.35722286933184,2.0637446640528
204.98049024,1.46974359265652,2.16105938601546
204.98149024,1.58327916902347,2.25754183777221
204.98249024,1.69671286640456,2.35312264696928
204.98349024,1.80923017485741,2.44773274833497
204.98449024,1.91993730225454,2.54130349499802
204.98549024,2.02756392704452,2.6337667707584
204.98649024,2.13066975752745,2.72505510331243
204.98749024,2.22826687229268,2.81510177812695
204.98849024,2.32014515799211,2.9038409527297
204.98949024,2.40656652313306,2.99120777131763
204.99049024,2.48781831975992,3.07713847932961
204.99149024,2.56411207865604,3.16157053788537
204.99249024,2.63581896862283,3.24444273774921
204.99349024,2.70372184356147,3.32569531273692
204.99449024,2.76898045955871,3.40527005221355
204.99549024,2.83286443771208,3.4831104124819
204.99649024,2.89646949859782,3.55916162691235
204.99749024,2.96046732513621,3.6333708144947
204.99849024,3.02500700822202,3.70568708662946
204.99949024,3.08988400996185,3.77606165189044
205.00049024,3.15482052247162,3.84444791858727
205.00149024,3.21972704598041,3.91080159489419
205.00249024,3.28483873622591,3.97508078625173
205.00349024,3.35056497404726,4.03724608985397
205.00449024,3.41720132517719,4.09726068614502
205.00549024,3.48478885668317,4.15509042681608
205.00649024,3.55317959197225,4.21070391938355
205.00749024,3.62218813461426,4.26407260794121
205.00849024,3.69169614332221,4.31517085003292
205.00949024,3.76169819614948,4.36397598931321
205.01049024,3.8322160164128,4.4104684238361
205.01149024,3.90296206493293,4.45463166998851
205.01249024,3.97300589840394,4.49645242148928
205.01349024,4.04081622961367,4.53592060368782
205.01449024,4.10461457180675,4.57302942276876
205.01549024,4.16276279155329,4.60777540969821
205.01649024,4.21409353649755,4.64015845897519
205.01749024,4.25816307566839,4.67018186168503
205.01849024,4.29525104374223,4.69785233318564
205.01949024,4.32602430985274,4.72318003489716
205.02049024,4.35114264181751,4.74617859021339
205.02149024,4.37112479764599,4.76686509466233
205.02249024,4.38650146365782,4.78526011984943
205.02349024,4.39796280050921,4.80138771128909
205.02449024,4.40622333034963,4.81527538020693
205.02549024,4.41178786493606,4.826954088934
205.02649024,4.41499634426447,4.83645823004596
205.02749024,4.41636807463844,4.84382559923521
205.02849024,4.41690420418764,4.84909736178571
205.02949024,4.4180638400047,4.85231801266601
205.03049024,4.42145930382519,4.85353533030747
205.03149024,4.42844587519542,4.8528003239881
205.03249024,4.43976500164912,4.85016717495619
205.03349024,4.45540687875961,4.84569317116238
205.03449024,4.47467789063985,4.83943863585305
205.03549024,4.49633042949238,4.83146684995613
205.03649024,4.51873855813568,4.82184396832811
205.03749024,4.5401439900025,4.8106389300322
205.03849024,4.55890011470235,4.79792336268845
205.03949024,4.57360602122524,4.78377148103549
205.04049024,4.58314382486467,4.76825997976449
205.04149024,4.58676324219705,4.75146792085953
205.04249024,4.58422164795322,4.73347661553954
205.04349024,4.57585382676414,4.71436950094718
205.04449024,4.56255868828077,4.69423201174275
205.04549024,4.54567279629396,4.67315144692009
205.04649024,4.52668014002565,4.65121683181705
205.04749024,4.50691802489958,4.62851877571157
205.04849024,4.48742724085704,4.60514932514287
205.04949024,4.46893037084115,4.58120181317477
205.05049024,4.45192424395983,4.55677070486791
205.05149024,4.43678491628071,4.531951439162
205.05249024,4.42367205151865,4.50684026750246
205.05349024,4.41231837256064,4.48153408936926
205.05449024,4.40207414382823,4.45613028506396
205.05549024,4.39224352817123,4.43072654599477
205.05649024,4.38237544021737,4.40542070273883
205.05749024,4.37227416562374,4.38031055122205
205.05849024,4.36180909962528,4.35549367724627
205.05949024,4.35076001080082,4.33106727973164
205.06049024,4.33878138122836,4.30712799295592
205.06149024,4.32547971664505,4.2837717081062
205.06249024,4.31063543467396,4.26109339446925
205.06349024,4.29438128835996,4.2391869205837
205.06449024,4.27710921296022,4.21814487569212
205.06549024,4.25927343477103,4.19805839178285
205.06649024,4.24135733690272,4.17901696661308
205.06749024,4.22400295864048,4.16110828799988
205.06849024,4.20810530624481,4.14441805970323
205.06949024,4.19471407898174,4.12902982932644
205.07049024,4.18484957128197,4.11502481839419
205.07149024,4.17935519773441,4.1024817551557
205.07249024,4.17869845575966,4.09147671022758
205.07349024,4.18276854127033,4.08208293560096
205.07449024,4.19090814161498,4.07437070717398
205.07549024,4.20212568926124,4.06840717120876
205.07649024,4.215226427606,4.06425619506687
205.07749024,4.2288993682455,4.06197822243361
205.07849024,4.24188233242959,4.06163013337676
205.07949024,4.25309921471045,4.06326510965714
205.08049024,4.26171183670136,4.06693250530653
205.08149024,4.26714771537055,4.07267772306682
205.08249024,4.26913296924047,4.08054209678585
205.08349024,4.26772281860006,4.09056278005087
205.08449024,4.26325782834241,4.10277264137463
205.08549024,4.25627911816712,4.11720016611066
205.08649024,4.24758075785411,4.13386936545966
205.08749024,4.23834616769117,4.1527996926316
205.08849024,4.23014763084465,4.17400596646781
205.08949024,4.22480762110652,4.19749830277819
205.09049024,4.22422947525524,4.22328205347105
205.09149024,4.23023680879695,4.25135775367982
205.09249024,4.24441125143101,4.28172107717859
205.09349024,4.26788129035722,4.31436280003255
205.09449024,4.3011639511523,4.34926877279157
205.09549024,4.34418689238182,4.38641990123352
205.09649024,4.39639249923735,4.42579213583184
205.09749024,4.45678817259685,4.46735647011639
205.09849024,4.52387673589668,4.51107894769188
205.09949024,4.59558718742987,4.55692067838536
205.10049024,4.66952576724897,4.60483786337641
205.10149024,4.74356829492371,4.65478182914002
205.10249024,4.81631429149492,4.70669907063594
205.10349024,4.88704466599202,4.76053130345424
205.10449024,4.95541054661936,4.81621552483208
205.10549024,5.02123242572737,4.87368408384284
205.10649024,5.08454599374494,4.93286476029908
205.10749024,5.14577710570175,4.99368085265178
205.10849024,5.20576597770176,5.05605127452227
205.10949024,5.26558736433921,5.11989065992228
205.11049024,5.3263316027318,5.18510947706056
205.11149024,5.38889827824974,5.25161415038949
205.11249024,5.45384531148222,5.31930719103954
205.11349024,5.52134235164441,5.38808733523046
205.11449024,5.5912344599348,5.45784969058612
205.11549024,5.66322435356667,5.52848589012025
205.11649024,5.73700894973183,5.59988425364653
205.11749024,5.81222912875754,5.67192995651495
205.11849024,5.88833381848998,5.744505205174
205.11949024,5.96442515720638,5.81748941958441
205.12049024,6.03917209391578,5.89075942198818
205.12149024,6.11102299638261,5.96418963186635
205.12249024,6.1787215812546,6.03765226669023
205.12349024,6.24178172553951,6.11101754826757
205.12449024,6.30059309954696,6.1841539142251
205.12549024,6.35614256655802,6.25692823436164
205.12649024,6.40967010822742,6.32920603152798
205.12749024,6.46251512466645,NaN
205.12849024,6.51598011646506,NaN
205.12949024,6.5710988870777,NaN
205.13049024,6.62850661474481,NaN
205.13149024,6.68834129481368,NaN
205.13249024,6.75008308673321,NaN
205.13349024,6.81264655210642,NaN
205.13449024,6.87474231932319,NaN
205.13549024,6.93507398741024,NaN
205.13649024,6.99236191179196,NaN
205.13749024,7.04549899985809,NaN
205.13849024,7.09367646899478,NaN
205.13949024,7.13628536172067,NaN
205.14049024,7.17286039838664,NaN
205.14149024,7.20321746530226,NaN
205.14249024,7.2276343190441,NaN
205.14349024,7.24696793044335,NaN
205.14449024,7.26265518504788,NaN
205.14549024,7.27650441054681,NaN
205.14649024,7.29029809371904,NaN
205.14749024,7.30547849994413,NaN
205.14849024,7.32311378363869,NaN
205.14949024,7.34397172635287,NaN
205.15049024,7.36847544137809,NaN
205.15149024,7.39653237262702,NaN
205.15249024,7.42744546925916,NaN
205.15349024,7.4601337586684,NaN
205.15449024,7.49347333100548,NaN
205.15549024,7.52642727464766,NaN
205.15649024,7.55804529968872,NaN
205.15749024,7.58749071728767,NaN
205.15849024,7.61400255400644,NaN
205.15949024,7.63677732959458,NaN
205.16049024,7.65496714819685,NaN
205.16149024,7.66786591888792,NaN
205.16249024,7.67512752339159,NaN
205.16349024,7.6768754040886,NaN
205.16449024,7.67362862619789,NaN
205.16549024,7.66609730255649,NaN
205.16649024,7.65508167343516,NaN
205.16749024,7.64153905346105,NaN
205.16849024,7.62657729241728,NaN
205.16949024,7.61122456264498,NaN
205.17049024,7.59620634179578,NaN
205.17149024,7.58199429496026,NaN
205.17249024,7.56894914372383,NaN
205.17349024,7.55728644197092,NaN
205.17449024,7.54695435384455,NaN
205.17549024,7.53758863991798,NaN
205.17649024,7.52855137345023,NaN
205.17749024,7.51902429020252,NaN
205.17849024,7.50810474012394,NaN
205.17949024,7.49481525605785,NaN
205.18049024,7.47804876889553,NaN
205.18149024,7.45664274543142,NaN
205.18249024,7.42972526716418,NaN
205.18349024,7.39713259424065,NaN
205.18449024,7.3594727100471,NaN
205.18549024,7.31777248322284,NaN
205.18649024,7.27313405772534,NaN
205.18749024,7.22670252730414,NaN
205.18849024,7.17978473075252,NaN
205.18949024,7.13380877571208,NaN
205.19049024,7.09007929767602,NaN
205.19149024,7.04950866542667,NaN
205.19249024,7.01245654418911,NaN
205.19349024,6.97872150229903,NaN
205.19449024,6.94768053474211,NaN
205.19549024,6.91849654274315,NaN
205.19649024,6.89026192141774,NaN
205.19749024,6.86200828433847,NaN
205.19849024,6.83260795501216,NaN
205.19949024,6.80066725407056,NaN
205.20049024,6.76459191719337,NaN
205.20149024,6.72293181318076,NaN
205.20249024,6.67481120009781,NaN
205.20349024,6.62013661588815,NaN
205.20449024,6.5595453937507,NaN
205.20549024,6.49425956854984,NaN
205.20649024,6.42592878504842,NaN
205.20749024,6.35640177091923,NaN
205.20849024,6.28740335560466,NaN
205.20949024,6.2202913868614,NaN
205.21049024,6.1560135036235,NaN
205.21149024,6.09510451430503,NaN
205.21249024,6.03762979906131,NaN
205.21349024,5.98318061438801,NaN
205.21449024,5.93094838546701,NaN
205.21549024,5.87987468363057,NaN
205.21649024,5.82888297492415,NaN
205.21749024,5.77709710673332,NaN
205.21849024,5.72394061327453,NaN
205.21949024,5.66909077101329,NaN
205.22049024,5.6123803279006,NaN
205.22149024,5.5538029646897,NaN
205.22249024,5.49364134475925,NaN
205.22349024,5.4325318390758,NaN
205.22449024,5.37129827466049,NaN
205.22549024,5.3105966307073,NaN
205.22649024,5.25065037411444,NaN
205.22749024,5.191418161561,NaN
205.22849024,5.13307416232977,NaN
205.22949024,5.07626555330409,NaN
205.23049024,5.02192211352745,NaN
205.23149024,4.97081940301408,NaN
205.23249024,4.92317543236983,NaN
205.23349024,4.87849126731492,NaN
205.23449024,4.83573749458081,NaN
205.23549024,4.79381303352953,NaN
205.23649024,4.75193505548952,NaN
205.23749024,4.70968369159846,NaN
205.23849024,4.66685375543354,NaN
205.23949024,4.62332828837661,NaN
205.24049024,4.57900209586738,NaN
205.24149024,4.53380192934286,NaN
205.24249024,4.4878453277001,NaN
205.24349024,4.44162278655386,NaN
205.24449024,4.39597024998856,NaN
205.24549024,4.35177760290248,NaN
205.24649024,4.3097080192665,NaN
205.24749024,4.27016689979706,NaN
205.24849024,4.23346207688008,NaN
205.24949024,4.19997713513346,NaN
205.25049024,4.17014959298781,NaN
205.25149024,4.14417452004579,NaN
205.25249024,4.12181236542136,NaN
205.25349024,4.10264507843359,NaN
205.25449024,4.08641201395366,NaN
205.25549024,4.07297879204012,NaN
205.25649024,4.06210069910994,NaN
205.25749024,4.05332508675029,NaN
205.25849024,4.04612697080303,NaN
205.25949024,4.04016172826985,NaN
205.26049024,4.03536704451559,NaN
205.26149024,4.03172923165608,NaN
205.26249024,4.02894024325752,NaN
205.26349024,4.02636071925444,NaN
205.26449024,4.0233312652285,NaN
205.26549024,4.01944860375696,NaN
205.26649024,4.01453856836185,NaN
205.26749024,4.00847857549851,NaN
205.26849024,4.00118386128068,NaN
205.26949024,3.99282150183081,NaN
205.27049024,3.98397650747184,NaN
205.27149024,3.97556315915591,NaN
205.27249024,3.96858831724747,NaN
205.27349024,3.96393931856381,NaN
205.27449024,3.96224742583502,NaN
205.27549024,3.96380634907921,NaN
205.27649024,3.96857672716291,NaN
205.27749024,3.97629622045459,NaN
205.27849024,3.98652102847298,NaN
205.27949024,3.99854105066246,NaN
205.28049024,4.01142663247743,NaN
205.28149024,4.02427807863525,NaN
205.28249024,4.03647780532734,NaN
205.28349024,4.04779515109506,NaN
205.28449024,4.05826588267833,NaN
205.28549024,4.06798432949089,NaN
205.28649024,4.07707087204246,NaN
205.28749024,4.08576358890702,NaN
205.28849024,4.09447739027366,NaN
205.28949024,4.10386054322405,NaN
205.29049024,4.11481324723972,NaN
205.29149024,4.12840269979234,NaN
205.29249024,4.14568509464133,NaN
205.29349024,4.16739277066226,NaN
205.29449024,4.19358129379748,NaN
205.29549024,4.22351576028041,NaN
205.29649024,4.25592253188355,NaN
205.29749024,4.28942975650761,NaN
205.29849024,4.32286206650167,NaN
205.29949024,4.35521904669638,NaN
205.30049024,4.38552864100965,NaN
205.30149024,4.4128857735285,NaN
205.30249024,4.43664990423315,NaN
205.30349024,4.4565310543263,NaN
205.30449024,4.47251793384089,NaN
205.30549024,4.48474735301243,NaN
205.30649024,4.4933694370171,NaN
205.30749024,4.49850848612611,NaN
205.30849024,4.50042885168063,NaN
205.30949024,4.49981767700835,NaN
205.31049024,4.49780236727566,NaN
205.31149024,4.49552793689563,NaN
205.31249024,4.49377201680299,NaN
205.31349024,4.49306048127627,NaN
205.31449024,4.49399643866019,NaN
205.31549024,4.49727258062694,NaN
205.31649024,4.50334161185315,NaN
205.31749024,4.51208167753136,NaN
205.31849024,4.52277179742886,NaN
205.31949024,4.53444697707268,NaN
205.32049024,4.54628621074476,NaN
205.32149024,4.55766835528009,NaN
205.32249024,4.56801320216518,NaN
205.32349024,4.5766689510207,NaN
205.32449024,4.58291580906803,NaN
205.32549024,4.58609101597376,NaN
205.32649024,4.58575212283494,NaN
205.32749024,4.5817581004869,NaN
205.32849024,4.57423947880838,NaN
205.32949024,4.56349201318303,NaN
205.33049024,4.54988634392926,NaN
205.33149024,4.53388565294226,NaN
205.33249024,4.51613948247564,NaN
205.33349024,4.49746780672686,NaN
205.33449024,4.47859635518878,NaN
205.33549024,4.45989372170081,NaN
205.33649024,4.44148703320996,NaN
205.33749024,4.42361901699261,NaN
205.33849024,4.4068263291258,NaN
205.33949024,4.39183445831243,NaN
205.34049024,4.37930752179265,NaN
205.34149024,4.3696060820832,NaN
205.34249024,4.36270414438077,NaN
205.34349024,4.35823649682583,NaN
205.34449024,4.35556710303011,NaN
205.34549024,4.35392999571623,NaN
205.34649024,4.3525134652847,NaN
205.34749024,4.35032034871486,NaN
205.34849024,4.34609751568427,NaN
205.34949024,4.33857398968708,NaN
205.35049024,4.32675790129941,NaN
205.35149024,4.31003655178931,NaN
205.35249024,4.28814941949957,NaN
205.35349024,4.26120859177537,NaN
205.35449024,4.22976021554763,NaN
205.35549024,4.1947363215038,NaN
205.35649024,4.15725978850728,NaN
205.35749024,4.11839292743038,NaN
205.35849024,4.07890123169191,NaN
205.35949024,4.03910239746733,NaN
205.36049024,3.99890361710564,NaN
205.36149024,3.9580335226212,NaN
205.36249024,3.91625045559456,NaN
205.36349024,3.87331594337477,NaN
205.36449024,3.82886695069351,NaN
205.36549024,3.78245028848546,NaN
205.36649024,3.73375058667818,NaN
205.36749024,3.6828468510105,NaN
205.36849024,3.63027040419505,NaN
205.36949024,3.5767954221222,NaN
205.37049024,3.52315104474153,NaN
205.37149024,3.46983255758002,NaN
205.37249024,3.41702635300838,NaN
205.37349024,3.36464037652825,NaN
205.37449024,3.31247821829741,NaN
205.37549024,3.26044127920231,NaN
205.37649024,3.20848335794774,NaN
205.37749024,3.15635749977432,NaN
205.37849024,3.10359870009617,NaN
205.37949024,3.04983676991096,NaN
205.38049024,2.9949571643875,NaN
205.38149024,2.93894503927461,NaN
205.38249024,2.88179026599986,NaN
205.38349024,2.8235664918988,NaN
205.38449024,2.76439277901662,NaN
205.38549024,2.70421391357257,NaN
205.38649024,2.64277650893722,NaN
205.38749024,2.57997735385098,NaN
205.38849024,2.51616453067923,NaN
205.38949024,2.45208474345518,NaN
205.39049024,2.38867050883519,NaN
205.39149024,2.32686911989261,NaN
205.39249024,2.26748580442275,NaN
205.39349024,2.21102480665913,NaN
205.39449024,2.1576522238644,NaN
205.39549024,2.10721990586889,NaN
205.39649024,2.05921208665143,NaN
205.39749024,2.01275929450863,NaN
205.39849024,1.96682971846117,NaN
205.39949024,1.92051286207661,NaN
205.40049024,1.87321165729603,NaN
205.40149024,1.82459940150222,NaN
205.40249024,1.7744815749522,NaN
205.40349024,1.72276681667337,NaN
205.40449024,1.66956077163952,NaN
205.40549024,1.61532756380523,NaN
205.40649024,1.56095291638746,NaN
205.40749024,1.50744325112347,NaN
205.40849024,1.4553941207447,NaN
205.40949024,1.40473337093861,NaN
205.41049024,1.35488192705361,NaN
205.41149024,1.30507482000902,NaN
205.41249024,1.25468987208984,NaN
205.41349024,1.2035479044255,NaN
205.41449024,1.1520246838381,NaN
205.41549024,1.10082591072255,NaN
205.41649024,1.05062533917533,NaN
205.41749024,1.00197484390292,NaN
205.41849024,0.955516825797672,NaN
205.41949024,0.912093588302602,NaN
205.42049024,0.87254471935378,NaN
205.42149024,0.837429984818433,NaN
205.42249024,0.806963711527342,NaN
205.42349024,0.781167322217636,NaN
205.42449024,0.760011925421063,NaN
205.42549024,0.743391713759131,NaN
205.42649024,0.731008675695266,NaN
205.42749024,0.722270282305147,NaN
205.42849024,0.716266790155834,NaN
205.42949024,0.711965182077594,NaN
205.43049024,0.708518991350571,NaN
205.43149024,0.705355973902151,NaN
205.43249024,0.702044728404187,NaN
205.43349024,0.698175349882927,NaN
205.43449024,0.693259115874671,NaN
205.43549024,0.686681014752198,NaN
205.43649024,0.677868465920183,NaN
