time,force,virtual
147.34749024,-3.07015342736295,NaN
147.34849024,-3.02571482790748,NaN
147.34949024,-2.98162266011556,NaN
147.35049024,-2.9374651207486,NaN
147.35149024,-2.89301319102309,NaN
147.35249024,-2.84845977999039,NaN
147.35349024,-2.80432693378851,NaN
147.35449024,-2.76118975736134,NaN
147.35549024,-2.71955770526683,NaN
147.35649024,-2.67992909129277,NaN
147.35749024,-2.64277780526799,NaN
147.35849024,-2.60840406325486,NaN
147.35949024,-2.57682412614321,NaN
147.36049024,-2.54777888968082,NaN
147.36149024,-2.52085931869736,NaN
147.36249024,-2.49571629947523,NaN
147.36349024,-2.47212014872686,NaN
147.36449024,-2.44975596410315,NaN
147.36549024,-2.4279910439722,NaN
147.36649024,-2.40583406405752,NaN
147.36749024,-2.38204032834832,NaN
147.36849024,-2.35521597273063,NaN
147.36949024,-2.32390079723257,NaN
147.37049024,-2.28665758524894,NaN
147.37149024,-2.24217476542562,NaN
147.37249024,-2.18945106120554,NaN
147.37349024,-2.1280096917792,NaN
147.37449024,-2.05796035663153,NaN
147.37549024,-1.97991073647646,NaN
147.37649024,-1.89481878673585,NaN
147.37749024,-1.80382651660527,NaN
147.37849024,-1.70817613384931,NaN
147.37949024,-1.60912393800075,NaN
147.38049024,-1.50763827814898,NaN
147.38149024,-1.40410419321056,NaN
147.38249024,-1.29840076435209,NaN
147.38349024,-1.19029236613416,NaN
147.38449024,-1.07992071583881,NaN
147.38549024,-0.968262367056779,NaN
147.38649024,-0.857241124084081,NaN
147.38749024,-0.749118286802853,NaN
147.38849024,-0.64547194649984,NaN
147.38949024,-0.546696586317455,NaN
147.39049024,-0.452380883785301,NaN
147.39149024,-0.362011510041668,NaN
147.39249024,-0.275336368768422,NaN
147.39349024,-0.192257503296051,NaN
147.39449024,-0.112583062612151,NaN
147.39549024,-0.0359277971870828,NaN
147.39649024,0.0382052289820434,NaN
147.39749024,0.110287317949746,NaN
147.39849024,0.180770567063239,NaN
147.39949024,0.250346600202777,NaN
147.40049024,0.320178833184969,NaN
147.40149024,0.391711165941578,NaN
147.40249024,0.46617804456859,NaN
147.40349024,0.544235509561749,NaN
147.40449024,0.625928622662617,NaN
147.40549024,0.711059729803133,NaN
147.40649024,0.79975828024466,NaN
147.40749024,0.892729047643923,NaN
147.40849024,0.990906482975128,NaN
147.40949024,1.09486896540407,NaN
147.41049024,1.20452208296827,NaN
147.41149024,1.31915555665145,NaN
147.41249024,1.43764431250226,NaN
147.41349024,1.5586255667941,NaN
147.41449024,1.68071276099343,NaN
147.41549024,1.80273555317188,NaN
147.41649024,1.92382412862073,NaN
147.41749024,2.04333402414225,NaN
147.41849024,2.1607325373757,NaN
147.41949024,2.27552253120844,NaN
147.42049024,2.38727043808093,NaN
147.42149024,2.49569385027978,NaN
147.42249024,2.60068046932237,NaN
147.42349024,2.70219424687958,NaN
147.42449024,2.80016233497527,NaN
147.42549024,2.89445524140573,NaN
147.42649024,2.98495044274803,NaN
147.42749024,3.07158323535749,NaN
147.42849024,3.15430464577816,NaN
147.42949024,3.23300498620133,NaN
147.43049024,3.30750354479852,NaN
147.43149024,3.37757607345858,NaN
147.43249024,3.44305723961619,NaN
147.43349024,3.50401319086156,NaN
147.43449024,3.56072426668795,NaN
147.43549024,3.6134406804639,NaN
147.43649024,3.66222835734291,NaN
147.43749024,3.70705419942118,NaN
147.43849024,3.74790463072712,NaN
147.43949024,3.78469185598649,NaN
147.44049024,3.81706346386158,NaN
147.44149024,3.84441364679575,NaN
147.44249024,3.86616490448926,NaN
147.44349024,3.88215346712113,NaN
147.44449024,3.89279036803193,NaN
147.44549024,3.89886662204626,NaN
147.44649024,3.90135313177092,NaN
147.44749024,3.90139582143333,NaN
147.44849024,3.90021846965153,NaN
147.44949024,3.89882382058414,NaN
147.45049024,3.89771935922706,NaN
147.45149024,3.8968646525023,NaN
147.45249024,3.89595293334882,NaN
147.45349024,3.89486802666656,NaN
147.45449024,3.89391710009922,NaN
147.45549024,3.89371036497987,NaN
147.45649024,3.89488096709136,NaN
147.45749024,3.8978207646388,NaN
147.45849024,3.90255250751271,NaN
147.45949024,3.9088036442306,NaN
147.46049024,3.91617104813223,NaN
147.46149024,3.92421999569843,NaN
147.46249024,3.93250032064067,NaN
147.46349024,3.94056201171097,NaN
147.46449024,3.94804359069918,NaN
147.46549024,3.95475854087106,NaN
147.46649024,3.96059897601218,NaN
147.46749024,3.96527065558565,NaN
147.46849024,3.96814979135094,NaN
147.46949024,3.96848703209964,NaN
147.47049024,3.9657530542558,NaN
147.47149024,3.95972890288595,NaN
147.47249024,3.95029702695855,NaN
147.47349024,3.93723485190667,NaN
147.47449024,3.92024557574632,NaN
147.47549024,3.8991129097315,NaN
147.47649024,3.87374274468113,NaN
147.47749024,3.84416865162677,NaN
147.47849024,3.81069362099548,NaN
147.47949024,3.77404491863981,NaN
147.48049024,3.73534355160442,NaN
147.48149024,3.69588336195562,NaN
147.48249024,3.65691917864255,NaN
147.48349024,3.61963878530395,NaN
147.48449024,3.5852490039841,NaN
147.48549024,3.55507409690423,NaN
147.48649024,3.53053673338286,NaN
147.48749024,3.51280838132385,NaN
147.48849024,3.50232756788254,NaN
147.48949024,3.49870374176413,NaN
147.49049024,3.50103820136268,NaN
147.49149024,3.50824404598722,NaN
147.49249024,3.51920050997851,NaN
147.49349024,3.53284722540019,NaN
147.49449024,3.54819471704718,NaN
147.49549024,3.56420322492598,NaN
147.49649024,3.57971680520352,NaN
147.49749024,3.5936927611312,NaN
147.49849024,3.60562950848742,NaN
147.49949024,3.61576255170934,NaN
147.50049024,3.62485253255295,NaN
147.50149024,3.63386100880179,NaN
147.50249024,3.64370268228925,NaN
147.50349024,3.65500302388434,NaN
147.50449024,3.66793842619957,NaN
147.50549024,3.68234912874061,NaN
147.50649024,3.6980372320123,NaN
147.50749024,3.71491466614679,NaN
147.50849024,3.73294038276345,NaN
147.50949024,3.75204068725947,NaN
147.51049024,3.77200632012165,NaN
147.51149024,3.79240883216586,NaN
147.51249024,3.81274693521438,NaN
147.51349024,3.83270130642028,NaN
147.51449024,3.85218774358112,NaN
147.51549024,3.87119878055153,NaN
147.51649024,3.88962618246503,NaN
147.51749024,3.90726096996368,NaN
147.51849024,3.92406766652985,NaN
147.51949024,3.94051161351447,NaN
