idx_id_wdw_csv,idx_interp_spl_csv,K_med_err_csv,B_med_err_csv,M_med_err_csv
265,230,0.1285501,0.0758788797541849,0.0562518798150569
270,230,0.1285501,0.0758788797542055,0.0562518798150461
275,230,0.1285501,0.0758788797541796,0.0562518798150563
280,230,0.1285501,0.0758788797545007,0.0562518798150563
285,230,0.1285501,0.0758788797541804,0.0562518798150365
290,230,0.1285501,0.075878879754218,0.0562518798150667
295,230,0.1285501,0.0758788797541756,0.056251879815043
300,230,0.1285501,0.0758788797541798,0.0562518798150365
100,235,0.07015664,0.0767090536085801,0.0318606796950845
105,235,0.07300633,0.0770509373897266,0.0253796025602212
110,235,0.065968,0.0634613927696948,0.0230017231689341
115,235,0.07197604,0.0590625549074941,0.0223068972341269
120,235,0.08311364,0.0331263778084739,0.0145675033143509
125,235,0.09288728,0.0319866632412632,0.0178446722377192
130,235,0.1085055,0.0260996610354791,0.0203816015489363
135,235,0.1237802,0.0139646714104051,0.0227945754539333
140,235,0.1097688,0.00216249544021648,0.0351880504346808
145,235,0.1100722,0.00494142373698159,0.0345783372356889
150,235,0.09961482,0.00139743989239408,0.0354879114859206
155,235,0.09842235,0.00592127571811455,0.0368583492634578
160,235,0.1082442,0.0192385527766172,0.0382856310637532
165,235,0.109287,0.0275502997189723,0.039247176976665
170,235,0.1278927,0.0271351087972388,0.0424845004528026
175,235,0.1338866,0.03425376621336,0.0391912907800757
180,235,0.1374904,0.0385142018876866,0.041480793868688
185,235,0.1449421,0.037154955324842,0.0444209659168721
190,235,0.1469587,0.0378996341112064,0.0473299114897985
195,235,0.1490234,0.0391930626164717,0.0493586165027345
200,235,0.1472764,0.0385755037776128,0.0519629959052196
205,235,0.1372303,0.0381270538995464,0.0515870145787119
210,235,0.1442378,0.0383086161385006,0.0500033971554507
215,235,0.1507033,0.0416346564793179,0.0505850208472512
220,235,0.1512514,0.0495482375228318,0.0559952785778034
225,235,0.1520326,0.0542357913110068,0.0569762907243806
230,235,0.152872,0.0553099327553202,0.0573099555575466
235,235,0.1530165,0.0569736265441076,0.0575641501834467
