idx_id_wdw_csv,idx_interp_spl_csv,K_med_err_csv,B_med_err_csv,M_med_err_csv
105,205,1.765405,0.0979026758691728,0.0699493984074294
110,205,1.877455,0.173710206028028,0.00897725848525464
115,205,2.217942,0.276131072506534,0.0700761702122626
120,205,2.090075,0.222166606879488,0.0605880840548818
125,205,2.189367,0.228162491357183,0.0428488752156756
130,205,2.1425,0.132975285012461,0.0512176222831205
135,205,2.026187,0.148182264469448,0.0448414801112916
140,205,1.888865,0.110746735417401,0.0251294655903008
145,205,1.840293,0.131416295926009,0.0112190561673923
150,205,1.746581,0.175570745835752,0.00965584511172822
155,205,1.790577,0.18595729545932,0.0300796604270296
160,205,1.788131,0.1480196771058,0.0137701572714782
165,205,1.887156,0.12160980900373,0.0277647628639494
170,205,1.828092,0.14271822065654,0.0178368429425852
175,205,1.896891,0.163648987700619,0.0187097015659832
180,205,1.915509,0.107979642798795,0.0264252000348927
185,205,1.838005,0.162516354327432,0.0271181311673541
190,205,1.859697,0.163358898443411,0.0233186295707552
195,205,1.816233,0.124913802011148,0.000549819420682107
200,205,1.780336,0.0422829539529326,0.0101818329435247
205,205,1.77557,0.00810628192564361,0.0105670163338786
210,205,1.775407,0.00836621271576958,0.0106332528030373
215,205,1.775407,0.00836621271574826,0.0106332528030419
220,205,1.775407,0.008366212715772,0.0106332528030232
225,205,1.775407,0.00836621271576619,0.0106332528029886
230,205,1.775407,0.00836621271577281,0.0106332528030091
235,205,1.775407,0.008366212715767,0.0106332528030151
240,205,1.775407,0.008366212715741,0.0106332528029884
245,205,1.775407,0.00836621271575779,0.0106332528030282
250,205,1.775407,0.00836621271571629,0.0106332528029835
255,205,1.775407,0.00836621271576247,0.01063325280304
260,205,1.775407,0.00836621271573809,0.0106332528030236
265,205,1.775407,0.00836621271576215,0.0106332528030282
270,205,1.775407,0.00836621271576619,0.0106332528030281
275,205,1.775407,0.00836621271576958,0.0106332528029899
280,205,1.775407,0.00836621271576457,0.0106332528030195
285,205,1.775407,0.00836621271573373,0.0106332528030081
290,205,1.775407,0.00836621271573373,0.0106332528030227
295,205,1.775407,0.00836621271576215,0.0106332528029926
300,205,1.775407,0.00836621271577039,0.010633252803014
100,210,1.410379,0.0473726179129098,0.131253937291467
105,210,1.469434,0.13882121975868,0.0627223841032787
110,210,1.595663,0.147301390314617,0.0295553256863841
115,210,2.053899,0.128840206249567,0.0179023018627808
120,210,1.83353,0.146574320064373,0.0387438610364648
125,210,2.009985,0.103157151800237,0.0321153221054972
130,210,1.900675,0.0429539209727434,0.0222941149756677
135,210,1.828999,0.0954169830678815,0.0421414905118224
140,210,1.720623,0.0656218750056327,0.0218238227750093
145,210,1.677583,0.115406044371628,0.0290646758168716
150,210,1.635165,0.157165097606347,0.0296114281690015
155,210,1.700581,0.196190545234017,0.0387254896169201
160,210,1.690718,0.217235834426584,0.0310409757905655
165,210,1.758895,0.162882298901188,0.019704767683221
170,210,1.772957,0.154813127569583,0.0102901136258898
175,210,1.774244,0.165524329330169,0.0152890326812933
180,210,1.774712,0.17354437529746,0.0280559515597954
185,210,1.761644,0.184328820085837,0.0235975758926914
190,210,1.717908,0.151572190874874,0.0393652771615164
195,210,1.706764,0.10886000184612,0.0192614069127536
200,210,1.690576,0.0440896537063736,0.0156737961835873
205,210,1.681765,0.035322638068254,0.00245461820647695
210,210,1.67777,0.0146886565197784,0.00980719842512103
215,210,1.677467,0.0138619504960081,0.0104883025396843
220,210,1.677467,0.0138619504960549,0.0104883025396663
225,210,1.677467,0.0138619504960124,0.0104883025396829
230,210,1.677467,0.0138619504960228,0.0104883025396644
235,210,1.677467,0.0138619504960462,0.0104883025396642
240,210,1.677467,0.0138619504960562,0.0104883025396642
245,210,1.677467,0.0138619504960174,0.0104883025396783
250,210,1.677467,0.013861950496041,0.0104883025396796
255,210,1.677467,0.0138619504960504,0.0104883025396632
260,210,1.677467,0.0138619504960412,0.0104883025396794
265,210,1.677467,0.0138619504960326,0.0104883025396763
270,210,1.677467,0.0138619504960462,0.0104883025396721
275,210,1.677467,0.0138619504960326,0.0104883025396756
280,210,1.677467,0.0138619504960228,0.0104883025396691
285,210,1.677467,0.0138619504960442,0.0104883025396769
290,210,1.677467,0.0138619504960326,0.0104883025396715
295,210,1.677467,0.0138619504960326,0.0104883025396655
300,210,1.677467,0.0138619504960431,0.0104883025396775
100,215,1.465167,0.058857626740658,0.122139945253061
105,215,1.572736,0.126183263956807,0.0736645763475135
110,215,1.723439,0.167968968192632,0.00194977116162438
115,215,2.021762,0.211850253120319,0.0379595771680616
120,215,1.78422,0.159652198352998,0.052039901619184
125,215,1.757612,0.143252580745275,0.0500187977713844
130,215,1.742593,0.173932534793521,0.0440550163730045
135,215,1.736096,0.137291686459338,0.0455198201912553
140,215,1.623463,0.127993058574082,0.0208238349857183
145,215,1.473928,0.10733522438983,0.0342331152586748
150,215,1.508027,0.134369887749904,0.0243576505511001
155,215,1.621246,0.174837263153082,0.0354677481576244
160,215,1.68282,0.242526668485714,0.0669012658902003
165,215,1.720308,0.225858744493445,0.0679637618746842
170,215,1.785715,0.163974101644474,0.0638566038550092
175,215,1.7223,0.153486906462995,0.0432169342703313
180,215,1.724156,0.165057947119261,0.0401444385949128
185,215,1.722775,0.167635880370762,0.0330201068531044
190,215,1.75145,0.174694726927142,0.0428452353074174
195,215,1.76624,0.161071826308206,0.0348164731740324
200,215,1.749456,0.141268865140051,0.0314631360619404
205,215,1.750913,0.0881553522282279,0.016972534157445
210,215,1.732829,0.067635790955644,0.00635037406832541
215,215,1.732355,0.0266016682989062,0.0181127441952319
220,215,1.710615,0.0252013236091372,0.0186252407938222
225,215,1.710615,0.0252013236091742,0.0186252407938508
230,215,1.710615,0.0252013236091813,0.0186252407938222
235,215,1.710615,0.0252013236091504,0.0186252407938127
240,215,1.710615,0.0252013236091514,0.0186252407938187
245,215,1.710615,0.0252013236091808,0.0186252407938113
250,215,1.710615,0.0252013236091821,0.0186252407938081
255,215,1.710615,0.0252013236091832,0.0186252407938487
260,215,1.710615,0.0252013236091805,0.0186252407938102
265,215,1.710615,0.0252013236091738,0.0186252407938113
270,215,1.710615,0.0252013236091813,0.0186252407938246
275,215,1.710615,0.0252013236091406,0.0186252407938102
280,215,1.710615,0.0252013236091541,0.0186252407938218
285,215,1.710615,0.0252013236092323,0.0186252407938187
290,215,1.710615,0.025201323609169,0.0186252407938494
295,215,1.710615,0.0252013236091845,0.0186252407938528
300,215,1.710615,0.0252013236091817,0.0186252407938218
100,220,1.313186,0.0856462230848331,0.117899327048694
105,220,1.56736,0.161810636474617,0.0489951763925946
110,220,1.613058,0.269093278878837,0.00483707840435705
115,220,1.555165,0.272693040953242,0.030226265201212
120,220,1.649196,0.239835045604185,0.0456880257960914
125,220,1.531683,0.155378810841988,0.0267024162089703
130,220,1.31482,0.158674950067795,0.02343625338077
135,220,1.242072,0.200845803273416,0.042101596373163
140,220,1.314929,0.117874633113457,0.0254100839212917
145,220,1.319397,0.15393848768269,0.0231187556228066
150,220,1.31333,0.15382773442936,0.0302506426322914
155,220,1.379809,0.192632135362003,0.0277345064405624
160,220,1.491882,0.234000730705773,0.0405533216869293
165,220,1.553882,0.186766292895188,0.0438416210187298
170,220,1.539305,0.20833714815824,0.0183161979360642
175,220,1.377905,0.207673473174991,0.0171543650425971
180,220,1.451557,0.229813309197281,0.00708912210029524
185,220,1.490543,0.220785649787595,0.0105439729583452
190,220,1.497697,0.26164652393332,0.0168915641502245
195,220,1.451202,0.213709683396471,0.00732720139021735
200,220,1.609588,0.219772615610307,0.00953258913076833
205,220,1.621019,0.198591995282549,0.00608110424453999
210,220,1.639503,0.187528073070172,0.00188528780451169
215,220,1.617885,0.156144189595975,0.000618063743802308
220,220,1.612097,0.0879659133108461,0.00157263417931811
225,220,1.611942,0.0854208460162702,0.00986915580169437
230,220,1.611942,0.0854208460163438,0.00986915580170849
235,220,1.611942,0.0854208460163433,0.0098691558016958
240,220,1.611942,0.0854208460163433,0.00986915580170849
245,220,1.611942,0.0854208460162812,0.00986915580172118
250,220,1.611942,0.0854208460162745,0.00986915580169326
255,220,1.611942,0.0854208460162574,0.0098691558016958
260,220,1.611942,0.08542084601625,0.00986915580170072
265,220,1.611942,0.0854208460162752,0.0098691558016958
270,220,1.611942,0.0854208460163438,0.00986915580172118
275,220,1.611942,0.0854208460162506,0.00986915580169469
280,220,1.611942,0.0854208460162569,0.00986915580169469
285,220,1.611942,0.0854208460162586,0.00986915580172451
290,220,1.611942,0.0854208460163438,0.00986915580171087
295,220,1.611942,0.0854208460162573,0.00986915580166947
300,220,1.611942,0.085420846016272,0.0098691558016847
100,225,1.189085,0.17274020177868,0.102606631156312
105,225,1.171459,0.203667534854775,0.0696860580443545
110,225,1.277036,0.296912108187042,0.0142271888689135
115,225,1.465728,0.287688948479921,0.0315714468641631
120,225,1.548707,0.2573916202385,0.0445417019575318
125,225,1.226637,0.136709332125536,0.0275027026165569
130,225,1.076632,0.149707516332694,0.0241387962299343
135,225,0.970026,0.218425605538554,0.0191410358472222
140,225,0.9609556,0.174882235516905,0.0143304325509443
145,225,1.022945,0.196264850154742,0.0240085750230417
150,225,1.079715,0.218569161768829,0.0279092661724177
155,225,1.077968,0.201486545448734,0.0346628099559624
160,225,1.210967,0.28670530276797,0.0183352383466398
165,225,1.312902,0.319381233995565,0.0333966430116352
170,225,1.203321,0.308552517721343,0.0275315649584906
175,225,1.173519,0.264711429307582,0.0101332717968409
180,225,1.203275,0.261794412395548,0.0088170220635989
185,225,1.22504,0.265476973294527,0.00615383083108458
190,225,1.235009,0.343268800289318,0.0158358758712773
195,225,1.224263,0.295238391538672,0.0131004253905322
200,225,1.294639,0.268457099956463,0.0162719598142358
205,225,1.242137,0.266752934338757,0.0134181298989489
210,225,1.26827,0.222761977275203,0.0133898838737785
215,225,1.238572,0.219844343873265,0.00449354144705007
220,225,1.241919,0.18839035879997,0.00135888103996784
225,225,1.239646,0.137022605361804,0.0133290169541059
230,225,1.239362,0.137020751075547,0.013623742488428
235,225,1.239362,0.137020751075527,0.0136237424884299
240,225,1.239362,0.137020751075566,0.0136237424884483
245,225,1.239362,0.137020751075561,0.0136237424884478
250,225,1.239362,0.13702075107556,0.0136237424884376
255,225,1.239362,0.137020751075567,0.0136237424884278
260,225,1.239362,0.137020751075533,0.0136237424884373
265,225,1.239362,0.137020751075559,0.0136237424884278
270,225,1.239362,0.137020751075547,0.0136237424884135
275,225,1.239362,0.137020751075547,0.0136237424884305
280,225,1.239362,0.137020751075565,0.0136237424884306
285,225,1.239362,0.137020751075528,0.0136237424884376
290,225,1.239362,0.137020751075567,0.0136237424884299
295,225,1.239362,0.137020751075547,0.0136237424884373
300,225,1.239362,0.137020751075533,0.013623742488428
100,230,1.035855,0.230220653472509,0.106891560266893
105,230,1.005986,0.233879494305011,0.0827139693944763
110,230,1.217142,0.334162911954613,0.0144215856408891
115,230,1.281614,0.380272424195492,0.0290047599325075
120,230,1.141056,0.302037474479853,0.0292534008967671
125,230,1.089324,0.275331481340245,0.0177841876590725
130,230,0.9329993,0.174654492336902,0.00621909275169538
135,230,0.8577983,0.244425117909698,0.031694256618342
140,230,0.7992874,0.215287411153802,0.0195105977822139
145,230,0.911148,0.280029736828784,0.0162225653074594
150,230,0.9420841,0.235715935281965,0.0228134172180738
155,230,1.058762,0.295521330568602,0.0293858554343992
160,230,1.002106,0.287559844563304,0.0230070036736875
165,230,1.067809,0.361455070213017,0.0272699389949536
170,230,1.092015,0.360147021314101,0.021202624157143
175,230,1.118553,0.292440740669604,0.00958182633695626
180,230,1.109681,0.276438553034893,0.010410044768699
185,230,1.124252,0.320153147744968,0.0199608948673868
190,230,1.097685,0.341358225235856,0.0396379496639897
195,230,1.208699,0.32540402265422,0.0266513316399226
200,230,1.255345,0.340335886135871,0.0252856848041783
205,230,1.201289,0.275640225629979,0.0210491433071016
210,230,1.236625,0.314066215125483,0.0292264978976166
215,230,1.196731,0.315875628459208,0.0179942452177899
220,230,1.166564,0.275034412632553,0.0149203126813354
225,230,1.154352,0.211309791889657,0.00244642179230291
230,230,1.15117,0.202006998129442,0.0224839730970708
235,230,1.151081,0.201731853069213,0.0225069429562519
240,230,1.151081,0.201731853069208,0.022506942956282
245,230,1.151081,0.201731853069208,0.0225069429562519
250,230,1.151081,0.201731853069213,0.0225069429562647
255,230,1.151081,0.201731853069214,0.0225069429563011
260,230,1.151081,0.201731853069212,0.0225069429563458
265,230,1.151081,0.201731853069203,0.0225069429563014
270,230,1.151081,0.201731853069209,0.0225069429562336
275,230,1.151081,0.201731853069209,0.0225069429562519
280,230,1.151081,0.20173185306921,0.0225069429562398
285,230,1.151081,0.201731853069213,0.0225069429562641
290,230,1.151081,0.201731853069209,0.0225069429562693
295,230,1.151081,0.201731853069208,0.0225069429562996
300,230,1.151081,0.201731853069209,0.022506942956282
100,235,0.8035011,0.251364850714062,0.123454723346877
105,235,0.9768035,0.288669275317936,0.083249717256029
110,235,1.059166,0.344281796384303,0.0281308888639379
115,235,1.154184,0.359950711655297,0.00443822584844386
120,235,1.069383,0.345292305809514,0.00544886294284651
125,235,0.9339532,0.356133007024797,0.0131124518991261
130,235,0.8950663,0.256671461428654,0.000419159743363849
135,235,0.7668934,0.279888823163485,0.00820335928943198
140,235,0.731788,0.273431778991097,0.00703967335203567
145,235,0.8165563,0.351349748381896,0.00463195710926107
150,235,0.8737234,0.293568177031258,0.00836717633687914
155,235,0.88515,0.319233809352705,0.0159862128614311
160,235,0.9447112,0.396229151212506,0.0181655738860671
165,235,1.062521,0.403675559909763,0.0338550555967713
170,235,1.167336,0.38776161953475,0.0168826597517461
175,235,1.111523,0.369466436220152,0.0227165108631155
180,235,1.006871,0.320529542779543,0.025300304121403
185,235,1.008674,0.363613889214237,0.0327209278675869
190,235,1.005909,0.354135409024952,0.036645692297812
195,235,1.0604,0.334239562591543,0.0167511238661092
200,235,1.143619,0.334067927761008,0.0236808629653592
205,235,1.144481,0.323362500273713,0.0177768182309412
210,235,1.197807,0.337948599602304,0.0282621666606935
215,235,1.138346,0.356092028539486,0.016208420838088
220,235,1.106519,0.346560121636431,0.0116523778136624
225,235,1.092692,0.314292229152177,0.023352007584445
230,235,1.088144,0.27330860808063,0.0278157153065097
235,235,1.082612,0.223893611816209,0.0284224257889819
240,235,1.080171,0.222402513588928,0.0284228893930549
245,235,1.080171,0.222402513588996,0.0284228893930516
250,235,1.080171,0.222402513588899,0.0284228893930746
255,235,1.080171,0.222402513588897,0.0284228893930695
260,235,1.080171,0.222402513588899,0.0284228893930695
265,235,1.080171,0.222402513588921,0.028422889393063
270,235,1.080171,0.222402513588921,0.0284228893930494
275,235,1.080171,0.222402513588936,0.0284228893930651
280,235,1.080171,0.222402513588921,0.0284228893930746
285,235,1.080171,0.222402513588921,0.0284228893930545
290,235,1.080171,0.222402513588907,0.0284228893930591
295,235,1.080171,0.222402513589011,0.0284228893930957
300,235,1.080171,0.222402513589007,0.0284228893930527
100,240,0.727141,0.198423808979107,0.146126771116639
105,240,0.7638691,0.258856008900985,0.089383944503454
110,240,0.9803881,0.309135372617303,0.0577878545786413
115,240,1.003637,0.300488851233418,0.00784482940485006
120,240,1.003657,0.307755086384517,0.00380307211591848
125,240,0.7997133,0.341890428644248,0.0139756137394163
130,240,0.8392204,0.246257767634166,0.0468037421727755
135,240,0.7540034,0.28630658345578,0.0139804171792955
140,240,0.7414042,0.263563241556492,0.0262432967852296
145,240,0.824035,0.33294498576275,0.0116332441078496
150,240,0.8521376,0.280313161153289,0.0256187747182365
155,240,0.8616171,0.335284047138215,0.00646656166771556
160,240,0.9073017,0.416536975972355,0.0156188471441502
165,240,1.021978,0.416070214219383,0.0289876556405385
170,240,1.06417,0.412498494799942,0.0181956768198095
175,240,1.062593,0.400059061343795,0.01894633947345
180,240,0.9451125,0.348940061569991,0.00647599311688674
185,240,0.9178019,0.370936076173652,0.0210899636932901
190,240,0.9514087,0.346095605652618,0.0393650199581113
195,240,1.020775,0.335924554948794,0.0111823964424256
200,240,1.14252,0.329600394780722,0.0221416540016006
205,240,1.160435,0.31727630126706,0.0198684178387939
210,240,1.188657,0.345983029901011,0.0288931460479518
215,240,1.180598,0.394471662409519,0.0222402960812564
220,240,1.181584,0.363122862678602,0.0279126819160339
225,240,1.181273,0.32409771687388,0.011578292593388
230,240,1.131985,0.314063683677985,0.00741423725431623
235,240,1.134533,0.249184333354345,0.00373603458188598
240,240,1.132598,0.184982780361741,0.00205019525500196
245,240,1.13191,0.18458458936518,0.00234118201550869
250,240,1.13191,0.184584589365172,0.00234118201548537
255,240,1.13191,0.184584589365194,0.00234118201548648
260,240,1.13191,0.184584589365166,0.00234118201549568
265,240,1.13191,0.184584589365189,0.00234118201550218
270,240,1.13191,0.184584589365172,0.0023411820154941
275,240,1.13191,0.184584589365164,0.00234118201549743
280,240,1.13191,0.184584589365167,0.00234118201548886
285,240,1.13191,0.184584589365162,0.00234118201550218
290,240,1.13191,0.184584589365149,0.00234118201549743
295,240,1.13191,0.184584589365169,0.00234118201550139
300,240,1.13191,0.184584589365162,0.00234118201549536
100,245,0.6826516,0.106959428320249,0.155192450439147
105,245,0.8375262,0.235426776072448,0.0953810833138815
110,245,0.9182405,0.279895854121734,0.0555572763200715
115,245,1.075734,0.317038330644661,0.00548465394633221
120,245,0.9652219,0.301566389902904,0.0193270028315513
125,245,0.9043818,0.334585804467133,0.0199035919383201
130,245,0.8533736,0.289314794352741,0.00329738129766174
135,245,0.7478785,0.358986847392571,0.0052172740458724
140,245,0.8495741,0.350673132021595,0.0164370698934277
145,245,0.8279976,0.367855525587888,0.00700837511009451
150,245,0.8206049,0.333049276770015,0.0212300984576481
155,245,0.7929315,0.37552911254343,0.000201851757824263
160,245,0.8357012,0.443714036503091,0.00928806336385178
165,245,1.010207,0.438596392553429,0.017667198164916
170,245,1.074396,0.435380130031704,0.0207066060078146
175,245,1.05731,0.432439385255983,0.00384720444866054
180,245,1.00145,0.336754944209447,0.000557992054582845
185,245,0.9837663,0.369481476478625,0.00271040326699667
190,245,1.004725,0.426596516272988,0.00394518368695957
195,245,1.040061,0.40355477833978,0.0064606920846436
200,245,1.098427,0.428862028380657,0.0135158813752618
205,245,1.087666,0.380957930006987,0.0177233455342036
210,245,1.150128,0.393410009745214,0.0242431487382879
215,245,1.125893,0.421515855913123,0.0166892422594246
220,245,1.090335,0.402953364709915,0.016516050964409
225,245,1.072142,0.389450674110426,0.0038394691693
230,245,1.055132,0.373807241785703,0.00925394096957117
235,245,1.061779,0.350834514296734,0.00560716241807472
240,245,1.063972,0.235040399940049,0.00619614532566505
245,245,1.060348,0.204730147995313,0.00824380989245025
250,245,1.060222,0.204726433373326,0.0083373621814515
255,245,1.060222,0.204726433373323,0.00833736218146102
260,245,1.060222,0.204726433373324,0.00833736218146118
265,245,1.060222,0.204726433373296,0.0083373621814515
270,245,1.060222,0.204726433373303,0.00833736218145563
275,245,1.060222,0.204726433373315,0.00833736218145721
280,245,1.060222,0.204726433373319,0.00833736218145198
285,245,1.060222,0.204726433373331,0.00833736218145166
290,245,1.060222,0.204726433373336,0.00833736218146498
295,245,1.060222,0.204726433373289,0.0083373621814515
300,245,1.060222,0.204726433373316,0.00833736218146086
100,250,0.7619876,0.227910245230654,0.122467582502893
105,250,0.8430755,0.268873497559316,0.0882115693996166
110,250,0.9470149,0.273954358973175,0.0542303177969708
115,250,1.01726,0.313404830546106,0.00673752529353485
120,250,0.9366856,0.289676466992685,0.00243836653112117
125,250,0.8449708,0.26574726226614,0.0307407972555226
130,250,0.7562001,0.282333918436911,0.0706472461233795
135,250,0.7349386,0.323944207289038,0.0521014980155156
140,250,0.7468541,0.349321483265763,0.0579096284139458
145,250,0.690029,0.372336283829376,0.0296794901938137
150,250,0.716271,0.330198650606694,0.0324508699899195
155,250,0.7308304,0.366781643871019,0.00790606446476724
160,250,0.7931806,0.442346101573561,0.000844328851707456
165,250,0.83643,0.43795653866075,0.00918049390174401
170,250,0.9201982,0.43465850002842,0.00953651620811101
175,250,0.9448339,0.415216487309375,0.00885262613564047
180,250,1.010141,0.34055467748379,0.0142369308957887
185,250,0.9736985,0.373798550563286,0.0141272646360862
190,250,0.9180614,0.398754455098968,0.0197273861357417
195,250,0.9413266,0.430933391876222,0.0236367600031622
200,250,0.9069711,0.437531202683429,0.00584517488443237
205,250,0.9382378,0.411903339381905,0.00246355276037066
210,250,0.9839857,0.438194758150326,0.00826886250203171
215,250,0.944831,0.42406652300363,0.0134915438276546
220,250,0.9668102,0.432981127300126,0.0109946432063603
225,250,0.9787484,0.417160284858286,0.0299523860270452
230,250,0.9676604,0.388774104182876,0.0517419318608552
235,250,0.971369,0.37460713133802,0.0322010513872809
240,250,0.9740539,0.370493725337665,0.0367747444908219
245,250,0.9734521,0.328275019732721,0.0409049961351479
250,250,0.9698674,0.290265045278066,0.0414033224485398
255,250,0.969443,0.289914756347853,0.0414069666103388
260,250,0.969443,0.289914756347838,0.0414069666103608
265,250,0.969443,0.289914756347848,0.0414069666103488
270,250,0.969443,0.289914756347847,0.0414069666103469
275,250,0.969443,0.289914756347842,0.0414069666103464
280,250,0.969443,0.28991475634784,0.0414069666103397
285,250,0.969443,0.289914756347826,0.0414069666103475
290,250,0.969443,0.289914756347853,0.0414069666103488
295,250,0.969443,0.28991475634785,0.0414069666103454
300,250,0.969443,0.289914756347841,0.041406966610342
100,255,0.6377057,0.222018240448187,0.131693854053442
105,255,0.6729032,0.271842546266054,0.0921247415519342
110,255,0.9862545,0.312196847928428,0.0485244954934234
115,255,1.005809,0.350364437283274,0.0204245566033317
120,255,1.00025,0.338154973776507,0.0132043552711038
125,255,0.9340315,0.349625232882339,0.0148399478784993
130,255,0.8281196,0.285582175579002,0.0320143021342389
135,255,0.7430488,0.335669405902198,0.0193591158907496
140,255,0.6738797,0.356318516015453,0.0315524926771173
145,255,0.6093153,0.383116180984796,0.0443608953563942
150,255,0.6809698,0.295781157721402,0.014904957937041
155,255,0.7372082,0.32802336328281,0.00070996305629234
160,255,0.7240095,0.385853622834937,0.0127474152496094
165,255,0.8355438,0.438051270633136,0.00326780952680667
170,255,0.8330367,0.411510611921912,0.00357249908820229
175,255,0.9399813,0.410012870979624,0.0198398631596313
180,255,0.849463,0.343324857791445,0.0217154297693756
185,255,0.7878998,0.374334590298202,0.0210483418575872
190,255,0.7587489,0.421406261794674,0.0268266939790413
195,255,0.7653998,0.45813531337325,0.0238960893422935
200,255,0.7507105,0.445929813423955,0.00139326043067085
205,255,0.8221942,0.427830410935697,0.00985511103338332
210,255,0.9346457,0.431604931453639,0.0182816094197237
215,255,0.9244487,0.414834316264654,0.0216334961574841
220,255,0.9103254,0.432158589547409,0.0146892203253514
225,255,0.9695014,0.398442092066699,0.0334794123083613
230,255,0.9786846,0.371699653190802,0.0353966116052827
235,255,0.9933267,0.35721486550575,0.0333928746263247
240,255,0.9711626,0.344123271244882,0.0361369916999447
245,255,0.9436597,0.339617136623111,0.0390147800839113
250,255,0.9121968,0.327444676246345,0.0416894736802173
255,255,0.9094132,0.291824620786941,0.0416952571564471
260,255,0.909386,0.29181978087744,0.0417312470571839
265,255,0.909386,0.291819780877441,0.0417312470571924
270,255,0.909386,0.29181978087744,0.0417312470571653
275,255,0.909386,0.291819780877344,0.0417312470571923
280,255,0.909386,0.291819780877505,0.0417312470570722
285,255,0.909386,0.291819780877344,0.041731247057165
290,255,0.909386,0.291819780877376,0.0417312470571693
295,255,0.909386,0.29181978087745,0.0417312470571702
300,255,0.909386,0.29181978087748,0.0417312470571834
100,260,0.6221497,0.316863687643049,0.120258125838904
105,260,0.7747732,0.300429332247189,0.0899152481471881
110,260,0.977455,0.331212266135629,0.0478540445907492
115,260,1.007835,0.346147265326274,0.015599411555595
120,260,1.022008,0.371640082164974,0.00462063041269009
125,260,0.9329852,0.36490556284255,0.0073597363246953
130,260,0.8205258,0.313366602348113,0.0203858945743932
135,260,0.7131,0.335254214811258,0.0271071361240686
140,260,0.5952032,0.318938377988763,0.0385049233522148
145,260,0.5566142,0.354642987149303,0.0181434211694073
150,260,0.5427256,0.31833922864072,0.0296431702651797
155,260,0.6557236,0.328117881066751,0.0214222996217277
160,260,0.7084746,0.385404107367637,0.0186509543183879
165,260,0.8308448,0.435468063084021,0.0153826056798765
170,260,0.7951564,0.411832079829574,0.0274809916993801
175,260,0.7750501,0.438446440373198,0.0342924687553029
180,260,0.8251883,0.393234724473698,0.035271824583414
185,260,0.7542401,0.373834002945622,0.0305094782016047
190,260,0.7609009,0.450879532006106,0.0296744429796179
195,260,0.760031,0.453647761386165,0.0144297751415842
200,260,0.7465511,0.474467464309052,0.0038040588251436
205,260,0.7452905,0.453430510817379,0.00677955841213377
210,260,0.7932979,0.450251348854717,0.0121694350559837
215,260,0.7874832,0.428313372099411,0.00777218363360675
220,260,0.8546875,0.441302901561051,0.00542376785412167
225,260,0.8443282,0.427470334912704,0.0162370541444683
230,260,0.8433616,0.402204383290971,0.0407078879288346
235,260,0.8347539,0.405468068974093,0.0395670046961608
240,260,0.8257859,0.413727235101408,0.0329229274689251
245,260,0.8489809,0.381307224997627,0.0414685039115665
250,260,0.8396754,0.394190467769347,0.0417279154388152
255,260,0.8043281,0.357381950484988,0.0590609065154703
260,260,0.7944799,0.306299282953131,0.0620421510889289
265,260,0.7938769,0.306292482666025,0.0620507008247462
270,260,0.7938769,0.306292482666004,0.0620507008247251
